,0
0,"[-8.685152 -8.12725  -9.15588  -7.991936 -9.1118   -9.069634 -8.03097
 -7.76359  -5.955904 -6.527436 -8.637302 -6.27299  -5.951844 -7.896642
 -7.731226]"
1,"[ -9.5642    -8.82905  -10.124828 -10.675306 -11.0171   -10.226734
 -10.816768 -10.63807  -10.008074 -10.122276  -9.273794  -9.744638
 -10.632328  -8.450542  -8.003652  -9.50765   -9.884592  -8.737236
  -9.358764 -10.787188  -9.586646  -8.90793   -9.879836  -9.686638
  -9.786978 -10.405606 -11.152762 -10.86775  -11.037284 -11.45703
 -10.647466  -9.154024  -9.767838  -9.393506  -9.034254  -8.732944
  -9.562982 -10.039452  -9.306564  -9.743768  -9.92322  -10.48611
 -10.05981  -11.162796 -11.059614 -10.789566  -9.480216  -8.73277
  -7.615516  -6.164646  -5.418012  -6.012744]"
2,"[-8.979908 -7.565114 -7.307652 -7.478288 -8.272482 -6.878104 -7.597362
 -6.6903   -8.859848 -6.680672]"
3,"[ -9.15704   -7.631756  -9.24549   -9.982612  -7.888522  -7.77345
  -8.720822  -7.608208  -8.367544  -8.50947   -7.28828   -7.212648
  -9.604104 -12.105934 -10.234506 -11.402684 -11.329604 -10.247846
 -10.033362  -9.938764  -8.872202  -9.876762 -10.308282 -11.242198
  -8.480818  -7.146122  -9.20634   -9.503242  -9.16052   -9.610948
  -9.553818  -8.867446  -7.873152  -8.993364  -8.945398  -9.008096
  -9.756992  -9.792314  -9.137146  -9.325472  -9.744812  -9.175774
  -9.374134  -9.436368  -9.561126  -8.832298  -9.030716  -9.80461
  -9.550918  -9.917652  -9.400466  -9.12253   -9.69267   -9.461308
  -9.478824  -9.496108  -9.121544  -8.78207   -8.898766  -9.36294
  -9.13181   -8.99435   -9.29479   -8.983794  -9.271532  -8.563874
  -8.74669   -8.654296  -9.278608  -8.91315   -8.656326  -6.72423
  -7.222798  -7.80738   -5.684522  -6.563976  -9.350354  -8.855324
  -8.593744 -10.140778  -9.26608  -10.452238 -11.248288 -11.474198
 -11.516364 -11.227524 -11.00405  -11.263658 -10.611448 -10.845826
  -9.617502  -9.086802  -9.652998  -9.730486 -10.527928  -9.759196
  -9.4337    -8.332106  -6.78397   -9.230062 -10.248078  -6.168706
  -5.022336  -5.314598  -6.931522  -7.050596]"
4,"[-7.454566 -7.562272 -7.629146 -6.605272 -7.53594  -7.598812 -7.629146
 -6.684906]"
5,"[-9.156286 -9.158954 -8.221036 -9.201468 -9.100896 -9.006588 -8.861066
 -7.985556 -7.916014 -9.093472 -9.681302 -9.497906 -9.471458 -8.35606
 -8.674364 -8.480006 -9.451506 -9.234644 -9.04945  -9.474996 -9.351688
 -8.823134 -9.456668 -8.494564 -7.492846 -7.960906 -7.922742 -7.938402
 -6.994162 -7.783136 -7.518308 -7.547888]"
6,"[ -8.723722  -8.632546  -9.092196  -9.042664  -7.850996  -7.305332
  -9.07294   -9.611992  -8.839954  -9.222232  -9.647082  -9.336086
  -8.797266  -9.922292  -9.282146  -9.767142  -8.950038  -8.409768
  -9.491642  -7.7894    -7.11689   -7.23376   -8.654702  -9.329416
  -9.026018  -9.537578  -8.831428  -9.12746   -8.939888  -8.6826
  -7.185098  -9.21127   -8.393296  -7.970534  -8.641768  -8.42189
  -9.366014  -8.266682  -8.912338  -8.787812  -8.21135   -9.159128
  -9.23737   -9.681244  -9.111742  -9.49373   -7.84276   -7.009358
  -7.565346  -7.993792  -9.299488  -9.33481   -8.994698  -9.32321
  -9.62742   -9.370538  -8.981532  -9.035356  -8.735844  -9.775436
  -8.576228  -9.042722  -9.247172  -9.53317   -9.05235   -8.796338
 -10.421208 -10.606054 -10.625078  -9.732806 -11.160418  -9.29595
  -9.90234  -10.06967   -9.43457  -10.199184 -10.413494 -10.417554
 -10.383218 -10.539934 -10.151624  -9.64105   -8.683354  -8.831138
  -8.437202  -6.557132]"
7,"[-8.00864  -8.528668 -9.590416 -9.68426  -9.51287  -9.677416 -9.768766
 -9.635076 -9.293224 -9.651258 -9.523136 -9.535606 -9.041272 -9.279362
 -9.47372  -9.908488 -9.119572 -7.751352 -7.266298 -8.847378 -8.650294
 -7.756688 -7.956324 -9.118528 -9.922466 -9.741912 -9.075666 -8.415162
 -7.31873  -7.006516 -8.935248 -9.013316 -7.330156 -7.316352]"
8,"[-7.743    -8.066234 -8.10985  -8.12696  -8.135834 -8.458198 -7.92541
 -8.588408 -7.240256 -8.300786 -8.028128 -8.042396 -7.503982 -6.551274
 -8.236812 -7.927034 -8.55094  -7.572538 -8.275382 -7.462744 -8.185366
 -7.368204 -8.341908 -8.012062 -8.40826  -7.499632 -8.074644 -7.703792
 -8.4622   -7.73372  -8.556798 -7.755818 -8.39753  -7.345874 -8.519562
 -7.307652 -8.64519  -7.489192 -8.488358 -7.269488 -8.434592 -8.067046
 -8.54253  -7.276622 -8.195342 -7.873674 -7.636918 -7.919552 -7.962182
 -7.710752 -7.52985  -8.026852 -7.91091  -8.59966  -7.571494 -8.428212
 -7.551658 -7.773102 -8.11043  -7.601712 -8.109444 -8.003884 -8.124118
 -8.214366 -7.502474 -8.317374 -8.04866  -8.224052 -7.79375  -8.264362
 -7.867584 -7.569116 -8.170808 -7.984802 -8.342256 -8.132412 -8.305832
 -7.706982 -7.40718  -7.294776 -8.37317  -7.894148 -8.063682 -7.379804
 -8.027084 -8.031956 -8.146738 -7.652868 -8.224864 -7.927266 -8.389294
 -7.112424 -8.39318  -7.892118 -7.888754 -8.354088 -7.824838 -7.867642
 -8.338312 -8.299568 -7.060398 -8.19482  -7.051176 -8.251892 -8.308384
 -7.301098 -8.282284 -7.756688 -8.059738 -7.208588 -8.785898 -7.476606
 -8.132644 -7.938112 -7.832726 -7.723338 -7.6589   -8.060144 -8.157526
 -7.954236 -7.858014 -7.456828 -7.04439  -8.16437  -7.749148 -8.259838
 -7.28857  -8.62924  -7.633438 -8.0475   -7.423826 -8.455182 -7.918914
 -8.2302   -7.85204  -8.30067  -8.033116 -8.538528 -8.046224 -7.01249
 -8.250964 -7.141888 -8.340922 -8.065364 -8.543516 -7.638658 -8.771804
 -7.951104 -7.99443  -7.955338 -7.949074 -7.766084 -8.392136 -7.875994
 -8.150566 -7.728674 -7.957948 -7.989442 -8.228866 -7.6792   -7.770376
 -7.29843  -8.518518 -7.03395  -7.05164  -7.519468 -8.784448 -7.626536
 -8.405882 -7.711854 -8.488358 -7.50288  -8.388134 -8.123944 -7.893278
 -7.864858 -7.727456 -8.33634  -6.766338 -7.610122 -7.693932 -8.674654
 -6.55342  -8.427458 -7.471212 -7.914158 -7.623752 -7.812426 -7.45329
 -6.749866 -6.55893  -5.776684 -7.260498]"
9,"[-8.545256 -6.655674 -7.88162  -7.432062 -8.17162  -7.809236 -8.396138
 -7.75315  -8.23571  -8.255024 -8.054228 -8.315924 -8.764612 -8.529074
 -7.541914 -7.73256  -8.269524 -7.507694 -7.824374 -7.381022 -7.244664
 -8.074354 -7.544524 -7.342162 -7.871412 -7.141482 -8.67187  -8.389584
 -7.260034 -7.735402 -7.350108 -7.943216 -8.099526 -6.573546 -6.086868
 -7.794388 -6.359874]"
