,0
0,"[10.45624  10.553506 10.999352 11.381398 10.950458 11.055148 10.746878
 11.32334  11.099692 10.94228  11.171496 10.999584 11.069184 10.777502
 10.418424 11.110074 10.958056 10.871056 11.30594  11.059034 11.420316
 11.46225  11.226828 11.116686 11.306288 10.69636  10.928766 11.20328
 11.390214 11.16413  11.228684 11.119586 10.271568 11.304316 11.316844
 10.905334 11.15572  10.520214 11.094878 10.902144 11.264412 11.298458
 10.733364 11.018086 11.199336 11.154386 11.214184 11.117382 11.273228
 11.291208 10.891646 10.801746 10.953474 11.417416 11.081712 11.382268
 11.04552  11.20879  11.578888 10.923082 10.946166 10.896344 11.080552
 10.928708 10.91589  10.854584 10.686906 11.069822 11.35698  10.842114
 11.021508 11.20154  11.033804 11.235818 11.045984 10.964146 11.3332
 11.05219  11.428726 10.847682 11.225784 11.23257  10.406766 10.398762
 10.062014 11.211342  8.092218  7.781918  6.622788  9.068184 11.721394
 12.023806 11.623548 11.477388 11.365216 11.61943  11.430582 11.061644
 11.545132  9.819342 11.783396 11.972708 11.220564 11.319918 11.255654
 11.88159  12.143286 11.93234  11.322006 11.937676 11.214358 10.712136
 11.443458 11.32972  11.003586 11.29086  11.414052 10.773442 10.86398
 11.023654 12.090796 11.62639  12.15651  11.868424 10.904464 11.640136
 11.129446 11.077942 11.745928 11.449142 11.924626 11.732008 11.878806
 11.9132   11.69918  11.594548 11.774638 11.35118   9.5874    9.954018
 10.073498  8.018732  9.11267   8.975268  8.268886  9.227278  8.544734
  8.381986  7.509956  8.341386  7.8474    9.334636  9.61524   9.717958
 11.013446 10.301148 10.055054  7.260092]"
1,"[ 8.356466 10.357466 10.576938 11.549366 12.257778 10.725824 11.33088
 11.311392 11.553368 11.049116 11.22271  11.434932  8.395442  8.022444
  9.058034  9.534098 11.083046 11.583528 11.154676 11.708692 10.327654
  9.97455  10.063812 10.649264 11.539506  9.926584 11.125444 11.805842
 11.16645  11.260236 10.363208 11.837916 11.504358 11.812628 11.86883
 11.689146 11.432496 11.833566 11.375888 11.50894  11.4869   11.8117
 11.773478 11.792618 10.544342 10.588712 11.658754 11.682766 11.546698
 11.296022 10.983518 11.88159  11.901194 12.018992 11.998808 11.823068
 11.710258 11.76182  11.759616 10.890196 10.475148 11.09076  10.806908
 11.11396  11.8987   10.845652 11.504358 10.844724 11.880314 11.568564
 11.164304 10.743224 10.751866 11.256118 11.170394 11.185648 10.253298
 10.814448 11.357038 11.724352 10.910844 11.277114 11.664612 11.654926
 10.517778 10.924532 10.15812  12.570572  9.705894  9.525166  9.915796
 12.030708 12.243162  9.821836  9.894568  8.854164  8.15799   8.057128
  7.66789   7.655478  7.745378  7.15662   7.090442  8.110546  6.457256
  7.307072 11.407556  9.95715   7.87872   8.448976  8.485574  9.415778
  6.131528  5.180618]"
2,"[ 9.67382   8.451354  6.978386  7.644458  9.279362  9.305578  7.366
  9.40296   7.236196 10.137704  5.862756]"
3,"[ 8.715718 11.689436 12.410666 12.18      9.706706  9.861334  9.929542
  7.662786  8.92243   8.91866  10.283516 11.78154  12.474466 11.209544
 12.079022 11.510564 12.18464  12.273206 12.054024 12.351506 12.88992
 12.756288 13.049826 11.317772 11.74819  12.798918 13.37654  13.127894
 13.815426 13.700006 12.698984 13.653664 13.041706 10.016368  9.081698
  8.04866   7.521788  8.01038   8.164602  7.385024  7.52521   7.748626
  9.103216 10.518126 10.465694 10.00993   9.208602  7.699384  7.633032
  8.783694  7.087832  8.466898  9.035936  9.20634   9.797708  7.599798
  7.565346  6.91215   7.324936  7.629842  8.71769   8.843666  6.15119 ]"
4,"[ 9.647546  9.956512  9.825258  8.447062 10.634822  9.413574  9.91423
  9.709954  9.96817   9.740172  8.52861   8.640898  9.619358  9.766794
  8.810026  9.3844    8.986114  7.080234  8.64229   8.748952  8.680628
  9.246824  9.17531  10.870012 10.291056 10.658776 10.15783   8.542008
  9.77416  10.163978  8.305832  8.02807   9.084714 10.539934  8.491606
  9.302852  8.964074  8.02459   8.878698  7.739114  9.019928 10.977892
  8.992378  8.116752  7.378644  6.350652  6.325306  8.252472  7.995126
  9.014418  8.967786  9.846486  8.24963   6.200954  6.43104   9.525108
  8.711426  8.955026  7.092704  6.531844  7.531474  9.110176  9.748524
  8.994118  6.616002  7.89902  11.228626  7.8184    8.795526  8.214888
  9.4975    8.52832   8.534236  8.93055   7.311248  8.056548]"
5,"[11.736068 11.586254 11.271082 10.67896  11.000976 10.454616  9.051074
  8.685732 10.459604 10.495042  9.240328  9.083844  9.876182  7.795142
  9.031818  9.84753  10.051516  8.646292 10.310602  9.56942  10.27064
  9.840976  9.642094 10.854294  9.627362 10.281196  7.53681   5.596826
  6.571168]"
6,"[ 9.202918  9.344148  8.875392  9.851184  9.62365   9.952394  9.640296
  9.790864  7.974246  8.283096 10.232708  8.843318 10.459546 12.520982
 10.584652 10.05401  10.018862 10.804704 10.172446 10.19321  10.12941
 10.914846  8.722504  8.062986  6.634736  7.821184  7.925352  9.216258
  9.006356  9.314104  9.020102  9.681998  9.521744  9.0828    9.657638
  9.459916  9.426856  8.682078  8.656848  8.734974  8.262564  9.541058
  6.71408   6.379362  6.999556  9.664482  9.5729    7.9692    9.184648
  7.53101 ]"
7,[10.996684  9.77329   9.805538  9.425058  9.899382 10.643522  6.027534]
8,[ 6.7831   10.485704  9.162144  9.919856  8.984432  7.853838  5.786428]
9,[8.775052 8.895228 8.228808 5.34818 ]
10,[10.96026   8.946326  9.226118]
11,"[12.793988 13.894828 12.02601  13.338666 13.185256 12.111444 11.932282
 11.8639   12.96793  12.998322 11.578308 12.623236 11.964298 12.663836
 11.799868 12.651424 12.572022 12.86034  12.831804 11.841222 13.241284
 12.325754 12.301916 10.961072 11.21923  10.604546 11.55186  12.317982
 12.999598 11.778234 13.751452 11.710954 10.209972 10.675886 11.605568
 12.119912  6.150552]"
12,"[ 9.33742   8.433664  9.385328 11.404714 11.303678 10.977138 10.928244
  9.914868 10.901158 10.366746 10.745254 11.272358 11.234774 10.829354
 11.022494 10.338326  9.93366   9.650852  9.340262 10.195124 10.70709
  8.516546  6.83704  10.062478  8.721808  8.035784  8.070062 10.43275
  7.444764  6.52471   8.001854  9.095966  6.508876]"
13,"[ 7.687842  8.323522  7.03714   7.826288  7.325516 10.088114  7.183358
  6.287374  7.319716  7.45764   6.821206  9.476736  9.899962  9.763198
  9.794866  9.071258 10.412218  9.269038  8.943948 10.00674  10.197038
  9.738258  8.981184 10.45595  10.502814  9.994792 10.644102 10.137356
  9.236152  9.263702 10.640912  9.878502  9.505214  9.119282  6.790698
  7.647706  9.084888  9.89567   9.296472 10.912932  9.769752 10.574676
 10.688356  9.649518  8.478034 10.49742   9.841382 10.978356 10.09171
 10.980154 11.178978  9.198104  7.986078  7.70298   9.254886  9.65816
  9.7846   10.45885   9.91452   8.944934  9.851706  9.292006  9.898744
  9.725382  8.906306  9.59291   8.602386  7.581238  7.40225   7.4733
  7.079654  8.06809   7.216244  7.302954  6.937148  5.018798]"
14,"[10.15725   9.3264    8.68695   8.617466 10.25005   9.768882 10.356538
  8.554188  5.503678  6.84661   7.647474  8.192964  7.095836  7.077914
  8.08491   8.109386  9.74429   8.58197  10.03168   8.737004  9.810758
  8.926838  9.15878   8.651686  9.731298 10.52729   9.897874 10.561568
 10.639114 10.263796 10.369066  9.006008  8.200562  9.307202  8.334194
  8.909148 10.441218 10.327132 10.878132  9.456842 11.321426  8.181654
  7.18823   7.67282   7.588256  7.82536   7.863698  8.666766  9.364042
  9.070214]"
15,[8.988144 7.96891  9.101592 8.345214]
