,0
0,"[-24.95693479 -26.64547887 -27.6278635  -32.02725947 -32.58902849
 -30.23365957 -29.80951268]"
1,"[-21.99693094 -23.54706816 -23.23141027 -23.25230373 -23.38659075
 -23.27545328 -23.20325806 -23.55834866 -23.01354944 -25.07268255
 -22.70004956 -23.67448879 -23.25455983 -23.12115562 -23.62760114
 -23.12449073 -23.92010947 -23.02149484 -24.70994083 -23.55167845
 -23.13675214 -23.67134987 -22.98706478 -23.92727014 -22.89888068
 -22.76047382 -23.20865309 -23.05670962 -23.07289469 -23.43338031
 -23.2887937  -22.93007372 -22.93527256 -23.48340689 -22.62599061
 -23.77993697 -23.19904014 -23.69724598 -22.88563835 -23.83516239
 -22.89897877 -22.99373499 -23.15431049 -23.1112484  -23.45397949
 -22.92134359 -23.53608193 -23.10369537 -23.07554316 -23.35117978
 -22.98677051 -22.86523535 -23.24327932 -23.85782148 -23.30615586
 -23.69204714 -23.10536292 -23.76434045 -23.03738563 -23.50106333
 -23.15185821 -24.16710343 -22.85032547 -23.85154364 -23.45947261
 -23.19021192 -23.27368764 -23.58081158 -22.96391523 -22.52613364
 -23.84016504 -23.12154799 -23.52637089 -23.13135712 -23.18864246
 -23.39022013 -22.95763738 -23.21100728 -23.89499809 -22.98990943
 -23.78464535 -22.93949049 -23.84830662 -22.79833707 -23.84850281
 -22.8319824  -23.72019935 -22.36683333 -23.43681351 -23.09280723
 -23.56187995 -22.90947454 -23.18207034 -23.74383936 -23.19845159
 -23.681159   -23.21032064 -23.03875891 -23.25514838 -23.77689614
 -23.23042936 -23.1734383  -23.5612914  -22.83031484 -23.11173886
 -23.26034722 -22.4892513  -23.42504255 -22.86405826 -24.34229454
 -23.06877486 -23.79671059 -23.08809885 -23.15666468 -23.03728754
 -23.05278597 -23.17696959 -23.67390025 -23.84771807 -23.33676036
 -23.61573209 -23.6031764  -23.65124115 -23.24376978 -23.2503419
 -23.36020419 -23.3906125  -23.70352383 -23.69057577 -22.91732185
 -23.73746342 -22.99334263 -23.2593663  -23.01521699 -23.19747068
 -24.30511793 -22.80196645 -23.06455693 -23.27319718 -23.84712953
 -23.15823415 -23.09986981 -23.28182922 -23.51685603 -22.91977413
 -23.60808097 -23.36501066 -23.21767749 -23.20110005 -23.20472943
 -23.76796983 -21.06349388 -19.44282899 -19.73847625 -19.89591283
 -17.57428733 -17.67924505 -17.8165729  -20.70085025 -24.31973354
 -29.17133051 -33.80742085 -36.76762088 -34.75468878 -34.30366487
 -32.84543922 -30.3305738 ]"
2,"[-22.05833611 -23.36422593 -22.59205101 -21.44614814 -19.45705224
 -18.89008437 -18.9677727  -18.04806843 -19.2696978  -18.40090293
 -18.19795198 -19.3274736  -19.28029167 -19.49628877 -19.70306528
 -18.25700296 -15.50426608 -14.90247579 -16.41916387 -14.70138857
 -15.03950938 -15.2507     -15.91693629 -15.99383988 -16.32666375
 -13.19676573 -11.77934607  -9.7819124   -5.49689092  -3.20528136
  -0.51846186  -0.97537125]"
3,"[-36.1160002  -34.1608439  -35.11998088 -36.52406012 -34.97745418
 -34.94027757 -35.5653155 ]"
4,"[-40.12851417 -39.99459989 -40.04955065 -40.1436889  -39.48644759
 -40.10340279 -39.72970427 -40.1020099  -39.95759985 -40.09620289
 -39.99466856 -40.14480714 -39.94011016 -40.06597114 -39.3326502
 -39.83990006 -39.75857255 -39.94157172 -39.3092358  -40.0114716
 -40.05820231 -40.12361941 -39.46944836 -39.76004392 -40.13869605
 -39.85344648 -39.85091572 -39.68315012 -40.20869402 -40.01659197
 -39.77648402 -39.99436447 -40.03965324 -40.01790639 -39.73255873
 -40.16020748 -39.8225379  -39.67361565 -39.79776003 -39.71571645
 -40.19033133 -39.92257143 -39.96531963 -39.72975331 -39.88607165
 -40.05274843 -39.94946807 -39.92299323 -39.98018047 -39.92537685
 -39.97264706 -39.30287948 -40.09994017 -38.98085547 -39.19106518
 -39.44916308 -39.91793171 -39.6076198  -39.84884599 -39.78555747
 -40.05500453 -39.96746783 -39.98035703 -40.05190485 -39.66514056
 -40.4733248  -39.26237757 -39.92258124 -39.94818308 -39.91371379
 -40.14384585 -40.04768692 -40.01970146 -39.91452794 -40.13502744
 -40.13714621 -40.03231601 -40.1021178  -40.09296588 -39.34732466
 -40.28079115 -39.81634834 -40.09663449 -39.76425203 -40.11412417
 -39.96255346 -39.95403913 -40.02270306 -39.75527668 -39.69018327
 -39.9231796  -39.71441183 -40.29288581 -40.08395128 -39.5860299
 -39.94375916 -39.89749929 -40.07476993 -39.90292374 -39.83322985
 -39.99939656 -39.74344686 -39.99536501 -40.04759864 -39.965712
 -40.1980413  -39.96118999 -39.91589141 -40.05783937 -40.05793746
 -39.88063739 -39.9474572  -39.97083237 -39.79877037 -40.09045474
 -40.05039424 -40.00478177 -39.62843478 -39.89527262 -38.69717535
 -39.75243203 -40.03033456 -40.16905532 -38.97683372 -39.97327484
 -40.04318453 -39.96530982 -40.00690055 -39.98614442 -39.81718211
 -39.65835264 -39.9293005  -40.07615302 -39.89358545 -39.96083686
 -40.15871649 -39.97961154 -40.22140666 -39.69048736 -39.90711224
 -39.99372688 -39.66738685 -39.9767767  -40.13549827 -39.8564775
 -39.95125334 -39.59395568 -39.97326503 -39.89919627 -39.96547658
 -39.96391693 -39.91293887 -39.97357892 -39.7993393  -40.04655887
 -39.79682816 -39.97049886 -39.6397251  -39.82105672 -38.97085015
 -39.33749591 -40.00311422 -39.91543038 -40.12462976 -40.28920738
 -39.57845725 -40.31474055 -39.59481889 -39.89940226 -39.89161381
 -40.03695573 -39.69664749 -40.34953355 -39.88511036 -40.06164532
 -39.76372234 -40.09435877 -39.92368967 -40.07569199 -39.87720419
 -40.04451857 -39.73473635 -40.07061086 -39.85713471 -39.63969567
 -40.33027822 -39.94777109 -40.36898506 -39.87733171 -40.08746295
 -40.02010364 -39.81762352 -39.90376733 -40.0963206  -40.05037462
 -39.68935931 -39.79366962 -39.95511814 -39.95590287 -40.01860284
 -40.12480632 -39.84105754 -39.91896167 -39.45691229 -40.26911828
 -39.53426711 -39.61966542 -40.36563033 -40.64291489 -40.04528368
 -40.71730736 -38.31157835 -39.4723911  -39.68173761 -40.0933092
 -39.39517361 -39.63211321 -39.87084788 -39.83755568 -39.37011128
 -40.07807561 -39.88729779 -40.20277911 -39.57731939 -40.03271818
 -39.94966426 -39.79202169 -40.01302144 -39.72997892 -39.94729045
 -40.14704362 -39.92598501 -39.8575565  -39.9324198  -40.12821009
 -39.80598008 -39.99623802 -39.71736438 -40.17057573 -40.08562864
 -39.92624986 -39.80028098 -39.88445314 -40.00064232 -40.17127218
 -39.47606953 -40.02721526 -39.56444981 -40.11604676 -39.9302716
 -40.08403956 -39.92306189 -39.76989228 -39.61441753 -40.10612973
 -39.73344155 -40.0602328  -40.07707508 -39.67717636 -40.04650982
 -39.85895921 -39.75636549 -40.2186601  -39.72534901 -40.15933447
 -39.51186305 -40.2002876  -40.03158032 -39.59707499 -40.13042695
 -39.69819733 -40.03859385 -40.07578028 -39.84419646 -40.11709634
 -39.73937607 -39.79949625 -39.8098645  -39.63116172 -40.27882932
 -39.97298057 -40.07782057 -39.89824478 -39.99803309 -40.11542879
 -39.81810417 -39.94601526 -39.8749579  -39.98517332 -39.92241449
 -40.024145   -40.23750344 -39.86782666 -40.09877288 -39.58048774
 -40.03070731 -40.01729823 -39.73138163 -39.91227184 -39.91821618
 -39.66441468 -40.08255839 -40.03092311 -39.8859147  -39.96531963
 -39.71502    -39.82829586 -40.06150799 -39.57854554 -39.46847726
 -39.86499182 -39.54176129 -40.12586571 -39.74395694 -40.1469063
 -39.67468484 -39.76695935 -40.16353278 -39.67350775 -38.87766339
 -39.96404445 -40.10997491 -40.03869194 -39.72830156 -40.04773597
 -39.87965648 -39.83871316 -39.88025484 -39.92064884 -39.92424879
 -39.96584933 -40.12108866 -39.92772123 -39.75922976 -39.95729576
 -39.66072645 -39.92873157 -39.9826818  -39.81818264 -39.93192935
 -39.51555129 -40.07943908 -39.74201473 -40.10714007 -40.02375264
 -39.29024532 -40.14437554 -39.88105918 -40.03583749 -39.94736892
 -40.05260129 -40.06198863 -40.03329692 -39.78921628 -40.05440618
 -39.82271446 -39.77494399 -39.46077709 -40.19638356 -39.86377549
 -39.77599357 -40.20530006 -40.17489175 -40.10303985 -39.96906672
 -39.93453857 -40.07869359 -40.20291644 -39.93749112 -40.00173113
 -39.99834698 -39.56914839 -40.0801061  -39.66674926 -39.81253258
 -39.83524073 -40.09399583 -39.89949054 -40.24227068 -39.41859782
 -40.02023116 -39.95799221 -40.24526247 -40.03643584 -39.82770731
 -40.40778018 -39.40311901 -39.39536979 -40.00787165 -40.19128281
 -39.73522681 -38.96604368 -40.0062041  -39.97867967 -40.00995119
 -39.81771181 -40.19400975 -39.55717144 -39.74749803 -39.97891509]"
5,[-44.59792773 -48.65964528  48.60694934 -48.5412932  -46.08025442]
6,"[-29.94448634 -29.63569485 -29.83854771 -29.67983595 -31.03408479
 -33.18591421 -34.11591807 -34.96636986 -39.33411176 -40.00371258
 -43.49024124 -43.91680118 -45.56411748 -43.78832116 -45.10482446
 -46.60991815 -46.23427742 -47.18176115 -47.36318106 -45.38830839
 -47.3486145  -47.20090858 -46.06217618 -44.50279876 -43.60872575
 -42.45797717 -42.62115209 -42.7226668  -41.66295678 -42.59565816
 -42.61175494 -42.30311058 -42.41647473 -42.43312083 -42.49639954
 -40.99804473 -39.95780584 -37.821416   -33.50088546 -30.80062744
 -26.20691255 -23.76796983 -24.28039891 -24.38584709 -24.4988483
 -25.17567844 -23.76914692 -19.89022353 -18.54186017 -17.20104983
 -16.82908752]"
7,"[-15.32103148 -15.60245549 -15.20910928 -15.65915228 -15.40342819
 -15.40254537 -14.86824192 -14.67215736 -13.01264831 -15.07560698
 -15.60480969 -15.71830135 -15.35418635 -16.1824695  -14.71629846
 -15.48298026 -13.42129677 -15.60333832 -16.03288023 -14.98359732
 -15.54320833 -15.01106289 -15.35291116 -15.89761229 -15.2801274
 -16.42583408 -15.38027864 -15.35418635 -15.61314745 -15.21087492
 -15.07276233 -16.02797567 -15.55998195 -15.30131512 -15.76224626
 -14.96054586 -16.67027767 -15.61079326 -15.59382346 -15.11543206
 -15.99491889 -15.29798002 -15.82463235 -14.66842989 -13.88114891
 -14.00082033 -13.17724555 -15.09905081 -15.95362244 -14.65234291
 -16.14225206 -15.32475895 -15.82473044 -15.00988579 -15.38488893
 -15.27590947 -15.90261495 -15.75626269 -15.44335136 -15.41137359
 -15.23402447 -16.07123394 -16.33127405 -16.06358282 -14.75318079
 -15.74674783 -14.71629846 -16.04376837 -15.64610613 -15.68887395
 -15.65208971 -15.6284497  -15.25815494 -15.75126004 -14.47440525
 -16.10203462 -15.57901167 -15.56253232 -15.09551952 -15.54281597
 -15.28208922 -17.0533243  -15.31279181 -15.48386308 -15.36811532
 -15.19586695 -15.02734605 -14.6253678  -16.53118417 -13.53939873
 -15.04853378 -14.9318051  -16.5545299  -20.18214332 -19.48079034
 -19.55435883 -20.88604667 -22.36879515 -26.18788284 -28.22788814
 -28.08006451 -27.87730974 -27.42628583 -27.68828776 -26.38798914
 -25.77864583 -24.68325999 -23.85615393 -23.69910972 -20.73969441
 -17.25872753 -14.35414528 -13.75402255 -12.9652702  -10.34348524
  -7.30147704  -9.93326731  -9.6937283  -11.68302039]"
8,"[ -6.06513397  -6.81317842  -5.36878365  -5.86296775  -5.2369489
  -5.6735534   -5.46040095  -6.04512334  -6.03001727  -6.17735045
  -5.63686724  -5.6136196   -5.70582544  -5.04292426  -5.39801486
  -6.25513687  -7.55582785  -9.25781044 -10.55958043 -11.92226513
 -12.27519772 -11.73324314  -8.5673456   -7.05055943  -6.37333692
  -6.24483728  -4.41876916  -6.2502323   -6.28466236  -8.38440528
  -9.2164159  -10.98343305  -9.64193608 -11.47173167 -12.36916921
  -9.29685079 -12.61096433]"
9,"[ 8.87682343  8.61580241  9.06643396 11.3741305  12.36652044  9.90756708
  8.16899642  9.5138285  11.5493216  11.74687753 11.50361105 11.05209667
  7.42772027  7.9295555   9.71834891 10.51112301 10.68366565 10.69170914
  7.81253254  7.06321291  9.5409998   8.30808992  8.33378985  8.32084179
 11.55226434 13.96540905 14.73101185 16.06632907 18.21364628 21.86676344
 22.77597194 21.10537857 20.0250988  22.06500601 22.03253778 20.64062187
 20.71987966 20.63473639 21.5144194  18.7867939  16.57169558 17.59841749
 19.77251364 19.97713214 17.43588016 16.29507804 16.69686011 15.21352308
 17.18869002 17.44941676 18.13536941 21.33736456 22.89328917 23.15519301]"
