,0
0,"[-40.6796289  -40.39015324 -41.77269149 -42.56987482 -42.92847592
 -41.06841415 -42.47060445 -43.80279654 -45.4289164 ]"
1,[-32.99983064 -33.76375061]
2,"[-44.15977958 -46.72439326  48.0053995   44.86293282  46.44147194
  48.23467355 -48.67601854 -46.20995838 -42.35340795 -44.85572146]"
3,"[-48.51058819 -47.82260422 -48.23798154 -48.42011712 -47.58828967
 -46.330087   -47.77500387 -47.58010131 -46.31504395 -46.6045
  48.94436403  48.55053828  48.27046698  48.63379477  48.72136608
  48.74382278 -45.40422384 -47.87732403 -47.94277207 -45.86283079
 -47.46224777 -46.87979557 -47.24339794 -47.39070995 -47.28193717
 -46.9655527  -47.59984163 -46.75416555 -47.28982153 -47.52635233
 -47.40549803 -47.15852339 -46.88520871 -45.82427196 -46.63064391
 -47.08449474 -46.38780758 -45.97714421 -46.8925243  -47.65576763
 -48.80536225  48.10199272  47.93381265  47.61510406  48.96858588
  46.423232    46.83264996  44.20855054  44.14225916  44.52667075
  44.24934524  44.40507116  44.71887654  44.25012976  44.76310349
  45.33815184  45.09495267  44.20668732  45.27882301  44.28798253
  44.72456426  46.68918206  45.84328044  46.72723096  47.00230099
  46.34046584  45.63783598  47.10252259  46.85039958  45.99763346
  47.53214176  46.05225521  46.42823328 -48.97592028  45.89427381
  43.1623038   44.84665417  46.76939856  47.55724619  48.24663738
  49.02242312  48.36725633 -49.0174942  -48.55777569 -46.24178021
 -44.38246372 -44.41628606 -44.6270456  -45.49732598 -46.2669827
 -45.75743141 -44.55808686 -45.07243349 -45.54109202 -45.50816207
 -45.74117237 -45.48530331 -45.39800657 -44.9742026  -46.02483282
 -44.12657505 -41.73088672 -39.15325992 -37.4238981  -38.93016391
 -40.57987801 -42.00837894 -44.49998384 -45.00526934 -44.93201539
 -44.43268239 -46.416256   -46.91995285 -45.09126182 -45.64733475
 -45.62630979 -46.79071407 -46.65389493 -47.42405178 -46.17823462
 -47.55101547 -45.50214093 -46.80592382 -47.41253904 -47.48105648
 -47.86952793 -46.90318388 -46.858143   -44.98686269 -47.32434012
 -47.95093101 -47.83921629 -48.44491559 -47.16562324 -48.43164947
 -48.09865195 -47.82129997 -48.01333905 -48.21065203 -48.1029756
 -47.71064434 -48.14827831 -48.35855145 -48.13197219 -47.93922214
 -47.86131996 -48.37237653 -48.53104242 -48.05256472 -48.31026758
 -48.35449943 -48.14504023 -47.54439614 -48.50225568 -47.97395648
 -47.89553455 -47.73641561 -47.74676138 -47.81732837 -47.99557963
 -48.59878711 -47.72068612 -48.05586949 -47.499875   -48.60484062
 -47.62896669 -48.37777104 -47.96907288 -48.48499736 -47.09417368
 -48.16120317 -47.71496897 -47.94102652 -48.317693    48.75578661
 -47.88773845 -48.42336893 -47.85226863 -48.75221833 -47.55483997
 -48.43444528 -48.30487798 -47.95888401 -48.48668603 -47.58139575
 -48.41619161 -48.80424628 -47.73596452  48.53935896 -48.09131773
 -47.88037383  48.80266129 -47.21133095 -47.45975694 -49.15962695
 -48.03267731 -48.01633982 -48.22699639 -46.91313739 -47.41318626
 -46.93588828 -46.62754508 -46.99169661 -47.60427413  48.73323185
 -46.81495554 -47.18561853  47.97352864  46.99935907  45.45269081
  48.66125274 -47.72454004  48.75343307 -48.2295892  -47.96870024
 -47.30084394 -47.78992923  48.64477796 -48.64629235  44.52667075
  43.264977    44.24895299  45.14574992  46.78440238  45.45220049
  46.7271329   46.83470931 -47.71733232 -47.69965135  48.40912973
  47.5137057   44.66749091  44.06861296  47.44054982 -47.60233246
 -49.08558428 -48.53435895  48.95877946 -47.06432294 -47.1978079
 -46.55853732 -48.66383112 -48.56605917  48.94328532 -48.97763572
  48.94014727  48.16004671  48.12896037 -48.22089875 -46.04256282
 -47.49512869 -48.26859031 -47.78132901 -47.72085283 -49.15453075
  47.07271107  46.2786854 ]"
4,"[-34.25093346 -32.00496953 -29.26348729 -26.86787741 -25.3626903
 -23.56154549 -23.99165499 -23.08828775 -23.93703324 -23.81406076
 -24.0899153  -23.28686772 -23.57900092 -23.27343293 -23.11584379
 -23.38591254 -24.12531647 -24.31595323 -25.51841622 -25.83977254
 -24.14944026 -22.26042994 -22.33329163 -24.02048586 -23.25940975
 -22.96217722 -23.00846351 -23.22616599 -23.20831831 -23.31452182
 -22.17334895 -22.58188432 -22.5948288  -24.34860861 -22.25591899
 -19.42872865 -18.65068744 -21.54848399 -23.75610483 -21.5320092
 -20.98677236 -22.79772359 -24.02656584 -21.91828401 -17.90275194
 -18.53291236 -19.24211252 -19.15228573 -18.22763857 -18.7209014
 -20.52361523 -19.72507861 -18.32021115 -21.00795422 -20.70787783
 -20.04908266 -19.49286263 -18.83622487 -16.73961269 -14.24025091
 -15.18539348 -16.02972608 -16.77619063 -17.14353905 -17.31348427
 -16.19623906 -15.94333154 -15.31699561 -14.56837366 -16.55417332
 -17.42508131 -17.38134469 -17.1809015  -17.36369313 -17.08175861
 -17.39997688 -17.38360016 -17.1048037  -17.47597662 -17.45744249
 -17.1570719  -17.13530166 -15.77338631 -16.22781573 -16.03492348
 -15.30954274 -14.60034258 -14.90434154 -14.48060622 -14.38028656
 -14.84599335 -14.33243124 -13.29471608 -13.55733195 -15.84124673
 -14.60681482 -16.17966621 -16.88190381 -17.4848024  -17.76242209
 -17.85018953 -17.80341292 -17.54766154 -16.138087   -16.67243872
 -16.18633458 -15.70130914 -15.41515786 -15.32915557 -15.50635755
 -16.38550293 -17.22512845 -16.75853907 -15.57755214]"
5,"[-41.7751627  -40.46353467 -38.94252    -37.87175721 -39.00145657
 -38.53261172 -36.37706297 -33.65705678 -33.47210774 -35.10497441
 -35.22274949 -36.42864472 -37.62414515 -36.70999086 -39.00390818
 -38.8543603  -39.20258621 -40.37527691 -41.10086359 -41.24303704
 -41.79252006 -43.48469595 -42.63621524 -41.35881161 -40.82413628
 -42.58451581 -40.83912048 -38.58527219 -37.96040723 -38.008949
 -36.81717501 -37.90323581 -38.12289958 -37.36839377 -38.07288684
 -38.28441128 -38.41689599 -38.11083768 -38.5466349  -38.46161326
 -39.28360683 -40.70432146 -43.9422242  -44.45278555 -42.6755782
 -38.19919351 -38.76698512 -38.10573834 -41.49888649 -43.59420423
 -43.31609421 -40.82295951 -42.79701108 -38.43866624 -36.98751249
 -36.42109378 -40.32963784 -40.54634987 -41.67418602 -44.03386517
 -43.40455791 -42.47538999 -41.53187528 -42.41725754 -41.5832511
 -40.29835536 -37.11695721 -34.4005794  -30.25648518 -25.83957641
 -27.8387128  -29.37508432 -29.78067778 -28.70089308 -29.66496204
 -29.01156041 -30.04447042 -28.28382612 -30.10634892 -29.0211707
 -29.27025371 -30.30100632 -30.00504862 -31.15808726 -31.6047696
 -31.88552735 -30.15351779 -30.77446018 -30.39230407 -30.47614895
 -29.03176163 -30.47477605 -29.44186603 -30.34493907 -30.57882214
 -29.75586754 -29.64583953 -30.41113239 -31.41903605 -30.87281856
 -30.52753458 -31.0314864  -28.52888851 -29.07687115 -29.58768747
 -29.07226213 -30.92694999 -30.72150553 -30.88537077 -29.3551773
 -29.18905657 -30.55244288 -29.22014292 -29.5958268  -30.31895206
 -27.14177067 -28.02140637 -28.32962209 -30.34493907 -30.66011735
 -29.10128913 -29.29290654 -30.40240468 -30.74964995 -29.17522952
 -29.31654001 -29.09756269 -29.4879562  -29.96395973 -29.49746842
 -31.25271919 -32.50490072 -31.01883612 -29.27947175 -29.32212967
 -29.89845286 -30.30179083 -30.20725696 -29.35135279 -27.95001565
 -27.36202282 -28.68981183 -31.92112465 -31.21918125 -30.29924116
 -30.09703282 -30.77593115 -31.20623677 -30.74209901 -30.53577197
 -29.84608658 -30.21363113 -30.37994799 -29.59043327 -30.18872283
 -29.58082298 -31.61055539 -30.45075032 -29.84716529 -31.26438883
 -33.14143532 -34.93071436 -37.61934001 -40.04724242 -41.4571896
 -48.88509922  42.10036678  40.25725051]"
6,"[-43.73852528 -44.58620187 -43.81276967 -43.72365875 -43.45510018
 -46.27822085]"
7,"[-21.35176724 -21.93554331 -22.66082599 -21.3414705  -20.86791857
 -20.71758618 -21.63272112 -22.48382014 -23.82524007 -23.61969755
 -18.47044548 -16.02629383 -13.1648791  -10.28404766  -9.18955334
  -9.07177826 -11.86935321 -13.92016942 -15.76975794]"
8,"[-17.10431338 -16.96829836 -16.79090025 -15.59775336 -17.64974635
 -17.47568243 -17.17560603 -16.630075   -16.17260559 -15.59118306
 -15.85693699 -16.0474757  -16.83002786 -16.02933382 -16.22389316
 -15.95676633 -16.36206559 -15.45193193 -16.07052078 -14.82108505
 -15.66071057 -15.2214811  -14.74508531 -14.3736182  -14.15356217
 -11.97222253  -8.44269654  -6.92289786  -5.47007702  -2.0547958
   1.60829361   2.24031726   3.60625323   1.76333308   1.28468182]"
9,"[-29.99592865 -31.01481549 -33.00277257 -33.97272538 -34.1229597
 -36.6003551  -33.59164797]"
