,0
0,"[9.462642 9.654216 9.854026 8.365166 6.306108 6.698884 8.131426 7.713536
 8.16872  8.382914 7.046768 7.570566 6.279196]"
1,[7.00872]
2,"[10.359844 11.052422  9.768128 10.286416 10.854758 10.20133  10.476772
 10.365412 10.735162 10.804588  9.702182 10.07837  10.418598  8.20961
  9.064066 10.002854  9.094458 10.414074 10.397138 10.231258 10.201156
 10.490112 10.593584  9.15095   7.56407   6.095916  7.836902  8.733582
  8.785434  9.528936  8.86269   8.693562  8.526174  9.877226  8.930782
  9.11731   8.137806  8.839258  9.307666  9.746842  9.787674  8.406346
  7.05309 ]"
3,"[ 9.474474  9.594824  8.984896  8.65418   9.025032  9.526964  9.527892
  8.625296  7.917812  8.111764  8.857644  9.004906  8.823772  8.37259
 10.708192  7.029252]"
4,"[ 8.912512  8.84152   8.286808  8.764786  8.46191   8.542008  9.554282
  8.960304  8.600646  8.893952  8.528552  7.197336  7.67891   7.992922
  7.956092  9.441472  7.140032  6.501916  6.422166  9.485494  8.492824
 11.101548 10.5444   11.00898  10.728666 10.803428 11.053872 12.066494
 12.377084 10.641144 12.064406 11.90218  11.491946  9.727412 11.890116
 12.488386 12.456486 11.912446 12.30963  11.155778 12.250354 12.464548
 11.862218 12.202446 12.847754 12.126582 12.8296   11.858506 11.967024
 12.75739  14.524534 14.66414  14.966262 15.044272 14.717732 15.11422
 14.81958  15.060628 14.939234 15.082436 15.043576 15.378874 15.045142
 14.95327  14.889238 14.514326 14.980994 15.014344 13.195406 12.754258
 13.014794 11.851198 11.534344 13.435294 11.594548 11.617922  7.337812
  5.715378  5.162116  5.831204  6.458532  6.769644  7.297212 12.50857
 11.984946 11.46689  11.972302 11.178282 12.258996 12.837836 12.168458
 13.198886 12.850538 13.278288 12.818174 13.03144  13.473806 12.914744
 12.14636  12.90094  13.83126  12.79277  13.412616 11.855374 12.384566
 12.637852 11.406976 12.598122 13.16455  13.46412  13.21269  13.75238
 13.077956 11.59159  12.11301  13.120876 13.340116 12.941076 12.98301
 12.92501  12.57875  12.624222 11.787398 11.20821  12.21016  13.61811
 10.29355  10.90052  10.244366 11.799114 12.672072 10.154756 11.682186
  8.67999   8.18554   9.174034  8.101034  9.839062  9.100606  8.310588
  8.29632   9.212662  8.125742  8.672856  9.51142   9.439906  9.420244
  9.880822  8.137458  8.262564  7.254176  8.364238  6.78426   7.77548
  7.351326  7.636918  8.015774  8.485458  8.475018  7.941708  8.563468
  8.441668  8.462026  9.478186  7.730414  8.964654  8.746284  8.101556
  8.7725    8.269118  8.521882  8.66578   8.51092   9.905356  8.405708
  8.990116  8.87429   9.412646  9.539782  9.126184  9.306564  8.679062
  8.927998  7.848038  8.17191   9.65236   9.104608  9.597898  9.293862
  6.460794  6.731016  7.731806  8.165704  8.074006  7.21433   5.610398]"
5,"[11.115004 11.741346 11.414806 12.142938 12.271872 11.149514 10.826976
 12.487864 11.67192  11.671224 11.93147  11.120224 11.098242 11.927584
 12.19682  12.166776 12.293738 12.23887  12.144968 12.171474 12.10576
 11.79082  11.89174  11.795982 11.429132 12.187018 10.967742 11.369044
 12.04341  12.122638 11.907574 11.912736 12.160744 12.160628 11.45413
 11.977754 12.233534 12.256212 12.019978 11.57999  10.915832 10.06184
 11.888376 11.032296 11.92857  11.683346 11.19545  11.84476  11.16993
 12.193978 11.978566 11.837162 11.668208 11.788964 10.990246 10.767758
 10.330264 11.536722 11.348164 12.34327  12.204998 11.963718 11.83983
 12.032564 12.117998 11.574074 10.064798 10.514646 10.82686  12.61326
 12.21683   9.865278 11.691176 11.581034 10.879756 12.06255  12.431488
 10.838402 11.212734 12.114112 11.522396 12.321984 11.97874  11.29666
 12.31224  10.272844 10.319302 11.050392 11.326994 11.925728 11.073824
 12.28614  11.584978 11.251884 12.308876 11.788906 11.554586 12.37459
 12.10924  12.11533  12.102106 12.185278 12.025952 11.589386 11.760602
 11.967082 12.109762 12.10315  12.431488 11.283842 10.859282 10.462736
 12.203026 12.216656 12.013772 11.626158 10.992566 11.190288 12.382652
  8.949574  8.198938  8.061768  7.450738  8.25427   8.653948  8.314996
  7.314554  8.814202  7.338798  7.747988  8.955026  7.375976  5.02019 ]"
6,"[5.130854 6.221312 9.20141  7.1775   8.08955  8.697216 9.121892 9.900832
 7.571088 6.235928 8.087868 7.481536 8.13421  8.461272 7.961254 8.850336
 8.368472 8.904798 5.14721 ]"
7,"[ 9.834248 11.045984 11.237384 10.88254  10.93445   9.156228  8.620192
  7.547076 10.52845   7.230976  9.32872  10.07808  10.512906 10.434722
 10.57224  10.01892   9.993342  9.458988 11.32769   8.871158 10.84252
 10.979864  9.99659  10.442668 10.301496  9.400814  9.27014   9.200076
 10.58297   9.142424 10.149768  9.073984  9.246708  9.849908  9.518612
 10.519808  9.11354   9.753338  9.729906  9.646444  8.884266  8.960188
 10.332236 10.625658  9.939866  9.298154  9.444952 10.638534  9.704038
  8.941454 10.511224 10.368428  6.665534  5.332172  5.212228  6.122364
  7.91294   7.634772  8.660444  5.560112]"
8,"[10.633314 10.434548 12.080762 11.627086 12.281906 10.680874  9.055656
  8.439696 10.931202 10.37562  11.363882 10.00848   9.010938  9.97803
  8.976602  9.541232  8.065828  8.675292  6.622614  5.604714  6.575344
  7.620968  8.07998   8.778706  9.269096  9.948276  6.542748]"
9,"[10.93793  10.537208 10.039568 11.152472 10.655122 10.599906 10.169836
  9.372626  9.885636 10.603096 12.01586  10.51685  11.89232  11.054046
 10.91241  10.39273  10.64358   8.935074 11.435106 11.289352 10.5212
 10.73435  10.389946 10.520214 11.22706  10.285198 10.073846 10.7996
 11.942838 11.389112 10.064218 10.194486 10.758942 10.313096 10.844898
  9.19445  10.018108 10.49278  11.450708 11.221086 11.285988  9.688378
 11.135594 10.324522 10.239842 11.03247  10.718806 10.563308 10.911888
 10.750474  9.910924 11.40135  11.245098 11.06031  10.540862  9.702588
  9.012562 10.438492  9.727876 10.71463  11.072548 10.86166  10.220702
 11.161404 10.028896 11.246664 10.308978 10.742296 10.424456 10.880394
 10.078312 10.581694 10.878074  9.43167  11.537012 10.28978  10.434896
 10.028722  9.97049   9.12398  10.63952  11.013562 10.837822 10.081734
 10.145882  9.764358 11.194928 11.52692  10.080864  9.505098  9.328488
 10.588016 10.616204 11.928396 11.954206 12.0176   12.042424 12.084706
 12.257836 12.147288 12.203606 12.28962  12.381434 12.18261  11.145396
 10.474278  9.901412 11.864944 11.154966  9.705836 12.041264 11.517176
 10.696708 10.086374 10.776632  9.437412  9.075144 11.334128 10.568354
 11.063616 10.704828 12.011974 10.885614 10.32516   9.034428 10.875754
  8.75249  10.394586 10.484254 10.764162 11.01681  10.549388 11.055496
 10.903246 10.79177  10.175868 10.585986 10.978588 12.091608 12.423542
 11.873586 11.677024 11.710026 11.85839  12.098104 11.268878  9.795562
 10.63024   9.66193  10.250166 10.727854  8.290346  8.05997   6.987434
  9.046086  7.803204  7.903834  8.895228  9.048116  9.231222  9.565476
 10.088288 10.001462  8.856716  9.424304  9.229888  9.551788  7.047522
  8.28008   8.323986  8.343474  8.382624  8.427516  9.364042  8.241394
  8.699362 10.236072  9.312016  9.352906  9.95367  10.499682  9.779322
  9.851996  8.530872  8.99754   8.464056  9.72805   9.228148 10.38287
 10.237406  9.259352  9.879488  9.739244 10.069554 10.21235  10.568064
 10.681976 10.644276 10.362744 10.790958 10.080864 10.08881  10.62908
  9.627246  9.011286  8.84761   9.129606  8.790422  8.612536  9.656768
  9.510144  9.074332  8.96448   9.337826  9.587922 10.061202 10.865662
 10.458908 10.190252  7.994836 10.242162  9.164754 10.011844  9.046608
 10.313212  8.314068  9.323268  9.14312   9.520178  9.982438  8.57443
  8.656326  9.040228  8.027722  8.325784  7.116252]"
