,0
0,"[-41.78604783 -43.95211887 -44.63246855 -45.79175387 -45.21171405
 -45.74080953 -46.67948968  48.64919085  48.87944554  48.16563637
 -48.17632172  47.43800015  46.25701322  46.27770476  46.00234054
  44.36349195  42.87379898  41.73360675  41.01293308  40.75325913
  41.56336733  42.98108119  45.17458079]"
1,"[-35.99029784 -35.45212161 -34.96131039 -36.3454863  -34.08422435
 -35.64795578 -35.67266795 -34.9804329  -35.29865117 -36.24575503
 -35.48811117 -35.26177904 -34.84843851 -33.9863563  -36.72979982
 -33.93781453 -34.14875058 -36.7085199  -36.41050285 -36.31145803
 -35.28325509 -34.61102513 -36.51778506 -34.96307554 -35.04495913
 -35.30943823 -36.10797485 -36.16936303 -34.08481274 -36.11689869
 -35.4918376  -35.36013741 -36.7542178  -35.50684142 -34.9171815
 -36.19809583 -35.49811371 -35.40867918 -36.50562511 -34.42078062
 -35.76416183 -35.1422388  -35.31924465 -35.63040229 -34.3781227
 -37.05311743 -34.8057806  -34.50521388 -37.07047479 -34.06951473
 -36.16602885 -39.44912936 -39.08490919 -43.04271088 -43.36587159
 -43.58679057 -43.84914168 -43.41534497 -43.55714577 -43.43107446
 -42.57025727 -39.9544737  -41.67335247 -41.35516362 -41.48663827
 -40.34506333 -40.45130607 -41.59283197 -39.8197139  -41.77020065
 -42.18722839 -42.60172607 -43.26530677 -41.31279009]"
2,"[-40.61592641 -39.74658744 -38.49044413 -38.51692146 -38.83131522
 -38.71550142 -38.39620445 -39.25408952 -38.53290592 -38.50427118
 -39.67019545 -39.20768555 -38.41356181 -36.36402043 -35.74337223
 -35.8825253  -38.55134198 -39.12580195 -36.32763862 -36.75392361
 -35.25334552 -35.46516415 -36.07630012 -35.904982   -36.70243992
 -36.56789586 -39.41488535 -42.00613327 -43.7651399  -43.69748542
 -44.66317244 -43.32472386 -43.19835835 -45.70812474 -45.97539866
 -44.69800484 -43.82186022 -42.10011798 -40.7133924  -39.84825058
 -37.81860642 -36.99418086 -36.91788692 -37.67101983 -37.24287162
 -36.65782071 -36.44531563 -36.47100845 -36.42472216 -36.28586328
 -35.65815446 -35.21157018 -38.82435266 -42.96187658 -44.40966673
 -43.23657396]"
3,"[-46.94351768 -47.803011   -47.80659034 -45.03433556 -40.81283928
 -41.93108475 -40.07800515 -39.9407153  -39.37052112 -38.50378086
 -37.25022643 -41.16267344 -43.96659315 -46.07055034 -46.08337713
 -45.9884412  -44.15467044 -43.19957435 -43.84499356 -44.05823412
 -45.10131339 -45.65169861 -45.8243406  -44.55505668 -43.50520117
 -42.46024888 -40.29386403 -37.51666681 -35.00622378 -35.72424971
 -35.00877345 -35.56175737 -38.30147445 -38.96625153 -38.85730223
 -37.98747294 -37.74378345 -37.62238    -36.95760292 -37.72485707
 -37.71877709 -37.84782955 -36.35646949 -36.56603264 -34.41764257
 -31.50435188 -27.89872808 -27.34731319 -29.64172083 -28.60645727
 -26.34401856 -27.11352819 -28.55203165 -29.93405016 -28.40826957
 -28.63273848 -29.3590018  -29.06510345 -29.08599112 -28.75031743
 -29.67045364 -28.73864779 -28.62185335 -30.01446278 -29.28682656
 -29.22592871 -29.1854282  -28.10632995 -28.89957111 -29.62759959
 -28.3134415  -29.74900305 -28.85014676 -27.91539899 -27.07528316
 -29.38096818 -29.67878909 -27.97266847 -27.99894967 -28.96203799
 -29.15306702 -27.43586515 -28.77963862 -29.84245821 -28.159873
 -28.36649422 -28.05572884 -27.91961575 -26.6699839  -24.26299858
 -25.60696818 -28.12819826 -26.45257561 -23.97743568 -22.42743324
 -18.63058429 -15.54479871 -14.25025346 -13.72296236 -12.65298408
 -14.29526491 -12.18570826]"
4,"[-34.13031452 -33.80150532 -33.06984847 -33.88525213 -33.65842968
 -34.11334941 -33.40277636 -33.81346915 -33.90623786 -33.74649131
 -33.81592075 -33.95066094 -34.18660336 -33.96360541 -33.32001019
 -34.65809594 -33.59429571 -33.85112579 -33.69157537 -33.91486751
 -33.55556035 -34.07579083 -33.74511842 -34.26015149 -34.32634482
 -33.5918441  -33.79199309 -33.7024605  -33.78561892 -33.98978855
 -33.88015279 -33.67666962 -33.00443966 -34.02754326 -33.72442687
 -34.30781068 -33.90104046 -33.59243249 -33.93634357 -34.2768224
 -34.03185808 -33.82278525 -33.74747196 -34.16561762 -34.51315708
 -34.18993754 -34.10687718 -34.12580357 -33.7259959  -33.77787185
 -34.08657789 -33.95938865 -33.7366849  -33.87623023 -33.80111306
 -34.00665559 -33.8075853  -33.622244   -33.92702747 -34.15022155
 -33.52417982 -33.88956695 -33.77591057 -33.55359907 -33.7916989
 -34.14835833 -33.89280307 -33.78365764 -33.85102773 -33.15163399
 -33.83651423 -34.00891106 -33.89035147 -33.69961664 -33.59400151
 -33.95095513 -33.58831379 -33.40679699 -34.08775466 -34.40862066
 -33.66676513 -33.69167344 -33.87672055 -33.75129646 -34.02136521
 -33.87613216 -33.81994139 -33.63832652 -33.68343605 -33.72275978
 -33.96507637 -34.11962552 -33.72383849 -33.28676643 -33.6679419
 -33.46642001 -33.91104301 -33.93604938 -33.78199055 -33.85642126
 -34.14963316 -34.0969727  -34.04019354 -33.70589274 -33.61351628
 -34.29290493 -33.58311639 -34.12727453 -33.58488154 -34.11079975
 -34.5516963  -34.111192   -33.85269482 -34.08304758 -34.06421926
 -34.02479746 -33.82808071 -33.93349971 -34.04264514 -33.6548013
 -34.64152309 -34.04607739 -34.18150402 -33.53996815 -33.68588765
 -34.00067367 -33.89466629 -33.67765026 -33.83827939 -33.3657081
 -33.74786421 -33.34227076 -34.08363597 -33.9206533  -33.50172312
 -33.65862581 -33.54742103 -33.84494775 -34.07167214 -33.70344114
 -34.05853154 -33.7930718  -33.71491465 -34.15130025 -34.10511202
 -33.84200583 -34.00920525 -33.68618184 -33.91624041 -34.0285239
 -33.72001399 -33.83592585 -33.62371496 -33.53006367 -33.99890852
 -34.06480764 -34.03744774 -33.84661484 -33.95585834 -34.0575509
 -33.42317371 -33.5499707  -33.85789222 -33.90349207 -33.71883721
 -33.80062274 -33.81494011 -33.87897602 -34.13404096 -33.82827684
 -33.6091034  -34.11109394 -33.86250124 -33.81876462 -33.67304124
 -33.31275344 -33.96782217 -33.80297628 -33.86299156 -34.02479746
 -34.07020117 -33.69490955 -33.68490701 -33.76728092 -33.94056033
 -33.94114871 -33.85720577 -33.72530945 -33.75100227 -34.22406387
 -33.68912377 -33.73335071 -33.59684537 -34.33399382 -33.64185683
 -33.6813767  -33.67578704 -33.95615253 -33.7484526  -33.85828448
 -33.8311207  -34.01812909 -33.76453512 -33.54653845 -33.65303615
 -33.34168238 -34.03411356 -33.82945361 -33.96125187 -34.39940263
 -34.27084049 -33.73197782 -33.62430334 -33.55389326 -33.90290368
 -33.88054505 -34.00714591 -34.10668105 -33.76120094 -33.32089277
 -33.85730384 -33.78257893 -33.86632574 -33.68677023 -33.80297628
 -33.80817368 -33.75874934 -33.73874424 -33.60802469 -33.84484969
 -34.12492099 -33.65421292 -33.24930592 -33.88466374 -33.6509768
 -33.79415051 -33.96674346 -33.88976308 -33.84073099 -33.48112964
 -34.0036156  -33.82278525 -33.94301193 -33.70618694 -34.08236113
 -33.78081378 -33.593217   -33.92614489 -33.69520375 -33.61802724
 -33.98184535 -33.98890597 -33.76934027 -33.75629773 -33.79522921
 -34.04676384 -33.96713572 -33.85583288 -33.86936573 -33.77414541
 -34.0416645  -33.66911868 -33.7996421  -33.99910464 -34.01146073
 -34.35968664 -33.92820424 -33.45367167 -34.40185423 -33.44563041
 -34.36655113 -34.06892634 -33.87897602 -33.64734843 -33.89005727
 -33.81768591 -33.93859904 -33.89770628 -33.63764007 -33.60214084
 -33.80003436 -34.08334178 -34.2114136  -33.53555526 -33.89760822
 -33.6890257  -33.35227331 -33.93889324 -33.89319533 -34.31369454
 -33.6101821  -33.79258148 -33.5997873  -33.79218922 -33.98841565
 -33.47348063 -33.95664285 -33.85593094 -33.58919637 -33.37218034
 -33.90280562 -33.64999616 -34.00753816 -33.79630792 -33.62861817
 -33.95958478 -33.98625824 -33.73648877 -33.95713317 -33.5562468
 -33.73364491 -33.95124932 -33.28480515 -33.7339391  -33.67608123
 -34.26132826 -34.23955802 -34.1007972  -33.93075391 -33.58448929
 -33.84896838 -33.90074627 -34.06157153 -33.37110163 -33.95321061
 -33.60449438 -34.30820294 -32.89362713 -34.35095892 -34.13580611
 -33.7087366  -33.75541515 -33.87623023 -33.8169014  -33.6997147
 -33.86367801 -33.44739556 -33.69363472 -33.74413777 -33.7415881
 -33.90133466 -33.91594622 -33.65244776 -34.03136776 -33.68843732
 -33.7153069  -33.71383594 -33.82955167 -33.62038078 -33.92869456
 -33.75757257 -33.64342586 -33.50378247 -33.58046866 -34.03381936
 -34.02813164 -33.94683644 -33.69186957 -33.88299665 -33.90015789
 -33.73541006 -33.60341567 -33.96134993 -34.14590672 -33.79650405
 -33.49417218 -33.65038842 -33.99969303 -33.87269991 -34.01940393
 -34.08844111 -33.91045462 -33.60508277 -33.41042537 -33.65146712
 -33.96654734 -33.97537311 -33.36610036 -33.63705169 -33.96899894
 -33.76129901 -34.28486367 -33.72815331 -33.82553104 -34.36478597
 -33.49868313 -33.92692941 -33.73080104 -34.07127988 -33.75767063
 -33.94193323 -33.69304634 -33.73766554 -33.74560874 -33.98410082
 -34.05402059 -33.83357231 -34.05225543 -34.47353915 -33.58625444]"
5,"[-34.02077683 -34.69663516 -33.77238026 -31.02991738 -27.38104727
 -29.04352933 -27.41939037 -25.55509222 -27.43910127 -28.87672216
 -29.49511488 -26.21202417 -28.13525889 -28.8593648  -29.43931636
 -30.53361456 -29.58445135 -28.56478    -28.44219977 -26.88621541
 -26.60565379 -27.68033915 -25.58382503 -22.76987336 -23.42788401
 -22.81223709 -22.90186775 -22.75947856 -23.31108957 -23.03405826
 -22.28759372 -22.97100299 -22.86734915 -23.02307507 -21.81943532
 -23.34629461 -21.83365462 -24.04421739 -21.70793634 -23.72040946
 -23.15438301 -22.48401627 -23.16938683 -22.65592278 -22.7262348
 -23.59469118 -22.13235812 -23.24803431 -23.13820242 -22.77899333
 -23.60979307 -22.37800889 -22.7960565  -23.35472813 -22.26160671
 -23.75885062 -22.35398317 -23.7465926  -22.30573559 -23.5491894
 -22.8417544  -22.34045031 -23.58302155 -21.82639788 -22.77232496
 -23.10358577 -22.563056   -22.73241284 -22.79782165 -23.54055976
 -21.72578403 -23.02444797 -23.3085399  -22.1080382  -22.87391946
 -23.01317059 -22.77752237 -22.48715433 -23.81209947 -22.86234788
 -21.91524402 -22.34947222 -23.49054702 -22.75663469 -23.77493315
 -22.17756571 -23.18546936 -22.84057763 -23.70501339 -22.60071265
 -23.31285473 -21.80511795 -23.25921362 -22.89441487 -23.64176199
 -22.95717594 -22.00271727 -23.31295279 -22.04576745 -23.2494072
 -22.70456261 -22.89166907 -23.88770696 -23.11260767 -22.15961996
 -23.59204345 -22.86381884 -22.41899972 -23.32030761 -22.71613419
 -22.93903407 -23.20635703 -22.75506567 -23.61577498 -22.94177987
 -22.96806107 -22.92255929 -23.13614307 -23.46612904 -22.71593806
 -22.35496381 -23.1338876  -22.46106925 -22.68240011 -23.47367999
 -22.34603997 -22.64425314 -23.64744971 -23.49947086 -22.53393094
 -23.24744592 -22.87274268 -22.82469124 -23.23969885 -22.70573938
 -22.5354019  -23.36286746 -22.77830688 -22.38526564 -23.30589217
 -22.96207915 -22.83871441 -22.90275032 -22.78595588 -23.06641944
 -23.31452182 -23.76149836 -23.19772738 -23.14104628 -22.71201549
 -22.47862274 -23.1010361  -23.11123477 -22.93962246 -22.76075339
 -23.19870802 -22.54412961 -23.16281653 -23.04661048 -22.59796685
 -22.65386343 -22.81272741 -22.69171621 -23.00071644 -22.78115074
 -23.27637485 -22.46979697 -22.58855269 -22.15206902 -23.61155822
 -23.27107939 -22.7853675  -23.78287635 -22.5052962  -23.71844818
 -22.7078968  -23.08868001 -22.29681175 -23.45975487 -22.88058782
 -22.98728165 -22.80360744 -22.83636087 -22.85224727 -22.61767775
 -23.16762168 -23.13202438 -23.05102337 -23.01228801 -22.64788152
 -23.54546297 -22.54756186 -22.39262046 -23.57654931 -22.80046938
 -22.66641565 -23.38826608 -22.5025504  -23.07563748 -22.71672257
 -22.69652135 -23.34247011 -22.44547705 -22.68151753 -23.32972177
 -22.59943781 -23.58076607 -22.11833494 -23.74963259 -22.30053819
 -23.24538657 -23.30932442 -22.04204101 -24.73802147 -22.63405447
 -23.7057979  -22.45498927 -22.59149461 -23.08809163 -21.93142461
 -23.87466442 -22.1896276  -23.80915755 -22.88872715 -23.34462752
 -22.92108833 -22.8721543  -23.41621438 -22.35064899 -23.38993317
 -23.18733258 -22.64248799 -22.98639907 -23.02297701 -23.10731221
 -22.66366985 -22.46116732 -22.95952948 -23.17595713 -22.78978039
 -23.20635703 -22.87794009 -22.86372078 -22.93275796 -23.0167009
 -22.32328908 -23.57654931 -22.85607177 -22.80468614 -23.34913848
 -22.81694417 -22.53873608 -23.76198868 -22.08842537 -23.92075459
 -22.93707279 -22.18776438 -23.68520442 -22.59178881 -23.16713136
 -23.12682698 -22.37477277 -23.25793879 -22.79772359 -22.8417544
 -23.42837433 -22.54363929 -22.94844823 -22.8628382  -22.7839946
 -23.08289422 -22.85960208 -23.17801648 -23.3627694  -22.53206772
 -22.92844314 -23.2639207  -21.89514087 -23.79523243 -22.6315048
 -22.66651371 -23.25146655 -22.21943911 -23.27127552 -22.6024778
 -22.71358452 -22.28504405 -23.16213008 -23.33550755 -22.94148568
 -23.2020422  -22.81429643 -23.00591384 -23.07975617 -22.77977784
 -23.10721414 -22.98826229 -23.07279361 -23.05818205 -23.27755162
 -22.18668568 -23.6625516  -22.4434177  -22.76143984 -23.27970904
 -23.14653788 -22.49862784 -22.93118894 -23.09436773 -22.83665507
 -23.62636591 -22.05067066 -23.29932187 -23.14555724 -22.52177098
 -22.12078655 -23.54713006 -23.48044641 -22.49754913 -23.46995355
 -22.20600432 -23.56742934 -22.84685374 -23.01503381 -23.65774645
 -21.53730467 -24.17111244 -22.93364054 -22.723489   -22.77781656
 -23.30667669 -23.18586161 -22.70779873 -23.29902768 -22.89922001
 -22.74516119 -22.91981349 -23.65107809 -22.59580944 -22.68465559
 -22.73358961 -22.65660923 -23.60351696 -23.29098642 -22.63866349
 -23.62577753 -21.23516893 -23.56909643 -22.18335149 -23.29373221
 -22.92540315 -22.67014209 -23.19429513 -23.24715173 -23.09230839
 -23.15673655 -21.82747658 -23.20508219 -23.17733003 -22.30289173
 -23.5795893  -22.4565583  -22.78222945 -23.61253887 -22.40978169
 -23.24126788 -23.12359086 -22.92834508 -22.99738226 -22.72358707
 -22.84773632 -23.20635703 -23.16105138 -22.20757335 -23.85328643
 -22.81596352 -22.41831327 -23.60018278 -22.22306749 -23.38620674
 -22.75663469 -23.33197724 -22.68749945 -22.96227528 -23.41729308
 -22.21296688 -22.77114819 -22.40546686 -23.67804574 -22.47087567
 -22.56874372 -23.67167157 -21.85326746 -23.87819473 -22.9876739
 -22.55177862 -24.02578132 -22.01556368 -23.01022867 -22.79939068]"
6,"[-45.27847614 -45.77353355 -47.06552913 -47.13028091 -46.19445443
 -47.3744313  -47.4269937  -46.20572201 -47.32233961 -46.92234562
 -47.16176932 -46.76363855 -46.2671396  -47.36024141 -46.54769142
 -47.07013815 -46.82139835 -47.47631018 -45.91475577 -47.09311458
 -46.64662837 -47.11118781 -47.83572521 -46.96355219 -47.54734787
 -47.64814804 -47.31046404 -47.68346095 -47.83845139 -47.61739511
 -46.43274058 -47.15010949 -46.86422298 -47.21734229 -46.48866659
 -47.02978474 -46.78733086 -47.03481543 -47.07421762 -47.1631128
 -46.25273397 -47.44897969 -46.9447729  -46.77648496 -46.97678105
 -47.2457711  -47.22980625 -47.06002773 -46.23101276 -47.50232661
 -48.08025805 -46.75032143 -46.85794687 -46.50129725 -47.02384205
 -47.52608756 -46.57650267 -47.37684368 -46.59943008 -47.23592545
 -47.33491144 -47.43086724 -47.07660058 -47.03292279 -46.23371933
 -46.64204877 -45.68051967 -47.21062489 -47.0818274  -46.65254164
 -46.29220481 -47.48282164 -47.38865061 -46.63803795 -47.78301571
 -48.08826205  46.79989652  45.88789964  44.57815444  43.77647976
  43.1584793   46.46745895 -48.52859277 -45.2444871 ]"
7,[-36.50689994 -35.90243233 -38.81052561 -42.27104385]
8,"[-42.72426707 -42.60556038 -41.97137932 -42.59193926 -43.86746987
 -43.63570499 -43.71643142 -42.76864111 -42.5568519  -40.84169957
 -37.82272512 -35.22892754 -34.48805265 -34.30800681 -34.98553224
 -34.95748588 -33.39806928 -32.02105205 -30.20147118 -29.4167616
 -28.55997485 -29.91835989 -30.04270527 -29.44794601 -27.8480289
 -32.06998608 -36.66998067 -41.67678472 -45.67369441 -49.17953496
  45.20998196  41.4210762   38.93161891  36.49207628  33.29694914
  32.10341     33.50062844  32.92479557  30.74943785  30.04670993
  26.29398986  24.40527374  24.48048896  27.13842052  27.84624778
  28.33303837  22.93941036  20.78954932  21.68919012  22.53244401
  24.2211092   26.99152038  25.00689748  23.20045721  22.6789519
  21.11914304  17.38495709  16.67036341  15.83681787  14.43754007
  11.87325981   9.33937944   7.65189102   7.46635359   8.20575751
   8.1378971    7.69386248   7.36838747   6.31164786   5.41308577]"
9,"[-36.88778122 -38.20870573 -38.07592683 -37.63444189 -35.10046346
 -35.26648612 -35.70551945 -36.69734058 -36.35882303 -35.64550418
 -35.95136636 -36.20270485 -35.17528643 -35.71856199 -35.6142217
 -36.02726803 -35.44319777 -36.55946234 -38.17801165 -37.6106123
 -38.33942529 -39.43795985 -40.11517147 -41.35653652 -42.79642269
 -44.08627067 -41.56561916 -38.49348412 -37.51294037 -39.13423547
 -41.88077783 -44.35972264 -47.23001218  48.97054717  47.9804912
 -47.70147534 -46.25512674 -46.51506546 -46.20503556  48.26428894
 -48.5822329  -46.94596928 -47.58292556]"
