,0
0,"[-40.16084977 -40.71892322 -40.98851146 -41.01890155 -40.78869588
 -40.56416813 -41.05189034 -40.85049593 -40.76003172 -40.066159
 -37.69808555 -38.30922152 -39.05029253 -36.66900003 -38.77924314
 -40.06926763 -39.49351321 -37.29651272 -37.54020221 -39.32933416
 -38.92084782 -39.07137633 -38.05043015 -39.85587997 -40.39798857
 -38.03758374 -38.6517597  -38.29598286 -38.57095482 -38.7254059
 -39.61891769 -37.86469659 -37.71769838 -40.97012442 -40.64859159
 -40.31865465 -38.82925587 -38.76806382 -38.88740793 -38.28676482
 -39.15218122 -39.53622997 -39.86365646 -40.89119256 -41.02943364
 -39.86277389 -40.05245943 -40.56806128 -40.50584936 -40.26257175
 -40.2939719  -39.9254369  -38.75894385 -39.54308466 -40.07626941
 -40.71986463 -39.16051667 -38.44553073 -39.07520084 -39.12501744
 -39.18169854 -39.25289313 -38.86436285 -38.95654318 -38.40944311
 -38.37776838 -38.96213284 -38.89495887 -38.88358343 -38.57311223
 -38.47083129 -39.1489451  -38.71128466 -38.10279642 -38.19252515
 -39.33331557 -39.5190099  -40.73813399 -41.2544419  -39.2641509
 -39.08902789 -39.11452457 -38.36217618 -39.88641716 -39.69829084
 -40.4971903  -42.877257   -42.10017682 -40.27993891 -37.0567458
 -37.38545694 -39.75545245 -39.38880028 -38.90888399 -41.29841388
 -40.72190437 -39.14453221 -40.93653744 -40.79254    -41.42470093
 -40.17761875 -41.65358273 -40.09557825 -38.65126938 -40.3060534
 -39.81187858 -41.47830281 -40.2673867  -41.99297305 -40.70038909
 -37.60472845]"
1,[-45.2304345  -43.37632523]
2,"[-47.11899372 -47.26139272 -47.70593726 -47.04353333 -48.89889685
  48.89543    -47.76133372 -47.49443244 -48.43176714 -47.60733373
 -48.34940892 -47.27108146 -47.37530407 -47.82478124 -47.92959224
 -47.88424736 -47.39354401 -46.95237287 -47.73308143 -48.29238362
  45.79022772  46.23975392  46.02322821  46.24779518  45.1674221
  43.15808704  43.24614867  42.55764006  42.75131682  43.15337996
  42.68433898  41.67310115  42.82162883  43.28154984  42.40250253
  43.27566599  42.85506872  42.17842587  42.71866144  43.31675488
  42.77602899  44.46959739  43.21251266  41.08471606  40.59880805
  43.52788706  42.58039095  43.55475665  43.65370341  44.38840025
  42.39759932  43.67723881  42.80270245  41.44421935  42.95666321
  44.85822574 -48.59355637 -47.49154935 -48.47953911  46.03077915
  48.9559356   48.93347891  46.49246532  47.36131396]"
3,"[-41.50575098 -42.86377317 -46.04974112 -44.53605184 -45.13490038
 -46.0220478  -44.02787345 -45.72606068 -45.21480307 -44.84629749
 -44.95064759 -45.41050976 -45.4336431  -44.51236934 -45.41047053
 -45.67772484 -43.82529247 -42.43810598 -42.42964305 -44.67606788
 -47.22476575  48.96436912  49.08714548 -47.303374   -47.36658617
 -47.52978458 -47.37494123 -47.5932321  -47.05857638 -47.11389438
 -48.03852193 -46.23258179 -48.04891674 -47.68115645 -47.58434749
 -47.2807702  -47.66027858 -47.37569633 -47.35974129 -47.30574715
 -47.66394618 -47.47407431 -47.37670639 -47.33487221 -48.96915072
 -47.31191539 -47.93557416 -47.55603636 -48.23875134 -47.93551532
 -47.86830213 -48.7857857  -48.22256487 -48.67742772 -47.6607591
 -48.70645962  48.68066945 -47.86466395 -48.80953292 -47.34844429
 -47.68356882 -47.89969247 -46.90864605 -47.57541384 -46.99212809
 -48.57405239  48.59329426 -48.71668281 -47.21408656 -48.71336628
 -47.49917874 -48.52838782 -47.14216629 -47.04578881 -47.71394911
 -47.99648182  48.58221301 -47.72978647 -47.59902769 -48.02708765
 -48.10098784 -47.3266054  -47.30251103 -47.20342698 -47.67887155
 -48.49844883  48.98976775 -47.34888558 -47.65075655 -47.31549473
 -47.53750223 -47.36738049 -47.28693844 -48.03556039 -47.15870972
 -47.69658194 -47.25279249 -47.7620692  -46.80626705 -47.87942261
 -47.49793333 -47.07453142 -47.27983859 -48.40958405  48.54259508
  48.58240914 -47.22747232  48.41530777 -46.70959538 -46.42439532
 -47.66106309 -46.15851391 -47.47494709  48.30096494 -48.88034213
  48.71656094 -48.34849791 -47.87296018  48.48483528 -48.26393226
 -48.87209003  48.80638773  47.1662643   48.99369031 -48.54853216
 -47.80144197 -48.16301245  48.479834   -48.39606394  48.10542496
  45.14898604  46.13247171  45.84916429  46.39126308  44.18119064
  44.73074231  45.52055122  45.98900381  45.43278378  45.65450689
  45.11789969  46.58719531  48.78471554 -48.64226289 -47.38938609
 -47.52588162 -47.435388   -47.58555368 -48.09420081 -48.00862216
 -47.11947424 -47.5719914  -47.18093106 -47.90881244 -48.02156664
 -47.94723399 -48.32913317 -47.98595953 -47.68486327 -47.9050762
 -48.48397553 -48.34560893 -47.999816    48.51033197  47.50409541
  45.66803975  45.48426747  45.73854789  47.2056861  -49.00657613
 -47.34894442 -47.86161415 -48.54654342 -47.98506715  48.73136863
 -47.23758274 -48.62968714 -47.3741175  -47.84603175 -47.63995968
 -46.67242906 -47.58397484 -47.52502846 -47.50252273 -48.51820287
 -48.63569455 -47.41322549  48.8874868   47.6015712   48.7128345
 -48.38529649 -47.59496784 -47.6337228  -47.35797613 -49.01887024
  48.70891193 -48.02569514  48.7270538   48.16534218  44.80125045
  44.03419243  45.37374914  47.906845   -48.63716257  48.45580828
 -47.8178383  -48.84343959  47.93508748  45.40669871  46.36870832
  47.76239646  48.23702709  48.2471277   48.62202707 -48.05855645
  48.5773098  -48.47635987 -48.34890389 -48.95150436 -48.40731386
 -48.60473667 -48.10282164 -48.67432399 -48.5138145  -48.76386345
 -48.64202361 -48.55204875 -48.35918004 -48.46872655  47.22500475
  48.58780267 -47.50988735 -47.65599318 -45.71754871 -46.59542906
  48.84208309  47.38014228  44.58541119  45.88584029  46.49648595
  45.93801044  45.58723486  45.38885102  44.07734067  44.9163778
  46.08177253 -48.99290176  46.84824216  47.4490814   48.29743463
  48.8718946  -47.22004886 -45.71350846 -44.40230211 -43.86346885
 -45.27160184 -45.27356313 -44.50125867 -45.31564247 -45.03621839
 -45.25481326 -44.93677151 -44.96755385 -44.78516428 -45.44769569
 -43.45785579 -40.32633308 -38.96821282 -38.29441383 -39.14796446
 -42.15651469 -43.69853471 -45.07600303 -44.71793148 -45.51737029
 -45.69903419 -44.35680033 -45.44578344 -44.71773535 -44.76543377
 -46.4958743  -43.79235271 -44.85631965 -45.21263585 -44.98304799
 -44.8096313  -45.48108655 -45.0285988  -44.64302025 -45.55256553
 -45.71827438 -45.23137592 -45.32397792 -44.78007475 -45.57672854
 -44.3822774  -45.20336879 -45.59654731 -44.26183497 -45.21741158
 -45.26535516 -44.93299603 -44.9994149  -44.13193916 -45.76338391
 -44.85100457 -45.74955686 -45.52295015 -45.50612233 -45.15505257
 -45.75424432 -44.86689097 -45.62852604 -44.46828949 -43.26834676
 -42.45330593 -45.12680028 -44.03681691 -44.74983176 -45.18963
 -44.90015434 -43.35924245 -43.05539058 -41.02957093 -41.95622841
 -43.05111499 -41.12479125 -40.20070305 -40.75170607 -41.76164946
 -41.7853908  -40.60459999 -42.78376261 -41.54430001 -41.10938537
 -40.44427487 -40.3755711  -38.69559439 -37.92912476 -37.19619307
 -33.42876337 -34.2584844  -32.23551842 -31.40158062 -34.33840671
 -33.91692686 -33.56124808 -36.73215336 -33.77787185 -34.98033484
 -36.31135996 -39.09559819 -42.22735625 -42.33663898 -42.6784711
 -40.66410534 -40.85211399 -40.89041786 -42.39564419 -42.24313478
 -43.80133539 -44.71238105 -44.8479842  -45.00008174 -44.23950576
 -43.06341223 -41.2715443  -41.88270969 -41.97973439 -41.27695744
 -42.99066822 -45.10273533 -43.6928764  -44.11084556 -44.24664483
 -45.08983989 -44.42860292 -45.54290621 -44.8628115  -44.47335941
 -45.20581059 -45.4147069  -45.34898429 -43.91914969 -45.13460618
 -44.63906827 -44.66394715 -44.11450335 -45.5888885  -44.47103529
 -44.46627918 -45.16009306 -44.30826836 -44.97667382 -45.00208225
 -46.85653475 -45.15408173 -44.69407246 -45.19167954 -44.50357299]"
4,"[-35.2577584  -34.31300809 -35.90056911 -33.97135248 -35.06417971
 -35.85751893 -35.72778002 -35.25864098 -35.41760302 -36.74352881
 -34.64338631 -34.64868178 -35.75582638 -34.69879257 -34.89511706
 -36.21574739 -35.0015167  -35.25883711 -34.74419629 -36.18583781
 -34.42911608 -34.88609516 -36.85895035 -35.15734068 -35.16351873
 -35.02358114 -34.81872507 -36.07826141 -33.28362838 -36.23918473
 -35.8455551  -35.62471457 -34.87040489 -35.51252915 -36.11425096
 -35.27825382 -34.5582666  -35.6484461  -36.64644527 -34.1837595
 -33.3684539  -32.20688367 -30.25795614 -27.02115173 -27.7795801
 -27.83135799 -27.57256662 -27.11637205 -26.76765582 -26.60231961
 -26.43237439 -27.46263667 -27.44763285 -26.55034559 -27.60296651
 -25.24236555 -20.59206403 -21.77726772 -25.72915614 -27.05880837
 -28.98478888 -27.89549196 -26.54191208 -26.94279845 -27.01203176
 -27.9586453  -26.39403129 -26.33293731 -25.22481206 -23.96252993
 -22.45214541 -21.84640297 -23.51555339 -22.32583875 -22.41654812
 -22.69593297 -23.54771844 -22.55383797 -23.1152554  -23.47240515
 -21.9385833  -22.51833874 -22.83077122 -23.28784836 -23.78807375
 -23.58380606 -22.52432065 -22.78222945 -23.27313874 -24.05853476
 -26.40638738 -28.32265954 -27.40428848 -27.19462726 -26.64350657
 -26.96231322 -26.5185728  -28.08809001 -27.51627778 -26.44159242
 -26.46453944 -28.31314731]"
5,"[-47.07827747 -48.97655603  47.14851469  44.18628997  40.17389595
  37.57460677  38.55534665  38.24869995  36.42451006  37.36229782
  35.03180256  36.39067792  36.93228639  37.74641522  36.1350246
  35.17164209  33.09827111  30.95841262  30.48819487  32.86634932
  32.07212752  30.6028319   33.15740381  31.46344315  29.57982637
  31.44020194  32.48527192  32.02937154  31.40627173  31.43441615
  32.205789    31.81441486  30.95223458  33.76804947  31.74380865
  31.78832978  32.64815652  31.31271851  32.23628696  32.45202816
  30.52379217  32.64688169  33.59398555  30.47829039  32.55303427
  34.6133627   31.61357941  28.74461374  28.71391965  28.61909159
  28.76089239  28.2135962   28.54426862  28.68087202  28.74029891
  28.85483788  28.31381779  29.48627314  28.61232516  28.59830198
  28.40727296  25.50418095  24.66975283  25.19086589  28.70489774
  33.62036481  40.07034018  42.80456567  42.38132066  40.91280955
  41.38489052]"
6,"[-39.45915152 -39.76583744 -39.94684431 -40.21839383 -40.47906804
 -39.59650022 -38.6005702  -37.57197501 -35.39053731 -34.91374926
 -35.7957385  -36.68429804 -37.14951452 -37.81115355 -37.11381916
 -36.20878483 -36.58731257 -36.44953239 -36.67282453 -35.70198914
 -37.36123508 -37.78055752 -37.79605166 -37.09714824 -35.89870589
 -36.10797485 -36.6740013  -35.82878613 -34.42656641 -34.31957839
 -37.49411205 -34.62720572 -36.19848809 -37.31592943 -36.09395167
 -37.11960494 -35.68708339 -36.91102243 -36.26173949 -36.49591675
 -36.41756347 -36.61428022 -36.13513863 -36.57907518 -35.94087349
 -36.7714771  -36.82825626 -35.88762464 -34.94816979 -36.92583012
 -35.25246294 -36.52749342 -36.26517173 -35.76622118 -36.91425855
 -34.60131678 -33.41150407 -34.48314944 -35.46251641 -35.77141858
 -35.74533351 -36.83002142 -35.66335186 -34.84549659 -35.52684652
 -34.56091434 -32.01801206 -29.1210981  -30.97912013 -31.4654204
 -29.08442209 -29.66202012 -31.55612977 -31.47179458 -31.71273827
 -31.40913156 -31.29498486 -30.59206081 -31.44727853 -30.5173359
 -30.59461048 -30.318854   -31.03158447 -29.89492255 -30.23775492
 -30.03976334 -31.10199455 -29.90943605 -31.48503324 -30.195097
 -30.5961795  -30.50792174 -29.98396482 -32.24767837 -30.8305529
 -34.22916321 -38.33295305 -40.78957846 -40.30288593 -37.62983288
 -36.16524433 -34.76655492 -33.43837366 -32.99826161 -34.56042401
 -36.49787804 -36.81442921 -36.07257368 -35.78240177 -37.93020346
 -40.02505049 -40.16308563 -38.56105034 -39.40443171 -38.88917309
 -38.72550397 -40.35027054 -39.62570373 -38.20517542 -37.84694697
 -34.67751265 -34.52865122 -37.52500227 -37.71377581 -35.75209994
 -35.8261384  -34.8134296  -32.34613481 -32.04949066 -31.35343111
 -32.84273182 -34.31702872 -35.1304711  -37.37182602 -39.48143171]"
7,"[-30.05525748 -29.0077359  -30.14459395 -30.17391514 -30.22657561
 -30.15783262 -31.07600754 -33.58448929 -29.66545236 -29.07520406
 -30.54057711 -27.79772198 -28.81239205 -32.017914   -35.50174209
 -37.79369812 -38.90653045 -38.53692655 -40.38131766 -39.35868477
 -39.32078296 -39.2291616  -37.69622233 -41.46321074 -40.39791993
 -40.39133982 -39.8418568  -39.48178474 -39.66153638 -39.2734768
 -39.2477938  -39.75839437 -42.0346013  -39.42004353 -40.19338747
 -41.06101031 -40.79580553 -39.96015162 -40.07693625 -39.95104146
 -38.28872611 -36.65546717 -34.70722609 -37.58423303 -40.58518329
 -37.5446151  -36.02020741 -34.05833541 -34.60121871 -34.37204272
 -34.55012728 -35.09516799 -34.70791254 -33.26126975 -34.45304374
 -34.03450581 -33.8653451  -33.93055778 -34.5938639  -34.34340798
 -34.26907533 -34.71016802 -34.16934406 -34.06990698 -34.59710002
 -33.7218772  -33.43229368 -34.21200198 -33.4998599  -33.54849973
 -33.83268973 -33.28882578 -34.04745028 -34.04019354 -34.28653076
 -34.07294697 -34.57532977 -34.50286034 -35.01691278 -34.21974905
 -33.44680718 -32.27327313 -32.02487655 -33.39875573 -34.03489807
 -33.39110672 -34.54953889 -34.40008908 -34.39626458 -33.41424987
 -34.74860918 -36.90523664 -36.34254437 -35.68472985 -36.2863536
 -38.05964818 -40.84363144 -45.38339501 -47.19870029 -47.72759964
  48.52425708  45.95634844  44.73035005  47.05633436 -48.86805566
 -47.64308793 -47.67209531 -47.96962204 -47.51992913 -46.27470035
 -47.58347471 -47.61083462 -48.78841088 -48.70301463 -48.73975535
  47.84143619  45.77747937  43.06178801  42.32248215  40.3336425
  40.73639209  44.35721584  44.98590531  41.60720202  41.56277894
  42.08428426  41.44608257  41.23367555  41.89011718  40.92065469
  41.07304643  41.60200462  41.19621504  42.349744    41.41774202
  42.91949689  42.70679568  42.01995416  43.92975408  44.22679048
  43.62212674  39.79674111  37.01887706  33.29410528  35.15614795
  35.58547293  35.78395483  36.77636434  39.20561023  41.65878378
  43.31577424  45.14241574  43.94230629  43.5973165   41.12855075
  42.17930845  41.33889842  40.62587376  40.86770003  42.68326028
  42.65187974  41.876094    40.19144944  40.66205944  42.51302086
  44.81350848  44.43301945  45.91290601  45.05866893  42.29061129
  41.86756242  41.37067121  42.00759807  40.54761854  42.4625178
  41.87952625  41.92885253  41.94022798  41.93248091  40.95311393
  39.39899279]"
8,"[-21.14946083 -20.92312871 -21.16691626 -20.53057779 -22.19286372
 -22.01311208 -21.5533872  -20.69101079 -21.54426723 -20.86683987
 -21.49239128 -22.07832476 -20.68679403 -21.86709451 -19.92875791
 -22.09215181 -21.74980975 -20.22461755 -21.62007084 -19.77842552
 -21.54171756 -20.5302836  -20.85517023 -21.94986068 -20.21951821
 -21.39050259 -21.07091143 -20.48556633 -21.44473208 -19.85197366
 -21.20771096 -20.7298442  -21.36049495 -21.51661313 -21.18221427
 -21.52200666 -20.3605345  -18.37032195 -19.8896303  -22.30171496
 -20.2422691  -20.82937935 -21.54475755 -20.40260403 -22.64033058
 -21.80394118 -19.12335679 -19.48707684 -20.77534598 -20.68149856
 -20.74896672 -21.63889916 -19.75528238 -23.14732239 -19.35459213
 -17.92579702 -23.09260258 -19.69105034 -17.54962282 -18.39562251
 -22.36467216 -20.0489846  -22.04184488 -20.78525047 -19.94091787
 -18.49241185 -17.87078301 -18.71894011 -18.66961383 -19.60367515
 -21.78442641 -20.2198124  -16.07562012 -13.85642771 -13.17301843
 -10.68012889  -8.49476862  -8.68883763 -11.51161508 -10.365539
 -10.89783137 -11.27233848 -10.09880442  -8.62195786 -10.99069815
 -14.13326289 -14.03333549 -13.1900816  -12.84469955 -12.99454162
 -14.34292411 -13.65735742 -14.31978096 -17.11500237 -17.57335435
 -16.7707971  -18.08505325 -19.87325359 -20.50155079 -20.52302685
 -20.42143236 -21.41217478 -20.28365218 -22.19649209 -21.12357189
 -22.12588588 -20.73141323 -21.58300258 -20.60853881 -22.23199133
 -21.9593729  -21.22300897 -21.05090633 -20.69561981 -21.28145522
 -21.22781412 -20.8943959  -21.93426847 -20.7380816  -20.97569111
 -21.47738746 -20.79103625 -21.18603877 -21.70097379 -22.51657358
 -21.12043384 -21.28292619 -21.03805993 -21.15034341 -21.76491163
 -21.83541978 -21.94015232 -20.66580829 -21.06287016 -20.50949399
 -19.01568232 -17.72476545 -18.45975648 -17.76810982 -19.02794035
 -17.9381531  -17.66396566 -18.67235963 -17.62032709 -17.00683758
 -18.35776973 -17.62042516 -17.44430189 -18.42102113 -16.89278894
 -17.7596763  -17.82086834 -17.98061489 -17.42027617 -17.89657389
 -18.05837979 -18.45416682 -17.02958847 -17.65268827 -17.86283981
 -17.22110781 -17.39781947 -18.260392   -17.33172421 -17.0965663
 -17.27965213 -16.7639326  -17.61493356 -17.61316841 -17.98924454
 -17.78115235 -17.56580341 -15.23795589 -15.39887921 -13.48662768
 -15.58882952 -16.4340447  -14.9113041  -12.25543189 -10.76260086
 -10.33200105  -9.20004621  -8.32335243  -8.25578621  -9.32625481
  -9.79598223 -10.90449973 -11.92328851 -11.99781729 -10.26816126
 -10.97677303 -10.87096178  -8.99175789  -8.44426556  -9.93327209
 -10.79202012  -9.77989971  -9.80412156 -10.66943989 -10.53107133
 -11.06238306 -10.4232988  -10.5245991   -9.88169033 -11.92985881
 -11.10562937  -8.38160255  -9.74018371 -10.43281102 -15.07605192
 -13.06063688 -12.790372   -10.02849241  -8.19841866  -7.51834357
  -7.18247375  -7.66857789]"
9,"[-18.40444828 -18.50614084 -18.11555121 -19.2796711  -17.97571169
 -18.09780159 -21.2128103  -25.53087037 -28.89427565 -30.0519233
 -30.93332416 -31.04766699 -30.8828211  -30.66992377 -31.45492754
 -31.31351899 -29.60386806 -27.67121918 -25.99030106 -26.2160448
 -26.76706743 -27.9624698  -27.01242402 -26.79285831 -25.98765333
 -26.65184202 -26.07787237 -24.34390153 -23.63568201 -23.09093549
 -24.90914346 -25.29649698 -27.39144207 -27.64787991 -30.62324522
 -27.98698584 -29.18013273 -30.30110438 -30.14057332 -30.07388968
 -29.09560141 -30.77710792 -30.25942711 -29.67476846 -30.42682266
 -29.85628526 -30.40770015 -30.10929085 -30.37788864 -29.61308609
 -30.82074648 -29.68114263 -30.46545995 -30.31257789 -29.78930742
 -29.97376615 -29.93277532 -29.74812047 -30.38612603 -29.61573382
 -29.60435838 -30.30100632 -29.71115027 -29.62573637 -29.81235251
 -29.545716   -29.75125852 -30.04348978 -29.52374962 -29.24563961
 -30.0215234  -29.84373304 -28.05259078 -30.07908708 -31.53828209
 -34.74429435 -38.17330457 -37.97894136 -37.26552444 -38.0366031
 -38.27774292 -40.9841476  -41.39431084 -41.68933693 -40.96370122
 -39.62019252 -39.63931504 -40.35581117 -40.28492057 -41.6889839
 -41.17095006 -43.50593666 -45.9199826  -45.79292084 -43.49718933
 -40.90288181 -40.06033398 -39.07314149 -40.13243077 -38.97409667
 -38.50956664 -39.07235698 -40.41172736 -40.1167405  -38.90545174
 -39.42478984 -39.40867789 -40.01287092 -38.92477038 -38.84710355
 -39.2896672  -38.8726983  -38.1192712  -38.64479715 -40.29660002
 -40.3735902  -40.14330609 -40.01022319 -39.84554401 -40.31186861
 -39.9526399  -39.91502248 -39.82921632 -40.13387231 -39.89143805
 -40.02675681 -40.09335219 -40.25212791 -40.22001189 -40.00998783
 -40.03565123 -40.03955418 -40.31321209 -40.29730608 -40.44183307
 -40.19264218 -40.21816828 -40.0375929  -40.1384421  -39.9960235
 -39.96355444 -39.94124484 -40.1090915  -40.27748731 -40.28250819
 -40.33322699 -40.26812218 -40.23984047 -39.57973124 -39.87402185
 -39.86415659 -39.99974993 -40.05551903 -39.48800201 -39.65070029
 -39.87283527 -40.14559098 -40.09316587 -40.17912893 -39.92961443
 -39.94567734 -39.75543283 -39.94162729 -40.15441676 -39.65511318
 -40.14093294 -39.76504312 -40.05826483 -38.80954497 -37.09469664
 -39.39930295 -38.11956539 -37.70759777 -37.69612426 -38.6189082
 -39.01636233 -39.20307653 -38.83347263 -38.88809438 -39.03715193
 -39.5390248  -39.57314133 -40.08364384 -39.83450198 -36.65615362
 -36.5954519  -39.43515522 -38.56722838 -37.16069383 -34.27172307
 -33.96968539 -31.7890322  -30.90135524 -28.5253582  -28.42984369
 -30.4439839  -31.02217031 -28.12388344 -26.86836773 -25.02897789
 -29.70173611 -35.65854671 -39.40371584 -40.21064676 -39.06843441
 -39.971733   -39.98048032 -38.358842   -38.2101767  -40.15107277
 -40.51147825 -38.52996399 -36.54436046 -34.96180071 -35.23628235
 -39.44645221 -39.57362184 -38.79052052 -40.93450751 -39.64906262
 -39.20023267 -39.38869241 -39.23867383 -39.41259065 -40.9574153
 -39.81453612 -39.37112912 -39.83304083 -40.26746515 -40.0805254
 -38.56752257 -39.69551562 -40.12150642 -38.95369932 -38.6835325
 -39.41680741 -38.8858389  -39.23288804 -39.06990537 -39.49092432
 -39.04480094 -39.168656   -39.23582997 -39.37260988 -39.31561498
 -39.24377316 -39.06127572 -39.70261547 -39.64290419 -39.4957883
 -39.50941922 -38.77179026 -39.85636049 -39.75894353 -38.83808165
 -39.06117766 -37.37663116 -32.61414422 -30.34150683 -32.70867809
 -32.91569157 -32.26866411 -32.67308079 -33.7284475  -34.43176381
 -34.36321695 -32.5134323  -32.61061391 -32.11254593 -31.86365904
 -32.13264909 -31.53033889 -32.85557823 -31.00824519 -28.65666614
 -26.98722152 -27.98110199 -31.80266312 -33.67882703 -34.46030049
 -35.24451974 -39.60007956 -40.33307008 -41.36365598 -38.88387762
 -39.75769812 -37.16275318 -36.33528762 -35.98166819 -33.73384103
 -31.2592895  -29.66035303 -30.82329615 -34.2335761  -39.09432335
 -41.52255918 -41.58207433 -40.24178214 -42.13778443 -41.18596368
 -40.21614816 -40.83796333 -41.18766019 -41.83757075 -39.1897398
 -38.46661453 -38.96782056 -39.42639809 -39.20905844 -37.4789121
 -34.85883332 -35.75602251 -36.17142238 -35.02475791 -34.19346785
 -35.3262072  -33.98331631 -33.48328705 -35.16626452 -34.57758525
 -32.89225423 -33.66676513 -33.63116784 -34.41519096 -34.36488404
 -34.45284761 -34.28878623 -33.99930077 -34.41156259 -33.81160593
 -35.76818247 -35.91488648 -33.72864363 -34.57219172 -34.37586723
 -34.0980514  -31.12945252 -34.93522531 -33.59096152 -34.23132062
 -34.87432746 -34.06569022 -34.64466115 -34.06441539 -30.23432268
 -29.09432657 -30.42074268 -30.8316316  -28.77512767 -32.67533627
 -35.80279912 -35.71777748]"
