,0
0,"[-13.57794862 -12.48511316 -11.48860338  -8.64287592  -8.76460726
 -10.86886238 -15.64355576 -20.04628683 -25.36626989 -27.12602828
 -28.91648925 -27.72448346 -26.38092657 -24.54191039 -24.67423559
 -25.63474585 -27.04578957 -26.01720393 -23.05033369 -24.73318847
 -26.30647525 -24.12757263 -23.85399592 -25.80797513 -24.92682075
 -24.30040954 -24.0928483  -23.96101356 -24.78635397 -23.86145086
 -21.8322356  -20.04491355 -20.17625784 -21.0316142  -19.05782054
 -17.65236802 -16.50783843 -17.12542142 -16.09104839 -14.97810421
 -13.91597133 -15.78853474 -15.16967656 -15.23961568 -13.80336249
 -13.18597568 -15.89045163]"
1,"[ 8.12613051  8.18115975  7.16542407  7.14531535  6.80307471  6.9603151
 10.35839482 11.98494518 18.10505919 20.51879244]"
2,"[17.20232471 18.40129499 17.18819956 18.71145976 18.40149117 17.50160135
 19.72111378 19.40251315 20.55685188 22.27835465 25.16449573 25.35547954
 27.30063053 28.38689388 30.3305735  31.53523307 33.59907457]"
3,"[-14.8616698  -17.06166206 -18.48506529 -16.2006164  -17.97106674
 -16.51990367 -14.95534702 -11.51528422  -6.93147656  -5.69572204
  -6.42816997  -6.15263143]"
4,"[-5.17799602 -3.54869909 -1.15831157 -2.50618448 -5.97449758 -6.56539973
 -6.20432556 -7.58554952 -7.09332725 -6.05630575 -5.28913349 -4.01816418
 -2.85950944 -2.92689818 -3.54320598 -2.89011393 -5.10668362 -6.35322819
 -6.02324897 -3.79127894 -4.27182835  1.06080849  6.63818319]"
5,"[ -9.47263045 -11.71009359 -10.97627238 -12.97066522 -13.46592833
 -12.37976307 -15.24108705 -18.34763934 -22.76390702 -27.68662021
 -28.19453709 -28.77023508 -28.7553252  -28.34285118 -28.57473907
 -28.91727398 -28.41367311 -28.32127108 -29.49993646 -30.67693427
 -31.2149652  -27.92027374 -24.84334503 -26.8283211  -29.5276963
 -28.69490094 -28.29684634 -28.91050568 -28.8232044  -29.00987219
 -29.87366441 -29.9030918  -29.89102657 -29.08128268 -27.11092221
 -26.71581035 -26.26606162 -26.28352188 -26.01328028 -26.5501341
 -25.85986544 -25.98748226 -27.79216647 -28.06976492 -28.87440807
 -27.92007756]"
6,"[-6.00520017e+00 -5.49110353e+00 -4.26800279e+00 -3.74321419e+00
 -3.73732871e+00 -2.77554326e+00 -3.64767324e+00 -3.86680926e+00
 -3.50897211e+00 -3.77891944e+00 -6.56745965e+00 -1.02892407e+01
 -1.15940516e+01 -1.44222207e+01 -1.23654417e+01 -1.35617636e+01
 -1.34635741e+01 -1.44253596e+01 -1.55249633e+01 -1.66913673e+01
 -1.66136790e+01 -1.78619892e+01 -1.61855103e+01 -1.49140506e+01
 -1.61937500e+01 -1.66698853e+01 -1.31333987e+01 -1.24207652e+01
 -1.31629242e+01 -1.34764241e+01 -1.13349924e+01 -1.09293847e+01
 -1.19156930e+01 -1.17402076e+01 -1.27557471e+01 -1.44570431e+01
 -1.58426812e+01 -1.59526415e+01 -1.65476635e+01 -1.80184449e+01
 -1.84298399e+01 -1.85905135e+01 -1.84888909e+01 -1.86395591e+01
 -1.67262878e+01 -1.53940114e+01 -1.59951151e+01 -1.35563685e+01
 -1.32472828e+01 -1.27069957e+01 -1.06185333e+01 -8.86858406e+00
 -7.10725622e+00 -8.19577566e+00 -8.61521417e+00 -7.58957127e+00
 -6.62425453e+00 -9.66694936e+00 -1.05427087e+01 -1.08899520e+01
 -7.17180031e+00 -4.39405014e+00 -2.90512191e+00 -5.75595011e+00
 -6.75275416e+00 -6.49075223e+00 -6.95482230e+00 -6.27691314e+00
 -5.75575393e+00 -6.84701993e+00 -7.09509289e+00 -7.05919147e+00
 -7.97958238e+00 -8.92871405e+00 -8.49652366e+00 -9.32833811e+00
 -8.11808733e+00 -6.86791338e+00 -7.39044587e+00 -6.98542679e+00
 -7.39819509e+00 -7.82087061e+00 -9.26065509e+00 -7.64185394e+00
 -4.99162250e+00 -2.63566503e+00 -2.34197960e+00 -9.41725927e-01
  1.69624410e+00  4.20286984e+00  2.67186043e+00  1.62699162e+00
  9.00821539e-01 -3.87475990e-03 -5.27242401e-02  1.06384932e+00
  2.74797930e+00  4.32469927e+00  3.30042964e+00  2.90453305e+00
  4.40346660e+00  5.84256445e+00  7.85333854e+00  1.08088302e+01
  1.10449360e+01  8.60579710e+00  8.57391742e+00  8.62943711e+00
  7.88521822e+00  9.83733369e+00  1.03202373e+01  9.14637839e+00
  6.41885099e+00  4.99122983e+00  5.10648714e+00  5.04086404e+00
  6.35450308e+00  4.94120325e+00  3.75096310e+00  2.01965120e+00
  2.92248377e+00  3.53388700e+00  3.74664709e+00  2.87696939e+00
  2.27880848e+00  1.75686454e+00 -1.02225891e+00 -1.21402745e+00
 -2.13245653e+00 -3.21842560e+00 -1.83808446e+00 -2.11244590e+00
 -3.71398298e+00 -2.59731133e+00 -2.52747030e+00]"
7,[-12.80675462 -16.31155769]
8,"[ -7.52649854  -7.95437291  -7.88727844  -7.4726464   -7.82087061
 -11.28908562 -13.67437239 -13.82739486 -11.84840236 -15.52103969
 -17.89426123 -15.25079809 -13.21000806  -9.72109578 -10.10119966
  -9.91394332  -8.14859373  -9.89226514 -11.59670002 -13.26562584
 -12.11864396 -11.29408828 -11.35245262 -11.65398535 -12.09922188
 -12.7605536   -9.81143789  -7.96967515  -8.44267153  -8.48857827
  -8.2450175   -8.15026128  -8.15732386  -7.51992642  -6.38756016
  -5.08971382  -2.11381918   3.08953329   6.13830979   3.64159128
   2.97555117   1.0867046    0.1764171   -0.36906877   0.43900758
  -0.54887017  -0.10324127  -0.35523789   1.73763864   3.1630037
   1.14614794   0.64656882   1.04099404   0.45725256  -2.25458023
  -2.91816805  -5.19732001  -6.21384042  -5.27334079  -5.72809217
  -6.77668845  -7.36504022  -7.8006638   -5.52641641  -7.23663867
  -6.78561476  -7.3629803   -6.09583655  -5.17397427  -7.07596508
  -6.42718905  -6.81867153  -7.95976793 -10.29767659 -12.33267924
 -11.9961279  -12.36534365 -13.23011678 -11.92873916 -10.05548911
 -10.03469375  -9.33893197  -7.58898272  -4.82300351  -1.92842657
  -0.74603373   1.59128638  -0.78782064  -3.09355534  -4.45418012
  -4.32352248  -3.55046474  -4.19257056  -5.37751377  -4.03336834
  -4.83860003  -4.2633925   -4.22278269  -3.34113785  -3.02655897
  -2.62977955  -1.68280589  -3.82217771  -3.00282087  -3.56664981
   1.00430789   1.88075388   2.09822235   2.69344052   4.754045
   6.10446829   5.45618271   6.86791308   8.38479734  11.46996572
  10.32053156  11.84026048  11.08250498  11.70793528  11.11144192
   9.48832476  11.48330614  10.93173862  10.84178887  10.35505971
  11.54441704  11.76149314  11.41670213  11.68017543   6.3044765
   1.82896166  -0.6717786    1.15409334   2.33687855   1.33006918
   2.26066159   2.18110952   1.31133374   1.75078288   2.11519215
   2.06094765   1.4881924    1.82003535   1.77148015   1.64739462
   3.41951251   4.3266611    3.82590488   2.60113658   3.00380147
   2.31382709   1.53900371   2.22848763   2.7264973    5.36858716]"
9,[-3.79873388]
