,0
0,"[-47.86211428 -47.77683767 -47.88343343  48.00383047  48.34783962
 -47.41616742 -48.09617092 -48.78410292 -47.90180085 -48.98066727
  48.41295423 -48.28577213  46.0487249   42.39485352  39.41899789
  38.32391518  39.9719818   41.02107241  39.03997983  40.71432765
  40.8097441   38.28027662  36.53345937  35.61616702  36.49070338
  35.17203434  33.49552911  33.84797177  34.5991434   32.04849405
  27.64237235]"
1,"[-37.03095492 -37.11872236 -37.33269841 -35.94234445 -36.04776345
 -37.76908401 -37.03222976 -37.47763727 -36.19691906 -37.48185403
 -39.461711   -38.79473728 -36.80060216 -38.06710106 -39.55183198
 -40.67664775 -43.66509482 -44.60383381 -44.7505084  -45.89847712
 -47.41398058 -48.57077606 -48.97717756  47.61500599 -48.60829934
 -48.35058569  47.81701821 -48.67441225 -48.1913226  -48.0456512
 -48.14004288 -48.12802707 -47.70009264 -48.07659045 -48.06447952
 -48.2567873  -48.19116766  47.67708062 -48.96947609  48.10993591
 -48.30693929 -47.39239666 -48.33475127 -47.34229567 -48.56386156
 -47.63628228 -47.24187795  49.08224227 -48.83857365 -48.56157764
 -48.22269725  48.71352095  47.05957047  47.45829943 -48.74454971
 -44.62599631]"
2,"[-34.53904602 -34.64054245 -34.51531449 -33.64901552 -31.99692826
 -29.72478119 -29.46089048 -29.6231867  -29.37684948 -30.29355344
 -29.91473151 -29.08805047 -29.17758306 -28.8656409  -28.57360577
 -29.38940169 -28.68657571 -29.36410114 -31.05364891 -30.37916347
 -29.74449209 -29.06667248 -29.89639351 -28.58370638 -29.10805556
 -30.158421   -28.83053393 -29.24112865 -28.83602552 -26.60879185
 -25.59216048 -28.31255892 -28.88662664 -29.1079575  -28.18889999
 -25.78750433 -26.62840468 -25.16097228 -24.64907726]"
3,"[-39.53861293 -40.3399738  -39.2225913  -37.73897831 -36.76010166
 -36.43295955 -37.19128986 -38.83690488 -38.39267414 -36.83276721
 -37.87587591 -37.6787669  -38.20811735 -40.68412024 -40.75836463
 -40.90412723 -37.19736984 -36.67184389 -38.12152668 -37.98237361
 -37.83302186 -37.9166706  -37.97933362 -38.2849016  -37.65621214
 -38.32726533 -38.04415404 -38.26440619 -36.47502908 -36.77245774
 -39.28221432 -38.63244106 -36.91141469 -37.9101003  -37.62414515
 -39.31292802 -41.09245949 -44.08910473 -44.77381826 -42.52508891
 -43.11940688 -45.35265189 -45.85490721 -44.18641381 -43.50587782
 -45.23983886 -46.88375737 -48.46800284 -48.18646646 -46.20077957
 -46.97810491 -47.14864833 -45.80566918 -41.16014339 -40.01111557
 -40.89550739 -40.84319995 -40.28036059 -40.39560561 -39.45461115
 -40.67193086 -39.37699335 -39.99372879 -40.71961947 -40.47450805
 -39.98815875 -40.78160584 -40.44363745 -40.53214037 -39.74975492
 -41.61978001 -40.10860117 -38.09044033 -39.67243131 -42.66477153
 -43.43756631 -46.50601414 -48.02194909 -47.48888201 -48.09453227
 -47.41536329 -42.6017653  -42.23570152 -39.24789186 -39.36699081
 -40.70536094 -40.33671807 -40.17812868 -37.68641591 -39.69989909
 -40.25140223 -39.99140467 -41.28572438 -39.6438358  -38.46622227
 -40.81846817 -41.05880386 -38.30167058 -40.8803957  -37.19942919
 -35.99392621 -36.99084667 -37.64846507 -36.90219665 -37.0107537
 -37.07420123 -38.0234625  -41.71983489 -40.04342772 -39.45885733
 -37.26297477 -36.97456802 -36.77030033 -36.52023667 -39.08775305
 -37.74329313 -37.8630295  -37.70191005 -38.44749202 -37.01300918
 -38.76776963 -37.52147196 -37.75417826 -38.11701573]"
4,"[-37.78212655 -36.45884849 -37.42134843 -37.45527863 -37.53078805
 -38.11662347 -37.33936677 -37.40693299 -37.51686294 -38.26371974
 -37.08636119 -36.26262207 -38.35619426 -37.91588609 -35.64815191
 -33.61734079 -33.9825318  -33.21272798 -33.82494266 -33.09760063
 -33.51123534 -34.9319892  -34.73801825 -34.31663646 -33.98341437
 -33.03503568 -33.59262861 -33.60420019 -35.1989199 ]"
5,"[-30.99520266 -28.26597844 -29.93424628 -32.13284522 -30.442611
 -30.96970597 -29.70811028 -29.51865028 -29.52747606 -30.26511483
 -29.82323763 -32.33073873 -35.5132156  -36.27792008 -36.72852499
 -34.54139956 -30.89919782 -28.68010347 -29.65996077 -30.45624192
 -29.92463599 -29.06775118 -26.99938148 -28.13319954 -29.81480411
 -30.24461942 -29.06284797 -29.42696028 -29.95572234 -28.61449854
 -30.40250275 -30.61510589 -31.99398634 -33.57664415 -33.04523436]"
6,"[-19.32478062 -17.13500746 -15.70523171 -13.66226063 -10.70768492
  -8.53517106  -7.33074679  -6.90759985  -7.61209293  -5.96461469
  -3.79151244  -6.61497633  -7.0687193   -6.61732988]"
7,"[-29.69781354 -29.62426541 -29.59798421 -29.66172592 -29.42117449
 -29.53169282 -29.54453923 -29.4641266  -29.29780975 -29.48236654
 -29.4627537  -29.51472772 -29.62191187 -29.79185709 -29.63466021
 -29.81931506 -29.77224426 -29.27005759 -29.5733701  -30.07290904
 -27.70436488 -26.99722407 -29.89021547 -31.50807832 -28.76914575
 -27.262978   -28.20047157 -26.15004761 -26.7830519  -28.7698322
 -27.82213996 -25.75465283 -26.71587793 -29.8389279  -29.52561284
 -29.60200484 -29.78038358 -29.02509326 -29.65172338 -29.85246076
 -29.7480224  -29.61916607 -29.75400432 -29.84716529 -29.09334593
 -29.36263017 -29.79440676 -29.39381458 -29.70879673 -29.71477865
 -29.72370249 -30.01073634 -30.82202131 -29.82970987 -29.27966788
 -29.57729267 -29.85540268 -29.2867285  -29.53993021 -29.46755885
 -29.74488435 -29.62495186 -29.60023968 -29.51757158 -29.43245187
 -29.76086881 -29.47932655 -29.44971117 -29.75174884 -29.48197428
 -28.93458002 -29.33291673 -29.8454982  -29.41381968 -29.1985688
 -29.35262763 -29.59121778 -29.56974172 -29.54218569 -29.98229773
 -30.13998493 -30.89125462 -31.59868962 -33.93634357 -35.10242474
 -33.20468671 -31.68273063 -28.18978257 -27.32495456 -28.30942087
 -27.84116441 -27.6585689  -26.98731958 -26.73823657 -26.60790927
 -28.49574281 -33.20066608 -36.2466376 ]"
8,[-30.1348856  -30.17509191]
9,"[-23.696776   -23.3230534  -25.18215414 -24.12257067 -22.69259878
 -23.32158244 -23.14545917 -22.42978678 -27.20816012 -29.62828604
 -27.74231571 -26.60898798 -28.33168144 -30.59412016 -29.25603441
 -27.06528061 -24.95582201 -22.17344701 -20.68238114 -18.03719793
 -18.05553593 -18.85564158 -19.21573325 -18.37522516 -18.7140369
 -19.32301547 -18.50064925 -15.2280514  -11.50965379 -12.23885904
 -16.69989669 -20.86203472 -19.36665403 -19.93424951 -18.54154201
 -19.72586312]"
