,0
0,"[-39.22837709 -40.55305746 -39.34608352 -40.54305491 -39.3138008
 -41.81601624 -43.55224256 -42.21540223 -43.78536073 -48.28098758
  46.6116133   43.83629891  44.70377466  44.49244635  45.281863
  45.77443938  48.90621706  48.75921886  48.80246516 -48.58649967
 -48.65962515  47.12566573  46.3433097   46.94199152  46.90933615
  46.35213547  45.76983037  46.11315306  45.1386893   45.64313145
  46.17748317  46.00283086  45.6673533   46.98661072  46.05176489
  46.23730232  46.2956505   46.57699664  46.09981634  45.77336068
  47.21274672  47.41113056  46.20955015  47.13272635  46.45765253
  46.29408148  46.22563268  47.66227293  48.74666664  48.16936281
  48.2419303   48.32410809  48.47826498  46.76018053  46.14472973
  46.35595998  46.7454709   47.19038809  48.98398196  46.89580329
 -47.60260704 -43.72290366 -44.88505246 -43.89179959 -46.37968786
 -47.22152963  48.52170741  47.05378469  46.36880638  44.56883834
  44.57570284  42.27148878  39.61640108  39.06528039  38.21869231
  34.04900334  33.73794376  31.04147298  31.56474345  32.89802405
  33.75598757  33.81237448  34.81164848  34.95403767  34.20286604
  33.82884926  34.39360088  34.60355629  33.6192861   34.76251832
  34.19305963  34.10823411  34.30249925  34.19305963  34.07087166
  34.19472672  34.25611489  33.78197458  34.43616073  34.00899316
  34.29749798  34.45489099  34.31789533  34.47852446  34.33378173
  34.10656702  33.65390276  33.92985536  34.4439078   34.47342512
  33.74971146  34.04714012  34.52128044  34.39830796  34.41909756
  34.08989611  34.04194272  34.55677967  33.88190198  34.29514444
  33.70126776  33.68263556  34.33995977  33.82453443  34.23552142
  33.73274636  34.20139508  35.24754376  35.66951393  35.71550603
  34.62209042  34.79948852  35.52359443  36.2442681   37.02466285
  35.93330658  34.30220506  34.04733625  33.50455101  34.45783291
  33.71568319  33.88435358  35.01817164  34.29857668  31.82529998
  28.65998435  24.74830224  20.45142403  22.38358258]"
1,"[-44.27362229 -47.69137473 -43.65809304 -39.33663994 -35.41064046
 -32.51313811 -30.49252566 -27.89245197 -26.03737187 -25.97441466
 -26.84669555 -27.22041814 -27.41076072 -25.95833214 -25.21598629
 -24.40568196 -24.16120796 -24.21386842 -23.44788911 -20.53901131
 -18.86289833 -18.41121471 -16.36167333 -14.65584691 -13.13673468
 -13.99597303 -16.37608877 -19.46393369 -22.49333237 -25.11537244
 -26.48915355 -27.53745964 -28.79709404 -28.54565748 -28.09711192
 -28.85132353 -29.8205899  -29.17797532 -30.78642402 -29.12060777
 -29.90453284 -29.47265818 -29.95846814 -31.61349732 -33.91320042
 -35.33012977 -35.09163768 -34.97376454 -35.38857602 -35.07477064
 -34.64799533 -34.3767498  -34.54698922 -34.83892629 -35.19274185
 -34.70398998 -34.84932109 -35.46496802 -34.25377732 -34.7110506
 -34.38861557 -34.40920905 -34.47432366 -34.03274066 -33.99027887
 -34.49766294 -34.57719299 -34.69045712 -34.47412754 -34.89031192
 -34.66692172 -34.24573606 -34.32222612 -34.84559465 -34.61004449
 -34.90580606 -34.55767822 -34.92973372 -34.56915173 -34.6360315
 -35.04986234 -34.41666193 -34.61955672 -34.44009927 -34.42254578
 -34.28172561 -34.63730633 -34.66280302 -34.83882822 -34.77332135
 -35.76739795 -35.60500367 -38.39120318 -38.78257732 -38.14820014
 -39.77765418 -40.79241251 -38.68235573 -37.70210618 -39.11815295
 -37.70200811 -39.6427767  -44.45262864 -44.281742   -45.11289477
 -44.2973146  -43.22804238 -40.5340134  -42.58131891 -43.29164681
 -43.03729774 -43.00649578 -42.29407912 -43.08920311 -43.93919401
 -42.21654958 -41.45675811 -40.88812315 -40.6976531  -42.24170304
 -42.04854603 -41.953463   -41.90971656 -41.74607687 -41.99046261
 -44.90866631 -45.9468816  -46.16022023 -46.36252663 -46.56369549
 -42.00907519 -38.763749   -36.67900258 -36.49915287 -36.7213663
 -38.72118914 -37.77879237 -38.70912725 -42.32858791 -45.61752324
 -43.48855968 -40.27432964 -37.77771366 -40.72296346 -45.31933949
 -45.91401049]"
2,"[-35.2473636  -35.6010811  -34.56032595 -36.17603139 -36.37774941
 -36.87875931 -38.41513084 -40.49177715 -43.00659385 -43.16751717
 -41.09307729 -41.82888226 -42.99316886 -43.44326384 -42.00042593
 -40.88713271 -44.14852181 -44.92414084 -44.4319273  -41.94248961
 -41.41391387 -43.11577851 -42.51954829 -42.74409565 -44.51585062
 -44.90409652 -42.37353072 -42.30047291 -38.72501365 -37.75712018
 -34.69702742 -31.32940538 -29.52561284 -30.0439801  -30.97362854
 -29.27299951 -28.84112486 -28.6132237  -26.86885805 -25.66090347
 -25.46791317 -22.41242942 -20.08585673 -18.68755957 -20.46663994
 -19.81667055 -20.1447933  -17.13383069 -16.04845634 -15.24717392
 -13.81494656 -13.39474154 -10.92911384 -12.42165068 -13.53811137
 -14.44098829 -11.75373554 -12.5414851  -11.54672205 -12.69319039
 -11.6476301  -13.46387679 -14.4981597  -14.19818138 -17.14922677
 -20.35612161 -18.8876105  -19.63181957 -20.16881903 -20.29041861
 -25.80035074 -27.5786466  -28.49966538 -27.08381474 -25.5953966
 -26.0241332  -26.51955344 -29.10609428 -30.29551473]"
3,"[-36.29459099 -36.01824613 -34.61916446 -37.75966985 -37.2828818
 -37.28925598 -36.71146182 -36.74411719 -36.29331615 -35.7670057
 -34.8791326  -35.99647588 -38.19026967 -35.3670019  -34.43019478
 -35.70179302 -36.4678704  -34.42215352 -35.64972094 -36.74715718
 -35.87144405 -36.41422929 -35.63236358 -36.07806528 -36.02108999
 -35.79652301 -35.62157652 -36.04286024 -35.71081492 -35.88458465
 -36.80825117 -36.29057036 -35.17881674 -33.35796103 -35.49919242
 -35.45437709 -36.38608487 -36.74715718 -36.05276472 -36.74853008
 -35.99539717 -34.21945486 -36.08934266 -34.6239696  -36.44227565
 -34.90904218 -36.74941266 -35.56617025 -36.52376698 -35.86046086
 -34.08393016 -35.85516539 -36.30263225 -35.27531189 -33.71187466
 -35.20598052 -34.43990314 -36.42795827 -36.64301302 -35.3721993
 -37.98531553 -35.3828883  -32.27101765 -30.64756513 -29.90110059
 -29.94640624 -29.68987034 -30.50007661 -27.84459665 -28.4448475
 -27.75535825 -29.82431634 -30.3015947  -28.83945777 -29.74821853
 -30.08761866 -28.88898018 -30.38857763 -29.68977228 -30.05123685
 -28.78336506 -31.54779432 -31.39942321 -30.81162651 -28.69677439]"
4,[-37.53353385 -37.6448367  -39.97890149 -40.44053862 -37.01379369]
5,"[-38.59566699 -38.57409287 -37.8036026  -38.58242833 -38.06180559
 -38.49907377 -38.49240541 -38.43974495 -39.43230155 -39.06019702
 -38.34060206 -38.4771074  -40.30235638 -42.29971781 -45.34195309
 -43.61269913 -43.54872206 -43.63363583 -45.38293411 -46.84058951
  47.81907755  43.63850346  38.1667183   36.2940847   36.70379685
  37.37602681  37.15136177  36.65015574  36.34743161  37.02848735
  36.81637453  37.04015699  36.93846443  35.34041054  36.77244177
  37.23128408  38.50896229  36.18287992  38.27762889  38.46865791
  35.70413059  33.66106144  32.98333989  31.39734789  30.5962616
  33.0197217   34.3847751   33.41335132  33.11376525  32.49488221
  32.54695429  33.44934088  34.8671528   35.55870141  33.46238341
  33.93211084  33.38452045  33.80413708  36.68918529  38.75186727
  38.58182398  38.7950155   37.78377767  37.38357775  32.14498921
  26.82284999  30.10113555  32.60844053  34.66847477]"
6,"[-31.24644309 -30.52429846 -30.67414053 -31.34499759 -30.0532962
 -30.63138455 -31.21133611 -30.23814718 -31.38490971 -30.28502186
 -31.14033764 -31.84277137 -29.36115921 -31.05972889 -30.93499125
 -29.64328986 -30.45006387 -30.96107632 -30.05153104 -30.52086621
 -30.93469706 -30.30581146 -30.41505496 -31.39942321 -31.19721487
 -31.00500907 -29.41136807 -31.95103423 -31.17338527 -31.17613107
 -28.59027668 -30.49860564 -30.97000016 -29.55258049 -30.94518992
 -30.96274341 -30.39220601 -31.14367183 -31.42040894 -29.28006013
 -29.94758301 -30.9236158  -30.49909597 -30.66453024 -30.65266447
 -31.16250015 -29.93385403 -30.2479536  -30.49713468 -31.39706967
 -29.68879164 -30.85732442 -31.82963077 -30.52998618 -30.28306057
 -30.63932774 -30.26325161 -31.0145213  -30.49478114 -32.08616667
 -32.58609786 -30.06830002 -31.06169017 -29.96592101 -30.52773071
 -30.24236394 -30.47742378 -32.1980579  -29.56856495 -30.22677173
 -29.62544218 -30.29345538 -29.93738434 -30.29267086 -30.10683924
 -29.93522693 -29.79421063 -30.63599356 -30.15420424 -29.92149794
 -30.25874066 -29.3617476  -29.48638717 -31.23781344 -30.06692712
 -29.81853055 -30.61540008 -30.53871389 -29.24995443 -30.28521799
 -29.96307715 -30.29865278 -30.96107632 -31.35078338 -31.21368965
 -30.63677807 -28.90378787 -29.84422337 -32.27366538 -30.24540393
 -30.42191945 -30.03034918 -29.82921955 -31.65792039 -31.44061017
 -33.32707081 -34.60259161 -36.10522906 -37.9840407  -37.84616246
 -36.81246793 -36.78010675 -37.42997807 -40.7273077 ]"
7,"[-29.70507029 -29.24858153 -29.49138844 -27.70750293 -26.31185351
 -25.62216812 -24.77048071 -24.08873853 -24.37606658 -26.03364543
 -22.75977275 -19.68418584 -18.5390904  -14.95239299 -14.03402194
 -14.53532603 -15.02731402 -18.87898086 -15.97157402 -14.90522412
 -18.71805753 -16.11288451 -17.20022014 -17.59355557 -15.76897342
 -18.30099057 -16.09327167 -13.34923976 -14.43471218 -18.08211132
 -16.4786639  -15.24315329 -17.32348682 -17.46715084 -17.30544301
 -17.24581999 -17.40105559 -17.16344608 -17.19227695 -16.84140331
 -17.66102373 -16.26272657 -17.89157262 -16.81394534 -17.82930186
 -17.00919112 -17.76585434 -16.80315828 -17.84714954 -16.96545449
 -18.24597657 -16.82836077 -17.38369823 -17.40899878 -17.24287806
 -17.41321554 -17.261118   -17.28749726 -15.80839523 -15.99157911
 -17.60218522 -17.21257623 -17.48313531 -16.70509409 -17.80341292
 -16.73402303 -18.04906369 -16.20408419 -17.90196742 -16.9928144
 -16.98948022 -17.25680318 -16.90838114 -17.30044174 -17.29769594
 -17.13893003 -17.60326393 -16.93064171 -17.56237116 -17.3585938
 -16.82757626 -17.35055253 -17.27661214 -17.14363711 -17.22954133
 -17.15824867 -17.05077033 -17.55178023 -16.82659561 -17.4097833
 -16.85699551 -17.45185283 -16.75746037 -17.88382555 -17.31279782
 -17.90353645 -15.22589399 -17.06116514 -18.07279523 -16.94564553
 -16.98290992 -17.71417452 -16.63125177 -16.56751005 -17.45381412
 -17.21061495 -16.95662872 -17.95423563 -16.35363207 -17.26925733
 -18.29883316 -16.86591935 -17.99718774 -16.72774692 -17.52883321
 -16.54809334 -17.7320222  -17.23983807 -17.34662997 -17.59532073
 -17.69397329 -16.99153957 -17.68455913 -17.06528383 -17.46391473
 -16.95849194 -17.72280416 -16.637724   -17.6739682  -16.95515776
 -17.97688846 -16.62781952 -18.26362812 -16.13651797 -18.36845873
 -16.54819141 -17.88284491 -16.56760811 -17.95305886 -16.79119445
 -17.74967375 -16.92769979 -18.03984566 -16.54338626 -18.10711769
 -16.67528258 -17.64297992 -17.38683628 -17.32015264 -17.44469415
 -16.99301053 -17.5149081  -16.8022757  -17.63081996 -17.28308438
 -17.3886995  -17.92442412 -16.66930067 -17.71191904 -16.70460377
 -18.3315866  -16.76059842 -18.33756851 -17.9671801  -15.9565702
 -16.48229228 -18.17076134 -17.70427003 -16.57211907 -15.94901926
 -17.46195344 -17.09862565 -17.17864602 -17.63464447 -16.99958083
 -17.57502144 -16.98948022 -17.73535638 -17.06106707 -17.61964065
 -16.85689745 -17.37467632 -17.10549015 -17.26131413 -16.48121357
 -17.63003545 -16.25076274 -18.11741443 -16.78462415 -17.77301302
 -16.39197517 -17.15530675 -16.80766923 -17.76438338 -16.85856454
 -17.43263225 -16.94388038 -17.61846388 -17.0048763  -16.99703116
 -17.35682864 -15.84418865 -16.06081243 -17.09156503 -17.30073593]"
8,"[-25.73160775 -22.55020959 -19.94052561 -17.75722469 -15.54107227
 -13.65667097 -13.80690529 -14.19053237 -14.16905631 -15.50792658
 -15.9880488  -16.35853528 -14.6783036  -13.42082661 -13.25225429
 -10.28787216 -11.44757917 -13.08701614 -10.63158712  -8.12761632
  -8.3113886   -8.36552003  -6.66636197  -1.9482981   -3.13820887
  -1.79806377  -1.97114705  -2.21326751  -2.01253014  -1.57879226
  -1.12132286  -1.40884704  -2.07940991  -1.9915444   -1.59134448
  -1.77364579  -0.99168201  -0.95892858  -2.98709196  -0.93382415
  -2.10569111  -2.57865465  -1.46876425  -1.94496391  -1.77011548
   2.04732695   4.34653974   5.32433768   4.04126594   0.7911248
   0.5488082    3.15672703   6.10649759   9.17463162  11.47100054
  11.84952828   9.63465069   6.70988649   3.1907553    3.60066358
   3.83719438   0.93204302  -1.83915266  -5.17088321]"
9,"[-23.12045281 -22.63493705 -22.72368513 -22.53481352 -22.4880369
 -22.11509882 -22.49754913 -21.47689713 -18.08201326 -18.40072185
 -16.34578694 -18.02650893 -20.59265242 -19.62985829 -21.73156981
 -23.69363794 -24.67800619 -21.82316176 -21.99104763 -22.62316934
 -22.15324579 -22.1450084  -22.03586297 -22.24307258 -21.52916534
 -21.79982248 -22.45302799 -22.49539172 -22.31946458 -22.09019052
 -22.29102596 -21.93083623 -22.7760514  -22.52098647 -22.31926845
 -23.08230584 -21.90171117 -22.73829669 -22.44126029 -22.58394367
 -22.67318208 -22.68740138 -22.67396659 -21.38559938 -23.53055721
 -22.87087947 -22.48234918 -22.35300253 -22.37163472 -21.79854765
 -22.72633286 -23.50986567 -22.05792741 -22.94874242 -19.6621214
 -14.78254583 -10.87086372  -8.16262524  -7.72133642  -6.72608305
  -5.88743818  -6.76197454  -7.34153385  -7.40184332  -6.26743688
  -7.64680765  -9.64643436 -11.95996451  -9.5028684  -11.1556421
  -9.64545372  -7.92540798  -6.18427845  -7.2250336   -6.71863017
  -6.1033755   -5.46085899  -6.30940835  -6.25566918  -6.11847739
  -7.90814869  -9.43128154  -6.0511073   -7.37801373  -7.08823407
  -6.48582581  -6.92025013  -6.75314877  -7.92580024  -7.34320094
  -6.2928355   -7.68054172  -6.59350028  -7.04508583  -5.58353728
  -5.37770057  -5.712982    -3.4381872   -3.16233266  -1.01972837
  -3.27275292  -3.5457636 ]"
