,0
0,[-8.005798 -5.65239 ]
1,[-9.769694 -7.433512 -7.65368  -7.40921 ]
2,[-7.434904]
3,[-6.779504 -7.480724 -5.051336]
4,"[ -8.031318  -8.355538  -9.290382 -10.932304  -9.041098  -8.911062
  -8.186816  -7.071534  -6.114534  -5.302766  -5.568464]"
5,[-6.567514 -7.35208  -9.483    -6.687806 -5.253524]
6,[-6.233956]
7,"[ -9.088484  -7.311654  -9.249376  -9.984526  -8.872086 -10.083764
 -10.08591   -7.842238  -8.122726  -9.144802  -8.88357   -6.897998
  -6.658516  -6.4467    -6.596456  -7.477766  -8.951488  -9.743304
 -10.017992 -10.16856   -8.613348  -9.954192  -9.275012  -8.26819
  -9.147992  -8.538528  -9.51751   -9.05206   -8.98449   -7.44459
  -6.67957   -5.931312  -7.843166  -8.763336 -11.175498  -9.30117
  -6.676264  -6.429358  -8.40478   -8.142794  -6.436492  -6.967018
  -7.631234]"
8,"[ -9.335854 -10.045542  -9.394608  -9.541174  -8.649366  -9.621504
 -10.87123   -9.888362  -9.256742 -10.049312  -9.781468  -8.889892
  -9.088252 -10.254748  -9.80026   -8.55732  -10.54846  -10.689806
  -9.401742 -11.06466  -10.243148  -8.964132  -7.025772]"
9,"[-8.33808  -7.679374 -7.742768 -8.921038 -7.465238 -7.923786 -8.876436
 -8.527334 -8.706206 -8.124292 -8.68173  -8.637476 -8.296436]"
