,0
0,"[-46.7667668   46.59258884  47.65374135  46.80313264 -49.06842046
 -48.51741248 -47.90272266 -48.29080479  48.953484   -47.75077221
 -43.99044235 -41.40694151 -39.94105852 -37.79497296 -38.48858091
 -38.70726403 -39.3043278  -41.46382854 -42.01346847 -39.76229733
 -38.20968638 -38.76963285 -40.90789289 -41.16102596 -41.5812604
 -39.13521612 -40.98925674 -39.07157246 -40.19218128 -41.31115242
 -43.5555081  -42.92962327 -43.41268743 -45.1144638  -45.1146207
 -45.36598862 -43.96790721 -40.2400366  -38.02679668 -39.71758987
 -39.52449169 -37.89293907 -38.43239013 -37.8983326  -38.42415274
 -37.71809064 -39.48500124 -38.92222071 -38.61704498 -41.72383591
 -43.86576355 -44.43272162 -47.00493527 -48.48973484 -48.52134877
 -46.89793745 -46.86640001 -46.73093415 -46.02935358 -46.66253438
 -46.92405194 -48.68246234 -48.75228011  48.93995114 -48.52510463
 -48.76291811  49.02634568 -46.62822172 -40.02722752]"
1,"[-45.4536678  -46.12618215 -45.90799915 -44.59753808 -47.06002773
 -45.83790288 -45.17812707 -45.56036163 -47.39504439 -44.88253221
 -43.99734607 -45.39925199 -44.6951904  -45.5784937  -45.5708545
 -45.03580652 -44.63898001 -44.7346122  -45.72457991 -45.10517712
 -44.6391173  -45.95248107 -48.69968143  48.05698126  48.81217351
 -47.84321731 -47.99962968 -48.55574675  48.63977668 -48.55319413
  48.87032557  47.8750722   46.30124016]"
2,"[-20.98991041 -21.7045041  -21.23438442 -19.70409287 -20.0738929
 -19.96827778 -16.74637911 -14.45618824]"
3,"[-30.1480262  -26.91661531 -27.76938143 -27.07028188 -26.74902363
 -27.77124465 -27.23336261 -28.91349622]"
4,"[-27.50794232 -27.19609823 -24.56346723 -22.65670729 -21.50876799
 -22.41949004 -23.41611631 -22.25209448 -24.40842776 -24.84481336
 -24.29790943 -24.23887479 -24.05765218 -21.51975118 -19.45755952
 -17.96492463 -19.49904067 -19.53444184 -19.5345399  -20.30542243
 -18.99224498 -19.49737358 -19.44177119 -17.97384847 -16.99232408
 -17.77438592 -17.15148225 -14.81804506 -15.05624296 -16.59359512
 -20.7076817  -19.17895919 -19.50972967 -19.22083259 -19.43068994
 -19.75469399 -20.54303194 -20.21432081 -20.15371714 -18.80278499
 -20.1762719  -20.81869035 -19.84138273 -18.7879773  -19.79156612
 -22.69985553 -23.22812728 -22.88647167 -22.20188562 -23.20047318
 -23.61185242 -21.48748807 -18.84456033 -19.97847645 -20.10694053
 -23.50584504 -24.99710703 -25.08193255 -22.16805348 -20.47017025
 -18.82112299 -20.74837834 -20.4645806  -19.91463667 -19.77126684
 -19.77901391 -18.7665993  -18.82004428 -17.7673253  -16.66851616
 -20.11282438]"
5,"[-29.64279954 -29.22279065 -30.54587258 -30.05996456 -30.27031223
 -31.29831904 -30.10428957 -32.44302222]"
6,"[-26.61683311 -27.85714887 -27.22590974 -27.40938782 -26.84394975
 -29.94856365 -31.64948687 -36.31234061 -39.25894369 -38.03052312
 -38.49093445 -39.79548225 -39.60004033 -40.00355482 -38.79973855
 -38.20968638 -38.54182976 -37.50087848 -38.33295305 -38.84867258
 -41.15823113 -44.31621156 -46.41354942  48.3155765   48.2619354
 -49.02863556  47.13429538  48.65958565  45.8436727   43.63654218
  42.30169255  38.53318414  38.99006516  39.53461556  39.50549049
  41.22033883  43.77991201  42.83957458  43.41874163]"
7,"[-16.61458086 -17.48274305 -19.01077911 -18.31726923 -18.72786395
 -18.49653055 -18.51084792 -18.07377587 -19.19661074 -19.35263085
 -19.35233666 -19.48060461 -19.74322048 -19.89090514 -20.09458444
 -19.74773143 -18.91104784 -18.57566834 -18.54281684 -17.07587476
 -16.51337862 -17.90814547 -16.91730498 -17.39222981 -19.05549638
 -18.08466099 -17.68122495 -18.37640193 -18.18125421 -18.76238254
 -20.85330701 -22.20482755 -26.0583576  -29.72801731 -30.24059878
 -29.81568669 -30.65570446 -34.67202105 -34.2847656  -36.52464956
 -37.55706925 -41.61000301 -45.1101882  -45.0507515  -45.28378142
 -44.79943262 -45.76909124 -46.04090554 -47.88499265 -46.46963233
 -45.77136633 -46.12996743 -46.88100176 -46.19764152 -45.95724698
 -48.46522468 -47.92144311 -48.97829785 -48.21197786  48.07963408
 -47.64825591 -45.62350516 -42.34955403 -39.39565497 -41.89397726
 -40.94076401 -40.64358051 -40.77198575 -40.59616648 -40.97625343
 -40.19871235 -41.65302377 -42.548134   -42.97274209 -42.84215002
 -40.03553355 -39.07618148 -39.86475478 -40.27459441 -39.44289248
 -41.63441118 -40.15835894 -38.65950677 -39.64547347 -41.91456094
 -39.9833536  -40.34842694 -41.21522604 -40.68600307 -41.55033095
 -39.82899078 -41.87276598 -43.02100928 -40.97929342 -39.65440711
 -43.09277265 -40.59078275 -38.96272122 -41.61432764 -40.94446103
 -40.90066556 -42.99553221 -41.31621253 -40.82755872 -40.34789739
 -40.44857008 -42.4497462  -40.61963323 -41.33533504 -40.71016609
 -40.07264104 -41.20468414 -40.33940503 -41.70430153 -40.85953745
 -39.57209204 -41.37265827 -40.37822864 -41.32284167 -40.82344983
 -40.82522479 -40.66675307 -40.72663106 -41.31836014 -41.00585901
 -41.93562512 -40.2301125  -40.39882212 -41.59341055 -41.00648662
 -41.44544151 -41.07774986 -40.79826695 -41.14021674 -40.25107862
 -40.76781802 -41.33087312 -40.62418341 -40.53531765 -40.67368621
 -41.69559343 -41.13713753 -41.77628063 -40.95235519 -40.37397265
 -40.60386451 -41.07472948 -40.40428429 -45.75644096 -45.68554056
 -45.19143438 -44.2209226  -44.90432207 -45.56724574 -46.008613
 -44.95191262 -47.07652213 -46.54677942 -45.63287029 -46.16855568
 -45.56758896 -45.98778417 -47.20415266 -46.21423398 -45.38615061
 -47.8238006   47.21578671  46.79921007  46.75988634  46.93414639
  47.6921825   47.57989902  47.96558544  47.56979841  45.26097533
  46.07186804  46.32575621  46.89472459  46.70752006  46.93846121
  45.92712531  45.3530576   45.07592822  44.52392495  44.73260553
  42.97853152  45.12731385  44.40418858  42.70954148  43.7566708
  45.91800534  47.71483533  47.5791145  -45.84641485 -41.92190594
 -45.68140225 -47.50662182 -47.73155163 -47.14252913 -45.99888504
 -44.80379648 -45.51825287 -46.94066401 -46.90524323 -46.12469157
 -45.33664782 -43.7336613 ]"
8,"[ -1.98311088  -0.97216724  -0.84487993  -1.13613055  -1.33167053
  -2.48500336  -3.32864951  -3.43279367  -2.04773518  -3.35944166
  -5.27424285  -4.2756553   -4.73410535  -3.58851959  -0.07184
   0.76690294  -1.0210032   -0.70376558  -0.08458834  -0.68748692
  -0.79094463  -0.10537795   1.17386929   0.96087389   0.23921959
  -2.45028864  -6.27234009  -8.26667133  -7.0635219   -8.55321487
  -8.47172354  -8.03916243  -9.29967941  -9.72969085  -9.08913562
  -8.1931232   -9.2764382  -11.63115531 -12.16138834 -11.48621645
 -11.6002651  -12.74428183 -12.83459894 -11.86837257 -13.72129526
 -12.04027908 -12.23091584 -13.94527385 -13.11898507 -13.16772296
 -12.91010836 -11.87131449  -7.59385299  -4.30566294  -3.76258351
  -3.36660034  -4.79206128  -5.41947591  -2.5820869   -4.08903916
  -6.02011901  -5.73435999  -4.33782799  -5.11047567  -4.93788271
  -2.83352346   0.21627257  -0.38260539  -2.33016002  -2.29162079
  -2.66926595  -2.8843207   -2.71084517  -2.71770966  -2.3808592
  -1.02727931  -1.27008622   0.33865666   0.56704814   1.8073639
   3.05758414   2.73544331   0.92272693   0.52154636   1.10522437
   1.88454041   1.91670546   1.15200098  -2.46774406  -2.47254921
  -2.89903033  -3.01072543  -3.06917168  -2.0022334   -1.61841019
  -2.02978943  -2.19571403  -1.15799886  -1.10220034  -2.48529755
  -2.62131257  -0.56157252  -1.56878972  -1.97251995  -1.91672143
   0.47349491   0.57636424  -0.73092936  -4.09541334  -8.84407323
 -12.40095913 -14.66535913 -16.75981391 -17.26464831 -15.34259037
 -15.88302207 -15.71935295 -16.74785008 -17.76536402 -18.14232273
 -20.85536636 -19.33007609 -18.18350969 -19.19513977 -22.03488232
 -22.04194294]"
9,"[-3.79121825 -4.29713136 -5.24972681 -4.23525286 -4.59220648 -4.27094822
 -5.00633151 -4.19102591 -4.3479286  -4.22122968 -4.44108957 -4.26575082
 -4.7648975  -4.41049355 -4.04177223 -6.17878686 -4.3599905  -3.86113801
 -4.40892452 -5.93195932 -3.90575721 -5.48400214 -3.08721549 -4.48943522
 -4.83246372 -4.1732763  -3.54066427 -4.52267897 -4.91424925 -4.13032418
 -4.09992429 -7.47931402 -9.20132104 -7.4985346  -2.71045291 -1.96094838
 -1.21487609  1.01304404 -1.6022296  -1.54554851 -1.21605286  1.561517
  0.53125472 -0.52970166 -2.21473848 -2.91079803 -2.22709456 -1.85131262
 -1.8127734  -2.08382279 -2.15393868 -2.96287011 -3.04112533 -3.86545283
 -3.02474861 -3.24745236 -4.30144618 -3.94282547 -4.46433078 -4.58514586
 -3.98734661 -4.53885956 -4.2718308  -4.30811454 -4.47345075 -5.11018148
 -4.11963519 -4.40676711 -4.23593931 -4.2192684  -4.36528596 -4.37146401
 -4.21338455 -4.15915505 -3.92125135 -4.36430532 -5.90410909 -6.12141931
 -4.91307248 -7.73124091 -8.15223043 -5.84379962 -1.75246393  4.23896333
  3.19252046  6.46119573  9.63690616  8.64841922  6.75666311  3.4735724
  4.56228093  3.2709718   3.57232303  3.24527899  3.55820179  3.38286303
  4.06980262  4.73712937  4.29309476  2.33612596  2.89352277  2.34250014
  5.07986368  4.23964978  4.68692051  5.2027381   7.22629247  9.18943931
  9.95787023 11.23809811 12.0183948  12.61776307 12.03388894 11.35361771
 12.74750198 11.62172518 14.58551892 15.01974712 17.77142803 21.95464986
 26.16248579]"
