,0
0,"[-43.16808594 -43.66208425 -43.58525097 -43.8303918  -43.40334191
 -43.23035669 -44.87064683 -43.33643272 -43.38436649 -43.59232139
 -42.7779474  -44.21552907 -43.26344355 -43.92689677 -43.54047486
 -43.85793803 -42.97660582 -42.98944242 -43.73740735 -42.94942243
 -44.23167043 -44.62115194 -42.99404163 -42.99234512 -43.22296266
 -43.34383656 -43.52806974 -42.82513589 -43.37375595 -43.68305037
 -43.7371818  -43.15961319 -43.23054302 -43.17857881 -43.73986876
 -43.28022233 -43.5801124  -43.27188688 -43.66943906 -43.24056518
 -42.77070046 -42.81187761 -42.65174861 -44.49398231 -42.74959705
 -43.64127503 -45.27345526 -44.88927902 -43.28925404 -43.3956929
 -43.40202785 -43.64702159 -43.53682687 -43.91601164 -43.74440913
 -44.39906599 -43.83746223 -43.45902275 -43.39818373 -43.63424383
 -43.57792557 -43.01399769 -42.04988951 -43.84420905 -43.38042431
 -43.66960577 -43.57522881 -43.25109727 -43.07187517 -43.72773822
 -43.41543322 -42.60433458 -43.45407051 -43.14540369 -43.63886265
 -43.08351539 -43.23745654 -42.71011641 -43.12608505 -43.38824003
 -43.27810414 -44.6151308  -43.67976522 -44.29582402 -43.23610326
 -44.2543821  -43.41681593 -43.29006797 -42.61736731 -43.71492123
 -42.39815464 -43.283684   -43.40952976 -43.74156527 -43.06364759
 -43.79469644 -43.08547667 -43.98099877 -43.67909839 -42.85274095
 -42.87619791 -43.09252749 -45.35034738 -45.88975922 -43.64890443
 -43.46435744 -44.08701596 -43.13597973 -43.87127476 -43.09852902
 -43.67307725 -43.31567253 -42.3562322  -42.53420888 -44.09290962
 -43.5794946  -43.33209828 -42.98184245 -42.97690982 -44.20883128
 -43.22785606 -43.49842494 -43.03254163 -43.10811969 -43.72215837
 -43.15257219 -44.23267069 -42.81997771 -45.12926169 -45.09786154
 -42.83602101 -42.91444294 -43.14442305 -44.64880604 -43.02487301
 -42.38873067 -43.75768702 -44.03357098 -43.20115318 -43.06900189
 -42.23983982 -44.92724947 -44.29633395 -43.97505608 -42.94406813
 -42.9658776  -43.0375331  -43.74777273 -43.64441309 -43.6963773
 -44.01884174 -43.49717952 -43.34936738 -43.70235921 -43.46722092
 -43.19716197 -43.00327928 -43.34103193 -43.18434498 -42.43803734
 -44.72779674 -42.74627267 -43.21179315 -42.96690727 -43.69505343
 -43.29448086 -43.17236154 -44.08175972 -43.199035   -42.99891542
 -43.47024129 -43.19851526 -43.30056084 -42.9625238  -43.87693306
 -43.01061448 -44.61504254 -43.49563011 -41.95161939 -43.66992939
 -42.44602957 -43.39691871 -43.20345769 -45.74965492 -48.55543392
 -48.75753537 -45.95227513 -45.08109256 -43.98006716 -43.66146645
 -44.10432429 -43.6207502  -42.87406011 -43.80696427 -43.66478102
 -43.7869984  -43.22466897 -42.49056051 -45.29081262 -48.95624282
  48.95230723 -48.26013521 -48.28872092 -48.31313302 -47.99806065
 -47.70605494 -48.40568894  48.90435384 -48.99011674  48.70901
  48.77343816  48.46090762  48.46992952  48.77843944  48.51690227
  48.80011162  48.91935766  48.45953472  48.595942   -48.49416538
 -48.03084351 -48.72320997  48.80432838 -48.46026558 -49.00096479
  47.23834148 -48.9875556   48.43668577  48.56818983  48.30125913
  48.71293256  48.71538417 -48.94948718  48.63477541  48.51964806
  48.61104388  48.59819747  48.62545931  48.54808667  48.78393103
  48.8666972   48.62016385  48.56564016  48.8048187   48.69282941
  48.64830827  48.7601995   48.62290964  48.69841906  48.87140428
  48.32812872  47.64570008 -48.1709125  -48.3505955   48.7799104
  49.11264216  48.93975501  48.45659279  48.51513711  48.98319745
  48.77628202  48.81452705  48.53386737  48.63477541  49.03713274
  48.44266768  48.78981488  48.93828405  48.68233654  48.7719672
  48.93965695  48.25830702  48.47610757  48.84816307  48.86905074
  48.42256452  48.6613508   47.96234932  47.92488881  47.44133433
  48.84325986 -48.51363406  48.56573823  48.58956782  48.81335028
  48.46306503  48.76843689  48.20584268  48.79815034  48.63693282
  48.71204999  48.66233145  48.5482828   48.65625147  48.84983016
 -48.99248538  47.50056509 -48.77856818  47.06104144 -47.32122168
  48.76372981  48.72371962 -48.38022853  49.06164879  48.66017403
  48.66419466  48.98819872  48.77235946  48.669294    48.58741041
  48.63703089  48.61879095  48.75970918  48.84502501  48.81648834
  48.8809165   48.48483528 -49.04654179 -48.96442     48.49287654
  48.72656348  48.94603112 -48.48499638  47.69443798  48.07551539
  48.29488496  48.9863355   48.87395395  48.70508743  48.64281667
  48.64693537  48.45865214  48.60172778  48.58672396  48.61859482
  48.46090762  48.47953981  48.49317073  48.74450923  48.53720155
  48.60565035  48.64330699  48.25605154  48.5825072   48.54102605
 -49.05879524  46.40018692  46.38871341 -48.67999504  48.25624767
  48.80687805  48.57936915  48.86581462  48.42658515  48.68155202
  48.70567581  48.52876803  48.73872344  48.70028228  48.62173287
  48.63065672  48.7443131   48.66390047  48.5365151   48.74764728
  48.71911061  48.7653969   48.72195447  48.72656348  48.73833119
  48.73136863  48.72283705  48.44286381  48.78628457  48.82011671
  48.72695574  48.78246007  48.66595982  48.69577133  48.83884697
  48.69390811  48.77814524 -48.95467772  48.38932077 -48.64429772
  48.62722447  48.36196086  48.5510286   48.56426726  48.58682203
  48.51396034  48.81295803  48.60329681  48.96574202 -48.91912553
  48.61761418  47.5043896  -48.68732632  48.98408002 -48.93711736]"
1,"[-37.54245769 -38.22351343 -39.81198645 -39.55294011 -37.31455653
 -38.22488632 -36.89189991 -36.17083399 -34.24828573 -33.21174734
 -35.16449937 -32.06998608 -34.45539728 -35.0502546 ]"
2,"[-38.5151563  -39.00253528 -38.85592933 -39.03362162 -38.49093445
 -37.86087209 -39.36235237 -38.81131013 -38.43229207 -39.07333762
 -39.22327775 -37.40408913 -38.037976   -38.76129739 -38.7533542
 -38.42121081 -39.0594125  -38.69863438 -38.01247931 -38.9663496
 -38.99576885 -38.43513593 -38.83837584 -38.9449716  -38.29990542
 -38.54859619 -38.87671893 -38.6914757  -38.59409797 -38.11848669
 -38.69883051 -38.66686159 -39.16502763 -38.52202079 -39.23651641
 -39.19689849 -38.67058803 -38.45425844 -38.6150837  -38.52741432
 -39.18385595 -38.73805618 -38.64940616 -39.05294027 -38.52604142
 -38.40189217 -38.96860507 -38.52623755 -38.74001747 -39.12531163
 -38.18693549 -38.65823194 -38.92996779 -38.8913305  -38.47524418
 -38.5978244  -38.81238883 -37.59276462 -38.56036389 -38.34315173
 -38.88574084 -38.96311348 -38.53369043 -38.621654   -39.13119548
 -39.11344587 -39.44373583 -38.35325234 -37.92314284 -38.48240286
 -39.15855539 -38.56997418 -38.55477423 -38.55997163 -39.01116493
 -38.66970545 -38.95301287 -39.08961627 -38.0363089  -37.75192278
 -38.93173294 -38.79179535 -38.90319626 -38.35540975 -39.2461267
 -38.65293647 -39.06784602 -38.9937095  -38.64489521 -39.84085654
 -38.89309565 -38.57026837 -38.68843571 -38.8242546  -38.45337587
 -38.61586821 -38.54722329 -38.51741178 -38.92359361 -38.77669347
 -38.65813388 -38.44837459 -38.47642095 -38.99773013 -38.93447874
 -38.36413746 -38.93898969 -38.95879865 -38.56781677 -38.51290082
 -39.12433099 -38.82033203 -39.10344332 -38.64666037 -38.43484174
 -38.14133564 -39.02646294 -38.70912725 -38.64695456 -38.29961123
 -38.23685015 -38.57634835 -38.33383563 -39.36917764 -38.64234554
 -38.59645151 -38.75119678 -39.51163547 -39.39460568 -37.99629872
 -38.73638909 -38.61008243 -38.68500346 -39.01293008 -38.92408393
 -38.47534224 -39.24789186 -38.55781422 -37.70200811 -39.23014224
 -38.79924823 -39.10128591 -38.07102363 -39.08991046 -38.65636872
 -38.46700679 -38.35452717 -38.64224748 -38.41826889 -38.9518361
 -39.14659156 -38.84867258 -39.44816834 -38.96948765 -38.47249838
 -38.75296194 -38.64734682 -38.77767411 -38.74560713 -38.37129615
 -38.7125595  -38.72216979 -39.02479585 -39.0279339  -39.07990792
 -38.88632922 -38.71452078 -38.30941765 -39.29640421 -38.56026582
 -38.84739774 -39.07608341 -38.82641201 -38.33628723 -39.12531163
 -37.57040598 -38.82582362 -38.30588734 -38.98203987 -38.22969147
 -38.41748438 -38.85916545 -38.56644387 -38.91908266 -38.58252639
 -38.66215451 -38.74344971 -38.71795303 -38.89535113 -38.43023272
 -38.64009007 -38.90604012 -38.55340133 -38.81788043 -38.80787788
 -39.14188448 -38.99773013 -38.58723347 -38.77512444 -39.03038551
 -38.48465834 -38.88515245 -37.95913239 -38.44464815 -38.61655466
 -39.21366746 -38.87573829 -38.96164252 -39.04087837 -39.02018683
 -39.25459945 -39.14992574 -38.13074471 -39.05146931 -38.64156103
 -38.8650493  -38.43346884 -38.95713156 -38.52819884 -38.91408139
 -38.69696729 -39.29054978 -39.0161662  -38.6202811  -38.32903048
 -38.55134198 -38.52192273 -38.68833764 -38.97086055 -38.64852359
 -39.33070706 -39.17091148 -38.50937051 -38.37129615 -39.09147949
 -38.6241056  -38.43984301 -38.04886112 -38.71746271 -39.33273699
 -38.50711504 -38.10711124 -38.45396425 -38.43611657 -38.45778875
 -38.4546507  -38.80738756 -37.9076487  -38.31324215 -39.25112798
 -38.91888653 -38.63695201 -38.60802308 -38.11044543 -38.56536516
 -38.96987991 -38.92888908 -39.9779993  -36.6808658  -37.81586063
 -38.48799252 -38.40130379 -38.00904706 -38.71354014 -38.74344971
 -38.36090134 -38.63665782 -39.03166034 -38.28892223 -39.73518258
 -38.42866369 -39.38423049 -38.32500985 -38.92339748 -38.82062622
 -39.10246268 -39.0345042  -38.65548614 -38.66558675 -39.53007154
 -38.53996654 -38.96458444 -39.31661524 -38.55055747 -39.26000279
 -38.82484298 -38.57575996 -39.13247032 -38.66097774 -38.10387513
 -38.90074466 -38.46906614 -38.49358218 -38.73021105 -38.90760915
 -38.24910818 -38.73982134 -41.36369521 -40.76827892 -39.12482131
 -36.97496028]"
3,"[-41.07280743 -42.30654308 -41.43754734 -41.96587792 -41.94836366
 -42.03928877 -42.04385856 -41.45740534 -42.42790731 -41.33730613
 -42.13923578 -41.6877679  -42.10245191 -39.8557623  -40.33180506
 -41.99019784 -41.31382957 -42.46898639 -40.80986794 -41.54284866
 -42.89509487 -42.37642361 -41.51307637 -41.65091539 -42.20201647
 -41.83653127 -41.99556195 -42.04700642 -42.28272329 -42.23758435
 -41.58692851 -42.009085   -40.84588691 -41.55346901 -41.87933628
 -41.4762925  -42.23994769 -41.42690738 -42.06963963 -41.01410621
 -42.00469172 -41.67198938 -43.23956492 -40.68631688 -42.34356231
 -42.27694731 -41.30259141 -41.5867618  -42.08390797 -41.11328832
 -41.99435576 -41.97160487 -42.09898043 -41.63074358 -42.12256487
 -41.73425033 -41.08525177 -39.50201538 -40.99121803 -42.14779678
 -42.2445469  -41.32613662 -42.58967398 -41.3739233  -41.94590225
 -41.58367278 -41.10805169 -42.43270265 -41.37729671 -41.72660132
 -42.26709186 -41.75506935 -42.2890092  -42.13705876 -41.24960734
 -42.01605736 -41.89010373 -41.06826705 -42.34210115 -41.44554938
 -41.0658939  -40.2018406  -39.72775912 -40.51424366 -41.91920918
 -40.50077945 -43.04848687 -39.93861672 -42.54957554 -43.11385645
 -41.46332841 -41.6865421  -42.28325284 -41.31817381 -42.40102792
 -41.89200617 -43.13189045 -42.65185648 -43.36785248 -41.46693718
 -42.34756333]"
4,"[-43.36507727 -42.97597821 -43.51655701 -43.54739819 -43.16311409
 -43.3524466  -43.35080893 -43.34986751 -43.32201728 -43.19073877
 -43.08723202 -43.03367917 -43.35994851 -43.49234496 -43.13661714
 -43.17350889 -43.16546763 -42.41856179 -37.27131023 -33.20243124
 -34.70477449 -33.91643654 -33.49691797 -32.38183017 -32.17913151
 -34.06539603 -33.11525218 -34.36880661 -33.08897098 -30.1189992
 -25.88556851 -26.44678982 -24.20710199 -24.95984265 -22.85362017
 -21.66478811 -21.11700159 -20.21255565 -20.48301666 -22.21816428
 -19.91434248 -19.78852613 -20.45712772 -20.3131695  -20.41515625
 -20.36945834 -21.31695446 -20.04310075 -20.34621713 -20.44938065
 -22.48127047 -23.06112398 -20.38573699 -20.41084142 -18.37944192
 -20.98696849 -19.73174697 -20.83849932 -20.33484168 -20.92979707
 -20.50733658 -21.65145138 -20.58971049 -20.66335669 -20.99000848
 -21.24183729 -20.78240661 -21.41609734 -20.48713536 -20.55999704
 -21.78952574 -20.3580829  -20.77034471 -20.55705512 -20.70709332
 -21.22614702 -20.25639034 -19.68928518 -16.78070158 -16.87199933
 -17.26317735 -17.35231769 -17.46793536 -16.69597413 -16.7047999
 -17.19914144 -16.96486611 -15.74406512 -17.19992595 -17.1677609
 -16.99605052 -17.28563405 -17.18031312 -17.44341931 -17.96639559
 -17.89637776 -17.52932353 -17.63032964 -17.29004693 -17.25464576
 -17.5110836  -17.38811111 -17.14746161 -16.83836332 -17.45028381
 -17.02870589 -16.72882563 -17.06577415 -17.22914908 -16.49366772
 -17.12461266 -17.07989539 -16.62272018 -17.36447765 -17.02517558
 -17.6794598  -17.18001892 -16.66214198 -18.17380133 -18.37130259
 -17.12755459 -17.32338875 -17.28837984 -16.8783735  -17.28239793
 -17.96423818 -17.08440635 -16.57898356 -17.0834257  -16.71901921
 -17.46773923 -17.4478322  -17.62258257 -17.48391982 -17.56109633
 -16.82257498 -16.67538065 -13.9314468  -11.25047016 -13.76689511
 -15.24109394 -14.51796867 -14.37538335 -16.15789597 -17.64847151
 -17.45636378 -18.13536017 -20.35327775 -20.08154191 -20.84036254
 -21.87356675 -23.70256178 -28.66735513 -32.35123415 -36.69331995
 -39.35064351 -40.90877547]"
5,"[-44.47103529 -43.72611035 -45.98487166 -43.66624217 -46.58989824
 -47.77594528 -47.42926879 -45.41779593 -43.23975124 -44.51222225
 -44.72619829 -43.30563076 -45.34192367 -46.67075216 -43.27046494
 -40.1282042  -37.67249079 -36.13092187 -33.09299161 -35.13360915
 -33.88485987 -35.68629888]"
6,"[-40.06656106 -41.25269636 -41.40010644 -40.75930605 -38.30961378
 -38.47102742 -38.81131013 -40.3388951  -41.61687731 -41.29748227
 -42.41131485 -43.746341   -44.36377269 -44.45816927 -43.17709804
 -43.36926461 -43.65050287]"
7,"[-34.37635755 -34.02469939 -33.37129776 -34.67496298 -34.12698034
 -32.67239434 -32.43351    -34.30486876 -34.26525083 -34.28859011
 -33.58488154 -33.49064187 -34.34046606 -32.56521019 -34.21298262
 -34.11658553 -33.61734079 -35.59558951 -37.14088487 -34.53051444
 -36.24457826 -36.64046335 -34.28113723 -35.99108235 -36.84679039
 -36.31685156 -36.94612941 -39.19885977 -37.93598925 -38.06543397
 -38.87260024 -36.89984311 -36.04825377 -35.60549399 -36.57583906
 -37.89794035 -35.14008139 -35.06172811 -36.87826899 -35.87762209
 -33.272351   -32.05174614 -34.01440266 -34.10501396 -33.59478603
 -34.73301697 -33.66990319 -33.14320047 -33.94144291 -33.53555526
 -34.67496298 -33.16653975 -34.75900398 -36.65958587 -38.04464436
 -36.16406756 -34.88854676 -33.78659956]"
8,[-21.99918696 -21.92505044 -23.24872075]
9,"[-22.85018792 -22.90333871 -22.89088456 -22.5907101  -22.79164361
 -22.99581323 -22.7314322  -22.54540445 -23.38336287 -22.14687162
 -22.41615586 -23.32923145 -22.26905959 -22.72721544 -22.6840672
 -23.20772993 -23.14938174 -22.81066806 -22.67926206 -22.5143181
 -23.18860741 -22.88970779 -22.64317444 -23.68422378 -22.64552798
 -22.42586421 -23.71864431 -23.43974978 -22.58178626 -22.90000453
 -24.51688674 -23.35845457 -22.56648825 -24.88560806 -23.96380476
 -23.19910028 -22.00340372 -25.60883139 -22.19404049 -24.23014708
 -23.01473962 -23.35463007 -22.05518161 -23.8634851  -22.52471291
 -21.99948115 -23.41768534 -22.48087822 -22.86332852 -23.04376662
 -23.03033182 -22.21257462 -23.45298844 -21.56280136 -19.90904701
 -21.47934874 -20.99500975 -21.58368903 -22.57541209 -24.05245478
 -25.5113556  -25.28865184 -26.21182804 -27.26552767 -26.81090212
 -25.31591369]"
