,0
0,[-40.46701595 -38.56958192 -36.66164522 -37.26748573]
1,"[-33.27686195 -34.24995282 -33.19242869 -33.88819406 -32.60169007
 -33.45720198 -33.1685991  -33.86995412 -32.38879273 -33.98419889
 -33.16222492 -34.19199689 -33.4894651  -32.49430979 -33.46779291
 -32.81154741 -35.66658797 -35.65619317 -35.5460671  -35.77318374
 -32.60580876 -32.99463324]"
2,"[-36.83806268 -39.9281925  -41.29593286 -42.81955603 -41.00504508
 -41.93862589 -43.09703844 -44.15845572 -43.66736991 -47.69889626
 -44.96541605 -45.92056117 -43.79215658 -42.85383927 -42.74751809
 -43.01494892 -43.91516829 -44.43171156 -44.86180144 -46.88134499
 -47.37917761 -46.97370183 -45.84855265 -44.27125894 -44.34327728
 -43.54146531 -43.31078894 -43.99159951 -42.93808621 -43.0577049
 -42.99301196 -44.08548616 -43.36868603 -42.46627002 -40.69358343
 -40.29101036 -42.56340259 -44.55641977 -45.15859268 -44.30267871
 -45.92522903 -44.2844878 ]"
3,"[-36.95054229 -37.30171013 -37.0622374  -36.98702217 -36.14229732
 -36.63712917 -36.23084927 -35.49801565 -36.76039585 -35.08389061
 -36.60143381 -37.15226031 -37.06370836 -36.45080723 -36.89258636
 -36.74823589 -37.26042511 -35.74003805 -35.98411979 -38.41875921
 -39.68161992 -42.6635065  -43.80378699 -45.28307535 -46.43119117
 -47.4357018  -47.22358898 -46.42666061 -44.68681572]"
4,"[-47.31211151 -48.84997067 -46.8621146  -44.61316952 -45.40845041
 -45.2941468  -45.87662842 -45.70389817 -45.70752655 -43.81463289
 -44.13701889 -45.1390681  -47.31451409]"
5,"[-43.42542596 -43.65063035 -39.59871647 -36.61584925 -35.02201211
 -35.63040229 -37.99286647 -37.76231758 -36.21594352 -35.74886382
 -36.89199798 -38.32118535 -40.77625154 -41.89065289 -42.76989633
 -44.4403314  -45.736632   -45.24298672 -45.39002415 -46.69794536
 -45.87977628 -46.55921396 -46.5064064  -45.72073579 -46.32492882
 -46.01909606 -46.13590031 -46.27469054 -46.34004051 -45.66429986
 -46.6758613  -43.05452762 -41.98923681 -42.42634809 -44.43595773
 -42.48129345 -40.72580732 -40.93391913 -42.26926888 -40.47309593
 -40.95066849 -40.99568975 -40.8168403  -41.12117268 -41.72313965
 -42.47560573 -43.37438356 -44.60816824 -43.10785492 -42.78358609
 -43.19391605 -43.43380064 -43.47154555 -43.43081949 -42.49354167
 -44.57044295 -42.07562155 -41.7779085  -42.7750349  -42.48013629
 -42.67271473 -42.05396897 -43.67520524 -42.92473968 -42.80322835
 -43.13069407 -44.01069261 -44.00129806 -43.90110589 -43.45509038
 -43.36139986 -43.77070014 -42.15521044 -42.43168278 -43.89942899
 -44.45587457 -43.00199464 -44.78506622 -46.22042183 -46.51029955
 -45.89940873 -45.97420228 -45.91622674 -45.20634013 -43.18643375
 -42.04244643 -41.35913522 -38.50701697 -32.20178434 -28.27735388
 -29.80313447 -29.55591467 -29.77508812 -29.0813821  -29.56660367
 -29.5969055  -29.29486782 -30.22010337 -29.76508557 -30.18352543
 -30.01505117 -27.84832309 -28.41533019 -27.70495326 -29.13796514
 -28.9447787  -29.96954939 -30.42907814 -29.03627258 -28.44710298
 -26.98486798]"
6,"[-37.21041237 -35.58480245 -36.09110781 -36.45776979 -36.19848809
 -37.82586317 -34.89148869 -35.15420263 -36.15945855 -36.28458844
 -36.1072884  -34.47118561 -29.27250919]"
7,"[-24.83745855 -21.69803186 -23.86505413 -23.89623854 -22.96855139
 -20.69581593 -22.02801783 -23.66441482 -23.20606284 -22.18992179
 -22.0412565  -20.73376677 -21.85552294 -18.28863449]"
8,"[-23.01356285 -25.25285842 -25.47262025 -24.1304158  -20.5250862
 -18.82367266 -19.63368279]"
9,"[-21.27694427 -19.11884584 -16.38648357 -15.09772411 -15.67502794
 -15.76230506 -17.77546463 -14.58396586 -11.38619099 -12.2945595
 -14.58759424 -16.6944051  -19.26280406 -21.74549493 -22.11431431
 -21.05875147 -19.29722459 -20.10488118 -20.16440614 -19.77960229
 -20.2042202  -21.52288924 -23.38552029 -22.08185507 -21.24605405
 -21.79825346 -25.48478021 -26.00756035 -27.11460689 -28.50505891
 -29.35909986 -30.00161638]"
10,"[-31.62771662 -33.55183391 -32.19040889 -32.93961923 -33.53673203
 -33.44563041 -32.95972239 -35.04525332 -32.12598073 -34.16816729
 -33.48848445 -33.68510314 -33.40003056 -33.26460393 -33.73717522
 -33.21753312 -33.13153084 -34.13982674 -32.35682381 -32.67337498
 -33.26038717 -34.16757891 -33.40709118 -32.64797636 -33.24155885
 -34.14688736 -33.42533112 -33.23851886 -34.01724652 -32.73162511
 -33.13643404 -33.65362453 -33.11270251 -33.66784384 -33.40297249
 -33.43602012 -33.01797251 -33.14643659 -32.83724023 -34.90580606
 -32.92834185 -33.53290753 -33.99224015 -32.71681742 -33.83572972
 -32.64366154 -34.5309067  -33.06906395 -33.35727458 -34.05411865
 -32.56521019 -33.64813294 -33.52908302 -33.70187211 -33.3591378
 -33.59929698 -33.88456568 -33.4130731  -33.56105195 -32.6976949
 -33.94154097 -33.51231405 -34.27515531 -33.27303745 -33.46406647
 -32.84381053 -32.87362204 -34.43078317 -32.58139078 -32.66258792
 -34.29212042 -32.856755   -33.53231914 -33.62783366 -33.63028526
 -33.09554128 -33.55722744 -34.05558961 -34.46010436 -30.97470724
 -30.12017597 -32.19933273 -34.20533362 -33.04788209 -35.61794814
 -36.57093585 -37.36809958 -36.73980237 -37.57952595 -37.38673177
 -37.34270095 -36.47395038 -36.80736859 -36.4070706  -37.32612811
 -37.31014365 -36.6663523  -36.82992335 -36.83796461 -37.0332104
 -36.60594476 -37.35946993 -36.90307923 -36.89896054 -37.2396355
 -37.3789847  -39.65260273 -43.48803014 -42.91660035 -43.71892225
 -43.78077133 -43.12761485 -42.44580402 -42.61480783 -42.17704933
 -42.09069401 -42.01111493 -40.98303948 -41.01840142 -40.04426127
 -40.72154153 -41.18008964 -42.59637177 -45.23310185 -47.52460679
 -46.44924479 -45.81570115 -46.97417254 -48.04425869 -48.06789216
 -48.49091259 -48.97137236 -47.43122027 -46.01779181  48.3695118
  44.47920768  43.70744258  45.14957442  47.20392095  47.51870697
  45.83965206  44.64827033  43.55014763  44.93932482  47.03054348
  47.99127826 -48.40950069  48.87336556  47.0518234  -48.78702229
 -48.34677786  46.75057024  44.94099191  45.62587215  44.12970694
  45.10299394  45.34050538  44.72181847  43.84983177  44.84832126
  44.86724765  45.25813147  40.40395452  36.05971131  36.6267184
  36.54257933  35.17546659  33.15318705  33.60134036  31.42696328
  30.34864954  30.61626669  32.07144107  30.75120301  31.12855397
  30.13663479  30.94909652  29.27837707  28.66684884  29.28239771
  30.80827636  32.21216317  30.34855148  31.16934867  27.91587335
  32.51086667  30.90467345  31.68859851  30.40258484  31.77783692
  30.98273254  32.48331063  30.84926719  32.28708421  33.87395878
  30.80621701  30.88064773  31.69212882  31.38577632  29.01546701
  30.75002624  30.49976645  30.85672007  28.85679916  28.86140818
  30.28020075  28.69921002  25.23401413  24.19453381  23.65929951
  23.96996684  25.32786155  24.384288    28.40256588  24.76575766
  23.67763751  23.39619331  22.86958866  21.52542294  21.98200976
  23.22467906  25.28843975  24.14206947  23.0112914   23.43943962
  23.40531328  25.11398357  26.16189741  31.35576868  32.95656837
  32.78770185  32.39348384  32.12684734  30.8120028   31.36508478
  29.62346493  30.26313758  30.16791726  29.18511804  27.44957817
  27.10841288  28.78786004  29.85126802  31.31654301  34.64111487
  38.40256265  37.80084084  37.37377133  38.37961563  35.22234127
  33.04541452]"
11,"[-17.4188052  -17.81302321 -19.49099941 -18.61361918 -18.79876436
 -19.33252769 -20.21716467 -20.55430932 -19.55768305 -16.38785647
 -19.00401269]"
12,"[-27.82155157 -27.38751951 -28.3057925  -26.9103392  -27.33181905
 -27.55442474 -27.08214765 -27.96570592 -26.84757813 -27.02546655
 -28.19527416 -27.82459156 -26.92710818 -27.02576074 -27.17001315
 -26.65625491 -26.84718587 -27.67955464 -28.05896495 -27.35506026
 -29.43970862 -34.68035651 -36.45394528 -38.2547959  -41.40944215
 -43.80284558 -44.39913463 -41.4736938  -42.15690695 -42.2326223
 -41.33672756 -40.70628274 -42.385573   -45.88135511 -47.16713343
 -46.74351578 -46.31096448 -46.49759043 -46.54579878 -46.50026758
 -47.40382114 -46.46631776 -44.56988399 -44.04347546 -43.06340243
 -40.39449749 -41.50469189 -42.42034656 -42.84821039 -43.90177272
 -45.0609894  -42.79706992 -43.11392509]"
