,0
0,"[6.257678 8.501234 7.035052 7.980104 8.359482 8.264652 7.347962 7.283582
 7.190318 8.702784 8.413364 6.387308 8.109038 6.998106 5.281828]"
1,"[ 8.854802  6.70538   7.053554  7.067822  8.74988   8.495144  8.310472
  9.0886    9.158896  9.301228  9.132796  8.884498  9.122588  8.89111
  8.722794  7.859638  8.665664  7.68674   5.696006  7.422608  8.249572
  7.395754  7.451898  7.463382  7.776524  9.340552  9.143004  8.710846
  8.22208   7.879938  7.578512  7.130578  9.368508  8.578722  9.239864
  9.455334  7.429568  9.12021   7.665338  8.983562  9.28957   8.65708
  8.666708  8.298988  8.105384  8.372706  7.780236  9.641108  8.333614
  9.622258  6.634446  5.884216  7.836554  8.347418  8.191282  8.717516
  7.966126  8.255952  8.444568  7.90569   8.346374  8.59241   8.223646
  8.701624  7.340306  7.85813   8.770064  7.916652  8.869592  8.664794
  7.957426  8.051676  9.296298  8.676046  9.382892  8.593976  9.228032
 10.07924   9.576786  8.793206  9.352906  9.85855   8.992668  9.578294
  6.897592]"
2,"[11.457262 11.286452 11.293934 10.647118 10.660806 10.954112  9.9557
 10.597006  9.803798  6.929492  6.364978  9.907792 11.090412  9.491642
 11.013214  9.366304  8.83804  10.486574  9.798114 10.863458 10.367094
 10.617654 10.209392 11.396768  9.600102  9.459858  9.283596 10.080342
 10.006914 10.474336 10.671304  9.18198   9.098518 11.596926  8.869186
 10.57978  10.202084 11.321136  8.457502  8.005392  8.092624  7.7749
  7.738534 10.933174 10.154988 10.538252  9.109132 11.386502  8.342546
  7.923496  8.3926    8.809272  7.657856  7.660002  8.452804  7.063994
  7.856912  7.353762  7.966474  9.071026  7.860102  7.323022  9.234064
  9.373148  9.977856 10.819784 11.631378 11.516306 11.759732 13.095124
 12.9601   14.175954 12.68373  11.873644 12.943976 12.291302 11.477736
 11.970678 13.326486 12.528464 11.592866 13.170234 12.55381  12.674392
 13.611092 12.753562 12.741904 13.169886 12.489314 11.988774 12.430966
 12.42505  12.218454 13.124994 13.367202 11.119644 10.304976  9.501154
  9.223218 10.568296 10.93271  12.485138 11.70295  10.498348 11.151254
 10.136138 10.758826 10.188628 11.168712 10.091014  8.774182  8.623788
  9.099504  8.909032  9.391592  8.345968  8.321608  6.782056  6.869462
  9.467572  9.616748 11.161926 11.178514 11.740186  9.302388  7.614588
  6.745516  6.638622  8.656384]"
3,"[ 9.633162  8.333324  7.076174  7.328474  8.488938  9.449186  9.411718
  8.648786  7.32511   6.625398  8.298176  9.752062 10.100468  9.952684
  9.250536  9.093878  9.873108 10.234738 10.19988   9.257786  9.621214
  9.875544  8.926548  9.301982  9.48387  10.336064  9.945724 10.637142
 10.86369   9.987542 10.23062  10.711324  9.90495  12.831804  9.972288
  9.758674  8.955026 10.102266  8.969932  9.546684  8.815536  9.52969
  9.603408 10.11288   7.583036  9.575916 10.040206  9.518902  8.741354
 10.387162  9.882388 10.157656 10.309848 10.858122 10.153654 10.863574
  9.990616  9.276114 10.544516 10.317562 10.332178  9.554166  9.352268
  9.135928 10.062072  9.024858  8.317548  8.78555   8.635852  9.060934
  9.021204  5.68168 ]"
4,"[ 9.822126  9.856926 10.334498 10.868852 10.613768 11.120224 10.752562
  8.156366  8.290288 10.32139  10.730986  9.4772    9.518612 10.12448
 10.143736  8.332628  8.341502  8.759044  9.645458  8.659922  8.515444
  8.673958  9.19329   9.363404  9.211966  9.032746  9.745392  8.939134
  8.266798  9.016158  8.999512  8.814608  8.958622  9.788312  8.573966
  9.09788   8.053706  8.859848  9.131404  9.789124  9.140916  8.803994
  8.955026  8.951256  9.9035   10.652454 10.698738  9.431496  7.942056
  7.747408  7.674444  6.95623   6.71495   9.36265  11.99817  10.234158
 10.768222 10.428574  9.075144  7.704894  8.1838    7.724092]"
5,[10.176158  7.506534  5.909794  6.657878  8.529248  8.608418  7.031804]
6,"[ 8.940584  9.111452 10.23236   9.635366  9.586646 10.082894  9.022654
  8.762756  9.261846 10.347664  7.801232  8.237914  7.896236  8.548562
  7.505084  9.397682  8.212336  6.520244  8.231476  8.76873   7.301968
  9.611876 10.674958 10.706916 10.8112   10.451658 10.019036 10.151798
  8.195226  9.124328  6.509108  8.55819   9.558342  7.191826  7.96021
  9.052756  9.388692  8.677032  9.370596  9.997344  8.808634  6.323856
  6.899622  8.710324  8.72059   8.747502  9.15124   9.490424  9.488046
  8.612072  7.394014  8.39811   8.124234  8.9581    8.24006   8.737758
  8.360178  7.461526  9.100316  8.166864  9.039474 10.357524 10.197734
 10.262694 10.021182  9.984294 11.073766  9.846486 10.305962 10.800702
 11.211168 10.380144 10.767642 10.626644 10.078486 10.7474   11.160824
  9.767316  7.943448 10.015962  9.55927  10.192398  6.986274  6.368574
  7.008024  8.09999   9.075376  6.55052   7.202382  8.733524  8.646408
  8.267436  8.993074  9.52244   9.015114 10.389946  8.879626  9.401916
  9.783092  9.90698   8.82789   8.9494    8.76119   9.514494  8.500886
  8.811534  9.06163   9.353544  8.962102  8.40246  11.442124  9.710244
 10.703552  9.235804 10.212872  9.65062  10.866938 10.244714 11.029802
  8.853352 11.816398  8.713572  8.4274    8.72465   7.98051   7.981148
  8.160426  7.935502  8.41812   8.429546  7.612384  8.565498  8.490098
  8.122436  7.282886  7.819792  8.43784   7.792474  7.929006  7.144034
  8.896214  8.57965   7.259164  7.055758  8.15973   8.239074  8.043962
  9.619126  8.720068  8.431402  7.56291   7.58205   9.61582   8.66868
  9.130244 10.216468  9.972868  8.446772  7.733082  8.019544  8.405012
  8.517242  7.153546  7.774436  8.846044  9.40992   9.346178  9.44762
  9.755658  9.365608  9.59001   9.730776  9.644414  8.875102 10.085678
  9.473836  9.49634   7.882084  5.852084  7.025888]"
7,[6.7802   7.149022 5.79507  6.681832 8.37462  8.594092 7.221522]
8,"[11.868192 11.94916  12.274656 12.199546 11.862044 11.803754 12.01528
 12.07502  11.067212 11.597158 12.330394 12.006406 11.243532 12.090332
 12.539542 12.461532 11.49937  12.065798 11.779452 11.160766 11.44311
 11.953162 12.294898 11.474894 11.383022 11.988774 11.265804 11.0954
 12.067364 11.70643  11.25635  11.773246 11.1563   12.080588 12.29571
 12.498072 12.345358 11.709504 10.88109  11.71542  11.571754 12.126698
 12.216714 11.689958 11.013678 11.790878 11.55476  11.293006 11.977812
 11.100736 11.18907  11.973578 11.333548 11.756948 12.078906 12.064638
 12.246932 11.78038  11.456276 11.699876 10.88631  11.968126 12.096944
 11.131882 11.997648 11.857056 12.378244 12.36473  11.906356 12.12461
 12.01499  12.220484 12.314212 12.16579  12.268334 12.131164 12.292694
 11.42107  11.668324 12.186438 11.461496 11.988136 11.431742 12.216656
 12.288402 11.107    11.100098 12.041438 11.78589  12.40881  12.18986
 11.919638 12.06458  11.951944 12.233882 12.272278 12.176926 11.72615
 12.006    11.844818 11.64466  11.877124 12.237478 11.90508  12.013714
 12.372444 12.041264 11.485276 11.772782 11.36626  12.227734 11.242894
 12.328654 12.009074 11.807872 11.341494 11.949856 11.855374 11.882228
 10.998192 11.273518 12.041206 11.41382  11.834494 11.335578 11.538868
 12.031926 11.887506 11.722844 10.797802 11.384588 11.600232 11.31058
 11.485914 12.427254 12.17449  11.581962 11.702022 11.362258 11.563634
 12.344198 12.227154 11.174802 11.771216 11.960122 11.852242 11.843716
 11.293412 11.464222 11.405584 10.030578 12.224312 11.868656 11.590778
 12.354812 11.629406 12.223094 12.209058 11.765532 11.96337  11.464048
 11.882054 12.135398 11.796388 11.904848 11.380296 12.130874 12.025836
 11.44021  11.707184 12.018354 11.35089  11.563576 10.652222 11.368464
 11.745058 11.717566 12.024154 11.47327  11.769592 12.15767  12.065276
 11.760312 11.957802 11.548264 12.142648 11.99092  12.031346 11.376178
 11.854562 11.570594 12.35603  12.105412 11.937618 11.649474 11.80242
 11.808046 11.947014 11.600348 12.205346 12.032158 11.708924 10.873956
 11.817326 11.71629  10.879698 10.074194 10.865372 10.257648 10.71666
 12.478642 10.835908 11.45355  10.555014 11.21082  11.72847  12.101642
 10.914904 11.23199  10.587146 11.449142 11.542638 11.917202 11.712056
 11.550178 12.08691  11.760834 11.056946 12.175708 12.090564 11.60754
 11.509288 11.893654 12.15042  12.196994 12.133426 11.94829  12.302554
 12.17913  12.152856 11.985178 12.092072 11.38743  12.481658 12.028562
 11.906298 12.169154 11.864596 11.623026 12.038364 12.445002 11.975898
 12.309398 12.38938  11.65075  11.721626 12.261954 12.041206 11.989354
 11.75428  11.83345  11.913722 11.712984 12.04515  12.057852 11.833856
 12.083024 12.1104   12.159758 12.033434 11.66322  11.96453  12.117476
 12.626426 11.61537  11.324906 12.199952 11.664496 11.932978 11.41556
 11.634278 11.661886 11.521932 12.051588 11.871382 11.931934 12.071018
 11.9712   11.78676  12.478584 11.568216 11.903224 11.168016 10.754766
 12.1539   12.414088 12.07038  11.739896 12.20639  12.29049  12.492736
 12.351912 10.64909  11.589212 11.730268 11.726092 12.101236 12.13766
 12.070612 11.089194 12.269146 11.686652 10.568528 10.31849  12.30731
 11.565838 11.9335   11.236746 11.29608  12.121884 11.849168 11.904848
 11.717276 11.680388 12.084068 11.717218 11.64176  11.673602 11.838786
 11.610034 11.600696 12.223964 12.423252 11.813266 10.86717  11.860014
 11.962268 11.690886 11.848066 11.022494 12.31311  10.718922 11.514566
 11.984946 11.724352 12.184466 11.632828 11.784382 12.286662 12.004608
 12.155756 11.594316 11.064718 11.663974 10.598572 11.908212 12.155408
 12.352608 11.965342 11.700166 12.037958 12.294782 12.160164 12.173446
 11.676792 11.652548 11.759848 10.851162 10.637954 11.738156 11.70266
 11.158968 11.27027  12.026184 11.523266 10.854758 11.81344  11.128054
 11.189476 10.986882 11.950668 11.017158 12.31862  12.15071  11.541536
 11.458944 12.379868 12.031752 12.28498  12.31688  12.21451  11.207224
 12.172808 12.298436 12.150942 12.102744 12.247048 12.165616 11.635496
 12.254646]"
9,[9.595056 7.67224  6.582652 7.443082 8.317954 8.043498]
