,0
0,"[-47.91128366 -46.12399532 -46.54493581 -46.74839938 -46.91240191
 -46.39969296 -47.27930904 -46.19362089 -45.81264154 -47.36233018
 -46.14240196 -47.27468042 -46.98503805 -46.53916964 -47.99362815
 -47.63982239  47.97058671  48.56397307  46.63505063  43.21702361
  40.65097819  38.70479646  40.63656276  41.56022928  41.78322722
  40.47534524  40.92516564  41.43254971  43.2238881   42.81584305
  44.03742855  46.08304736  47.97450928  46.15600711  45.63244245
  44.94991575  44.87803471  44.40713051  45.39149876  44.47381415
  44.56756351  44.98933755  42.5599936   41.03597817  41.5420874
  41.35870738  41.47746311  41.2371078   40.5677217   41.17189512
  41.40989689  41.48795597  40.09456203  41.83892768  41.12776624
  41.1160966   41.87736884  40.8176873   41.59533625  40.02513259
  41.05627745  42.15783239  43.32783614  44.2919051   45.16830468
  43.96054623  44.2798432   44.08332259  43.41079843  43.28557047
  40.98008158  42.31453896  44.3838893   46.68829949  46.57091666
  47.12272381  46.94611022  48.15681059  47.4753626   47.64393493
 -47.97187752]"
1,"[-44.45068697 -45.71501865 -43.87791371 -40.75415768 -37.72681835
 -35.74876576 -33.73491974 -32.74427539 -33.00698933 -32.7343709
 -32.63846413 -32.98718036 -34.65809594 -35.9101794  -38.29725769
 -37.15353515 -37.34760416 -41.26542509 -41.91170727 -43.68434482
 -43.76455151 -42.97982233 -42.44596093 -45.09554722 -44.27090591
 -42.46152371 -43.36057612 -44.07964153 -43.52247028 -44.46861311
 -43.40147869 -44.87880577 -44.62122058 -45.16976219 -43.10804124
 -45.47914488 -45.72611952 -45.37706006 -44.87592268 -45.2276887
 -45.84134493 -44.91337339 -44.99752227 -45.54499497 -44.71207705
 -44.59926401 -44.64243187 -45.15832791 -45.60412768 -45.58268104
 -45.89430939 -47.39526994 -46.34981751 -46.92604264 -45.92082595
 -47.36523288 -45.50716181 -48.28514943 -45.61702312 -46.65059997
 -46.88694445 -47.11891527 -46.32742946 -46.99814923 -45.71122357
 -47.12520118 -46.23762228 -47.29373429 -46.0969296  -46.75055679
 -46.78765447 -46.8324698  -46.50680846 -45.86258563 -47.03343272
 -46.3730293  -46.85263179 -46.42184565 -47.19039425 -46.50023816
 -47.05791935 -46.67775394 -46.82213383 -47.00225812 -46.73994624
 -46.74595758 -47.29780395 -46.70934041 -47.18285312 -46.56071434
 -46.81631863 -46.57736564 -46.53600217 -46.49453082 -46.95071559
 -47.1374494  -46.62573089 -47.47016155 -46.19328747 -47.13503702
 -46.49447199 -47.55479094 -45.47112323 -47.73715109 -46.00950539
 -46.23057147 -46.94755792 -46.52768632 -46.71676387 -45.87440236
 -47.77759276 -46.34423766 -46.93633938 -47.04366082 -46.39757477
 -46.91885454 -47.02259663 -46.56595097 -47.26331478 -45.91492248
 -46.24400626 -46.08422049 -47.80717872 -45.44854885 -45.77818179
 -47.67739078 -46.88042318 -46.726129   -46.54439646 -46.07608116
 -47.54538659 -45.66965416 -46.90080092 -46.98261587 -46.81531837
 -45.97680098 -46.99302048 -46.63663563 -46.97287809 -47.05564426
 -46.33459795 -46.84655181 -47.17897958 -46.47350586 -47.52819594
 -46.29451912 -46.1662904  -46.60475496 -47.18788381 -47.0058865
 -46.13497851 -46.03232492 -47.17622398 -46.81825049 -46.76913995
 -47.50111061 -46.20720278 -47.49093155 -45.90239969 -47.53300108
 -46.69947516 -47.23444468 -46.34254115 -47.20104402 -46.55372236
 -46.97330958 -47.23272856 -46.35638781 -47.28240787 -46.71677368
 -46.94228207 -47.02990241 -46.85763307 -46.94359613 -46.46387596
 -44.79109717 -47.21870538 -46.69965167 -46.32707643 -47.2767888
 -46.94272336 -46.81988816 -46.56207743 -47.03061828 -46.11148233
 -47.50731807 -46.23313094 -47.29106694 -44.9940606  -48.54491654
 -47.71853851 -45.95225552 -48.20387285 -46.09808676 -48.16124435
 -45.49169709 -47.51722255 -45.8299891  -47.50728865 -46.53874796
 -47.21872499 -46.58629929 -46.78140778 -47.23399359 -46.62992804
 -46.83643159 -46.76510951 -47.07828728 -46.93068108 -47.05871367
 -46.82006468 -46.54422975 -46.90796941 -46.39903593 -46.39404446
 -46.62457374 -46.48458712 -46.84509066 -46.26116749 -46.72212798
 -46.53420759 -47.18387298 -46.21103708 -47.3800798  -46.31555389
 -47.29594073 -46.17992132 -47.02098838 -45.9580315  -46.97300558
 -46.54587723 -47.36154567 -46.35526988 -47.7090557  -45.89077908
 -48.13915834 -45.80904259 -46.6478934  -47.02579352 -46.31427905
 -47.54599458 -46.30384503 -47.30721811 -46.06528429 -47.00601398
 -46.41902141 -47.19488559 -46.80595324 -46.95571686 -46.82888065
 -46.48752904 -46.8512589  -47.07865992 -46.7657077  -46.3394129
 -47.10033211 -46.82000584 -46.45668786 -47.63709621 -46.21582262
 -45.50769136 -47.45606973 -45.50043461 -47.43827108 -46.15940629
 -46.82676246 -47.9171577  -44.83845236 -48.41828136 -46.68662875
 -46.11154117 -46.02949087 -46.95687402 -46.49028465 -47.20977173
 -46.73825954 -47.15473812 -46.46287571 -46.41280414 -46.98764656
 -47.13016323 -46.82135913 -46.85380856 -46.99415802 -46.65253183
 -47.594909   -46.24323156 -45.97851711 -47.25126269 -47.20060273
 -46.97605537 -46.38404191 -47.33656872 -46.62248497 -47.43925172
 -45.9934817  -47.80066726 -45.84882723 -47.73634697 -45.78908653
 -47.45302974 -46.13394883 -46.77197401 -46.05141802 -46.62526018
 -46.34990577 -46.14894285 -47.46265964 -45.75217517 -47.60738276
 -45.49548237 -48.04776939 -46.20955632 -47.7576367  -46.36759655
 -47.52776445 -46.20209363 -47.57384481 -45.63624369 -46.85466172
 -46.70232882 -47.21375314 -46.91656964 -46.61146255 -46.60391161
 -47.28589896 -46.26915972 -47.26265775 -46.22650181 -46.69903387
 -47.10363687 -46.68097045 -46.86246763 -47.1536398  -46.50422937
 -47.20065177 -46.60409793 -46.45051962 -47.03375634 -46.24856625
 -47.24679096 -46.33868723 -46.98994126 -47.0029936  -46.76949298
 -46.74067192 -46.68664836 -47.07944444 -45.26998379 -47.36551727
 -46.51364353 -47.71150731 -46.31781917 -44.77912353 -46.8805997
 -46.30060891 -46.95976691 -47.07859128 -46.59379139 -47.1162087
 -46.27667144 -47.56831399 -46.34561056 -47.04206237 -46.95949233
 -46.99064732 -46.59264404 -46.72573674 -47.07478639 -46.70569243
 -45.22953231 -45.68992403 -45.26573761 -44.89898738 -44.7411923
 -45.443273   -46.94469445 -45.88870993 -45.58895715 -45.56324472
 -46.49861029 -45.04547565 -46.41867818 -46.75306723 -45.99141255
 -47.92532645 -45.83994261 -47.11859166 -46.40767538 -45.19783797
 -47.5738252  -45.33812859 -47.46675873 -46.15356167 -47.1984159
 -46.91586358 -46.92376755 -46.88181569 -47.5423466  -45.76691422]"
2,"[-41.23704532 -40.72820009 -41.5924103  -41.7022814  -41.70507623
 -40.81768365 -41.97871452 -44.36325295 -44.47357515 -41.71002847
 -41.48125455 -40.89255566 -37.76780918 -38.88534858 -39.89927337
 -40.63453899 -39.64151167 -41.2865187  -40.37440414 -41.60710031
 -43.31637859 -40.0932051  -38.60547341 -35.54881289 -33.79944597
 -31.30459515 -28.99881206 -30.13841591 -28.7698322  -30.61981297
 -30.10379925 -29.15296895 -28.91398655 -28.88515568 -29.35968825
 -30.23706847 -29.58827585 -26.45649817]"
3,"[-37.47342051 -38.10564028 -35.60784753 -35.49497566 -34.26338761
 -36.3178322  -37.27807666 -38.22674954 -36.30910449 -36.01579452
 -35.57107346 -33.91104301 -34.32055903 -34.32124548 -33.92398748
 -33.99616272 -32.67690529 -34.17081502 -37.35064415 -37.32622617
 -36.82717756 -35.83192418 -35.6892408  -35.87556274 -37.55265637
 -35.19440894 -35.62442038 -35.76975149 -36.16867658 -34.63299151
 -32.69720458 -32.35976573 -31.39873676 -32.2205146  -32.74417732
 -33.23302726 -31.64703527 -30.77210664 -31.5338692  -31.46198816
 -33.29157158 -32.68347559 -31.0304077  -30.24814973 -29.66182399
 -30.82800323 -31.2603682  -30.5345952  -31.01050067 -31.16485369
 -31.12974671 -31.05590438 -31.5327905  -29.61063449 -29.40489584
 -31.10346551 -31.61035926]"
4,"[-40.69134757 -40.26914205 -41.06640384 -40.25065695 -41.24001666
 -39.02214812 -41.39524245 -40.44266661 -41.08364352 -40.43026149
 -40.95992575 -39.59515674 -39.02695326 -38.82415653 -41.92411239
 -40.36158715 -40.24674419 -40.72324785 -41.33534485 -40.67972696
 -40.50677117 -40.56660012 -41.17675546 -41.43438967 -40.01572459
 -40.80057145 -40.64038361 -41.11330793 -39.76287591 -38.78787279
 -40.46655505 -40.93687086 -39.69263253 -41.02901196 -40.80867156
 -41.55091934 -39.45031594 -41.08384945 -40.11479883 -40.89207514
 -40.1311069  -40.94529457 -39.56395271 -39.57468094 -41.49847462
 -42.02533423 -39.42788866 -42.20331092 -43.19294521 -40.48151964
 -41.11610276 -40.23426062 -38.18762194 -39.56145208 -39.05097898
 -38.51692146 -39.11589747 -39.80596531 -41.73461316 -39.5790644
 -39.79430548 -38.91643493 -40.63950104 -41.08577151 -41.3451905
 -39.60435516 -37.60904327 -38.70628339 -37.70553842 -40.00576127
 -39.67497117 -39.32958913 -39.20641071 -40.08545803 -39.15590766
 -39.41509129 -37.76751499 -36.08169365 -35.47232283 -35.44947388
 -36.22221962 -35.93008643 -35.18489672 -37.86342175 -39.28694102]"
5,"[-47.00354276  48.00726272 -48.57876045 -44.97903717 -45.33065609
 -43.88347395 -46.17961732 -45.62350516 -47.58839754 -46.30230542
 -47.66242619 -46.43042627 -47.04244482 -45.14099997 -47.01355511
 -47.27049308 -45.24930205]"
6,"[-35.53439746 -37.3765331  -36.39138034 -36.52906245 -37.44243223
 -38.31108474 -39.50597717 -37.04429165 -38.51035116 -38.21861022
 -36.38647713 -34.54316472 -36.87709222 -37.9103945  -40.43966585]"
7,"[-41.9921199  -39.94588328 -39.42494674 -38.705695   -39.68598378
 -38.55908905 -39.71481465 -38.41169859 -39.340082   -42.66063322
 -42.19246502 -41.67602962 -42.30377767 -42.71232285 -40.40172482
 -40.8933892  -41.08052508 -39.74954898 -39.83549243 -39.79544302
 -39.20474362 -38.47700933 -39.86528433 -39.90979566 -40.93538028
 -39.42886931 -38.93369422 -41.04696751 -42.41036363 -42.92786792
 -44.35199518 -43.45276626 -42.58797747 -41.50965393 -40.41323755
 -42.13283219 -40.60316826 -39.66642978 -40.35846871 -41.71653994
 -42.68065793 -41.99251215 -39.58436968 -42.42155275 -40.45298296
 -35.43466619 -34.61583028 -32.54059608 -34.32144161 -34.69889064
 -33.60096407 -33.46357615 -32.52186582 -30.93606996 -29.92257665
 -28.20870896 -24.71399574 -24.93973949 -26.008541   -25.90106265
 -24.69683451 -23.76257706 -24.17385824 -25.72484132 -25.20323794
 -25.67345569 -29.05666993 -29.53826312 -29.47648269 -28.27215648
 -29.51021677 -29.06284797 -28.69677439 -25.25658486 -25.80476363
 -25.88517626 -25.16371808 -25.39475729 -24.01342524 -24.89502222
 -21.46718878 -18.20174962 -18.44288944 -17.85725016 -18.24077917
 -18.41023407 -18.37512709 -18.67579187 -16.71372374 -15.31660336
 -13.19812286 -11.79580507 -11.46729007 -12.25837381 -13.11319928
 -14.59916581 -17.03145169 -18.3523762  -18.80170628 -20.63501614
 -23.62793494 -25.57470506 -26.01422872 -24.86334749 -24.2344619
 -25.44457389 -26.82149306 -23.86387736 -22.28484792 -22.77154045
 -22.38330436 -21.91308661 -20.22628464 -19.63976277 -20.84732509
 -22.7853675  -25.28443508 -28.18762516 -27.00683436 -25.61089074
 -23.82984909 -24.97013938 -26.53357662 -28.0492566  -28.91428074
 -30.06947679 -30.88095789 -30.93077449 -31.89621635 -32.3650612
 -33.19997963 -31.84561523 -31.30469321 -32.28847307 -34.17552211
 -38.2312605  -42.58151504 -46.01496756 -48.39607374 -48.1037405
 -48.18910635 -48.53952203 -48.204828    46.33242457  45.39238134
  47.15400628  48.37892596 -47.7611572  -46.28850779]"
8,"[-48.05537917 -47.37867748 -48.2171478  -47.59087856 -47.9837727
 -47.68463772 -48.42587349 -47.86040796 -48.40769435 -47.14116603
 -48.48420402 -47.32133935 -47.92821934 -47.84866968 -48.01444718
 -47.52397918 -47.78228023 -48.19589729 -47.78251558 -48.0381591
 -47.37000861 -48.30477305 -46.81421025 -48.97334149 -47.81939752
 -47.28795831  48.94985562 -46.66386805 -48.93476186 -47.50924013
 -48.28644583 -48.13317936 -47.86685078 -48.12824085 -47.82613453
 -47.85852513 -48.43996139 -47.19603294 -48.49322789 -47.48423376
 -48.12191473 -48.08368931 -47.99161784 -47.81192503 -47.55280024
 -48.53584952 -47.26532509 -48.90237519 -47.11057001 -48.66282891
 -46.97916401 -48.1983587  -47.15235516 -47.91553964 -47.67051648
 -48.44600999 -47.24757548 -48.25665394 -47.33483298 -48.32578526
 -47.43406413 -48.30930754 -47.10346036  48.94956143 -46.92483645
 -48.79778287 -47.48088978 -47.89627003 -48.2346042  -47.56873567
 -48.18220361 -47.46645473 -48.68176118 -47.17231122 -47.87658855
 -47.32393805 -48.54479102 -47.36502695 -48.43259088 -47.37680445
 -48.39748096 -47.40022218 -48.1965455  -47.7428192  -48.15182235
 -47.55203534 -48.01685956 -48.16934838 -47.41713825 -48.10887808
 -47.65029565 -47.89241611 -47.86271247 -47.48866626 -48.22103703
 -47.84106971 -48.20001108 -47.80809072 -48.16622699 -46.94533186
 -48.98960651 -46.67977406 -48.86306126 -46.92009014 -48.92002968
 -46.57263895 -48.53316453 -47.64605927 -48.1864439  -47.67247777
 -48.29611594 -47.45239232 -48.03763936 -47.78158397  48.78667683
 -47.52894122 -47.35855471 -48.4874774  -47.49073542 -48.2391436
 -47.51490824 -49.04256862 -46.90477252 -47.45859979 -48.05106434
 -47.16371099 -48.76751242 -46.71973522 -48.96777625 -46.59555654
 -48.76298284 -46.40295849 -48.8034402  -46.86557627 -48.44783986
 -46.8598199  -48.58778137 -46.68700139 -48.64952062 -47.05775264
 -48.20259802 -47.20356427 -48.44829586 -47.3429625  -48.50839548
 -47.4934518  -48.48890424 -47.1732036  -48.43619572 -47.59938072
 -48.26466382 -48.48820896 -47.31213113 -48.48017456 -47.45777605
 -48.21889138 -47.54331743 -47.97365248 -48.34357018 -48.02431243
 -47.46308132 -47.84557085 -47.72632481 -48.10401704 -47.69950425
 -48.48484732 -47.33980484 -48.10988912 -47.70495662 -48.50944084
 -47.33339144 -48.36972978 -47.87921667 -47.87147941 -47.71211531
 -47.8765101  -47.99303977 -47.69824903 -48.00800436 -47.65280609
 -48.33098168 -47.55664435 -47.94094807 -47.71117389 -47.49306935
 -47.96492477 -47.9525981  -47.96401277 -47.37368601 -48.7012632
 -47.01377086 -48.61045773 -48.08458758 -48.12439576 -47.61496312
 -48.26199549 -47.54447459 -48.36665351 -47.52838226 -48.23400209
 -47.50706311 -48.10997346 -47.41768741 -48.39412521 -47.07426665
 -48.45044052 -47.66450515 -48.34103228 -47.7703164  -47.93528977
 -47.79902959 -48.01857568 -47.49115709 -48.37744547 -47.81756372
 -47.3947502   48.74911825 -47.00576882 -48.60252826 -47.37042048
 -48.18040904 -47.2876445  -48.10817006 -47.68372573 -47.93558396
 -47.82329067 -47.99533447 -47.97935001 -47.89374978 -47.40990111
 -48.28521611 -47.27936788 -48.27797603 -47.72094108 -48.4117699
 -47.94126188 -48.10111728 -47.83065529 -47.96571909 -48.16038825
 -47.54559252 -48.19932169 -47.88625768 -47.82729169 -47.92151175
 -47.92634632 -47.65833691 -48.37994022 -47.45869785 -48.38464829
 -47.46432674 -48.49397023 -47.44926408 -48.23074734 -47.33419557
 -47.98370406 -48.06309682 -47.53900261 -48.48303019 -47.03626678
 -48.83655157 -47.20584917 -48.67068581 -47.07116782 -48.38507486
 -47.37191105 -48.49607077 -47.05441846 -48.20777679 -47.89953557
 -47.82212371 -47.85192541 -48.15137517 -47.28028969 -48.36058628
 -47.73987728 -47.81040504 -48.25922616 -47.50510182 -48.68917973
 -47.47327019 -48.23363043 -47.72443217 -48.01546704 -48.05056421
 -46.71425343 -48.68631528 -48.39177069 -47.05696813 -49.02969897
 -46.92150227 -48.64532249 -46.97286829 -48.83746847 -47.09980256
 -47.83627437 -47.89646616 -48.02361618 -48.36845201 -47.49885513
 -48.71451069 -47.88952322 -47.8303709  -48.09535601 -47.26834547
 -48.82536048 -47.47226993 -48.30939677 -47.44464525 -48.66735261
 -47.22684471 -47.92260026 -47.86348718 -47.62227871 -48.22493998
 -47.57974828 -47.63141829  47.90007857 -47.66453457 -47.86334008
 -48.64874787 -47.23253243 -47.59788034 -48.17821044 -47.47074013
 -48.572299   -47.74477068 -47.48859762 -48.46806168 -47.08494584
 -48.67606365 -47.43001408 -47.78674215 -47.64646134 -48.69824969
 -46.73179711 -48.12955883 -47.54033628 -47.5330305  -46.97490802
 -48.50475926 -47.52278279  48.99408257 -47.06726487 -48.49200895
 -47.50611188 -48.37406128 -46.87901106 -48.6044817  -47.14897194
 -48.55776491 -47.19743526 -48.23151126 -47.79364587 -47.64848146
 -48.37081633 -47.30775746 -48.35775026 -47.84767923 -47.78834059
 -48.34919122 -47.58154285 -47.89476965 -47.74502565 -48.3000493
 -46.98443986 -48.77690893 -47.33677465 -46.14923704  47.9199856
  48.32646163 -46.29542131  48.91876928 -48.21282121 -47.25004669
 -48.64295522 -46.12180849  48.75176598 -46.43218162  48.54808667
 -47.22566794 -48.21858542 -47.73513097 -47.02852952 -48.37642855
 -47.43637844 -48.11139343 -48.19402329 -47.57667887 -48.0419836
 -47.75094872 -47.95999214 -47.52996109 -48.09871275 -47.92247278
 -47.83660778 -48.11548859 -47.44833247 -48.73508064 -46.99056887]"
9,"[-47.0471421  -45.73725961 -46.54213118 -45.358928   -44.36995073
 -45.09867547 -43.54183795 -42.09355748 -44.61015895 -40.34743649
 -38.37021744 -38.41307149 -39.6854052  -41.07733799 -41.64326638
 -44.73336678 -44.34021767 -44.57614048 -41.83125541 -41.88186634
 -41.24087963 -41.75378471 -42.76400268 -42.97575266 -45.12379951
 -46.81787785]"
