,0
0,"[ 9.590706 10.64097  11.128344 11.347178 11.37699  11.479708 13.209036
 15.155806 15.373016 13.538244 12.294144 11.865524 11.773768 10.324696
 10.861138 11.4869   11.038444 11.259598 11.782468 11.314118 13.000874
 11.769128 11.046796 12.33399  12.39083  13.276374 13.694438 14.812446
 16.1037   14.722256 15.025364 13.622692 15.447372 11.375076  9.146252
  8.70725   7.512682  6.849916  8.80643   6.849684  7.486756  9.319092
 10.29471  10.22598  10.265304 11.23576  11.33059   9.73414   9.08019
  7.54493   8.804806 10.831094 10.884396 11.434352 12.101468 10.95417
  8.909786  8.303744  8.648902  8.332976  8.463824  7.757442  7.182604]"
1,"[ 9.729384  9.055656  9.484276  9.069518  9.798404  8.72668   9.80635
  9.670804 10.006334  9.648822  9.561184  9.254132  9.08019   9.765228
  9.506084  9.980872  9.627478  9.63235   9.499936  9.871948  9.588792
  9.176238  9.828622  9.300242  9.680142 10.065726  9.621562  9.869686
  9.909416  9.491816 10.05488   9.536476  9.926758  9.37947  10.207188
  9.061572 10.164268 10.300104  8.511906  9.05757   9.86812   9.913824
  8.994872  9.321238  9.249608  9.794576  9.273156  9.736228  9.461482
  9.222     9.84289   9.334694  9.99253   9.297168  9.610368 10.074774
 11.047376 10.190484 11.451114  9.523542  9.056294 10.348302 10.429618
 10.531814  9.771898  8.800282  8.796222  9.416416  9.579512  9.292354
  9.656594  9.33655   9.538912  9.539318  9.849328  9.18778   9.444256
  9.491294  9.587806  9.452144  9.557124  9.93656   9.538216  9.614312
  9.552832  9.12253   9.821894  8.965408  9.90669   8.944006 10.091014
  9.296704  9.60944   9.67237   9.67817   9.223798 10.003028  8.97347
  9.424884  9.456842  9.840106  9.000092  9.690814  9.136566  9.645342
  9.273446  9.77387   9.542682  9.568318  9.448664  9.300184  9.979538
  9.155532  9.842136  9.31045   9.74081   9.007052  9.816094  9.629392
  9.836858  9.07816   9.696208  9.536418  9.70978   9.273678  9.513682
  9.435382  9.281624  9.955468  8.973992  9.260338  9.018362  9.853214
  9.246708  9.25448   9.244098  9.624926  9.508056  9.730718  9.091616
 10.009524  9.124038  9.829492  8.91953   9.539202  9.46937   9.853504
  9.86406   9.180936  9.108552  9.907792  9.233136 10.552868 10.737134
 10.506352  9.573828  9.430916  9.84521   9.889058  9.08831   9.721264
  9.303258  9.818994  9.358358  9.844804  9.46009   9.698702  9.551672
  9.179892  9.90321   9.323674  9.63815   9.394028  9.76575   9.437354
  9.788602  9.296646  9.512174  9.009836  9.916086  9.120094  8.99232
 10.436752 10.53309  10.452702  9.945318  8.98826   9.070562  9.410094
  9.038604  9.96382   9.990616 10.433388 10.562206 10.133992  9.418388
  9.9499    9.28957   9.789298 10.74044  10.526188  9.56594   9.721728
 10.021472  9.176992  9.361374  9.783962  9.058324  9.535316  9.41659
  9.449766  9.90843   8.784622  9.667962  9.302736  9.644182  9.4482
  9.586646  9.567448  9.231918  9.868526  9.871832  9.510492  9.633278
  9.348034  9.74226   9.192304  9.740404  9.874384  9.696324  8.993074
  9.03959   9.592272  9.569826  9.92641  10.028954  9.113772  9.588618
 10.62908   9.252218  9.286438  9.844804  9.21823   9.463802 10.046006
  9.121428  9.463686  9.087904  9.865162  9.040924  8.27109   8.83195
  7.98631  10.31994  11.253798 10.55368   9.389504 10.225458 11.017158
 10.817    10.27557   9.687334  9.996648 10.09983  10.67983  10.961304
  9.905878  9.81157  11.07046  10.355436 10.072338 11.223348 10.639926
 10.374344 10.169604 11.2781   10.927722 11.34712  11.706952 10.697926
 11.419388 10.539702 11.758282 11.873528 11.737402 11.323688 10.129526
  8.572806  9.876124 10.706394 11.223058 12.31688  13.34348   9.359518
  9.648996  9.257264 10.124074 10.36721   9.56768  10.27209   9.192478
 10.011148  9.785412  9.555906  9.667846 10.247092  9.573712  9.505504
 10.038756  9.50272   9.889348 10.014976 10.105746 10.32516   9.685884
 10.038002 10.772398  8.432156  6.88982   9.473082 10.016136  9.256394
  8.575822  9.622954  9.252682  9.916086  7.6009    6.87822   7.645096
 11.305302  9.156518  8.476874]"
2,"[10.8721   10.450904 10.360192 10.025242  9.353254  9.27217  10.613652
 10.152842  8.171794  8.93954   8.259954  9.76227  10.745138 11.92277
 11.355414 10.381188 10.677974 11.920276 10.474046 12.101236 11.274156
 11.49618  11.205136 11.16964  10.858702 10.85441  11.47559  12.03558
 11.292426 12.050834 11.553194 11.669252 10.427414 10.061492 11.055032
 10.526362 11.3013   11.779046 11.6      11.997764 11.05683  11.60812
 11.139712 11.109146 10.379274  9.767026 10.762364 11.009444  9.51606
 10.671884 11.81866  11.254146 11.830492 11.10845  11.480346 11.664612
 10.895242 11.038444 11.279666 10.569804 10.761668 11.214938  9.87363
 10.435476 10.857658  7.721076  8.47873   9.34206  10.212872 10.467144
 10.23062  10.516908 11.451056 10.58906  10.65286  10.280964  9.813194
  9.272576 10.692648 10.135268 10.49249  10.336818 10.516096 10.260954
 11.647038 11.44601  12.357596 10.796294 11.444038 12.042018 11.721974
 10.966002 11.725918 11.340044 11.64843  10.540978 10.12477  11.150442
 10.80859  10.984678 10.711498 10.022574 10.733654 11.264528 11.314814
 10.93648  11.644196 10.472538 10.633256 10.325392 11.785832 10.358046
 11.123994 11.00028  10.461228 11.517988 10.336064 11.227872 10.613826
  9.597318  8.62054   9.408528 10.861196 10.0021   10.20684  11.027888
 10.8779   10.96171  10.972324 10.401372  9.912142 10.016426 10.018804
 11.002368  9.764996  9.930992  8.217788 10.072338 10.227894 10.002912
 10.948892 11.52924  11.127068 11.022436 11.536316 11.057526  9.717262
 10.462678 10.93155  10.961768 11.004746  9.232788  8.529596  8.6391
  7.959978  9.248912 10.591264  9.497558 10.301322 10.267682 11.10468
  8.316156  7.349064  7.12095   9.236268  8.992784  6.82979   6.562526
  7.7894    9.834016 10.88573  12.628456 13.233396 13.106608 12.537802
 11.155778 10.717356 10.2834    7.539884  7.662612  5.689278  5.299576
  6.154264  8.908336  9.1727    9.718712 12.502016 10.41245  10.476656
  9.151298  9.449418  7.746944 10.355436  9.774972  8.967554  8.857296
  9.309696  9.449824 11.244286 11.0809   10.465984 11.247418  9.245432
 10.727854  8.187976  7.182024 10.26803   8.741528  8.968482 10.235724
  9.688378  9.936734 11.952002 10.078254  9.802986 11.184894  9.975942
  8.755042  9.950538 10.681802 10.941004  9.86377  10.322782 10.926214
 11.639672 11.526514 11.290512 11.191332 11.314176 11.682418 11.831362
 11.78618  11.635844 11.79604  11.256582 10.806154 11.069358 11.406222
 11.247418 10.936016 10.895068 10.257126 10.6923   10.586218 11.204962
 11.34306  11.404076 11.32798  10.921806 11.598898 10.954808 11.28999
 12.077978 11.143018 11.118832 11.04465  11.101664  9.907212 10.25382
  9.108436  8.808808 10.11781  11.068778 10.607736 11.998634 10.832428
 13.056032 13.94349  13.615268 14.469898 11.966966 11.274446 11.125038
 11.934486 10.21989  10.618524 11.743202 14.045454 14.370602 12.505496
 12.794974 13.500602 12.69098  13.496774 13.635858 13.700586 13.964138
 13.784512 14.194746 13.925336 12.411188 13.00157  12.279992 13.940068
 11.707532 11.418634 10.408042  9.654622 11.385342 11.023132 11.816514
 11.307158 12.22756  11.650808 10.13753  10.88921  11.40686  11.748712
 11.373278 11.052364 11.019942 11.110306 11.601218 11.410108 11.024872
 10.151972 11.111408  9.857738 10.429734 10.926098  9.65294   9.642268
 10.673624 11.490148 11.113264 10.94344   9.500458  9.35221   9.68745
  9.802464  9.169046  9.998968  9.98238   9.711172 10.450672 10.22627
  9.006878  9.839526  8.844246  9.219274]"
3,[9.077812 5.75969 ]
4,"[11.958208 12.663546 12.977964 13.350266 13.111364 10.892516  8.694606
  8.790306  9.501212  9.318512  9.79562   9.945898 11.53475  11.759906
 13.11206  12.403358 12.282834 12.229184 10.34836   8.988898  9.512
  8.892618  8.890704 10.813752 10.279572  9.591228  9.39078   9.760646
 10.529494 10.00094  10.594048 10.639288 12.037552 13.01897  12.028446
 13.167914 13.03289  11.940576 10.31472  11.278042 11.458248 11.133216
 10.996162 11.751206 11.99382  10.015092  8.18177   9.20547   8.896968
  8.125104  9.565476  9.3641   10.3472    7.945594  5.51174   6.66159
  9.426566  8.934494  7.059876  7.46692  11.323456  9.26956   9.16516
  8.00922  10.075876 10.19988   9.64482  10.63807  10.868098 10.581172
  7.958528  8.985592  9.628928  8.26993   9.156286  9.022306  8.979444
 10.179638 10.34836  10.668926  8.472988  6.528306  6.846262  7.067068
  8.620888 10.149768  8.783404  9.077348  9.980234 12.597252 11.534518
 11.94655  13.018216 13.098662 11.44543  10.793974 11.733516 12.21393
 11.987788 12.783722 11.680388 13.074998 11.991906 12.047818 13.797156
 12.464316 12.288112 13.506054 12.263404 10.791306 10.372372 10.86514
  9.934762  9.230758  8.939076  8.875856  8.843086  9.321934  8.609114
 10.326958 11.989238 10.158294  8.927766 10.002332  8.792278 12.016788
 10.880684  9.942418  9.549584 10.252196 10.771064 11.568738 10.920762
  8.69623   6.803168]"
5,"[10.306658 10.602516 10.906784 11.19719  10.159222  9.935052 11.26998
 10.7793    9.897236  9.307724 10.594802  8.809794  8.627152  9.989108
 11.350774  8.436332  7.172802  9.32176  10.927316 11.224392 11.12788
 11.878458 10.004884 11.409354 11.289468 11.473676 12.030708 11.8726
 11.230656 11.819066 11.113612 10.847276  9.581948 12.145954 11.310696
 11.251072 11.146324 10.600196 11.471588 11.738736 12.057852 11.597506
 11.035718 11.207398 11.294572 11.499254 11.182342 11.607714 11.622214
 11.129852 11.312958 12.0901   11.313364 11.941736 11.482608 11.421186
 11.338594 11.3245   11.964414 11.51735  10.324638 11.556442 10.634938
 10.818682 11.402394 10.48727   9.424304 11.43093  11.500762 11.864944
 10.878248 10.733364 10.946688 11.088962 11.448562 11.767098 11.531444
 11.177122  9.009256  7.68616   6.77701   7.64121   7.453348  8.229214
 10.795946 10.446728 11.822546 10.894894  9.676372 10.073034 10.163862
 10.098554  9.897004 10.720314  9.577308  9.749452  8.569616  9.637338
  9.477084 10.127264  8.890066  8.90619   9.430742  9.745856  9.117658
  7.553166  7.955918  9.13732   8.711774  8.964422  8.396138 11.729862
 10.256952 11.808162 11.033456 11.449374 11.889536 11.250666  9.85536
 11.362432 10.27992  10.495622 11.569376 10.074194 11.166102 10.407752
 10.061318 10.263274 11.105086  8.950328  6.909134  7.23811   7.888   ]"
6,"[ 9.251058  8.877886 11.72441  11.090876 10.774718 10.990014 10.85006
 10.11578   9.378078 11.000048  8.480934  5.987224  5.210952  5.367378
  6.4699    8.505642 11.49647   9.150428  9.38295   9.840512  8.389932
  8.955432  9.903036  9.49605  11.048652 10.686442 10.109922  8.517126
  7.173382 10.68853  11.286858 10.192398  8.979792  9.142424  9.142714
  9.287076  9.43225   8.803414  9.12862   9.354472  8.58429   9.299314
  9.82781   8.688748  7.287932 10.455022  8.244004  6.776372  7.364666
  9.565882 10.254458  8.167328  9.671152  9.19706   8.554246  8.351246
  7.5052    9.702878  7.055758]"
7,[10.653672  6.844116]
8,"[11.076318 10.28398  10.468072 10.925866 11.481622 10.835908  9.514552
  9.954366  9.486016 10.548576 11.256872 10.447888 10.311472 10.98404
 10.678786 10.462852 11.297936  9.588154 10.520678 10.493708 10.838866
  9.567216  9.764474  8.753128  8.452398  9.59784   8.879162  8.210886
  8.940526  8.937568  9.314858 10.63401  11.078986 10.54237  11.180196
  9.565418  9.043766  9.360446 10.162876  9.650736 11.11048   8.58081
  8.833922  9.114932  9.40296  11.252348 10.771992  9.798636 11.647154
 10.519054  9.70311  10.35822   9.908198  8.496246  7.395522  9.572784
 10.408796 11.42368  12.16144  11.973114 12.262418 11.514508 10.900984
 10.11462  10.751518 10.869258 11.377628 11.328212 11.303736 11.695062
  9.438688 11.52054  11.43296  10.305556 10.544284 11.00492  11.371944
 10.239146 11.398392 12.297334 11.705096 12.030824 12.305802 11.899628
 12.803152 12.169212 12.20465  11.286336 12.42969  12.445292 11.078464
 12.08662  11.701152 10.991928 10.68447  11.92335  11.293296 12.053502
 12.38532  11.206702 11.180254 12.558334 12.272104 11.413588 12.718356
 11.208384 12.358814 12.26352  11.951944 11.686478 12.302032 12.926228
 12.380158 10.1935    9.511768 11.065994  9.705314  8.98217  10.224124
 10.40375   8.614102  7.683492 10.060158  6.590076]"
9,"[11.331286 11.030904 11.682302 11.404946 12.018412 10.951038 11.18269
 11.692858 11.052306  9.19793   8.875044  6.733162  6.92897   6.35535
  6.486488  7.945768  7.18939   8.61619   9.715    10.607272 10.956722
 10.8837   11.020696 10.664286 10.200692  9.9296    8.388714  8.780156
  9.384516  9.806118  9.48706   9.589836 11.95322  10.500146 11.397174
 10.05285   9.715928 11.115932  8.745414  8.572284  8.637592  7.990834
  8.801036  9.031934  9.821836  9.78721  10.407868  9.315206 10.663532
 10.912932  9.305114  7.74967   8.582434 10.482456  7.104536  5.625942
  5.158172  5.178762  7.373772  9.127808  7.5313    5.802552  7.210792
 13.05232  13.176324 13.471834 12.741208 11.692684 10.848204 12.006232
 11.200728 11.771042 12.718298 13.195116 13.669266 13.18427  13.26924
 13.511622 12.563032 11.48922  12.99171  13.137174 13.31303  13.050116
 13.854808 13.434076 11.587878  8.820408 10.28688  10.336702  9.331562
 10.45972  10.37533   9.729268  9.43486  10.40027  10.611448 10.55832
 10.14565  10.318258 10.254458 10.273714 10.609128 10.378404 10.566904
 10.547648 10.586566 10.24831  10.510992 10.62009  10.438666 10.201968
 10.6459   10.696476 10.537324 10.749024 10.375272 10.427646 10.196864
  9.762676 10.738004 10.473988 10.621018 10.8837   10.629544 10.683542
 10.474452 10.528276 10.374402 10.706858 10.347664 10.337282 10.51772
 10.77669  10.282356 10.511804 10.268668 10.559596 10.046528  9.768128
 10.369646 10.601008 10.743804 10.1558   10.184626  9.971824 10.23265
 10.343314 10.631574 10.676176 10.217744  9.785354 10.479498 10.472538
 10.592424 10.154698 10.420222  9.419606 10.748502 10.638882 10.368718
 10.493592 10.621772  8.703654  9.110002 10.15667  10.071004 10.964146
 10.61574   9.840918  9.47981   9.362534 10.474104  8.997076  9.996184
  9.219216  9.304244 10.527696 10.80279  10.017238 10.362222 10.652454
 10.75175  10.498    10.500842 10.326436 10.485066 10.50612  10.129874
 10.452992 10.463316 10.158758  8.692286  8.494564  8.596064 10.880162
  9.979306 10.163978 12.39634  10.727332 10.855918 11.814426  9.538274
  7.384502  6.607534  9.8136    7.508042  6.671044  9.32118   9.01871
  9.214228  9.471226  9.69151   9.655956  9.996764  9.945318  8.0156
  7.24101   6.698826  6.684674  7.681056  8.783346  6.847886]"
10,"[ 8.622338 10.114388 10.762364 11.663336 10.712774 11.549656 10.471436
 10.627398 10.709294  8.778938  7.85813   8.998932  9.158664  7.371858
  8.943716  9.827636  7.607976  9.162376  9.465948  9.25245   7.312176
  6.545068  7.36252   9.863538 10.39186  10.187178 11.096618 10.040612
  9.12456   7.390998  7.886492  9.23099   9.11064   9.869222 11.3709
 11.181588 10.605474  9.568028  9.116962  7.901572  7.084294  7.234688
  7.382472  7.668818  7.017246  8.476642  9.724338  8.820756 11.372002
 10.062188  8.521302 10.92749  10.413088 10.422078  9.761632  9.738258
  9.786282 10.485936  9.189926 10.22511   8.35925   9.965908  9.839236
 11.045926 11.013562 10.05691  11.601392 11.328676 10.653556 11.007704
  9.828564 10.789566 10.886542 10.645378 10.92459  10.757492 10.988448
 10.554956 11.602842  9.36758  10.154234 11.101142 10.751518 11.256698
 10.694794 10.157134 10.2921   11.596694  9.33771   6.980532  6.926012
  6.49426   5.259382]"
11,[ 6.89997 11.03247]
12,"[10.398704  9.718712  9.610774 10.81004   8.775342  8.37897   9.742898
  8.721112  9.83332   9.021436  8.366152  7.529212  8.570196 10.658602
  8.661894  7.838584  7.639528  8.186062  9.542218  8.238146  8.681556
  8.748894  9.745508  8.80759  11.002194 10.021356 10.694272 10.25846
 10.567832 10.425442  9.77184   9.27275   9.97107  10.555826 10.802268
 10.674668 10.54875  10.562148  9.410732  8.78468   9.341306  7.21114
  8.030912  9.319904 11.027714 10.631922 10.620612 10.581868  9.87073
 10.090724 10.57021  10.649496 11.12788   9.808554  8.691764  7.602234
  7.58205   8.003536  5.014332]"
13,"[ 9.948566  9.804668  7.954004  8.891748  7.82188   8.63069  10.099192
 10.358104  8.546184 10.167806 11.373336 12.09358  10.762828 10.37388
  9.734314  9.876936  9.383124  9.573422  8.801268  6.151074]"
14,"[10.212988 11.120398 10.651816  8.244004 10.394064 10.186598 10.891472
 10.84107  10.803544 10.746704 11.187156 10.63546  10.470044 10.133644
 10.004768  9.18198  10.983576  9.662974 10.514356 10.397776  8.25775
  9.24752  10.389598  6.764482]"
15,"[13.112176 14.316372 14.086286 13.616718 14.308484 13.904514 14.430806
 13.74368  13.929802 13.731152 13.989426 14.064304 14.011466 13.016998
 12.037784 12.212712 12.993856 12.804312 10.89965  11.693322 14.56119
 11.310928 11.44195  11.876776 11.412022 12.053966 14.255066 13.704704
 13.956482 14.505858 13.634408 13.96147  14.285864 14.46056  14.062564
 14.025792 14.446756 14.286792 14.09777  14.421642 13.599492 12.186148
  9.95947  11.562068 11.39497  10.406128  9.526906 10.370632 11.180776
 11.112568 13.623794 14.006362 13.42613  14.041684 12.671782 11.886752
 10.990246 13.1399   14.429878 13.998996 14.159018 13.796402 14.15925
 13.813454 13.797098 13.626578 11.558298 10.020022 10.682788 11.94829
  8.289592  8.886296  8.934088  9.534504  6.992886]"
