,0
0,"[-43.78089881 -45.87661861  48.38324079  48.6271264  -47.95279423
 -44.96582792 -40.68936667 -44.96244471]"
1,"[-4.78213490e+01  4.78524194e+01  4.49740395e+01  4.56049845e+01
  4.55253564e+01  4.45486371e+01  4.60051844e+01  4.46595477e+01
  4.51819356e+01  4.73495463e+01  4.67946991e+01  4.65130588e+01
  4.63956760e+01  4.50196394e+01  4.47302520e+01  4.53250112e+01
  4.43672184e+01  4.61538497e+01  4.49655080e+01  4.62237695e+01
  4.49904163e+01  4.57083441e+01  4.57612988e+01  4.55996890e+01
  4.62330856e+01  4.45110785e+01  4.58599513e+01  4.58488701e+01
  4.50738689e+01  4.55547756e+01  4.51385912e+01  4.58841732e+01
  4.54793643e+01  4.56326386e+01  4.58557346e+01  4.56691185e+01
  4.57050099e+01  4.50058123e+01  4.53545286e+01  4.63427213e+01
  4.51363358e+01  4.56967726e+01  4.53426628e+01  4.58328856e+01
  4.48246878e+01  4.60601003e+01  4.39247528e+01  4.51022094e+01
  4.61675787e+01  4.42310072e+01  4.64851105e+01  4.47902673e+01
  4.60897157e+01  4.52223380e+01  4.47067166e+01  4.63251678e+01
  4.45928641e+01  4.49012759e+01  4.63900863e+01  4.51835046e+01
  4.56830436e+01  4.48098801e+01  4.51007385e+01  4.50892650e+01
  4.44948980e+01  4.49474641e+01  4.55039784e+01  4.61108976e+01
  4.59447769e+01  4.49565841e+01  4.52420489e+01  4.51809550e+01
  4.48791134e+01  4.60448023e+01  4.48632270e+01  4.64334307e+01
  4.48344942e+01  4.54625953e+01  4.49964962e+01  4.54643604e+01
  4.55048610e+01  4.57781658e+01  4.57893451e+01  4.50800469e+01
  4.62140611e+01  4.82380077e+01  4.89723123e+01  4.74403537e+01
  4.77432739e+01  4.66318145e+01  4.82331045e+01 -4.66374692e+01
  4.79375391e+01  4.58094483e+01  4.68649131e+01  4.61723838e+01
  4.65275723e+01  4.74836000e+01  4.88951358e+01 -4.85981595e+01
 -4.81116543e+01 -4.79361822e+01  4.82215330e+01 -4.86121072e+01
 -4.80037484e+01  4.89016080e+01 -4.84390621e+01 -4.76293884e+01
 -4.82594703e+01 -4.82557576e+01 -4.74412424e+01 -4.84775906e+01
 -4.86506503e+01  4.86650772e+01 -4.83871999e+01 -4.85282780e+01
 -4.81987941e+01 -4.80034836e+01 -4.83988970e+01 -4.89763471e+01
  4.89944748e+01 -4.85994020e+01 -4.75796306e+01 -4.84907694e+01
 -4.85423286e+01 -4.83019243e+01 -4.74689259e+01  4.74149551e+01
  4.46169879e+01  4.60747119e+01  4.57151106e+01  4.52974552e+01
  4.52546012e+01  4.61193311e+01  4.48226284e+01  4.54755398e+01
  4.49291261e+01  4.58859384e+01  4.55666414e+01  4.53774756e+01
  4.54614185e+01  4.62778028e+01  4.44019331e+01  4.54894649e+01
  4.52242013e+01  4.46282652e+01  4.49617815e+01  4.42733710e+01
  4.61660097e+01  4.24435914e+01  4.22311844e+01  4.22726655e+01
  4.20801656e+01  4.40472350e+01  4.45989440e+01  4.65711128e+01
  4.73200289e+01 -4.80508192e+01  4.86715495e+01  4.45286320e+01
  4.36223229e+01  4.35055284e+01  4.72745272e+01  4.64684396e+01
  4.72806071e+01  4.73327773e+01  4.51404545e+01  4.20775178e+01
  4.08356330e+01  3.89845736e+01  3.68342222e+01  3.59734148e+01
  3.58659365e+01  3.59406614e+01  3.61912154e+01  3.03969952e+01
  2.54160212e+01  2.00889788e+01  1.66879169e+01  1.27135718e+01
  1.53790543e+01  1.58858500e+01  1.24696862e+01  1.44301853e+01
  1.36942136e+01  1.09254695e+01  8.59791617e+00  6.83962541e+00
  3.84415694e+00  1.97730913e+00 -1.27587201e+00 -2.23839477e-01
  2.08721625e-01 -1.32835917e-01 -1.25969142e+00 -1.98016896e+00
 -2.26249573e+00  3.11787079e-01  7.70214302e-02 -2.49140035e-01
 -1.15388017e+00 -1.74304977e+00 -8.39486404e-01 -8.47723795e-01
 -1.57472849e-02 -1.79808659e-01  4.31523444e-01 -4.53626675e-02
  9.14391471e-01  9.90587339e-01 -4.15554950e-01 -1.42365473e+00
  6.51187209e-01  2.19893418e+00  2.71092726e+00  2.31327701e+00
  1.59113238e+00  7.31011452e-01 -1.68531279e-01 -9.68244673e-01
  8.25643387e-01  3.04836611e+00  4.72585199e+00  3.45023312e+00
  3.27332534e+00  4.15757006e+00  3.18124307e+00  3.71069159e+00
  2.41192958e+00  1.37548925e+00 -8.35661901e-01 -6.72581168e-01
 -6.80154932e-02  9.47242971e-01 -1.09759133e+00 -1.55260913e+00
 -2.47833499e+00 -3.04504790e+00 -5.13538397e+00 -5.10802407e+00
 -5.54382129e+00 -6.25812078e+00 -6.84199491e+00 -9.50375097e+00
 -1.30571066e+01 -1.79983645e+01 -2.24738176e+01]"
2,"[-36.36323592 -37.7562376  -37.65581988 -38.31569376 -37.97766652
 -37.21158914 -37.56511052 -39.20827393 -41.47518437 -41.63465634
 -40.82792155 -40.45587586]"
3,"[-33.27911743 -31.88121253 -31.0224645  -31.96888191 -34.37145434
 -34.12531324 -31.7178376  -32.86656142 -32.09410987 -31.27193977
 -32.12705943 -32.34878254 -31.65792039 -32.03056428 -27.32377779
 -23.37757709 -24.91924408 -23.15801139 -19.76440234 -18.56664644
 -17.51029908 -17.21355687 -20.04447365 -23.10476254 -26.10278067
 -31.87160224 -34.59611938 -37.42527099 -34.58945101]"
4,"[-45.86337014 -47.53212831  47.80750598  48.82276445  48.42687935
  48.9704491  -49.01481509]"
5,"[-44.27278874 -45.96535689 -46.29781408 -47.73481717 -48.15832204
 -47.33513698 -47.63365416 -47.37202873 -47.10315636 -47.98534173
 -47.66977119 -48.57666384 -46.35463246 -45.72148108 -47.34815991
 -48.64733575 -45.84174699 -47.68502017 -47.15199232 -46.86365421
 -48.51803322 -47.78262345 -46.93710428 -47.2942148  -47.32903739
 -48.27901159 -47.33770626 -48.70363538 -46.34282554 -46.91167624
 -47.10879505 -45.63528267 -45.1477664  -45.61428712 -45.80491409
 -43.38613165 -44.44942195 -44.39843838 -45.51169238 -47.65051139
 -46.54084654 -47.58308246  48.83835665 -48.36228867 -48.20128592
  48.38667303  46.29918082  44.92030037  44.39653958  46.25838612
  44.18736868  42.50596024  40.37983073  40.90025734  42.47252035
  42.61942049  41.94748473  42.04221472  41.95758534  42.38083034
  45.14565186  46.63171645  43.53014254  43.05923834  45.16555888
  45.72560342  45.52035509  45.56546461  45.33069897  46.37174831
  47.78102865  45.2399896   44.7337823   43.45943827  38.54191185
  37.02240737  36.68261498  39.3896767   36.23818812  35.77012778
  37.02466285  34.98836013  35.34119506  35.5617414   36.74125737
  35.03739222  35.81425666  36.21896754  35.23097092  34.90745718
  38.34774478  39.28867059]"
6,"[-42.64698269 -43.05986231 -41.39627213 -41.66768436 -41.73742761
 -43.31050455 -42.3881619  -42.62705605 -44.0812792  -45.51487946
 -43.92320955 -44.20811542 -43.92062066]"
7,"[-38.49289573 -37.02203108 -37.07076898 -38.03513213 -35.95205281
 -34.20562781 -34.37233692 -35.12399886 -38.56683612 -40.65390667
 -39.23151514 -38.14594466 -38.52800271]"
8,"[-39.23426094 -38.52898335 -38.74119424 -38.50652665 -38.80532821
 -38.79728695 -38.90329433 -38.73560458 -38.68206154 -38.0771036
 -35.91998582 -32.37310246 -33.05102014 -32.41664296 -33.36796358
 -33.28568773 -36.60123768 -36.56328684 -33.93261713 -35.20343085
 -35.15459489 -32.94530696 -29.83529952 -32.16353931 -32.43635386
 -31.87395578 -30.4253517  -30.53057457 -31.53445759 -30.48271925
 -30.1795048  -32.18962438 -35.03005338 -36.98123638 -35.02603275
 -34.69908677 -35.11576147 -36.6493872  -36.33391473 -36.07688851
 -35.48448279 -34.20621619 -36.30282838 -34.8199999  -35.66482282
 -35.67874793 -37.12117397 -34.92286923 -35.00847926 -36.40167707
 -35.0042625  -35.20156763 -34.03529033 -34.85069399 -37.8706785 ]"
9,"[-39.05960863 -40.74495926 -40.65201403 -37.82586317 -38.77532057
 -38.90927624 -36.39981385 -36.92524174 -36.10464067 -36.71636503
 -36.59770737 -35.48056022 -37.07165156 -36.53190631 -37.16559704
 -35.70218527 -35.41613206 -33.26980133]"
