,0
0,"[ -9.15298   -9.15298   -9.524528  -9.304882  -9.675444  -8.97086
  -9.839526  -9.404062  -9.690466  -9.357894  -9.683332  -9.39629
  -9.54477   -9.51113   -9.179254  -9.300938  -8.72639  -10.197328
  -8.950154 -10.001578  -8.796106  -9.710882  -9.108552 -10.52294
  -9.33452  -10.701812  -8.293594  -9.128736  -7.851634 -10.561278
  -9.463744  -9.127286  -8.756144  -9.085584  -9.168292  -8.950154
  -9.041388  -8.58197   -9.3902    -9.29769   -8.741238  -9.207442
  -8.210886  -8.878118 -10.110154  -8.733292  -9.652476  -9.691162
  -9.174498  -8.784158  -8.647452  -8.867156  -8.936872  -8.762118
  -8.617466  -8.902362  -8.626514  -9.00508   -8.764496  -9.07381
  -8.982692  -8.832356  -8.335644  -8.864546  -8.892792  -9.074738
  -9.028222  -8.73915   -8.778474  -8.794598  -8.935828  -8.927186
  -9.027758  -8.833632  -8.6913    -8.908974  -9.447968  -8.973238
  -9.352094  -9.173222  -9.083206  -8.507324  -8.714906  -8.979328
  -7.903312  -8.725114  -8.924982  -8.864836  -9.455972  -9.300706
  -8.799412  -9.070272  -8.627616  -8.7464    -8.372068  -8.942614
  -8.935132  -8.71856   -7.600726  -8.526348  -9.553006  -9.049914
  -8.965466  -8.672218 -10.180334  -9.955352  -8.977414  -9.073984
  -8.536962  -8.87922   -9.202164  -8.981474  -9.077406  -9.108958
  -8.861356  -8.691996  -8.783346  -8.930202  -8.749068  -8.742572
  -8.389004  -8.798194  -8.667346  -9.072186  -8.812694  -8.911236
  -9.02509   -8.625296  -8.909148  -9.033268  -8.904682  -9.1205
  -9.101302  -9.395304  -9.604162  -9.385096  -8.949806  -8.738396
  -8.93084   -8.558132  -8.681092  -8.73799   -8.218136  -9.507244
  -8.597688  -8.952938  -9.146542  -9.323268  -8.711658  -9.045796
  -9.341364  -9.385386  -9.130998  -9.667904  -9.751308 -10.064102
 -10.259272  -9.558342  -9.282494  -9.084134  -9.843876  -9.860232
  -8.880612  -9.440254  -9.445126 -10.265826 -10.160904  -9.627362
  -9.171598  -9.596332 -10.827092  -9.83129   -9.056352  -8.694606
  -8.918196  -9.088484  -8.991798  -9.75415   -9.153212  -9.58189
  -9.617908  -8.951836 -10.092232  -8.801848  -8.944934  -9.094922
  -8.690662  -8.974456  -8.940352  -9.373206  -8.565324  -8.995568
  -9.178152  -8.917558  -8.88473   -8.847726  -9.056526  -9.545466
  -9.324718  -9.262484  -9.229424  -8.820466  -9.119978  -8.458546
  -9.183256  -8.824178  -9.37425   -8.923706  -9.146078  -7.890088
  -7.180458  -9.218172  -9.045738 -10.832138  -7.537332  -7.966938
  -9.249028  -9.55173   -8.694954  -9.19242   -8.463302  -9.481898
  -9.23244   -8.17916   -8.460808  -8.10927   -8.38999   -8.279094
  -9.128504  -7.030876  -8.882352  -9.381094  -9.179254  -6.685428
  -8.098076  -9.542218  -8.742398  -9.507708  -8.70464   -7.598116
  -8.805792  -9.566984  -9.471922  -8.733002  -9.221304  -8.748082
  -9.100838  -7.986542  -8.605518  -8.165356  -7.801058  -8.126032
  -9.3293    -8.07853   -7.857086]"
1,"[ -6.742268  -6.742268  -6.742442  -9.188244  -9.55434  -10.012946
  -9.38991   -9.746088 -10.33125  -10.346446 -10.407984 -10.19263
  -9.478012  -8.885252  -8.508252  -6.421586  -5.031906  -6.922706
  -7.094734  -9.378948 -10.040496 -10.305208 -10.069554  -8.229678
  -8.177884  -8.058636  -8.656152  -6.133906  -5.971622]"
2,"[ -8.633358  -8.633358  -8.632894  -8.269524  -9.580614  -9.332142
  -8.768556  -7.986484  -8.19975   -8.747096  -8.292724  -8.327698
  -9.055656  -9.185112  -8.123132  -8.245918  -8.948298  -7.894496
  -7.181444  -8.91605   -8.49265   -8.610564  -8.672044  -8.21744
  -8.117738  -7.19142   -6.157802  -7.793866  -8.030448  -7.287526
  -7.671834  -7.963632  -8.326422  -9.144512  -8.775168  -8.684978
  -9.449882  -9.258076 -10.877494 -10.376896  -9.305578 -10.191296
 -10.270234  -9.972056  -8.676974  -9.409224  -9.889406  -9.81447
 -10.426196 -10.254806  -9.321934  -8.787     -8.028244  -8.14175
  -8.959028  -9.116788  -9.093588  -8.90242   -8.575126  -7.767244
  -8.540326  -8.61677   -8.518344  -7.953772  -8.45553   -8.428734
  -8.11536   -8.773312  -8.22295   -8.572806  -9.46299   -8.764322
  -7.840846  -9.508868  -9.213126  -8.034276  -8.615958  -9.061746
  -9.906574 -10.061956  -8.232578  -8.48424   -8.630864  -8.88096
  -9.754092  -8.437898  -7.904008  -9.937546  -8.832008  -8.752084
  -8.870056  -9.816094  -7.562388  -7.79665   -9.7585    -9.53955
  -8.8798    -8.397066  -7.991704]"
3,"[ -9.38063   -9.38063  -10.462272 -10.334092 -10.864966 -11.153748
 -11.195682 -11.220216 -10.883178 -11.147542 -10.800818 -11.269864
 -10.259678 -10.551592 -10.82338  -11.31667  -10.939206 -10.574618
 -10.141416  -9.882794 -10.208    -10.25063  -11.079276 -11.849748
 -11.304664 -11.146672 -11.25606  -11.789486 -10.31066  -10.473234
  -8.99609   -8.88676   -8.334078  -9.25854  -10.243264  -9.005196
  -8.487662  -7.503518  -8.721228  -9.214576  -9.91191   -8.551926
  -9.968402  -7.25406   -8.485052]"
4,"[ -9.646618  -9.646618 -10.212002  -9.741158 -10.039104  -9.851996
  -9.712216  -9.853214 -10.454384 -10.842056 -10.472596 -11.036646
 -10.768628 -10.680758 -10.989956  -9.974376  -9.763546  -9.432076
  -9.867598  -9.642326  -9.57261   -9.770622  -9.886274 -10.369066
  -9.745392  -9.435904  -9.607004 -11.075274 -10.27963   -9.720916
 -11.896264 -10.564294 -11.233788 -10.052038  -9.50214   -9.635656
 -11.13252   -9.392926 -10.856614  -9.831    -10.046296 -10.70535
 -11.01826  -11.081538  -9.346758  -8.8682    -9.420244 -10.11491
 -10.24889  -10.498    -11.067792  -9.567854  -9.536302 -10.533496
  -9.929078 -11.03218  -11.175904 -10.763408  -9.915216  -8.87197
  -8.636142 -10.062652  -9.209878  -9.298502  -9.454116 -10.017992
 -10.022342 -10.013004 -10.312574  -9.019406  -9.555326  -8.676452
  -8.356582  -7.864452  -8.448454  -8.015078  -8.171446  -7.670384
 -10.131614  -9.153212  -9.540072  -7.825476  -8.838446 -10.427124
  -9.206978  -9.725846  -9.032456  -9.89538   -9.483058  -8.660328
  -9.827346  -9.86609   -9.50852   -9.619474  -9.081872  -5.998476
  -5.362854  -5.653202  -6.247644  -8.841462  -8.149696  -8.71015
  -7.011446  -7.617952  -8.595078  -6.751838  -9.928034  -8.035842
 -10.088694  -9.076884  -9.280986  -9.521628  -8.364006  -9.344728
 -10.52236  -10.582448 -10.57572  -11.011474 -10.183408 -11.413936
 -10.537556 -10.349172 -11.166392  -9.976348 -10.868504 -10.996626
 -10.799716 -11.163956 -10.624498 -11.00637  -11.230018 -11.39874
 -11.059788 -11.019304 -10.992102  -9.750554 -10.73667  -11.153284
  -8.4013    -8.143838  -8.777952  -9.222754  -9.325008  -8.58023
  -9.779844  -8.800746  -9.411544 -10.441102 -10.360076  -8.932464
  -9.944332  -8.74698   -7.69834   -7.65977   -7.747118  -8.003652
  -7.6386    -9.073752 -10.78597   -9.002296  -8.613     -8.35983
  -6.117724]"
5,"[ -9.504344  -9.504344  -9.659958  -8.95375   -8.560974  -9.09556
  -8.87284  -10.111836  -9.970258 -10.108414  -9.027584 -11.0461
 -10.790726  -9.742028 -10.635924 -10.325682  -8.747792  -9.255582
 -10.12564  -10.648568 -11.679054  -9.86725   -9.819168  -9.677822
 -10.310254 -11.413994 -10.37852   -9.650504 -10.592076 -10.954228
 -11.12875  -11.26534  -11.28477  -10.281254  -9.182502  -7.231382
  -7.404802  -5.412212]"
6,"[ -8.330772  -8.330772  -9.670572  -7.812774  -6.587988 -10.181784
  -8.492882  -8.637766  -8.75394   -9.532126  -9.22287   -8.59357
  -9.946884  -8.474844  -8.694954  -6.343866  -7.081336  -8.191572
  -7.411356  -7.70501   -6.218122]"
7,"[ -7.175064  -7.175064  -7.48867   -8.555928  -9.093704  -8.03909
  -8.198764  -8.509644  -7.165378  -8.26355   -8.724766  -6.21238
  -7.389896  -7.494122  -9.233658  -7.81173   -6.89156   -8.117564
  -9.85565   -9.467108  -9.947     -8.659574  -9.871484  -9.043766
  -9.602248  -6.543154  -6.294624  -8.025982  -8.400604  -8.396834
  -8.750576  -8.658994  -8.797614  -8.017804  -8.299104  -8.392426
  -8.210596  -7.498066  -7.522136  -8.327408  -7.613892  -7.504852
  -7.772348  -7.16967   -8.20671   -7.578512  -7.882896  -8.333208
  -8.11826   -8.05649   -7.866076  -8.28501   -7.644226  -8.013686
  -8.170054  -8.239248  -7.413502  -8.12116   -8.315286  -8.078298
  -8.149522  -8.200098  -8.560104  -7.559256  -8.236116  -8.35287
  -8.218774  -8.366442  -7.484262  -8.223124  -8.25891   -7.987528
  -8.352058  -8.31952   -8.438362  -8.486966  -7.732618  -8.238784
  -8.115534  -8.354436  -7.738998  -8.102716  -8.050342  -8.282458
  -9.043708  -8.65737   -8.37491   -9.31567   -9.595462  -8.52687
  -8.876958  -8.33953   -9.532764  -8.619554  -9.669818  -7.563548
  -9.700152 -10.001114  -9.753918  -9.970896  -9.737214  -9.698818
  -9.697658  -9.813484  -9.965908  -6.911222  -9.507592  -8.816812
  -7.870368  -6.434462  -7.120834  -9.63264   -9.951872  -7.91352
  -8.993306  -9.88146   -9.184184  -8.321144  -8.885078  -9.3264
  -9.909706  -7.588024  -7.06991   -7.161318  -7.731458  -8.825164
  -7.73778   -9.69673   -9.72689   -9.971244  -8.669028  -9.91249
  -8.431054  -9.513044  -9.576032 -10.303874 -10.628094 -10.710976
 -10.310834 -10.669042 -12.398718 -11.87927  -11.318642 -10.737772
 -11.858332 -11.514566 -12.337238 -12.576256 -10.832196 -11.38888
 -11.807698 -11.380876 -11.810714 -12.035232 -10.680874  -8.526232
 -10.134166 -11.926308 -10.633372 -11.207572 -11.39526  -12.000142
 -11.171728 -12.151232 -12.10982  -12.399762 -12.39315  -11.443574
  -9.469602  -8.763742  -9.488278  -8.204274  -9.085294  -8.248064
  -9.501212  -9.679388 -10.01921   -9.624578  -8.70203   -9.676778
  -9.628406  -8.944412  -9.472792 -10.25295   -8.59038   -9.851416
  -9.827578 -10.116128 -10.180392  -9.786572  -9.47923   -9.59668
  -9.40702  -10.149188  -8.387438  -5.453566]"
8,"[ -8.58806   -8.58806   -6.960058  -8.17713   -8.756956  -7.724324
  -8.040888  -7.31119   -7.300402  -8.572342  -7.710346  -8.427516
  -8.656906  -7.871992  -7.590518  -7.630306  -7.610702  -8.578606
  -7.479216  -8.160368  -7.394536  -8.259664  -7.263804  -8.441958
  -7.806452  -8.417598  -8.34069   -8.00487   -8.064088  -8.52426
  -7.97123   -6.802704  -8.351014  -9.906168  -9.50243   -9.356154
  -9.672486  -8.432446  -9.786282  -8.639506  -9.472618  -9.254248
  -9.637802 -10.003086  -7.355908  -7.526892  -8.26384   -7.160738
  -6.757696  -5.924468  -6.881236  -7.02438   -9.372046  -8.558944
  -8.354958  -7.642602  -8.24006   -8.094538  -8.613116  -8.678134
  -8.188498  -9.261324  -9.846022  -8.887862  -8.329322  -5.351196]"
9,"[-10.097336 -10.097336 -11.25026  -10.723446 -10.683252 -10.799252
 -10.619626 -10.394354  -9.857738 -10.439826 -10.128772 -10.766656
 -10.84426  -10.746762 -10.770426 -10.122392 -10.258866 -10.087592
 -10.215598 -10.5908   -10.036378  -8.930492 -10.12999  -10.4023
 -10.984388 -10.444118 -11.362896 -10.693982 -10.258344 -11.001382
 -10.338964 -10.76683  -10.750474 -10.577054 -10.461866 -11.045346
 -10.109922 -10.551766 -10.431242 -10.870244 -10.985548 -10.913396
 -11.122022 -10.195182 -10.721242 -10.791538 -10.400038 -10.12651
  -9.41978   -9.99775  -10.049138 -10.586102 -10.153364 -10.052676
 -11.108856 -10.92662  -10.289316 -10.293376 -10.809228 -10.623164
 -10.091362 -10.305962  -9.470124 -10.3472   -10.81932  -10.99361
 -10.494462 -10.504612 -11.177876 -10.793394 -10.434548  -8.414988
  -8.438362  -8.783694  -9.113018  -9.92148   -9.058614  -8.249108
  -8.454602 -10.258286  -9.697658 -10.475844 -10.465636 -10.501712
  -9.34641   -9.42123   -9.802406 -11.00811  -10.215076 -10.462446
 -11.044998 -11.085656 -10.934856 -10.246222 -10.585986 -10.49684
 -10.321216 -10.11433  -11.061644 -11.003238 -10.46349  -10.513718
  -9.58885   -9.250594  -9.715638 -10.517778  -8.970164  -8.484762
  -8.731262  -8.403214  -8.400198  -8.217382  -8.94592   -9.01262
  -9.446518  -8.412262  -8.368066  -8.6333    -7.891016  -6.178392
  -6.462534  -9.2713   -10.002506 -10.347142 -10.582158  -8.744138
  -8.708468  -9.008792  -7.538318  -8.026272  -9.910692 -11.599884
  -9.315728  -5.691656]"
