,0
0,[-39.68553374]
1,"[-18.07386645 -17.711419   -17.76556541 -17.31473768 -17.18829796
 -16.53294981 -15.85778722 -15.80687782 -13.44846807 -12.69463623
 -10.82648693  -8.14231589  -7.06115329  -8.77951714 -11.36971669
 -11.014528   -10.31876623 -10.65649466 -10.90388098 -10.51720498
 -14.566513   -18.41296816 -20.70634336 -21.31607904 -20.74832645
 -17.87071931 -17.82098701 -17.44137358 -18.16675894 -18.41767655
 -22.23342912 -22.91094591 -24.24861732 -26.59967022 -28.0508333
 -28.21847137 -28.70990892 -27.32956778 -26.78476855 -26.63900484
 -28.22690723 -27.25786302 -27.43197512 -26.42761804 -28.27507007
 -26.5094262  -24.93251005 -22.65080772 -24.17230227 -24.26352721
 -22.03047817 -22.61500438 -22.74634867 -23.81936968 -23.08388092
 -23.61249508 -22.79029358 -22.1421061  -24.30060573 -24.86345375
 -23.83555475 -22.60862845 -24.07911551 -23.78837282 -23.78543008
 -24.23409981 -23.54000559 -24.01280578 -22.98088503 -22.16123391
 -23.14567846 -25.34733827 -25.04403989 -26.35032207 -27.40421528
 -27.93665499 -28.31067722 -27.0273484  -26.94622688 -28.17845011
 -27.77951269 -27.58333004 -27.39744698 -26.99144698 -27.91929283
 -26.1305975  -24.66452455 -25.99542766 -28.59906572 -29.35299565
 -28.91521406 -29.90603454]"
2,"[-8.74675464e+00 -1.09206546e+01 -1.02580477e+01 -7.81812405e+00
 -5.03958916e+00 -1.83563218e+00  4.59704846e-01  7.86200452e-02
 -1.50584914e+00 -1.21265417e+00 -1.23217434e+00 -6.19495921e-01
 -5.07475627e-01 -1.16870925e+00 -1.11005064e+00 -1.12093878e+00
 -6.59909547e-01 -2.51849632e-01  2.75484569e+00  2.48303463e+00
  6.49021105e-01 -1.28450744e-01  4.26682020e-03 -1.13344680e-01
 -3.33021576e-02 -1.30417338e+00 -4.96685581e-01 -2.12048939e+00
  4.88002822e-02 -1.57402261e+00 -3.88014969e+00 -1.64513882e+00
  1.11112934e+00 -7.08562845e-01 -1.43895086e+00 -1.28847876e+00
 -2.05447393e+00 -3.19027339e+00 -1.46533742e+00 -8.81497853e-01
  1.16483297e-01 -1.46337560e+00 -2.23496197e+00 -1.31927944e+00
 -1.81964329e+00 -1.47455801e+00 -1.57931954e+00 -2.14824924e+00
 -1.43247683e+00 -1.62659956e+00 -1.66966166e+00 -2.26468364e+00
 -2.27233476e+00 -1.22859538e-01  2.26934130e-01 -1.08572399e+00
 -1.74999845e+00 -2.38975008e+00 -1.23188007e+00  2.83729008e-01
 -2.37935240e+00 -1.59158096e+00 -1.61237632e+00 -6.69914863e-01
 -8.75514282e-01 -1.47544083e+00 -2.47141248e-01  2.65263453e+00
  5.29825568e+00  6.31899402e+00  8.30897274e+00  8.48014211e+00
  1.23037420e+01  1.50711926e+01  1.60443566e+01  1.71550447e+01
  1.71427833e+01  1.89987693e+01  2.16915723e+01  2.14823435e+01
  2.11711979e+01  2.22270529e+01  2.06978091e+01  2.06704416e+01
  2.18443986e+01  1.98200879e+01  2.05571462e+01  1.92571418e+01
  1.87143044e+01  2.11778681e+01  2.11704131e+01  2.15470838e+01
  2.15256018e+01  2.14117178e+01  2.07036946e+01  2.16008379e+01
  2.14932317e+01  2.01146562e+01  2.07490128e+01  2.03209422e+01
  1.90484035e+01  1.96089954e+01  1.84862421e+01  2.02162788e+01
  1.90032815e+01  1.92637139e+01  1.92321285e+01  1.97735926e+01
  1.91944615e+01  1.87097922e+01  1.88597738e+01  1.91538516e+01
  2.01149505e+01  1.89817014e+01  2.03645929e+01  1.86419130e+01
  2.05576366e+01  1.90902885e+01  1.97852655e+01  1.99254380e+01
  1.85901208e+01  2.02855313e+01  1.89014627e+01  1.88849833e+01
  1.92218289e+01  1.96596105e+01  1.86896835e+01  1.98057666e+01
  1.89878811e+01  1.95700531e+01  1.85990471e+01  1.92176110e+01
  1.94940324e+01  1.98545180e+01  1.97961536e+01  1.95254216e+01
  1.90766538e+01  1.94096738e+01  1.99956714e+01  1.92795066e+01
  1.89615926e+01  1.92024068e+01  2.01014139e+01  1.99884126e+01
  1.89982788e+01  2.08469079e+01  1.92953974e+01  2.00445209e+01
  1.96893322e+01  1.79324185e+01  1.99010133e+01  1.95705436e+01
  1.93401271e+01  1.92991249e+01  2.17356153e+01  2.16269302e+01
  2.01850858e+01  1.81020184e+01  1.91105934e+01  1.94545996e+01
  1.82609263e+01  2.03234926e+01  1.82126654e+01  1.96484281e+01
  2.03256506e+01  1.86939014e+01  1.87975839e+01  2.01806716e+01
  1.93272771e+01  1.90554660e+01  1.98584416e+01  1.90799889e+01
  2.00080309e+01  1.95660314e+01  1.92353655e+01  1.89393259e+01
  2.19947726e+01  2.21510321e+01  2.18839294e+01  2.18030041e+01
  2.36373119e+01  2.58651621e+01  2.90321386e+01  2.92452911e+01]"
3,"[-3.20547755 -4.30204048 -5.57644298 -3.91605111 -5.38948092 -4.25417191
 -4.08928039 -3.32269668 -5.43460293 -4.28732678 -6.2152137  -5.34484936
 -5.64559737 -4.52843526 -3.33662565 -1.30201537  0.19230789 -1.6589697
 -1.21589118 -2.0106271  -1.75784576 -2.38719971 -2.76190857 -3.54791436
 -1.62924803 -0.52120841 -1.3695022  -1.64562928 -1.90135337 -1.8738878
 -1.86447103 -1.81552346 -2.27684696 -2.59054302 -3.51485759 -4.32999651]"
4,[-2.53237487 -1.34076144 -1.88683585 -2.1531538  -2.95975877 -4.26231349]
5,"[ 3.84189376  3.65699161  4.32940765  3.4649288   3.86945743  4.78621896
  6.27965939  7.16267751  6.96453303  4.88793966  4.646635    5.33435329
  5.46922886  5.99421364  4.73638856  5.30610298  1.81993726  1.11073698
  2.77436586  1.86231272  1.3027017   1.20147145  3.64276837  3.38321872
  1.2846529  -0.30982161  0.90827648  2.33707473  4.90324191  4.39100901
  3.49082491  4.20502785  5.47717426  6.50369998  7.61762508 10.72937621
 12.25685434 10.07746126 10.28629769 11.24082438 12.19535108 14.31608554
 13.09475044 12.42871034 12.24537765 12.80528294 11.26377775 10.34652577
 11.18618752 11.44456007 12.17612518 11.8704726  11.89509353 13.43051705
 12.16141148 12.15631073 10.24941535 10.48561927 12.1215864  13.70605559
 13.4728925  10.39037259 10.15897515  9.88942019  7.8966949   8.81708581
  9.22740183  8.74783334 10.8799464  11.41640786 11.44426579 11.86056538
 12.02790918 10.95773282 11.58071083 12.08019186 12.91190821 14.23094227]"
6,[14.14844747 16.10821407 18.02207393]
7,"[16.06073786 16.73393863 16.05387147 15.77274173 15.4496289  15.34486737
 17.27216574 16.37296255 15.13200919 16.09752211 16.19786954 16.74845615
 16.69686011 15.73527084 15.61893453 15.26070501 16.47595845 16.85400242
 16.21150423 15.65277604 16.15098188 16.34157333 15.83816865 16.08594733
 16.02228606 15.78402223 15.52074512 15.20077121 16.00747427 16.17413144
 16.97926504 16.48723895 16.38473351 16.97651848 15.62599711 16.21199469
 17.61421019 16.74973134 16.863223   15.91742644 15.64041653 15.36929211
 15.6316864  15.85729645 17.41920464 17.4772747  16.70921962 17.10021164
 16.27506741 15.33711815 15.24226384 16.13656246 15.66974584 15.50387341
 15.41990723 16.09575647 16.96102005 16.68548152 16.86822566 17.09030442
 17.3166992  17.30453588 17.18976903 16.50146219 15.37821842 15.59607925
 16.53922735 17.38634404 16.9898589  16.95062237 17.93957912 17.54927373
 17.22517999 15.69103166 16.68803189 16.38237932 15.16310414 15.31799034
 17.01516647 15.73448611 17.24018797 16.6314332  16.6234878  16.76768205
 16.85066731 16.85890698 15.53487027 16.11302054 17.39095433 15.37409858
 15.59568689 16.97573375 15.88250592 16.52676975 15.29778353 15.51427109
 16.19198406 17.32101522 16.05141919 16.02817154 16.75188935 16.93375066
 17.3064977  17.4015482  15.49798793 16.57836579 16.83664025 17.54711573
 15.37929742 16.63005992 17.28903745 17.13758444 17.0837323  16.08280841
 17.22714182 17.24823146 17.70965305 14.9690795  13.94422133 11.8229964
 10.13896452  9.00669635  8.25551297  8.30161589 12.02722254 16.50891713]"
8,"[46.89908126 48.48717983 46.75518129 47.39051881 47.89637577 47.76336394
 47.11282226 46.34417863 46.60725957 47.59484304 47.64830281 47.68557751
 46.78303922 47.6913649  47.39130354 47.32028542 47.13430426 47.97612402
 47.17746445 47.286542   47.007276   48.10462366 47.32460143 47.543247
 47.85429459 46.78460869 47.83752098 47.00060579 46.66709528 47.11370508
 46.96597955 46.80049948 47.63457002 47.13675655 47.68185004 47.29174084
 47.17599308 47.10683869 47.26270581 46.59803898 47.37266618 47.01433857
 47.06426706 47.04415833 46.87132142 47.77179979 47.51303487 47.23671161
 46.90614384 47.11086044 46.35820569 46.42186696 47.59778578 47.89294258
 48.09569735 48.21360312 46.29317114 45.17081019 42.97071984 39.06540989
 35.79112143]"
9,"[ 43.87855507  45.43859951  44.78972539  44.35272853  43.35670921
  44.80228108  40.40916296  39.15781192  35.42524078  33.79976942
  33.70138382  34.97774815  37.10593756  37.40688175  35.30272472
  34.13641885  35.76130166  35.89333259  34.91134033  36.38987088
  34.48042513  34.3179859   36.50659956  40.13127023  44.95275317
  47.38894934  48.51484158 -48.65475936 -48.73996835 -49.03336382
  48.35583554  47.51813562 -48.7034362  -45.82112656 -43.15055098
 -41.9728469  -39.09542614 -35.83702847 -34.26452643 -35.21375619]"
