,0
0,[5.5506]
1,"[ 5.8145    8.196502  8.73045   9.353544 10.405838  9.459568 10.891356
 10.431822 10.590046 11.199684 10.407346 12.839054 10.768106 12.049848
 12.336426 13.233222 13.018912 13.197088 13.55924  11.68323   9.805248
  8.952648  8.226024  9.18111   9.810758  8.800514  9.204774  9.04423
  9.117484  8.026098  9.658682 10.070018 10.67664  10.281138  9.656362
 10.412914 10.432286 10.839272 10.291114 10.227894  8.968598 10.696998
  9.29363  10.433504  9.663148  8.976776 11.009212  9.955758 11.965458
 10.682846 11.760602 11.930078 11.687928 11.635206 10.578156 11.63016
 10.433968 10.31095  10.169604 10.778488 11.775624 11.288366 11.926192
 11.092616 11.419562 12.099554 12.4236   11.707648 11.906994 11.277694
 12.154306 11.520656 11.0403   10.173084  9.72544  10.817754 10.632096
 10.839388 10.145186 10.038466 10.189556 11.12498   9.181574 10.438666
 10.303758 10.627688  9.473778 10.575894  8.07273   6.639898  6.809142
  6.553536]"
2,"[ 9.266196  8.457386  7.756166  8.568978  6.01634   6.006596 10.215076
 11.06727  10.80192  10.39534  11.643268 11.254494 11.615892 11.235586
 11.535736 11.001498 10.539412 10.999932  9.735474 10.427414 10.92372
 10.246628 10.146578 10.671362 11.577612 11.316902 11.908444 11.099982
 11.35582  10.064392 10.481586 10.38287   9.558168  9.633336  8.31198
 10.128772  8.916398  8.236754  8.10144   9.090804  9.282146 10.055054
  9.478476  9.925598 10.048616  9.672892 10.142924  9.923742 10.042584
  9.883722 10.07576   9.775726  9.796896  9.868062 10.25469   9.564606
 10.18509   9.913418  8.685152  9.550454 10.38084  10.11897   9.750322
  9.009256  9.321412  8.051966  8.462896  8.84152   9.940504  9.208312
  9.21794   8.76786   7.14299   5.824186  7.92628   9.069518  8.81049
 10.79583  11.053118 11.764546 11.468514 12.054082 11.330068 11.500298
 11.534112 10.92546  11.413356 11.61711  11.390968 11.366086 11.127764
 11.297994 11.195914 10.624614 10.71434  10.683658 11.21169  11.708518
 11.342422 11.045868 11.97961  11.868482 11.126836 12.189802 10.88718
  9.384806 12.464954 11.872542 10.824598 10.680642 12.035986 11.357154
 11.997996 11.367536 11.749002 11.464454 12.094392 10.762944 11.833102
 11.895452 11.778698 11.991732 11.630624 12.275874 11.655738 11.80735
 11.699876 11.953046 11.914128 11.724874 10.790146 11.450708 11.33436
 11.896206 11.740534 12.347504 11.586196 11.767098 11.47066  11.403206
 11.43354  10.85093  10.173432 10.968032 11.157924 11.426174 11.473386
 11.311972 11.837162 10.744848 11.612296 11.68207  10.82193   9.575162
 11.540086 11.527848 10.65141  10.263564 10.009234 10.617422 10.660922
 12.029142 11.419794 11.680852 12.4149   11.93872  11.36075  11.948986
 11.732008 11.987846 12.259982 11.820632 12.2525   12.082328 12.24902
 12.272394 11.26041  11.2897   12.02804   9.291774  7.407702  9.029498
 11.025104  6.003522]"
3,"[ 9.97513  10.195646  9.221942 10.182074  9.88349  10.123494 10.264144
  9.589488  9.482942  9.067488  9.126706  9.856868  8.516546  8.827252
  8.669898  7.432526  9.07526   9.298038  9.488916  9.388112 10.37417
  9.98035   8.671174  8.287794  9.795214  8.416438  8.180146 10.323362
  9.912664  9.955816 10.027736 10.180856  9.089992  8.05156   7.12327
  7.292688]"
4,[9.290208 9.166088 9.234122 9.868758 7.89873  7.066546]
5,"[ 9.4917   10.115084  9.123632 10.203128 10.0746    9.257728  9.797766
  8.67071   9.058846  8.291216  9.393274  8.493694  9.77938   9.665932
  9.835292  9.825606  9.714188  9.405802  9.383994  9.213242  9.209936
  8.977994  8.423862  9.19503   7.330156  5.985136  6.198054  9.744638
  8.922546  8.586436  9.880822 10.211016  9.78286   9.36497   9.200656
  9.043244 10.188338  9.090978  8.401764  9.565824  9.41224  10.270002
 10.594976  9.178384  9.914752 10.431416  9.558342  8.795642  8.89372
  9.479462 10.416974  9.901934 10.304512  9.811686  9.910692  9.55927
  8.602444  8.942266  9.23476   9.927106 10.418076  8.547286  8.551172
  9.477432 10.24367   9.929368  9.04133   9.60364   9.830304  9.585892
  9.701892  8.442364  8.866924  8.189426  9.073114  8.559872  9.79823
  7.214214]"
6,[8.74437  6.072948 5.15214 ]
7,"[ 9.811048 11.024408 10.682788 11.302112 11.372582 10.617422 11.610324
 10.329742 10.728028 11.026148 10.522012 11.040184 11.22329  11.218476
 10.846638 11.08554  10.745196 11.315278 10.86253  10.938162 10.977834
 10.269596 11.209892 10.514356 10.974644 10.721532 10.638766 11.16239
 10.629834 10.4458   11.514508 10.50032  10.941758 11.423332 10.794496
 10.348302 11.436788 10.867634 10.349636 11.32682  11.024466 10.801456
 11.062572 11.065472 10.462272 11.100852 10.60762  11.055844 10.964378
 11.267776  9.188128 10.644392 10.581984 11.430466 11.056192 10.331946
 11.687754 10.975572 11.22416  11.483768 11.112916 10.799368 10.906958
 10.570616 10.573864 10.586218  9.782454 10.698448 10.853482 11.057178
 10.562206 10.635866 11.196204  9.48474  10.654252 10.131962 10.890312
  9.5932   11.749814 10.728086 10.548692 10.791944 10.780576 10.629312
 10.99535  11.101896 11.236224  9.926294 11.4956   10.902666  9.556138
 11.252696 11.403148 10.47277  11.343872 10.745312  9.8774   10.883352
 10.846928 10.48843  11.222536 11.190462 10.713528 11.12237  10.56238
 10.391338 10.914672 11.311334 11.26882  10.374112 11.423506 10.987752
 10.981662 10.459198 11.362142 11.379252 10.999294 10.938974 10.390004
  9.135928  8.823946  8.610274  9.724918 10.078486  6.93158   6.803922]"
8,"[11.792212 11.208152 12.090506 11.154444 11.748364 10.839562 12.79422
 10.457574 11.78038  11.123762 11.516016 12.461416 10.981604 11.60957
 12.31398  10.811664 11.848124 10.737946 11.814542 11.210646 11.521758
 11.824982 10.661676 11.954322 10.463606 11.437948 11.693148 11.866394
 12.27135  10.964842 12.397094 11.59188  11.601044 11.813904 12.414262
 11.617284 11.476576 12.09851  12.055532 11.284654 11.965458 11.606496
 11.500124 11.89261  11.365564 11.897888 11.02435  12.053386  9.364506
  9.081408  9.210632  8.699942  8.783172  9.363346  9.126764  9.303954
  9.361374  8.301018  8.132296  6.242656  6.044412]"
9,"[7.313916 7.482    8.439812 7.567202 9.321586 8.750808 8.476584 7.635178
 6.216324 5.725702 6.11436  8.620656 6.18599  6.737106 7.451086 7.86161
 7.408572 7.937242 8.136182 7.65368  8.602444 7.623868 6.6584   7.737258
 8.586436 8.26355  8.355886 8.55529  8.18728  8.536672 8.508078 9.071258
 8.612942 7.03685  8.91576  7.615632 8.097728 9.390142 7.410196 5.105218]"
10,"[11.773536 11.570536 10.910264 11.409876 10.708888 10.73986  12.002114
 11.288482 10.875754 11.427798 11.593736 11.494034 11.635728 11.118368
 11.366666 10.875348 11.509114 11.618734 10.087476 10.823438 10.929694
 10.522766 11.842556 11.810772 10.27035  11.783106 10.989434 11.50691
 11.62465  11.628072 10.48669  11.408716  8.364586  6.397052  7.54464
  7.672124  7.951974  8.541834  8.195922  8.200272  7.916072  6.732292
  6.964872  9.05496   8.539398  5.265356]"
11,"[10.328814  9.968982  9.77039  10.696476 10.53077   9.973158 10.065784
 10.479962  9.903268 10.524506  9.74139  10.32893   9.742492  9.17096
  9.629624  9.439674  9.301518  9.652476  9.655898  9.423782  9.428422
 10.291462  9.98064   9.812846 10.157772 10.659704 10.462214 10.455544
  9.531256  9.84173  10.565338 10.487212  9.837612  7.809352  8.324334
  8.572516 10.506932  9.480564  7.90279   7.869208  9.561706  7.850474
  5.154982]"
12,"[ 9.662916  9.931224  9.850372  9.84028   9.564316 10.025358  9.97223
  9.57754   9.304766  9.810004  9.82607  10.170764 10.401372  9.759022
  9.74893  10.127264  9.75821   9.796722 10.13173  10.257474 10.119608
 10.158642 10.090376  9.93917   9.838134  9.947986 10.185438  9.805538
  9.816036  9.947232  9.698876  9.762676  9.929252 10.024314 10.019848
 10.159396  9.980466 10.235666 10.034116  9.980814  9.918928  9.732574
  9.528066  9.761922  9.890276 10.0804    9.632002 10.105746  9.870788
  9.95454   9.526442  9.515248 10.545676 10.855744 10.271336 10.046296
  9.924554  9.223856  9.577192  7.944608  8.940062  9.820444  8.95694
  7.179414  6.950198  8.40739   8.778068  7.706054  8.272772  9.541464
 10.464012  8.801558  8.668854  9.60306   8.76989   9.425754  8.311284
  6.714138  5.943434  6.405868  7.13081   7.995126 10.002796  9.629218
 10.143446 10.016658  9.43051   9.801768  9.425232  9.049624 10.23091
  9.6918    9.330692  9.713086  9.538564 10.496898 10.045252  9.512116
  9.975188  8.721054  9.242532  7.713652  7.732792  8.399966  7.847052
  8.395442  9.810294  8.59241   9.762212 11.142728 13.107478 12.580838
 10.705234 10.62763  12.900824 11.72876  11.296834  9.338116  8.045064
  9.704966  6.574474  5.399626  7.815558  7.83725   8.960188  8.562946
  9.372568  9.523658  9.35946   9.279594  9.904544  9.224204  9.402612
  8.944528  9.484218  9.56884   9.223972  8.895634  9.228322  9.4714
  6.381682  6.519084  6.818016  6.913252]"
13,"[ 8.533482 10.692184 11.873644 11.395492 11.60464  10.85847  13.405192
 12.904246 10.808358 12.208188 12.493722 11.758572 13.57345  13.361286
 11.178224 10.027272 10.644392 12.318852 12.162658 12.875826 11.208674
 11.84012  12.19247  10.774544  9.619126 12.192818  9.55724   6.5801  ]"
14,"[ 9.999954  9.330634  9.59349   9.961732  9.841208 11.681432  9.058382
 10.089216  8.6594    8.90851   9.1524    9.414212  9.19097   8.920226
 10.520504 10.254806  9.681766 10.21467  10.67374  11.015128 10.78017
  9.901006  9.539028 10.632444 10.44609   9.474938 10.093392  8.499552
 10.414132 11.210124  9.203266 10.70477   8.956766 10.693518  8.913614
 10.300394  8.751272  8.610622  9.646676 10.652628  9.450636 10.477526
  6.906814  6.09116   9.416996 10.714108 10.369994 10.585232 10.7416
 10.279108 10.709816 10.711382 11.43673  11.110364 11.320382 11.288598
 11.31638  10.801398 10.053314 10.729014 10.542254  8.915412  7.984106
  8.604358  8.5231    7.27233   7.923206  6.174564]"
15,"[10.312516 10.644624 10.003144  7.326618  5.379036  5.440748  6.866214
  5.44939   6.466478  7.909112  8.824178  8.908858  7.596724  7.160506
  5.373816]"
16,"[ 9.226814  9.281102  8.50918   8.593628  9.25854   9.464498  9.368102
  9.51983   8.928636  9.11064   9.355516  9.386314  9.86783   9.716392
  9.503126  9.840512  9.071432  7.723918  6.809838  7.25      7.2587
  7.50955   7.31525   9.156634  9.282494  9.988992  9.48445  10.148086
  9.01291   8.890066  8.653832  8.127714 10.465346 10.629138 10.319186
  9.688842  8.865648  6.368342]"
17,[5.008996]
18,"[7.901282 7.56958  8.21802  8.8972   8.636432 8.391324 8.565498 8.531742
 8.748662 8.51672  8.784448 8.280138 9.574988 5.76462 ]"
19,"[ 9.620866  7.926454 10.380318  8.612304  7.623462  8.518054  7.783948
 10.056214  9.882098 10.572646 10.445104  9.350702 11.017796  8.74321
  8.819538  8.166574  8.213438  6.172766  5.492658]"
20,"[ 7.5922    7.361766  7.203484  6.825962  7.205282  7.012606  7.172512
  7.296632 10.14072   8.335006 10.905044  8.31894   8.323058  6.899854
  7.269082  8.20613   6.143824]"
21,"[ 7.334506  7.70443   8.918196 10.09896   8.987448  9.836568  9.926758
  8.867214  8.568572  8.185598  9.406324 10.759116 10.970642 10.53396
  9.760646  9.793822 10.698448  9.334114 10.177666 10.90052  10.6198
  9.725962  9.948856 10.101338  8.751736 10.857194  9.026192  9.889754
 10.408332  9.474416 10.24106   9.78634  11.068198 10.610636 11.091166
  9.18865   9.160868  9.663554  9.65323   9.747654 10.7068   10.503858
 10.053952 10.041424 11.127184  9.573306 11.033398  9.447794  9.37193
  9.234586  8.672682  8.971614 10.24918   8.845812 10.106268  9.920784
 10.597354 11.098764 10.895938 10.769498 10.818624 10.687776 10.7358
 10.008306 10.82686   8.98217   8.758174  8.56805   8.036654  8.319288
  8.33866   9.406672  8.710556 10.219136 10.350854  5.707142]"
22,"[ 8.973586  7.98602   9.866612  8.969294  8.747618  8.14987   7.984976
  6.536484  6.444554  8.158164  8.020762  6.8672    9.185054  8.297132
  7.90917   9.267298 12.231098 15.77194  15.454274 15.51819  15.290888
 15.61824  15.443022 15.23805  15.353644 15.197972 15.068458 15.015156
 15.642078 15.257422 14.753228 15.016142 15.158474 14.85496  14.691342
 14.975368 15.202844 15.614412 15.208992 14.985982 15.276098 15.349526
 15.438034 15.21891  15.641846 15.481186 15.834232 14.656658 14.364686
 15.310086 15.032092 10.84223   8.572632  6.852236  9.023872  9.525108
  8.577446  9.731066  8.264362  9.010996  9.855128 11.73688  15.583614
 15.711968 15.579728 15.60142  15.613716 15.27285  15.16584  15.632914
 15.350686 15.494062 15.547132 15.235266 15.258118 15.575204 15.428928
 15.228828 15.551772 15.33143  15.248838 14.98807  15.046418 15.392678
 15.398362 15.028728 15.26038  15.53878  15.061382 15.146004 15.304808
 14.540078 14.615826 15.335838 15.292454 15.038182 15.893276 15.480548
 15.362808 15.004948 13.921392 14.00642  13.013692 13.897322 10.87587
  8.501234  8.075688  6.938192  6.764366]"
23,"[ 7.444764  6.889762  8.036364 10.08678   9.58421   9.739012 10.302076
 10.193442 10.974644 10.829354 10.247266 10.380434  9.977914  7.63599
  7.358866 10.106094 11.212038 10.081502  9.885056 10.161252 10.687254
  9.481782 10.194834 10.682672  9.269618 10.419932 10.107022 10.03632
 10.014338 10.919834 10.297146  9.922698  9.720452  8.305136  9.772362
  9.669296 10.128192  9.877632  9.56507   9.422332  8.367602  7.098736
  9.38063   9.172816 10.316982  8.337152 10.457748 10.970236 10.73493
  8.24006   8.187976  7.873442  8.218368  8.253284  8.643276  9.756238
  8.687588  8.480412  8.03242   9.14399  11.082234 10.757666 10.04299
 10.133354 10.777444 10.843912 10.371212 10.443306 10.575604 10.647176
 10.377824 10.794496 11.16703  11.099982 11.419736 10.266232  9.397508
 10.868214  8.116868  9.652128  9.404758  9.559502 10.664692 10.693054
 10.004594 10.886484 11.269632 11.079798 11.332562 10.839272 10.713296
 10.444698 10.234332 10.374402  7.30046   6.514792  5.93427   7.165146
  9.32234   8.061884  5.652448  6.827412  7.533678  8.438246  7.67427
  8.090884  8.010496  7.30278   8.491664  8.582434  7.801116  7.545742
  8.124176  7.968562  7.773682  7.629494  7.502068  7.549164  7.449172
  7.686392  7.298198  8.158976  7.838294  7.866134  7.829594  7.795838
  7.287294  7.354632  8.916224  7.538376  7.93121   7.699906  8.84964
  9.66773  10.094262  8.480296 10.554724 10.452238  7.990138  6.712978
  6.460678]"
24,"[10.753722 10.183466 11.257626 10.003376 10.927026 10.920878  9.32843
  6.629864]"
25,"[10.736728 11.402742 11.237268 11.158852 11.263832 11.04407  10.932768
 10.627688  8.317606  9.018826  8.665954  8.568398  8.817798  8.465738
  9.616284  8.42856   8.660502  8.194936  8.87342   8.917906  8.381986
  9.134188  8.778532  8.646756  9.31422   7.652636  7.49882   6.347694
  6.04534   7.597478  9.047478  8.959376  7.9924    8.81571   9.625158
  9.14109   8.223936  9.576148  7.957136  9.22171   8.969294  7.96079
  9.851938  8.838098 10.570326 11.06118  11.072258 10.715674  8.20149
 10.056736  6.457662  8.743152  6.973862 10.787188  9.407426  9.216026
  8.65099   9.434396  8.974398  9.548482  6.375708]"
26,"[ 9.264282  9.28841   9.62104   9.42413   9.092776  8.39231   9.390896
  9.770564  8.388888  9.28145   9.66628  10.322028 11.894872 11.087802
 10.41564  10.805922 11.62871  10.88544  11.196204 11.863088 11.642224
 10.403054 11.137334 10.028432  9.960282  9.889522  9.02248  12.230054
 10.72913  11.025394  9.313408 11.56056  11.013156 11.947478 12.077978
 12.21335  12.04776  12.074208 12.046194 12.292926 11.094066 11.153458
 10.216526 10.245468 10.158178 11.229206 11.644254 10.13985  10.08359
 11.382442  9.872238 11.0548    9.845036  9.832218 10.482166  9.276404
  8.988202  8.712354  8.54369   7.817124  8.326596  8.444452  7.350862
  5.907416  5.298242  5.619968  7.442908  9.128272  8.16118   7.605366
  8.955258  8.603198  9.576844  9.561996  8.606852  7.886376  8.568978
  9.128852  7.34744 ]"
27,[9.364448 6.811288 9.32118  6.589786]
28,"[ 9.98325   9.69035  10.043048  9.331388 10.00761   9.761458  9.372278
  6.573546  5.07065 ]"
