,0
0,"[-40.48502053 -38.04170243 -35.88733045 -39.92010221 -39.96071058
 -40.34889764 -41.84114028 -41.07671038 -39.00812494 -39.54374169
 -37.9380486  -37.22522007 -33.63803233 -33.07828199 -32.85989305
 -33.60351374 -31.88974411 -28.91447687 -28.98478888 -28.5070202
 -29.38351784 -28.90221884 -28.19017483 -28.27480422 -29.14865413
 -28.88868599 -28.66558998 -28.81758946 -28.93369745 -29.01901328
 -28.6460752  -28.82308105 -28.53800848 -28.68471249 -28.98106245
 -28.95585995 -28.99763529 -28.96203799 -28.98165083 -28.90094401
 -29.03558613 -28.97174635 -28.65529324 -28.44769137 -28.50456859
 -28.50623568 -28.72688009 -28.79719211 -28.73884392 -29.07647889
 -29.02038618 -27.6900475  -27.82498382 -26.33676181 -29.35390246
 -26.64929235 -29.19219463 -29.02715261 -28.80837142 -27.6917146
 -27.85714887 -28.89035308 -28.04435339 -28.67627897 -28.44278816
 -28.61087016 -29.22259452 -27.69063589 -28.84387066 -28.90614141
 -28.68481056 -28.12202022 -29.03931257 -28.40032637 -29.80480156
 -28.94762256 -27.72858673 -26.69989347 -25.25570228 -24.02048586
 -21.61555989 -22.66690597 -22.34123482 -22.07146026 -24.3962678
 -23.26872585 -21.43747533 -21.52357568 -22.92108833 -25.26109581
 -25.86075828 -25.54185356 -22.88755038 -23.38748157 -23.28333741
 -24.07442116 -23.46318712 -23.97400344 -22.9707088  -23.02042734
 -23.25009365 -23.44249558 -22.13814391 -21.48444808 -23.41945049
 -22.24601451 -24.39234523 -24.84834367 -24.6790849  -24.30732359
 -24.39930779 -24.57003753 -24.68055586 -24.01950522 -24.74900466
 -23.78522989 -24.92473567 -24.02931163 -24.06873343 -24.81500185
 -25.00946312 -25.38485281 -24.34125379 -24.98916384 -23.71952689
 -24.65623594 -25.65148931 -24.98720255 -24.37861625 -24.71968347
 -24.05314123 -23.68844054 -23.73923779 -23.62862139 -23.72756815
 -25.39044246 -24.72429248 -23.31726762 -24.26976501 -23.43543495
 -24.01568071 -25.214025   -24.06539925 -22.98600681 -23.40091636
 -24.06284958 -19.25790085 -16.23448409 -12.16374188 -10.42535815
  -8.4956512   -9.99446414  -9.92876113  -9.40029326 -11.76569937
 -14.50551452 -17.7793872  -20.03152917 -22.59718234 -23.19606029
 -25.80917652 -27.63189545]"
1,[-38.83543391]
2,"[-38.22233666 -38.09475516 -37.47626437 -33.77032091 -32.38849854
 -29.49197683]"
3,"[-46.0304617  -47.01716388 -46.73940689 -46.07603213 -45.85546617
 -48.57485455  47.3702378   42.66119583  38.72941057  37.13537731]"
4,"[-41.01961741 -39.73699677 -38.45229716 -40.10987601 -43.41985592
 -43.3289112  -41.24044814 -42.76944524 -41.02029406 -38.76708318
 -39.7310933  -40.79257922 -40.63621589 -40.4038332  -41.48052887
 -42.21999163 -42.64936565 -42.66817436 -41.60329542 -43.13882359
 -44.21028263 -42.37339343 -39.96782024 -38.66744997 -42.00021019
 -46.07623806 -46.43694754 -45.00116045 -44.85904584 -46.49583508
 -46.83564708 -43.38693577 -44.30306116 -42.96278858 -42.96722108
 -43.80882749 -42.27722189 -40.97176209 -39.26217981 -37.71407001
 -35.49487759 -37.06753286 -36.00647843 -37.15176999 -37.16383189
 -35.65334931 -36.20956934 -34.67104041 -36.2179048  -35.21765015
 -35.77641986]"
5,"[-44.19762255 -44.55975396 -44.32919526 -44.72557068 -43.80285538
 -44.72788499 -44.71007654 -44.57378694 -44.45155975 -44.41112788
 -44.89110302 -42.76827827 -45.12129887 -43.45636521 -44.10606983
 -45.35406401 -44.14395202 -44.28114381 -44.04192605 -44.98778449
 -45.36016361 -44.39024021 -45.81937855 -45.10772679 -43.6028731
 -44.72064786 -44.01369337 -43.97250642 -44.75331304 -44.08820254
 -45.226306   -44.58581942 -44.39683993 -44.51913577 -44.34768036
 -44.42030669 -43.59626357 -44.54611323 -44.66070122 -44.90126247
 -44.44983382 -44.70374159 -44.23582835 -43.63400848 -44.16526137
 -44.40467526 -42.82626362 -43.00695668 -44.05263466 -43.22575748
 -40.9302123  -43.65259164 -41.7325244  -41.37054989 -41.54212298
 -41.131136   -42.0749449  -42.78064417 -43.90241014 -43.55639068
 -43.20754697 -41.81329006 -41.81517289 -41.97026139 -43.85191689
 -41.99067835 -41.94951101 -42.09909811 -44.68990474 -42.65441595
 -41.61994672 -41.95720905 -44.01842987 -43.00187696 -44.03362001
 -43.39146634 -44.18293253 -43.82685169 -43.38190508 -42.69126847
 -43.73486749 -44.27739776 -44.02907964 -45.12946762 -44.08134785
 -45.03595362 -44.56228401 -44.50407311 -45.02220502 -44.71424427
 -44.2659929  -45.21841183 -43.7597954  -45.59734163 -43.77634863
 -44.09371374 -44.63391009 -44.79528451 -42.96763295 -44.4527071
 -43.89337843 -44.48511731 -44.3699017  -44.60423587 -45.43388826
 -43.65597485 -44.69589646 -44.64531495 -43.49903294 -44.04916319
 -44.49828733 -44.45071639 -45.09208556 -44.24478161 -44.72927751
 -44.12215236 -44.4053519  -44.86422362 -44.05058512 -45.03285479
 -43.66372192 -44.95248139 -44.0893695  -44.79315651 -43.81686875
 -44.42757325 -45.67417492 -44.74097656 -44.65876936 -44.94047833
 -44.07478736 -45.2188237  -44.2982364  -44.11186542 -44.99342318
 -43.91663925 -44.75927534 -43.97018229 -45.22082421 -44.13197839
 -44.76203094 -43.84126712 -44.03181563 -44.11747469 -44.69541594
 -44.25747112 -44.91213778 -44.15452334 -45.09871469 -44.19483753
 -44.44749008 -44.31821207 -44.58265194 -44.61464048 -44.09173285
 -45.38794519 -44.1711158  -45.01396763 -44.12116191 -45.04679952
 -43.85037728 -45.63114436 -43.8380212  -44.97628156 -43.4375467
 -45.87529475 -42.52789355 -39.20101718 -38.46406486 -35.8825253
 -33.31255731 -31.44727853 -26.59241513 -21.88582477 -21.65282428
 -26.09611231 -31.04531345 -37.09724631 -36.81864597 -35.57146572
 -36.6003551  -38.31481118 -37.96119174 -32.02899525 -26.09542586
 -20.05947746 -13.2347008   -8.12359569 -11.36216527 -16.86621354]"
6,"[-37.52559065 -36.6345795  -35.76739795 -37.79899359 -37.47675469
 -38.5348672  -36.67684517 -34.81607733 -33.59105959 -34.41156259
 -34.75253175 -35.09163768 -35.32091174 -33.33030693 -34.38479107
 -33.1737965  -34.25946504 -34.28084304 -33.33972109 -34.4517689
 -34.55846273 -33.224986   -34.17562017 -33.77767572 -34.20494136
 -34.2428922  -35.11007375 -34.23445868 -34.00400785 -33.18576033
 -32.8515576  -35.00936183 -34.84088757 -33.57311384 -34.71222737
 -32.16608898 -34.03538839 -33.414446   -32.48077693 -34.83157147
 -34.67466879 -34.20229363 -31.24879663 -29.49334973 -30.61088913
 -32.02791654 -32.30798784 -33.41356342 -34.14325899 -33.98184535
 -33.47946255 -33.93055778 -32.49283883 -32.43909965 -31.39785418
 -31.72509435 -32.23071327 -30.16165712 -29.87815357 -31.34087889
 -31.20525613 -30.62746198 -28.97576698 -29.6311299  -32.14696646
 -34.36047115 -34.80097545 -33.91467138 -34.19238914 -33.84014261
 -34.07990953 -34.17042277 -34.92816469 -34.53924215 -32.1137227
 -29.28555173 -30.0913451  -30.87468178 -30.09301219 -31.54014531
 -31.27125333 -32.17873925 -30.35994289 -29.38812686 -29.8496169
 -31.60221994 -30.65845026 -29.14953671 -26.54063724 -28.53928331
 -32.86832657 -32.79193458 -32.63522802 -32.75937727 -33.82749233
 -35.10585699 -36.12297867 -36.65085816]"
7,"[-17.36281056 -16.16691787 -16.29175357 -15.45673707 -15.57892504
 -18.35865231 -16.31107222 -17.05243742 -17.14402937 -18.02229217
 -17.55942924 -15.24246684 -20.17146676 -26.19672616 -28.54771683]"
8,"[-30.49723275 -29.81303896 -30.09722895 -32.30288851 -32.11470334
 -31.07012369 -31.77138065 -31.23085088 -31.89386281 -32.32907164
 -30.84673349 -28.7238401  -31.1013081  -32.43968804 -30.50772561
 -30.03662529 -31.52769116 -30.88576303 -29.93375596 -29.42735253
 -31.01913032 -32.78389331 -31.61496828 -31.24261858 -33.83622004
 -30.96029181 -32.50068396 -33.43248981 -32.90421806 -31.23810763
 -31.97015674 -33.05955173 -33.70687338 -30.53302617 -30.81505876
 -32.0639061  -31.31145964 -31.79589669 -31.09964101 -31.45571205
 -30.87262243 -29.3420367  -30.77357761 -30.36455191 -31.51072605
 -30.33464233 -27.53853835 -24.74880853 -22.84361762 -25.36916254
 -25.29159377 -28.09073775 -31.35048918 -31.66704036 -28.42827466
 -25.48585891 -23.88162698 -26.51347346 -29.0882466  -28.46161648
 -29.14424124 -29.43794346 -27.66190308 -26.05286601 -24.99514575
 -26.94142555 -26.25252468 -25.75631992 -25.91283036 -24.14836155
 -24.88531387 -24.58935617 -23.33560562 -21.34392211 -21.10307648
 -23.42454983 -24.92895243 -24.14561575 -24.78440583 -24.02166263
 -24.86246491 -24.91100668 -24.68065392 -24.97484647 -24.49835261
 -23.74590615 -24.27358951 -24.59769163 -23.68402765 -24.73194149
 -25.67875116 -25.98441721 -24.87766486 -25.13008206 -24.86040557
 -26.56446684 -29.72193733 -26.49680255 -22.43929901 -19.00548365
 -16.13955796 -15.08409319 -16.92897462 -15.98569526 -15.17450836
 -15.60412754 -15.74563415 -16.04453377 -16.08925104 -19.23142352
 -20.90204491 -18.26794294 -15.14371621 -19.34272637 -20.05771231
 -20.67600697 -23.48819348 -26.67184712 -31.29341583 -31.71411117
 -33.90015789]"
9,"[-27.13255264 -30.30179083 -33.37345517 -35.25511067 -37.31896942
 -37.88234814 -38.83817971 -38.71736464 -38.00002516 -38.80689724
 -38.01238124 -38.05572561 -35.62196877 -36.50219286 -36.78706931
 -34.93679434 -32.43400032 -36.28978584 -39.67126435 -43.88945586
 -45.69299344 -44.89286817 -45.06959944 -48.35985374  48.07571152
 -48.08304601 -44.75044956 -46.04262166 -46.07764038 -47.75987256
 -47.66065123 -47.27080688 -46.93197552 -47.21709713 -46.90316427
 -47.0170462  -47.01166248 -46.75160607 -46.20277027 -44.2994622
 -45.5894965  -46.65252203 -46.5829651  -46.23128734 -46.5342174
 -47.15132548 -45.49196187 -47.02082167 -46.73494497 -44.78585073
 -43.29624602 -39.15875152]"
