,0
0,"[10.183988  9.533576 10.079066 10.021646  9.597144 10.214206  9.060818
  9.13007   9.022944  9.332896 10.308804  9.543552  9.694236  9.622374
  9.30697  10.374344 10.226734 11.488118 10.636794  8.824758  6.462186
  5.731502  6.73467   7.841774  9.449592  9.599464 10.417206 10.704248
 11.449606 10.601298 10.953764 11.495716 10.926214 11.154966 11.1389
 11.060136 12.638722 11.143598 12.090796 10.636446 11.769186 10.442784
 10.096872 11.885186 11.312146 11.577844  8.688632  9.546684  8.28008
 10.131962 10.591438  8.939598 10.133238 10.404156 10.55397  10.284212
 10.71202  11.568796 10.98839  11.118252 10.627688 10.12506  10.440058
 10.442146 11.940518  8.749184  5.749308]"
1,"[11.65742  10.425848 10.232128 10.188396  8.75017   8.94882   8.685442
  9.754614  9.946072  8.853178  7.49592   5.774712  8.149464  9.668252
  9.99862   9.542218  9.603988  9.941026  8.47525   8.648438  7.492614
  8.578142  9.061862  6.84342   7.522368  8.258678  9.518612  8.558422
  6.29184   7.414662  9.234876  9.604916  9.715928 10.059868  8.681962
  9.099852  9.14022   9.27043   8.70812   9.510898  9.081698  7.957774
  8.661662  9.247114  7.886492  6.414452  6.537238  7.283872  8.059796
  8.663924 10.46204  10.271104  9.387822  9.820154  9.819574  9.869048
  9.725498 10.454442 10.212176 11.204556 11.161752 10.69375  10.902956
 10.607968 10.703436  9.579164 10.22134   8.886238  8.7406    9.70572
  9.597028 10.708134  8.727782  9.150776  9.498312 10.244424 10.428574
  9.90669   8.55239   9.962718  9.900368  9.90089   8.056548  6.096264
  7.05367   6.932566 10.35155  10.19524   9.212082  8.192732  7.482348
  6.006306  8.636838  8.928056  9.252508  8.213496  6.655732  7.522484
  5.82001 ]"
2,"[11.91233  11.952872  9.547612 10.714282 11.257278 11.634974  9.873572
 10.811316 10.628442  8.688052  7.113526  6.224792  5.670834  5.158984
  6.084954 10.96925  12.382362 12.26787  11.59333  12.526028 11.970446
 12.75507  11.913316 11.647966 10.820306 10.909394 10.339138 10.792698
 10.733828 11.073186  9.924322  9.114932  8.959318  8.272598 10.617712
  9.28      7.223146  9.00102  10.033072 10.53918   9.066212 10.790378
 11.32276  11.913896 10.02008  10.244482  9.952684 10.659588 10.131092
 10.680236 10.23381   9.098924  9.979828  9.506142 10.206144 10.82599
 10.139038 11.253044 10.30515   9.266892  9.392404  9.378194  9.534098
  9.873514  9.207848  9.511246  9.439616  9.854838  8.435172  9.094052
  9.599174  8.991334  9.469428  9.601204  8.721982  9.917014  8.949284
  9.610078  9.843992  9.629972 11.031716 10.197154 10.939612  8.484588
  9.387764 10.599384 10.769962 11.443806 10.77408   9.867714 10.286706
 11.314466 10.623164 10.221282 10.802036 10.673856 10.947906 10.476888
 10.941004 10.333396 10.256256 10.775878 10.815202 10.716718 10.955272
  8.698724]"
3,"[10.952662  9.116846 10.145476 10.432286  8.453094  8.79048   7.877676
  5.444286]"
4,"[ 9.837264 11.38395  12.280166 10.98317  11.168132 10.008306 10.912584
 10.204926 10.793742 10.751286 10.382464  8.653078  9.935864  9.919218
 11.234368  9.94787   9.504808 10.686616 10.127206 10.311008  9.818994
  9.763256  9.639368 10.043454  9.022596 10.550548 10.421788  8.73103
  9.188418 10.598862 10.24512  10.460416 10.058882 10.494578 11.629406
 10.909742 11.09453  10.871636 10.171634 10.832544  9.929716 10.393368
 10.72768  10.296044 10.620206 12.806342 12.194442 11.718668 10.46842
  9.923104  9.367348  8.48859   9.169626 10.211828  9.262948  9.425696
 10.180914 10.23845  10.867576 10.484718  9.822938  7.752396  8.199808
  9.586646  9.542566  9.674052 10.20626   9.797418  9.547322 10.631806
 10.360308 10.840026  8.346664  8.911062  9.305636  9.127808  8.578258
  7.374758  8.276136  9.311668  9.612398 10.37736  10.09316   9.799274
  8.99232  10.163166 10.507106 11.069184 11.240052 11.123762 11.304896
 11.831826 12.181392 11.654868 11.7885   12.421976 11.008458 10.46552
 10.317388 11.087048 10.255444 10.043628 11.215054 10.800238  9.227974
 11.442066 11.825098 13.06479  11.950784 12.302206 12.354348 11.263136
 11.143482 11.089136 11.190346  9.7788   11.712172 11.380818 12.611346
 10.443538  9.201004  9.728166  9.787094 10.527812  8.104746  9.445416
  7.059354  6.393398  7.542494  7.534896  5.376136  6.016688  7.02293
  8.639854  8.10492   8.858862  7.743232  7.753846  8.75336   7.942462
  7.563838  5.453334]"
5,"[10.572472  8.926316  8.4999    9.45835  10.269422  9.079784 10.376606
  8.452688  6.7367    6.710774  8.570196  7.6444    9.110756 10.04502
  8.592584  9.371756 10.179058  9.18343  11.288714  9.666338  8.426878
  9.206514  9.125488 10.234738  8.614566  8.832298  9.048754  7.7691
  9.52041   9.323732  8.662764  8.484646  7.844848  8.022676  7.666788
  8.931536  9.16081   8.926954  8.002666  7.556008  7.369538  8.613174
  9.517278  9.417692 10.56151  10.50148  10.368834 11.246896 10.644624
  9.966952 10.060854 10.275338 11.83432  10.09722   9.818762 11.072954
 10.794206 11.241212 10.144142 10.56006  11.518568 10.570906 10.459256
 10.8286   10.824656 11.09975  10.569398 10.539876 10.329858  9.437006
 10.62125   9.564896  9.583282  9.972868 11.068198 11.503082 11.293702
 10.484022 10.6981   10.783534 11.07771  10.282994 10.375388 10.860268
  9.907502 10.177666 10.142054 10.447598  9.840106 10.698448 10.321042
 10.00935  10.349462 10.937756 10.974412  9.808844  9.83332   8.963088
  8.69304   9.859884  9.82607  10.2747    9.882968 11.421418  6.95304 ]"
6,"[ 8.351884  8.215062  9.621504  7.990486  6.857572  8.135138  8.555058
  9.588792  9.187432  9.45371   8.640318 10.217802  9.631422  9.893814
 10.419932  8.740078 10.948312 10.566324  9.9847    9.610832  9.817312
  8.584464 11.105434 11.793894  9.827984 10.05401   9.83506  11.078522
 11.427334 11.391142 11.211284 11.981872  9.708736  9.835988  9.772536
  6.673886  5.796404  5.60802   6.002942  8.897606 10.685166 10.600196
 10.699086 11.305708 11.54519  12.00513  11.827592 11.41295  11.803754
 11.850444 11.194696 11.716464 11.486842 11.868598 11.97613  11.763966
 10.977834 10.580534 11.009038 10.669448 11.423448 10.801108 10.890254
  9.601494 10.169198 11.188374 10.1152    9.65468   9.895322 10.365296
 10.252544 10.65837   9.267414  9.79939  10.428052 10.180914  9.45023
  8.514226  9.51084  10.894546  9.942592 11.098126  9.966198 11.277172
 10.345112 11.118078  9.869744  9.75473   8.52629   9.508636  9.572494
  9.042954  8.250268 10.490692 10.5763    9.976116  7.614704  8.746806
  7.529096  5.328808]"
7,"[12.243394 10.7619   11.31609  11.601856 11.69135  11.72151  11.97207
 11.82359  11.711824 11.914534 12.221238 12.000606 11.96743  11.95003
 12.076412 11.833218 11.982452 11.920218 11.634684 12.615928 11.704168
 11.34741  11.380238 10.5734   10.23439  10.51076  11.533532  9.84086
 10.38838  10.798034 10.277426 10.874942 10.44957   9.5758   11.234136
 10.069612 11.335288 10.534134  9.823286 10.347722 11.484696 11.075042
 11.286394 11.694076 11.376874 11.100156 10.493128 11.137392 11.674588
 12.023806 11.526456 11.050102 10.314604 11.780786 11.700978 10.719212
 10.803486  9.718248 10.705872  9.697542  7.137828]"
8,"[ 9.879198 10.788406 10.729478 10.28514  10.343604 10.268204 10.74392
 10.375562  9.547496 10.572414  9.936096 10.442262  9.703052  9.17415
  9.875602  9.725208 11.559806 10.306194 10.23526  13.117976  8.347128
  9.1292    8.031608 10.361932 12.022124 12.892356 10.478222  9.698354
 10.271278 11.359416 10.77234   9.916666  9.981046  9.037096  8.55761
  9.176528 10.13405   9.3351    5.060384]"
9,"[ 8.925388  9.536476  9.048696  9.968634 11.11193   9.804494  9.457016
 10.004014  8.938148  9.642442  8.904218  9.129374  9.285336  8.52136
  8.816116  9.142076  9.345772  9.339044  9.25767   9.587516 10.540572
  9.758906 10.55774  10.04966   9.49692   9.532242  9.60103   8.807532
  9.622258  9.156866  9.418446  8.689212  8.792162  9.566114  8.948588
  9.569014  8.392252  7.567318  8.887166  8.12464   6.581376  6.430982
  8.384422  8.460518  8.012294  9.48097   9.104086  6.671102  9.26492
  9.919392  9.47691   8.886702  9.518902  8.69043   9.014128  9.33336
  9.119804  8.741992  9.538448 11.97584  11.328096 11.23837  12.13215
 12.16637  11.687812 11.101954 12.21944  11.694482 12.223732 12.524172
 12.377606 11.048014  9.84898  10.453108 10.772978  9.633452 10.20046
 10.31646  10.20278  11.980886 11.53388  10.83034   9.826012  9.539956
  7.421332  6.73525   7.408572  9.668832  9.67846   9.898106 10.0543
 10.506874 10.116998 10.965828  7.199424  7.998142  6.812216  7.473416
  9.020044 10.146346 10.326088 10.958752  8.792162  9.193696 10.82338
  9.273388 10.237986  9.97571   9.824794 10.896054 10.83005  10.647002
 10.424804  9.668774  9.909474 10.747284 11.322354  8.31865  10.35474
  8.821104  6.48556   7.31293   9.463338  8.971904  8.9088   10.0746
 10.097568  9.777814 11.285872  9.233716  8.668912 10.965886 11.546698
  9.748234  9.965386 10.187062 11.770172 11.32189  11.693554 10.889964
 12.603226 10.29674   9.829144 10.35532  11.180486 10.909394 12.5338
 11.96772  12.208536 12.37227  12.963638 10.66504  11.89725  10.89907
 10.770136 10.454848 11.652722 10.17668  10.891646 11.692452 11.894582
 11.862624 12.262766 10.074194 10.412682  9.150834  9.194044  9.376396
 10.166008  9.69847  10.01689   9.42268   9.347686  9.670572 10.28659
 10.053894 10.355436 10.464244 10.751344 10.460706  9.839062 11.421186
 10.92691  10.944716 10.98752  11.139364 11.25055  10.96084  11.54287
 11.491772 12.175708 12.013772 12.00948  11.76965  11.427334 11.68497
 12.142068  9.088078  8.639912  9.880416  8.741586  8.485632 10.089042
  9.750612  9.843702  7.19432   7.039402  6.960696  9.405048  9.914056
 11.156126 10.324754  9.412066 10.079936  9.430626  9.094632  8.285764
  9.306274  9.007516  8.506164  8.247658  8.899694  9.173454 10.272902
  9.917594  9.780018  8.654006  7.44546   9.312828 10.616436  9.174324
  7.017594  6.327394  6.319912  8.892792  9.488916  9.769056 11.27607
 11.181936 10.65315  11.135826 11.15601  11.384878  9.85014   6.211394]"
