,0
0,"[-36.49208235 -35.91108742 -34.34917924 -33.01003646 -34.79039403
 -33.86882602 -36.33444959 -34.84620799 -35.0903573  -34.69583399
 -33.10508696 -33.76602631 -31.42193789 -32.79403936 -35.77415193
 -34.21381321 -33.49529425 -34.87710676 -33.76318166 -34.99148124
 -33.84577456 -34.47189149 -33.81154068 -34.10895359 -34.40499321
 -33.84557838 -33.77014615 -33.5795547  -34.29110918 -33.7582771
 -34.31317973 -34.58803162 -34.27796494 -34.29611183 -32.66544163
 -35.60023601 -32.86613649 -32.02264917 -34.32377359 -33.60201761
 -33.48136528 -34.7759746  -34.19085984 -32.922539   -33.93778422
 -33.34080041 -34.48729183 -32.84377166 -33.52668347 -33.30087724
 -33.85489705 -33.38327396 -33.25889415 -33.45919664 -33.73757983
 -34.10856122 -33.58269362 -33.1815001  -34.0794281  -32.60334982
 -33.37336673 -36.43940731 -38.81861242 -33.61663322 -30.91961222
 -31.47471103 -31.28559095 -32.96942665 -32.94755229]"
1,"[-18.33537793 -18.61013173 -18.26023997 -18.74098556 -19.10480629
 -18.34273477 -17.7996031  -19.46303581 -19.83941223 -19.5117872
 -17.9025009  -16.26633759 -13.80856133 -13.33752678 -11.5358834
 -11.28682952 -12.13934123 -14.71276717 -17.0396896  -20.09592104
 -20.62345619 -20.42531171 -17.80921605 -18.83917497 -21.40691161
 -19.98596067 -20.05805779 -21.15530736 -17.95135038 -15.1116065
 -12.66462028 -11.71038787 -11.78425063]"
2,"[-0.58496777 -1.78030867 -1.67554714 -2.53119777 -3.57175056 -2.8339076
 -2.44693732 -3.19145049 -0.68443238]"
3,[2.87029918 3.35506651]
4,"[15.36997875 16.10997971 16.30577    15.99521286 15.68338053 16.24897512
 15.80324813 15.81825611 15.72143997 16.42230249 15.92390046 16.45918483
 15.25472144 15.45276783 14.98428365 16.42083112 15.16536024 13.04599905
 15.84297512 15.65228558 16.27595023 15.33858952 15.41617976 14.84401306
 15.1929239  16.54530901 18.98856776 23.34549018 22.8545431  21.09252861
 17.87925295 16.08163132 14.85490119 15.78176613 15.22254748 15.19567046
 14.84715198 14.52560861 14.92003384 16.6291771  15.2190162  15.88947041
 13.39863737 14.25732884 13.95461901 14.20995073]"
5,"[32.4090306  32.34085713 32.98198204 32.8829098  32.85858315 32.30260151
 33.47852033 32.56862519 33.14157662 32.28396416 31.83156697 32.62963799
 32.46043046 32.47936208 33.24673053 32.78884022 32.70889579 33.89923403
 32.79551043 32.29416566 32.38382113 32.8534824  33.17453531 33.01327317
 33.53404002 33.70344374 33.1746334  32.39382645 32.17410188 32.77520552
 33.27566747 31.51777282 33.01925674 33.37660344 32.77353797 32.23854788
 32.88752009 32.0426595  32.16841258 33.13863388 32.41001152 32.59481557
 32.63238455 28.94130605 32.34056286 32.60815599 32.28288516 32.10386849
 32.38087839 31.89846525 32.14820577 32.57598204 32.11622799 32.57578586
 32.06433768 33.40622702 31.52385448 33.26880107 31.77388927 32.48681702
 32.48514947 32.42119393 32.42315575 32.12809705 32.37165781 32.63277692
 32.00469816 33.82340943 31.78006902 34.30150655 32.12358484 32.94686534
 32.23707651 31.95212121 31.79958919 32.51791197 31.89503205 32.82307409
 31.50502094 33.31343263 31.52826859 32.7053645  31.67795595 32.34164186
 32.99287017 32.11701273 33.88913062 35.80907214 34.62000909 34.46110114
 34.20694651 31.35758968 29.59243627 26.61732636 23.55550371 23.66958392
 24.09804683 21.57347038 19.67697268 21.54374871 23.78003476 24.53563224
 25.66476149 23.95502968 22.91938146 23.96307317 22.5909717  24.08019421
 24.08470641 23.81652473 26.5828963  26.33570616 25.34331622 24.97625847
 25.31997048 24.92211206 25.16773274 25.3502807  25.92882334 24.79606471
 23.01678615 25.59354719 21.57445129 19.06282289 19.79478037 19.98115389
 21.57288183 21.82713455 19.80949407 19.78055712 19.42988063 21.08164047
 21.05368444 21.36159312 23.5285286  23.73147955 24.92044451 24.92103306
 24.35239764 24.44126838 24.3347412  23.69626476 23.69391057 22.90496204
 21.6885315  20.46621549 22.06392701 21.96877842 21.76131527 22.32514421
 21.07349889 20.64729208 21.71825318 21.94396132 22.38233145 22.16554962
 21.97378108 21.77387096 20.80580766 22.27246917 20.306719   21.85548294
 21.50784728 22.13494513 22.32259383 23.03571777 19.17758974 16.10419232
 15.38959701 13.73970091 13.67142935 15.52192221 14.45194203 15.36880165
 12.47255716]"
6,"[28.91952978 29.5615375  27.68907218 29.34730605 28.81771098 28.67518428
 29.30444014 29.8658168  28.81280641 26.09067403 25.49898715 24.20977285
 24.94123987 26.12883155 25.64220049 23.33705433 24.01976996 25.3740188
 24.78390138 24.51817198 26.52727852 27.47601782 27.57499197 29.97155925
 33.72816275 33.02680977 32.49692043 30.85928574 32.36616469 32.23001393
 33.08242755 32.39441499 30.52812943 31.5100236  34.73683586 34.85376072
 34.31013859 33.38994386 30.71793614 32.63728912 32.01068173 31.05409512
 30.24543023 28.70657351 28.76729204 32.76461166 32.71684118 32.54782983
 32.30809463 32.75931473 32.02588588 30.63004632 30.90676195 32.35066626
 31.00151817 31.12991971 33.17149448 33.62055657 32.65837875 32.8252321
 32.94470733 32.53527414 28.99231354 28.04141623 29.59940076 30.57001442
 29.27050054 29.05008933 29.88651407 31.08303206 32.04314996 32.63189409
 31.73239664 29.84443289 29.89396901 30.56932779 32.95382983 28.00786899
 28.88657109 30.78149932 29.76409609 29.08785449 31.29530169 27.98197288
 27.2319666  28.19286923 27.38636235 27.8404271  29.83815504 30.27574045
 32.68378441 33.6440004  29.71142105 28.78416375 26.11902242 25.35449863
 28.56895138 26.89306107 25.56343315 24.1256105 ]"
7,"[ 35.43240145  36.05027871  36.69993756  36.83942343  36.40860632
  35.95738623  35.85723498  39.83179742  43.16062465  43.89680005
  42.26210811  40.55924269  37.75608687  35.68753699  36.29678221
  36.94634297  36.13110596  35.31037584  36.55142729  33.85509293
  31.37809077  29.83109247  33.23152637  36.39448117  37.49938187
  37.22345097  36.67374718  37.77452804  37.18490108  36.58065851
  36.35426373  35.90696728  36.92093732  34.97598251  35.9486561
  36.66658651  35.57021976  34.09227775  37.06728958  39.89771479
  42.41983896  45.31833955  46.84012838  46.97755432  47.02503053
  45.58603077  46.68583072  47.11046807  46.20184812  46.34672901
  46.30092036  47.42808778  46.18899816  46.69936732  47.00452944
  45.2680187   46.15976694  45.7644589   45.48980318  45.57955675
  45.76171234  43.79086142  42.2339559   40.67165535  42.30448356
  45.40210954  44.47651979  46.08099961  46.16830089  46.80000902
  47.48762922  46.34663092  46.79098462  46.66837046  48.0849073
 -47.2913684  -48.68321271  47.76640477  48.27020182 -48.49873235
  48.62342868 -43.5377861  -40.96721463]"
8,"[-25.05169101 -23.76443854 -24.58261829 -24.78301887 -25.45190362
 -25.95746631 -27.77647186 -28.75630611 -28.49096908 -29.90691737
 -29.49120633 -24.80871879 -22.42196065 -21.21298506 -19.09352578
 -16.11390367 -15.17879906 -13.04187952 -12.31708272 -14.75210179
 -16.50234532 -16.15353256 -11.40885513  -8.89173362 -10.85817043
  -9.57395879  -8.10504118  -9.4177974   -9.82026611  -8.13162393
  -5.46952344  -4.54314896  -4.93551426  -6.56324172  -6.62533353
  -4.71333741  -5.70798345  -5.20516732  -4.9633722   -5.32866429
  -6.69713638  -8.71634633  -7.74082809  -5.73103491  -4.06269764
   1.12456785   3.62413102   5.05086935   4.88646829   5.9697889
   6.1721513    6.50929119   7.43703895   4.18629241   2.68225811
   3.87024216]"
9,"[-30.55059265 -30.89361801 -30.35372336 -30.17392196 -31.49756631
 -31.66638148 -30.44171128 -31.21516138 -31.51188764 -30.71440516
 -30.39580453 -31.05105459 -31.34876177 -30.51655496 -31.27892074
 -31.04320729 -32.86005482 -29.78028146 -29.75340444 -29.69641338
 -30.85742231 -29.72554651 -28.97632496 -27.46140252 -26.79045785
 -26.33374464 -24.85864728 -22.25137984 -23.74403554 -23.35490725
 -24.08872846 -23.38080336 -23.74854774 -23.44044289 -23.33146343
 -22.55869996 -22.79519815 -22.71554799 -22.54987174 -23.7117635
 -23.82299906 -23.82829599 -23.52646898 -24.64882993 -24.07803651
 -21.22740449 -20.2558099  -18.23856179 -17.66767027]"
