,0
0,"[-40.65418124 -39.70653803 -38.15575108 -39.07382794 -39.70472385
 -39.63806962 -39.8493489  -39.4931896  -39.29038307 -39.42674131
 -39.23024031 -39.57962337 -38.83788552 -38.5649729  -39.70696952
 -40.30431767 -38.76129739 -39.26960327 -39.47680308 -39.24249833
 -38.9923366  -37.93873505 -39.80666156 -39.09236207 -38.86210737
 -40.15696643 -41.94786353 -41.6523177  -40.33124609 -38.82092042
 -40.52931612 -45.01916503  48.40873747]"
1,"[-41.62273174 -39.78710756 -35.43005717 -32.74917859 -29.42156675
 -29.95052494 -32.02575913 -29.75263142 -28.67667123 -31.59025611
 -37.75535503 -42.08532009 -39.80342544 -39.20994102 -38.2745068
 -37.8706785  -38.41346374 -38.72216979 -39.44854098 -39.13560837
 -40.58265323 -43.01225215 -44.07772928]"
2,"[-45.79910869 -48.34952954 -47.22573658 -47.72144121 -47.33446034
 -44.47278083 -45.34210018 -46.61510074 -47.47788901 -46.06362701
 -43.52649091 -44.60377497 -45.65884749 -44.19967209 -44.83101909
 -45.56870689 -45.89183818 -44.93894853 -43.89948783 -42.37779651
 -45.3919364  -48.36872266 -48.06100805  48.22476907  46.21121725
  46.96621337  48.60388519  47.01936416  48.0908134   47.5991196
  47.40122608  48.15347641  47.06329691]"
3,"[-45.10780524 -43.80534621 -42.75875624 -40.54051505 -42.37711987
 -41.10894408 -41.29519738 -40.42432861 -41.28248826 -44.30550295
 -44.8790117  -44.15770062 -44.22386452 -42.17906945 -40.77882082
 -39.54113318]"
4,"[-45.68923758 -45.51424205 -44.81573089 -46.33289164 -46.02554869
 -45.14010758 -45.22744354 -44.80365919 -45.21447946 -44.76526706
 -45.25797092 -45.14457931 -44.9068227  -45.86289944 -45.49845371
 -45.44917646 -45.68919835 -44.41081408 -45.83504921 -45.62576063
 -44.91867866 -45.72575668 -45.1824517  -45.67853878 -47.98602818
 -46.22613897 -47.07546303 -47.51062283 -47.81513173 -47.61145243
 -47.40449778 -47.32331044 -47.18330421 -47.25945105 -46.61520861
 -45.08798647 -46.47000497 -45.37566755 -45.42451332 -45.71226305
 -45.41044111 -46.0228225  -45.65496415 -43.46466144 -45.11839618
 -45.18359905 -45.56877554 -45.53277618 -46.4787621  -45.85143573
 -45.7331213  -44.99611014 -45.59898911 -45.76006934 -45.05031021
 -45.11250252 -46.35790781 -45.87761887 -45.92720012 -45.19740649
 -46.90395859 -46.32409528 -44.22807148 -45.69539601 -45.93961504
 -45.88175718 -46.58383787 -46.27463171 -45.20688929 -44.00428902
 -44.95508989 -41.61914259 -41.11293529 -41.1468753  -40.27371184
 -41.85389843 -40.68987661 -43.18172667 -45.97172126 -45.8005012
 -45.50804439 -45.00209206 -45.93622202 -45.81367122 -45.55174179
 -45.47342774 -46.03016751 -44.9202673  -45.36845984 -42.83857068
 -46.46783775 -44.33070545 -45.17979416 -45.10006798 -45.52520562
 -45.8303029  -45.40759725 -45.40791106 -45.15383657 -45.45028459
 -45.14589337 -44.8417277  -41.78369429 -41.44952098 -40.76124772
 -41.91272714 -41.84999548 -41.45117826 -43.40373417 -43.2355541
 -45.19862248 -46.42124746 -45.61520893 -44.29423538 -48.30343055
  48.67400108 -47.51207418 -45.67932329 -43.80986697 -40.88126847]"
5,"[-46.83258748 -47.22884522 -47.09956721 -47.69341447 -48.57286287
 -47.25775454 -48.24627482 -47.21136037 -46.94100723 -47.31750504
 -46.99172603 -47.56371478 -47.63682163 -47.53464856 -47.19462082
 -47.11250187 -47.59942976 -47.73180659  48.30979072  44.72632942
  43.18632952  42.06388691  42.67943577  43.19221337  42.95940901
  42.74994392  45.42356574  45.96154584  44.97384341  44.60982917
  44.43851105  44.52235592  43.9395605   44.60531822  45.4173877
  45.71638539  45.85818619  45.72001376  45.62557796  45.8828003
  48.31773391  45.91937824  42.44731786  42.09056037  42.47114745
  43.78707069  43.640857    45.24263733  44.38173189  45.82582501
  47.30708447  45.40130518  46.55012705  45.75541493  46.10599438
  48.14072807  46.61828166  45.48573844  45.47181332  43.53229995
  41.97386399  40.89633477  41.57258536  40.37257398  42.72895818
  43.93348052  37.22177185  34.26954969  34.18295902  34.08244323
  34.03654919  37.02701639  39.20492378  37.31640379  35.18331172
  31.99357811  33.02589975  32.54322785  32.39034579  33.59614296
  33.94113275  34.69024502  33.77560041  34.27925804  34.12892565
  33.71205482  32.20049354  31.42951295  29.91608844  30.85642587
  31.90796808  32.40799734  32.64188041  33.92671731  34.1572662
  33.68165492  34.23042208  35.06249665  34.7475145   34.45596969
  34.36212227  35.92595177  33.90249546]"
6,"[-41.77451548 -40.51849964 -41.62177071 -41.68234496 -40.83763971
 -40.42666254 -37.71809064 -37.14235583 -37.77232013 -39.21729583
 -39.69818297 -40.03891677]"
7,"[-18.20292639 -20.80721684 -21.32117122 -18.14398982 -17.42361035
 -16.47170134 -18.92909165 -20.61118655 -21.92495238 -23.10946962
 -25.65639252 -25.43466941 -23.22900985 -21.54662077 -21.90269181
 -22.11843301 -19.85717106 -19.8055893  -18.40895924 -18.72756976
 -18.25078171 -18.80425595 -18.60263599 -17.5581544  -16.82796851
 -16.74667331 -17.49490301 -18.76404964 -18.48358608 -17.99218647
 -20.12165016 -22.69603103 -21.59633931 -23.10231093 -22.41213523
 -21.95603872 -22.47156212 -21.16181692 -20.80427492 -20.97490659
 -22.05253388 -23.44592782 -22.09146536 -23.2497014  -22.22748037
 -21.01854515 -18.36904712 -18.0909371  -19.11610004 -18.2735326
 -16.24546728 -15.7293555  -15.73759289 -15.37485348 -17.10539208
 -18.30962022 -20.86007344 -23.94409386 -21.36902654 -17.54246413
 -13.83122521 -12.70397745]"
8,"[-25.96107793 -25.73347097 -26.12798317 -24.39146265 -24.31565904
 -21.5229873  -21.26066562 -22.34309804 -25.11576469 -26.12592382
 -29.39744296 -27.97717943 -26.01256163 -25.03162563 -25.43231587
 -26.11376386 -21.26792237 -20.75318348 -22.20286627 -22.15148063
 -25.25629066 -27.83665346 -30.0623181  -26.94466167 -23.18772483
 -21.50945444 -22.19207921 -23.15428495 -24.93954336 -21.12455253
 -21.2588024  -24.00508978 -24.61024384 -24.46148048 -24.58641425
 -23.63509363 -24.36047437 -24.65349014 -24.59367099 -23.93624873
 -20.52214427 -19.90100575 -20.9576473  -21.09787908]"
9,"[-29.4156829  -28.85348095 -27.38712725 -26.60163316 -26.56642812
 -28.23028308 -31.23506764 -31.90602277 -31.88552735 -31.39295097
 -32.74349087 -32.03183911 -33.06876976 -34.80980123 -32.63767962
 -32.01448175 -32.1597148  -30.66796248 -32.87038592 -33.04503823
 -33.22577051 -35.6353055  -34.52963186 -36.03854541 -39.71410859
 -43.38876957 -45.31804504 -43.69167021 -40.68968048 -39.74954898
 -44.09707734 -45.92522903 -45.27247462 -44.24544845 -46.87245057
 -45.62727082 -45.4559625  -43.17634294 -39.5785937  -41.73805522
 -40.88700522 -42.15719133 -39.89495855 -41.90643141 -42.79741314
 -40.59173397 -41.61583783 -41.82245906 -37.22159169 -33.31991213
 -34.72095508 -33.78483441 -34.83343469 -35.33581749 -36.1456315
 -35.07751644 -35.51958977 -34.62112574 -34.26760437 -35.93194965
 -34.87020876 -33.58429316 -35.88782077 -38.13554986 -40.10149152
 -40.93867524 -41.11323929 -41.12337912 -40.70755758 -39.7601105
 -40.54970367 -41.29311842 -41.91319784 -40.94886411 -41.77629044
 -40.49935752 -41.17450979 -41.76750389 -41.78614589 -41.17272502
 -42.35947812 -40.27141713 -41.98890339 -40.12066307 -40.80833814
 -42.18949367 -41.59570525 -43.02602036 -44.12223081 -45.11908262
 -45.44187068 -45.29196978 -45.57033476 -44.21393062 -44.2125283
 -43.2873614  -41.81520231 -41.23002392 -41.51822474 -42.39632084
 -41.6297041  -40.74458661 -39.44541273 -39.8812884  -37.97923555
 -36.9031773  -36.92073078 -36.7859906  -38.91614074 -39.55677442
 -43.00001374 -42.49545392 -42.6430307  -46.02901035 -43.68510972
 -44.77968249 -45.16037745 -45.53859138 -44.12202487 -40.88366123
 -42.30539573 -46.02835332 -43.50920219 -44.22416852 -45.39525097
 -47.50418982 -47.29217507  46.16689224  42.41623151  38.85738432
  38.81070577  40.69569546  41.58209759  42.92793041  42.2602114
  41.67398373  40.51937606  41.16101     42.4496714   40.70775735
  41.68202499  41.66388312  41.55395317  41.65623411  41.65368444
  41.39146082  42.62206823  41.07039869  41.23789231  41.48913274
  41.64564318  41.76175117  41.5015869   41.61298781  41.67565082
  41.70830619  41.6814366   41.27005736  42.28796356  44.05655106
  47.18450424 -45.76915008 -46.12658421]"
