,0
0,"[-43.80993068 -44.23957069 -44.3231445  -44.08404689 -45.69889496
 -43.02844689 -44.2892049  -46.04388215 -46.6192074  -47.20006499
 -43.54678108 -42.1973289  -41.93060877 -41.67635606 -41.70432189
 -41.5589015  -39.80912881 -39.86821903 -41.13479385 -41.85973779
 -41.61207681 -40.90740835 -40.09346614 -38.44047035 -39.21921739
 -36.69130583 -35.25515073 -33.33138364 -32.33526623 -37.30212052
 -39.09434713 -38.54954791 -36.73456411 -33.55562042 -31.08205145
 -29.32964991 -28.55443417 -26.32079658 -28.26692849 -31.92141893
 -34.78186008 -38.31481537 -40.07476993 -40.11585058 -38.73876608
 -37.96668925 -37.80886031]"
1,"[-40.01638598 -40.30130204 -40.78034084 -42.66489101 -43.79926815
 -42.34102288 -41.39431407 -39.37108238 -40.69625696 -42.51287889
 -41.30425642 -42.59698239 -42.22575577 -44.83511255 -48.1720127
  48.42391092 -48.07449031 -45.95653183 -44.17793991 -44.96896798
 -46.63878643 -47.71650601 -48.15505664 -46.8272591  -48.01694994
 -48.32416903 -46.90583025  48.64824579 -47.49310302 -47.26970983
 -48.42360028 -47.89514994 -47.60927258 -48.53170967  48.76428782
 -48.04872172 -46.57835236 -45.43646143 -45.22045452 -45.5501787
 -42.4244986  -40.16641666 -40.28770658 -40.66299419 -40.72475249
 -40.00497796 -39.9112615  -41.5021851  -41.61219452 -41.52014562
 -43.3869805  -45.26352642 -44.12446051 -44.55499315 -43.36573392
 -45.15279112 -42.90961906 -41.62738887 -42.10535847 -43.04774146
 -41.01451426 -40.87516573 -40.03121739 -39.4367251  -40.28946242
 -41.06843507 -42.2695045  -43.94368801 -43.84816668]"
2,"[-39.66019675 -38.92415868 -38.04231766 -38.45165276 -37.34214178
 -37.11084243 -38.87491684 -39.04196636 -39.72180792 -39.01999391
 -40.76232147 -41.89344197 -42.80111044 -42.60234798 -44.36036034
 -43.64298905 -44.05105878 -43.66927753 -43.67555537 -43.20969024
 -43.2559403  -44.96128743 -44.68058929 -44.19225143 -45.21218542
 -43.78518224 -41.34968252 -39.32275278 -39.1241669  -38.3178562
 -40.05352335 -41.73441631 -43.95253585 -43.33415832 -44.1885632
 -44.63593812 -44.98991047 -44.24344529 -43.39483761 -45.16160953
 -44.03154841 -46.14986983 -46.34483615 -45.35965592 -41.99542752
 -44.34245868 -43.52368057 -45.40704384 -44.07118712 -44.65177006
 -44.17071058 -44.70907501 -43.90319591 -44.09162935 -43.63904578
 -44.02716373 -43.32730174 -43.49407661 -44.59358228 -42.38816557
 -43.95603771 -43.34042636 -43.52263099 -44.00684902 -43.59182462
 -44.41880316 -44.7243184  -43.58917615 -43.24931913 -44.1708479
 -44.50142548 -44.30715561 -44.12258697 -43.478382   -43.62522471
 -43.82673372 -43.62337079 -44.35506341 -44.00297441 -44.09685762
 -43.13150164 -43.42990526 -45.2281743  -41.98818838 -40.30045846
 -39.21411664 -38.75043894]"
3,"[-25.80297247 -26.36160257 -24.03036412 -27.02685795 -24.41870768
 -24.79086617 -26.60428052 -25.5911933  -26.13618871 -25.38834044
 -26.44821722 -25.15929719 -26.64812734 -24.25293334 -26.34316141
 -25.80738658 -25.66456561 -26.43007032 -24.94290773 -26.7763327
 -24.63460669 -27.07521697 -25.78747404 -25.83230178 -23.61033707
 -21.43604474 -20.99826315 -20.78952481 -18.01481547 -17.23567607
 -20.17047045 -21.77926629 -21.21514307 -22.25805005 -21.56601574
 -21.65312084 -22.15191523 -22.13700535 -22.119447   -21.23760598
 -21.23623271 -21.6207507  -21.33491258 -21.33030229 -21.51716626
 -22.06510441 -22.02370987 -22.44501211 -21.9939882  -21.67185628
 -21.70510924 -21.92414717 -23.97680626 -23.55197273 -22.55055838
 -23.03120588 -23.49812059 -23.445936   -22.9517519  -23.99230469
 -23.94502467 -22.37693673 -23.60533441 -22.66238249 -22.79372678
 -23.25701211 -23.530785   -23.23248928 -24.000152   -23.06808822
 -22.41823318 -23.65555717 -23.71892416 -22.50200317 -23.07338515
 -22.94105995 -23.32793214 -23.43769633 -22.0052687  -24.09814523
 -21.83498216 -25.16469222 -23.27663038 -22.35545473 -22.72525903
 -23.71009594 -22.95332137 -22.2619737  -23.53784758 -23.73589396
 -22.74154219 -23.08701984 -24.57173015 -22.52240617 -23.19962868
 -23.00275939 -23.3792339  -25.00607854 -25.76942524 -21.16031002
 -21.3210817  -25.99886085 -21.67715322 -23.30164366 -23.37158278
 -23.35019887 -22.91555621 -22.16329383 -23.07760308 -22.739188
 -23.24376978 -22.79333441 -22.42392248 -23.08927594 -23.13537887
 -23.08937403 -22.82109426 -23.11899761 -24.12149097 -23.22817326
 -22.82246754 -23.88960307 -22.64492224 -24.72151561 -23.03973982
 -23.32930542 -23.15048493 -23.23160646 -22.63442647 -24.81058253
 -23.9627792  -22.74968377 -23.25975867 -23.99573789 -23.86292223
 -22.18085217 -23.33391571 -24.17946294 -23.23317592 -22.59842695
 -23.17981424 -23.17638104 -22.76900776 -23.22395533 -23.36402975
 -23.09780989 -22.90947454 -23.20041342 -22.43137742 -23.14410899
 -22.75929672 -23.66055983 -22.50641728 -22.20596355 -24.55799737
 -25.15321553 -22.48827039 -23.25063617 -22.63030663 -23.77719041
 -22.88475553 -23.40483574 -22.97862893 -23.26603651 -23.24259269
 -22.59695558 -22.90868981 -22.65561419 -23.29144217 -23.01982728
 -23.13665405 -24.98292899 -25.2553286  -23.41572388 -22.84414572
 -22.588814   -20.56411094 -25.30682655 -22.50190508 -22.98755524
 -23.03934746 -22.79588479 -22.92203023 -24.30099809 -24.73956441
 -22.68288358 -23.03277534 -22.89986159 -23.51715031 -22.13788817
 -23.15342767 -22.51161612 -23.70744748 -22.40136147 -22.83806406
 -22.72457239 -23.14440327 -22.64246995 -22.75792344 -23.07750498
 -23.16627763 -23.26005294 -22.52338708 -23.80475407 -23.52107396
 -22.3716398  -24.1652397  -24.18132667 -23.66154074 -23.98583066
 -23.97886618 -23.97150933 -22.89760549 -21.99330156 -23.15744941
 -23.21159583 -22.59313002 -22.68347213 -22.8919162  -23.42965284
 -23.64349193 -23.21208628 -22.85601477 -25.78531604 -21.70501115
 -22.41195534 -26.00386351 -23.19089856 -23.4889981  -23.63054388
 -22.26913437 -21.35629649 -22.59165865 -25.6093402  -22.74389638
 -24.20418195 -22.86602009 -22.93223173 -22.72162965 -22.29444193
 -23.73864052 -22.62687343 -22.57253084 -22.75203796 -23.42837766
 -23.09849653 -23.88666033 -23.01747309 -23.5342182  -23.07828971
 -24.0464511  -22.40361758 -23.12301936 -23.51126483 -22.58351707
 -22.99854147 -22.21018148 -25.40776252 -24.61930444 -25.48554894
 -27.12887293 -30.59434138 -34.12670812 -33.63478012 -33.3668927
 -32.36881346 -33.65626212 -33.3838625  -31.4602916  -31.69678979
 -33.18199056 -33.45007415 -32.966582   -33.66352087 -33.12254721
 -32.98178616 -35.08604128 -35.39110531 -33.28704637 -33.44889705
 -33.12343003 -32.71566439 -33.17953827 -33.15148415 -33.63507439
 -33.33501302 -34.20998765 -34.11160205 -33.24418046 -32.6907492
 -33.21239887 -32.91851725 -35.46800891 -34.09080669 -34.71908163
 -35.14254189 -32.76059022 -33.1238224  -33.76622249 -33.74650614
 -34.70417175 -35.97592579 -36.18495841 -34.04480186 -35.4002278
 -35.5348091  -34.34702123 -34.90349332 -34.68504394 -34.48562428
 -35.14832927 -34.65110434 -33.16982723 -33.15913528 -34.00409396
 -32.7280239  -33.20337446 -33.41534982 -32.50584705 -33.6010367
 -31.60095456 -33.20229546 -32.41942859 -32.76500433 -31.14767455
 -32.60423265 -32.80777215 -35.14038388 -33.67960785 -33.80840176
 -33.39376973 -32.09013601 -32.84642013 -33.74454431 -35.44328989
 -33.09979002 -33.74562331 -33.25673615 -33.96662307 -32.75352764
 -34.17879461 -33.31107874 -33.69795093 -33.94759335 -32.69104347
 -35.21954358 -36.93643605 -39.36088088 -38.42016545 -35.65987554
 -33.84322418 -32.90292073 -32.94421718 -33.43486999 -33.59260085
 -34.63491927 -34.09119906 -31.25351509 -35.38904539 -38.31520773
 -39.48101333 -38.16944402 -37.0161843  -37.78208137 -37.88674482
 -38.11255105 -37.60414371 -36.48963006 -35.56511932 -36.35230221
 -35.56148994 -36.65393304 -37.64475352 -38.1063713  -37.79061532
 -37.50409056 -37.97532129 -37.74804368 -37.97414419 -36.53985282
 -35.62279702 -36.05145611 -36.19878928 -36.57300769 -37.04208041
 -36.41154937 -37.01490911 -37.14801904 -37.64593061 -37.56883083
 -35.18413261 -37.86379145 -36.41478638 -36.73485838 -38.13540633
 -37.70998425 -38.04506422 -38.18160734 -38.07988664 -38.12716666]"
4,"[-29.78087001 -31.14110243 -30.01874148 -30.39815873 -31.60085647
 -30.4731005  -30.04748224 -31.34317056 -31.35974799 -31.45009011
 -30.91892558 -32.64739283 -30.40875259 -32.34007271 -31.77653804
 -32.18832542 -30.76070427 -30.53352476 -30.78081299 -30.70910823
 -31.33002632 -31.66343874 -30.39796254 -31.13894442 -28.20856415
 -27.43305413 -25.07748903 -24.05743733 -23.56541124 -24.64971276
 -22.78431001 -26.36640905 -27.44492318 -27.79236265 -25.86800702
 -26.23761514 -25.12064921 -24.26892223 -26.29519475 -25.64494735
 -25.00323389 -26.11804181 -24.17907057 -25.81346825 -25.70841244
 -25.02039988 -26.17179586 -26.61497247 -25.9711991  -25.29024911
 -25.49545617 -26.92386205 -26.39848491 -24.52229212 -26.3398263
 -24.70739045 -26.82812492 -26.38828342 -25.33125129 -26.16757793
 -25.78247139 -25.65887632 -26.12422157 -25.96923727 -25.99689903
 -25.33183984 -25.55695943 -25.8298495  -25.30545327 -25.65191183
 -24.98077098 -26.10891932 -25.89351077 -26.15492415 -25.41188236
 -25.62552527 -26.43683862 -26.12206356 -25.89851343 -26.05840229
 -26.16237909 -25.68771517 -26.55964896 -24.72877436 -25.84063954
 -25.56196209 -25.62611381 -25.67172628 -24.86208048 -25.29750787
 -24.34710101 -25.47063906 -25.12045303 -24.80067531 -25.8275934
 -25.45111889 -25.23404278 -25.74647187 -24.45343201 -26.2538983
 -24.75898649 -26.18366491 -24.47854339 -25.91960306 -24.40546535
 -25.62189589 -27.19567312 -24.97861297 -25.06042114 -25.79188815
 -25.53449652 -25.49604472 -25.12359195 -24.82696378 -26.00268641
 -25.43768038 -23.65536098 -22.84002588 -25.64180843 -24.90582921
 -25.20706767 -25.99993986 -26.0243646  -25.49270961 -26.44772676
 -24.11746922 -25.97306283 -25.20618485 -25.64602635 -25.37853131
 -25.41090144 -26.69060088 -25.78188284 -24.96095653 -25.79100533
 -24.40968328 -27.02469994 -23.38060718 -26.70090047 -25.95560258
 -26.6892276  -23.74766492 -25.48358712 -25.6568164  -24.7317171
 -26.23290676 -25.77619354 -25.91940688 -25.83563689 -26.13805244
 -26.02151995 -25.81484152 -25.91430613 -26.64871589 -24.91348033
 -26.25458494 -25.72763834 -26.27596885 -25.39363737 -25.79071106
 -26.87373739 -26.22044916 -25.25385723 -27.02097247 -24.11952914
 -26.76054    -25.69801476 -26.06262021 -25.78100002 -26.36199494
 -25.9043989  -25.69281592 -24.10501162 -25.66515416 -25.47328753
 -25.69095218 -25.95354266 -26.26792536 -25.94216407 -25.4328739
 -26.86638054 -28.73649167 -30.99308262 -29.73614037 -27.86769679
 -24.38869174 -25.38108168 -25.36126723 -24.97949579 -25.77315271
 -25.8015992  -25.82357165 -25.74097876 -25.92990265 -25.83063423
 -26.12628148 -25.46602877 -25.15821819 -24.92603602 -24.94280964
 -25.42237813 -25.35224283 -25.89419741 -24.95516914 -25.69654339
 -25.81454725 -25.64945955 -26.40662649 -27.61668109 -24.56300002
 -26.71649699 -23.60484395 -27.05324451 -25.38853662 -26.39554217
 -26.87638585 -26.09940446 -27.77794323 -25.14438731 -26.62115222
 -25.82366974 -25.92784273 -26.7129657  -25.61601041 -24.37741123
 -26.15482606 -25.44130976 -26.11039069 -24.77428874 -26.27449748
 -25.49898746 -25.78247139 -25.76824814 -25.80934841 -25.7224395
 -25.80630758 -27.14790264 -28.3369657  -27.36193792 -25.46848105
 -28.57454289 -27.09983789 -25.97737885 -26.20446027 -25.51968472
 -25.86820321 -25.47005051 -26.11755136 -25.95658349 -26.21142475
 -25.21589589 -25.88379973 -24.99430758 -26.03280045 -25.98444143
 -25.81768617 -26.04496377 -25.86212154 -25.88438827 -26.12647767
 -25.60178716 -25.0812165  -26.9527009  -25.33193793 -26.19092367
 -26.26203988 -25.38598625 -25.8999848  -25.62111116 -26.00896426
 -25.93490531 -25.91764123 -24.98606791 -25.41786593 -26.30794662
 -25.49133633 -25.1953948  -25.04874827 -26.06095266 -25.38206259
 -25.76344167 -25.27337741 -25.65799349 -25.98198914 -26.58250424
 -25.95903577 -26.59947404 -25.61895315 -25.19843563 -26.99468399
 -24.02683284 -26.10656513 -25.46632304 -25.01255257 -26.39740591
 -23.41945135 -23.95797273 -26.00445206 -24.43361756 -25.87918943
 -25.71194372 -25.77383935 -24.88807468 -22.91604666 -21.97181956
 -21.88304691 -21.38297733 -22.31759148 -21.08399497 -21.48607131
 -21.70020468 -21.50941705 -21.66351852 -21.15001043 -21.65714259
 -20.95784952 -21.11371664 -21.6626357  -22.18693384 -22.04833079]"
5,"[-21.62477245 -21.69216119 -21.62781328 -21.54688793 -21.54816312
 -22.19595824 -20.06796501 -20.00077246 -21.88667629 -21.63448349
 -21.47273089 -21.27752915 -21.6162385  -21.71884203 -21.57141077
 -21.48185339 -22.04479951 -20.56273766 -21.38297733 -21.41760357
 -21.89403314 -21.39759294 -22.70407131 -21.84008291 -19.33934265
 -18.77767171 -15.64924506 -15.11798244 -13.50536104 -14.55209358
 -12.40055843 -12.95202787 -14.10773987 -15.27306482 -13.62768092
 -13.83220134 -13.31055167 -11.05445117 -11.58002449 -10.4299037
 -11.35421826 -11.17029703  -9.37493149  -7.78457682  -4.59935529
  -5.04841738  -5.27961863  -3.15005595  -1.83818255  -2.1531538
  -1.90400183  -0.69796898   0.36288871  -1.02392646   0.83392325
   1.32516461  -0.1583686    0.80439777   2.34580486  -0.39820189
  -0.23743021   1.05031272   1.28769373  -0.3946706    1.55116703
  -0.23576265   0.83774882  -0.508947     0.10000395  -0.59046089
  -2.34256815  -2.87049567  -2.90316008  -0.33836618   1.66917089
   1.5639189    1.22344391   2.29970194   0.73524338   0.44057704
   1.14114529   1.49711871   2.10047845   2.53041274   0.74318878
   2.18601409   4.77081862   3.89623636   2.46537819   4.55688144
   4.56374783   5.04174686   3.67592324   3.87141925   5.06313077
   3.36261954   1.02539752   1.34703898   1.87457413   2.69010541
   4.74943471   4.14244559   2.16963284   1.04423106   3.45619867
   3.61020205   2.0807621    0.95222139   1.16713949   3.41107666
   4.14009139   3.92791986   1.8512284    3.76744245   2.8881518
   2.75778843   3.24373286   2.88403197   2.28812716   0.51993292
   2.68971305   4.48311676   4.61554005   4.40660553   3.09139703
   1.65072973   1.36498969   1.20451228   0.40006532   0.5982098
  -1.76569306  -5.20173412  -4.33745145  -4.62593804  -4.04327556
  -4.34078655  -4.15627677  -4.45359158  -3.14554375  -0.75564668
   0.59379569   2.8214497    3.20528106   4.34706409   3.70535064
   5.40017257   4.14470169   3.40352363   4.31018175   4.04249052
   2.70393629   4.19825955   4.28516846   4.15392227   4.09212474
   3.27875146   3.5418324    4.83173333]"
6,[-28.66253081]
7,"[-12.47471548 -15.08247338 -16.18295996 -18.89234047 -21.67401429
 -23.74413363 -21.77318462 -17.68179542 -13.86555239 -11.12507692
 -13.84681694 -15.93802592 -15.81658886 -16.03042795 -16.10134798
 -12.08254636 -11.21679231 -13.11348619 -14.90218152 -12.34601966
 -11.97454781 -12.14208779 -12.99087203 -13.01235403 -11.08260338
 -11.57217719 -10.84953839]"
8,"[-10.11002788 -10.22763938 -10.34476043 -11.38129147 -10.59695323
 -10.19477879 -10.03734221 -11.30311268  -9.42937217  -5.8081347
  -6.84084017  -7.55877059  -6.7229344   -5.19163071  -6.39913493
  -5.75761766  -4.97033668  -5.34043525  -5.63490541  -1.79835748
  -2.03505185  -1.02628065  -3.71427725  -6.04306342  -7.76878412
  -8.27699528  -8.73478749  -8.8263067   -8.69947462  -8.47533594
 -10.23185731  -8.81590902  -8.99404287 -10.22695274 -11.49340985
 -13.04639172 -12.54092712 -12.71219458 -12.77516921 -11.60945189
 -11.24386552 -11.14979594 -11.95797037 -13.0002888  -11.87557366
 -10.57449031 -10.99844102 -10.81451979 -10.73555627 -10.92938473
 -12.45038883 -10.2624618   -9.40200469 -10.99608683 -10.53378241
  -7.93867829  -8.55214145  -8.78814918 -13.5351808  -17.75506964
 -19.95908364 -17.66874927 -17.75585437 -18.9531571  -18.39285944
 -18.02903871 -16.93934218 -18.50458546 -17.30855793 -18.79150259
 -20.75401575 -18.43160552 -19.03898701 -19.49314984 -19.62743687
 -21.03318366 -18.39874492 -18.61552675 -19.5693668  -16.15882949
 -19.03172825 -20.24501986 -22.42431484 -23.05651344 -22.63766348
 -22.90898409 -23.69175287 -22.567332  ]"
9,"[-6.42414822 -5.92888512 -5.53632363 -5.34484936 -5.47236809 -5.98352199
 -6.16195011 -6.58462563 -4.40346691 -5.6271562  -7.36533449 -5.82520259
 -2.13667446 -2.4042676   1.46847604  0.57123468 -1.93078077 -1.48299386
 -0.39653434  2.0445664   2.56190005  3.59068188  3.71290367]"
