,0
0,"[-44.44333216 -42.19838809 -45.19952467 -45.5514476  -47.06740216
 -48.34912355  47.7053231   47.06614077 -48.64638158  47.56499326
  46.44284484 -48.68238389 -47.2008577 ]"
1,[-43.22246253]
2,"[-45.70139754 -45.79595102 -44.54924148 -45.65035513 -45.89391714
 -46.32079052 -45.51412437 -46.31257274 -46.02781397 -46.01339853
 -46.87009702 -47.44245842 -46.86418375 -44.27075882 -42.62846817
 -43.37951231 -44.18688452 -43.84241447 -44.01046706 -44.49419805
 -45.63352732 -47.46696466 -45.28709599 -47.37231311  48.22427875
  45.83514111  42.78357993  42.83653459  43.28370725  41.57866534
  43.60192552  45.22939867  44.42095756  41.49070177  37.66629678
  35.68353711  37.04496213  39.27415709  42.64060236  42.58529416
  42.48889707  43.74833534  45.12790224]"
3,"[-42.7432621  -42.00613327 -41.69699574 -41.98620663 -42.46926097
 -42.92000318 -43.66577146 -44.2681405  -44.94841172 -47.80059862
  48.151319    48.38598658  48.7339183   46.45216094  47.35278237
  45.59959095]"
4,"[-41.01239008 -41.50225989 -41.55812706 -42.02858016 -44.09786186
 -44.77118033 -46.72884538 -45.60779528 -43.74103572 -42.23193585
 -40.07115046 -39.23112288 -37.71750225 -38.15888913 -37.49979977
 -40.76399351 -44.71342053 -47.5694025   47.46369296  45.15477182
  46.4169559   47.80426986  47.90086308  46.80823198  47.33375792
  48.63006833  47.71836564  47.19411453  45.64685788  46.43823582
  46.81548873  45.76286781  46.47000862  47.44045175  45.72962405
  45.96105552  45.95978069  46.64858349  46.44313903  46.48324728
  46.07912479  46.52247296  46.29496406  46.62897066  46.07873254
  46.13776717  46.14394522  46.7796953   46.34007358  45.86299134
  48.22722068  47.99392599  48.51376421  48.79138391  48.19152531
 -48.99457238  48.45090507  48.66321402  48.4445309   48.66880368
  48.62320384  48.81187932  48.54239895  48.96221171  48.47551918
  48.32440228  48.48591398  48.92612409  46.27711637  45.72070021
  47.67953223  46.75596377  46.96297726  45.83190499  46.20170502
  47.07006334  46.56228701  44.85959864  43.27105698  41.33370102
  40.51329608  43.06914283  45.79258126  46.13462912  46.64064029
  47.35121335  46.49020984  46.37380766  47.28580454  46.02921013
  47.02818994  46.0276411   45.45965336  46.92237868  46.35899997
  45.85465588  46.9349309   45.5857639   46.54081096  45.72697632
  46.59739399  45.83033597  47.39544029  46.54541997  46.2326933
  46.64985833  45.97929546  46.66966729  47.08408652  46.94542377
  47.23059441  46.38508504  47.29708192  46.24122488  46.60023785
  47.0874207   46.81264487  45.79571931  46.00861665  45.69687062
  45.95154329  46.75674828  47.09026456  47.36651136  45.80778121
  46.74772638  46.82156871  47.80211245  47.29806256  47.56411068
  46.32006849  45.7790484   47.0151474   44.91382813  43.55103021
  43.05462933  42.00446002  39.07106617  35.25303536  34.30612763
  34.77055959  34.84704965  34.29710572  35.05494571  39.61002691
  41.20347179  38.74961179  39.49489956  38.24183546  39.99924365
  42.69434153  44.28945349  43.56917208  44.90372752  44.90137398
  44.88744887  46.27613573  48.26644635  47.77994995  46.72644645
  48.27017279  47.33944565  47.37465069 -48.9129063  -48.67883298
 -48.74908028 -47.66884939  48.60202197  48.18897564 -48.24191587
  49.01457798  48.69430037 -48.07487432  48.92347636 -46.87606913
 -47.63829259 -47.19926906  48.87405201 -48.43075022  48.62379222
 -48.42416521  48.86238237 -47.24028931 -45.5236366  -45.79817708
 -46.88408098 -45.97690885 -46.89746674 -44.08633932 -41.92710334
 -41.28203716 -43.01579227 -44.74742919  48.58966589 -49.0334718
 -46.39881038]"
5,"[-45.25395029 -45.36570423 -45.43854631 -45.37774651 -45.60728534
 -44.98562708 -44.35381918 -45.15967139 -45.30763062 -45.30238419
 -45.50174867 -45.37621671 -44.59622402 -45.81620127 -45.18085325
 -45.49838507 -45.27409267 -45.29844201 -45.63312525 -44.96992701
 -44.89232882 -45.25333249 -45.2172939  -45.76102056 -44.91306939
 -45.08973202 -44.4860293  -44.59140907 -45.65442479 -45.09119317
 -45.52237157 -45.50398453 -45.18483466 -45.00479863 -45.27296494
 -44.81318122 -45.55935157 -45.35880051 -45.63586124 -45.08034727
 -44.98064542 -44.43154485 -45.10772679 -44.97257474 -45.13074246
 -45.69414079 -45.40514565 -45.9467247  -44.6927584  -45.27667176
 -45.46566105 -45.3679499  -45.19034586 -45.16195628 -46.22858077
 -43.99501214 -43.15911307 -45.79629424 -45.84537537 -45.3560253
 -45.42285604 -45.46093436 -44.74891976 -45.30304122 -45.93702615
 -45.71980418 -43.12670286 -42.87917906 -42.3223118  -44.25205798
 -43.57224765 -43.76111927 -44.54172976 -45.18740394 -45.26995437
 -45.18655078 -45.36143844 -44.44578377 -44.62151478 -45.85718229
 -44.7401234  -45.22762987 -45.38963189 -44.51855719 -45.73775973
 -44.62635915 -45.14234345 -45.42942634 -43.34934777 -44.26529664
 -45.18894355 -45.34148238 -45.73241524 -45.33688317 -45.19505295
 -45.73493549 -45.16711446 -45.43087769 -45.14780562 -45.45481515
 -45.20931148 -45.5574099  -45.03947412 -45.70772268 -45.39183834
 -45.61221797 -45.22638445 -45.46836762 -45.40817583 -45.17454773
 -44.83481418 -45.19457243 -45.05931251 -45.28934166 -45.6383913
 -44.77798598 -45.6134928  -46.95355945 -44.9486863  -46.95915891
  48.67929655  44.62228332  44.01771765  44.36447259  47.46761553
  45.07769338  44.0540014   46.49795691  46.35488127  45.63155987
  46.62436164  44.71809203  38.4585573 ]"
6,"[-17.3569267  -17.19600338 -17.38046211 -20.47625023 -22.20119917
 -21.38559938 -23.13947726 -22.31534588 -25.87968466 -26.7671655
 -25.12135435 -23.52212369 -22.20580819 -20.40446725 -19.78038681
 -17.74300538 -19.38401139 -23.34609849 -28.39905153]"
7,"[-24.0110717  -23.31550246 -23.09701547 -23.2981451  -22.84361762
 -26.25311306 -27.58198078 -28.84896999 -29.89992382 -30.03691948
 -27.33044615 -24.87089843 -23.29363415 -23.43219884 -23.31991535
 -23.41317439 -24.29231977 -22.89774905 -23.14614562 -21.76844194
 -23.6822625  -23.33678239 -23.3389398  -22.87637106 -23.90584883
 -26.70420829 -29.11982326 -29.46344015 -26.95535066 -24.58759102
 -26.52151473 -27.13431779 -26.33068183 -27.78997491 -27.38604854
 -25.97225725 -26.1807417  -25.46722672 -24.6462334  -25.56882121
 -27.10166242 -25.17783932 -22.53098901 -19.98592933 -18.63950813
 -19.45226406 -20.97931948 -20.66090509 -20.0697742  -19.69046195
 -19.22387258 -23.75443773 -21.0523773  -18.15467882 -14.99171673
 -10.8558599   -8.46123067  -9.50228001  -9.06520796  -7.06146255]"
8,"[-19.21622357 -17.74231894 -18.95429415 -19.77116877 -19.5307154
 -18.42974884 -19.01362298 -17.98394908 -19.50110002 -18.4038599
 -19.11423683 -18.29647962 -18.4460275  -20.7643628  -21.36853621
 -22.49343043 -24.02342778 -24.5854336  -23.17683971 -21.34862919
 -19.46569885 -18.96066832 -17.38065824 -15.64070548 -13.11672959
 -16.2525279  -18.84897322]"
9,"[-17.05969417 -15.05791005 -16.12229867 -17.21051688 -15.7411232
 -16.33764761 -15.46644543 -14.33556929 -14.69232678 -15.43771262
 -17.44028126 -17.08901536 -16.77207193 -16.80051054 -19.14836316
 -18.4539707  -18.81298366 -17.39046465 -19.02558681 -18.75904836
 -18.28598675 -18.9823405  -19.47177883 -17.30132431 -16.60830475
 -18.0315102  -18.77061994 -17.27631795 -16.72382435 -17.27445473
 -18.02797989 -18.45808939 -17.84793406 -18.92360006 -17.63425221
 -18.40072185 -17.98640068 -15.43830101 -16.68459868 -15.66355443
 -17.70632938 -18.92742456 -18.420825   -18.83249843 -18.89957433
 -18.44406621 -17.97688846 -18.65186421 -18.00238514 -16.35931979
 -15.91312777 -17.64719668 -16.57967001 -15.78564434 -18.10074352
 -20.32150496 -20.10635214 -17.75447889 -18.05347658 -18.02925473
 -19.03970805 -18.11672798 -18.24519205 -18.82975264 -18.29628349
 -19.00773913 -18.2749055  -19.15042251 -18.20322059 -18.65411969
 -18.63156493 -19.01489781 -19.591221   -17.7528118  -18.799745
 -19.37763722 -19.13110386 -17.27641601 -20.71984166 -15.73739676
 -15.11753307 -17.59620331 -18.14193047 -17.02605816 -16.85885873
 -19.68330327 -17.51559455 -17.17599829 -19.13992964 -19.44726278
 -19.13826255 -17.36594861 -18.89722079 -19.46579691 -19.49109747
 -19.6517266  -19.28692785 -19.19504171 -19.17611532 -19.24946733
 -19.47776074 -19.36135856 -19.18798109 -19.24868282 -19.13973351
 -18.08220939 -18.96351218 -16.68940383 -17.51716358 -15.83899125
 -16.01991966 -17.84459988 -14.83481404 -14.75145948 -17.68995266
 -19.08266016 -16.49298127 -16.37510813 -16.83493107 -15.98873525
 -16.93985974 -16.69842573 -16.19172811 -17.89686808 -18.00885738
 -18.16173944 -19.51394643 -18.38718899 -18.97508375 -18.33452852
 -18.7693451  -18.20959476 -19.02558681 -18.50643503 -18.43190626
 -19.01725135 -19.23446351 -18.55850711 -19.15846377 -19.42666931
 -19.25819504 -19.13120193 -19.68065553 -19.18454884 -19.56013466
 -19.31801419 -18.75130129 -18.52791109 -20.13459463 -18.686677
 -16.83267559 -18.11153058 -21.47650488 -23.28578901 -27.73005769
 -29.15041929 -27.53275256 -26.7685384  -26.16152112 -28.14898787
 -27.23846195 -27.3259352  -27.38408726 -27.78075687 -27.04282391
 -25.41593915 -28.4938796  -29.03078099 -28.78611085 -28.49093767
 -32.88882199 -34.16944213 -33.60782856 -31.31028287 -30.70238301
 -31.82551208 -33.18625065 -34.67035396 -32.7935036  -30.94460154
 -33.23273307 -34.87275843 -38.40424571 -40.72242411 -39.19081851
 -38.80934884 -39.4261039  -40.13478431 -40.16338963 -38.76973091
 -39.15384831 -39.05450929 -39.17885468 -37.24826515 -37.1766783
 -34.92463438 -37.96697753 -40.06672777 -39.76287591 -38.98380502
 -39.97154668 -40.51710713 -40.1077186  -38.89584145 -40.91991556
 -40.10434519 -39.27618338 -41.72496365 -43.20661536 -45.05454659
 -46.27936821 -45.65398351 -43.16823304 -40.75056853 -36.1850533
 -35.68875048 -34.41832902 -32.93510828 -33.19703771 -34.6267154
 -31.59035417 -33.32422695 -31.51984602 -31.75686715 -32.43360806
 -34.79773933 -32.86008918 -32.75231665 -32.85410727 -36.25516919
 -38.29294287 -39.43043833 -41.50606478 -40.77394703 -39.34354366
 -38.81385979]"
