,0
0,"[-33.82504072 -32.707011   -33.81886268 -32.65003571 -33.02689635
 -33.2671536  -33.53241721 -34.08804886 -34.33526866 -33.83161102
 -34.26878114 -34.11482038 -35.06506229 -32.88842973 -30.27443093
 -30.18931122 -32.95177919 -34.00489043]"
1,"[-44.78430132 -45.70071109 -42.32809759 -42.58936018 -42.24373297
 -40.94675573 -39.87182521 -40.06025553 -38.24636238 -37.74427377
 -38.35599813 -37.9246138 ]"
2,"[-40.5679338  -39.51590127 -39.99935768 -39.82471518 -37.9654085
 -37.72024805 -37.86989399]"
3,"[-33.20478478 -34.92963566 -37.68072819 -37.35240931 -36.85542004
 -36.58927385 -36.50415414 -36.28645166 -36.91406242 -36.76471067
 -36.85620455 -36.29861162 -36.98898345 -37.71122615 -36.79363961
 -36.25664015 -36.86591291 -35.90468781 -37.14735711 -36.74294042
 -34.13541386 -33.23263501 -35.75072704 -39.04362417 -39.26060098
 -37.66229212 -36.72587726 -37.94608986 -35.56077672 -36.76069004
 -36.82492208 -37.66337083 -37.36878603 -35.2200037  -31.49601643
 -29.31222518 -29.12992387 -26.94799585 -25.61765717 -25.30561695
 -24.70889641 -23.37355646 -20.56303703]"
4,[-37.52098163 -36.71862051 -32.62365644 -31.68204418 -32.81046871]
5,"[-38.00022129 -38.97478312 -38.66607707 -39.96697688 -39.21690358
 -37.89921518 -37.516961   -37.44645286 -37.34505449 -36.23457571
 -35.18107222 -31.13867055 -27.01791561 -25.97039403 -22.92461864
 -23.04082469 -21.78834897 -24.13061193 -23.28961352 -22.58531657
 -22.85881757 -22.87176204 -21.87650867 -22.64160541 -23.42396145
 -22.62464031 -23.51653403 -23.04111888 -21.09640811 -19.27113951
 -18.96302186 -19.51463288 -20.382697   -21.43659276 -23.29500705
 -22.86019047 -23.95282157 -23.34227398 -22.68034076 -20.14047848
 -17.88784618 -17.93530924 -17.23415035 -16.93858491 -17.64484314
 -17.49578558 -19.33801929 -23.54379587 -22.98208425 -24.33890025
 -22.29730207 -21.70744602 -22.41664618 -22.85930789 -22.91726382
 -21.65135331 -22.69573684 -22.97963264 -22.74908375 -24.67192621
 -22.88784457 -18.95095996 -19.733316   -22.22640167 -25.00201024
 -23.74786743 -22.27866988 -23.53153785 -23.16163976 -22.20335659
 -19.41480354 -19.23063901 -18.97939858 -19.39538683 -18.42151145
 -19.1414006  -18.43906494 -18.68324475 -18.98812629 -19.20690748
 -19.28594721 -19.97690742 -19.72449022 -18.7444368  -19.61397189
 -19.87276326 -19.03794289 -18.2998138  -19.33664639 -18.84887515
 -18.07475651 -18.15811106 -17.28092696 -17.47921274 -20.27198254
 -21.63379982 -21.08836685 -20.31669981 -21.27772878 -21.64429269
 -21.75020201 -19.71811605 -18.56007614 -16.45630527 -13.12535924
 -13.97577181 -12.99316872 -13.73551457 -13.31776116 -12.27984987
 -13.1489927  -15.45193193]"
6,"[-31.88072221 -34.51443191 -36.08796976 -38.46416293 -39.66243857
 -40.09751012 -39.51260631 -39.17316695 -39.48320667 -38.62371335
 -39.83508056 -39.19944815 -35.53312262 -29.97611969 -30.06820195
 -31.50925509 -31.0709082  -30.73386161 -30.60078852 -30.88017337
 -30.64374063 -30.2610942  -29.46952013 -30.11291922 -29.97572743
 -29.78234487 -29.30045748 -29.49227102 -29.808528   -30.36082547
 -29.79999642 -29.55983724 -29.36625855 -28.82455201 -28.85161773
 -30.07369355 -29.21749519 -30.87860434 -29.88511613 -30.0100499
 -30.34523327 -30.76053507 -30.43241232 -29.92502825 -29.61083062
 -29.72076056 -29.79489708 -30.02005244 -29.30457618 -29.99406543
 -29.95434944 -29.34409604 -30.48291538 -31.95936968 -30.90841586
 -30.48526892 -30.92822482 -28.31638343 -30.22177046 -30.00602926
 -29.3997965  -29.48187622 -30.61304654 -28.24381593 -29.80646866
 -29.40793582 -29.18395724 -29.96072361 -30.29659343 -29.47501172
 -29.6062216  -29.96209651 -29.51972899 -29.83324018 -29.93395209
 -30.25893679 -29.77803004 -29.71977992 -29.55836628 -30.33778039
 -30.39838405 -29.81470605 -30.32620881 -28.67059125 -26.86022841
 -25.78230693 -29.37224046 -29.41705579 -28.1623246  -27.8929423
 -30.90841586 -29.4247048  -29.10187752 -29.45255503 -29.73674502
 -29.14424124 -29.93983594 -30.27021417 -28.55095295 -30.41456464
 -29.75263142 -29.47226593 -25.9058678  -25.87752725 -24.83304566
 -23.93409131 -25.56489864 -24.76950007 -25.00583475 -25.63834871
 -25.05761263 -24.58661037 -26.77903126 -25.74553286 -25.73445161
 -24.98455482 -24.82167022 -23.87819473 -25.39514954 -27.66307986
 -31.98525863 -29.04833447 -29.88982321 -30.14792813 -29.97298163
 -30.37739832 -28.22900824 -28.72227107 -28.93065746 -28.52192595
 -28.59939665 -29.39371652 -30.18411382 -29.47491366 -30.0322124
 -31.00883358 -27.48646627]"
7,[-25.25844808 -25.33513427 -26.99898922]
8,[-25.03652884 -23.37385065 -23.48642833 -26.80286086]
9,"[-27.41840972 -28.06612364 -26.52710438 -27.10028952 -27.13186619
 -27.54569703 -28.31677568 -29.81117574 -28.35658974 -28.79846694
 -28.45465392 -28.84642033 -28.89819821 -28.58704057 -28.7660077
 -27.22336007 -22.00752242 -16.75549908 -15.82967515 -17.21434139
 -18.11153058 -21.02089869 -19.39607328 -16.29636259]"
