,0
0,"[-2.84822894 -0.8018477  -1.66318763 -1.6069813  -0.11059812 -5.93967516
 -7.81096339 -9.34275753]"
1,"[ 2.87422283  2.80604936  6.31565891  9.90776326 12.82960959 12.41742984
 11.93246632 10.80824164  8.97089301]"
2,"[  2.17836297  -0.13669042  -1.17233863   3.08256881   4.61191067
   3.27335644   3.22372223   2.78849101   2.58573624   3.37615615
   1.34527334   3.64031609   5.2572535    6.1891211    5.30060987
   5.36642915   6.8019957    6.51105683   5.95340764   5.42538204
   5.63196237   3.43814987   5.1612221    8.10455042   9.79466397
  11.31478524  11.54235712  14.6818681   16.81604107  18.54342932
  17.28893936  17.0928548   18.93657936  18.93520608  19.18994925
  18.13860642  18.26131867  18.40374727  19.602129    19.99125729
  15.97137667  17.74212128  18.79562212  21.48352063  24.70376077
  24.04488133  24.69395164  23.15323118  24.56976802  24.37289873
  23.85281852  24.24341818  26.32982068  28.51647252  31.04722873
  31.96781582  33.51040001  35.94610572  34.22607432  34.17496874
  37.5261608   38.45557611  39.43776456  40.43260679  36.48050727
  35.8480144   35.01041257  37.59462855  38.06693828  38.30520211
  38.95348768  42.71440721  46.36536636 -48.93422939  46.84944705
  48.00496287  47.20414529  47.4482946   47.4052325   48.4354857
  48.12698848 -48.85344334  48.54103197 -48.80310973 -45.33569221
 -46.62852607 -44.70692681 -48.0476329  -46.39403876 -44.45442012
 -45.94351511 -45.48152458 -45.69997396 -44.74659494 -46.39582402
 -44.68450313 -44.52470255 -45.54662779 -44.86671758 -44.90017653
 -45.95597271 -45.14049047 -47.47094419 -45.52379213 -46.86330766
 -45.54401856 -42.16154518 -41.41160757 -40.98446889 -40.65243956
 -41.97393571 -41.06438389 -43.50475875 -43.29146898 -43.46322689
 -43.72647458 -42.63176557 -41.29167131 -42.34680046 -42.7936555
 -44.94434705 -46.72880484 -46.43110747 -45.2164622  -45.15499818
 -46.89817913 -45.95064635 -45.09124862 -45.13781258 -44.65946042
 -46.72444958  48.20967947 -48.41910377 -42.93224873 -38.54052351
 -35.75855541 -34.18830947 -32.59363878 -32.97374267 -32.41942859
 -33.06290769 -33.01346966 -32.55293088 -33.47734354 -32.03549914
 -34.34015484 -31.54366923 -31.07086904 -31.88463468 -32.90929667
 -33.25516668 -32.40049696 -34.11925317 -30.1474373  -32.03010412
 -29.00663518 -30.47810316 -31.64843077 -31.78418916 -33.47155615
 -33.38405869 -32.99081056 -32.94009735 -34.37713527 -34.99236407
 -35.58414904 -36.41194173 -37.06513187 -36.19437517 -36.64343726
 -31.17013746 -23.68037427 -18.03757266 -11.37952582  -6.45190807]"
3,"[13.46455474 14.30460886 15.26413821 15.62805703 15.82306258 18.72784102
 20.37499056 23.60248946 22.94694512 22.57890647 23.63966607 22.67150468
 24.78733458 28.46369938 29.62078466 28.41514418 27.55566798 26.87452181
 26.36209273 27.42854162 29.18908474 31.28990667 33.53374575 35.2984087
 37.16165343 37.33468653 39.96304361 38.58201583 41.41577615 38.76525043
 39.60000761 39.55135431 37.08680975 36.34229659 38.74259133 37.59198008
 38.04643719 37.0839651  36.96615742 39.20460148 38.27106633 38.52433813
 38.71865705 37.72077399 35.40218932 34.74978391 33.47508713 33.33471844
 34.10748191 33.62536304 30.76040969 31.60085617 30.33371242 29.14837684
 26.52482624 24.65726548 23.61730125 25.18941093 24.07627056 22.44746409
 21.37473735 21.59406956 23.04552691 23.75943558 21.8242899  20.67240346
 22.44981828 22.61686781]"
4,"[ 38.1447247   42.29065268  47.2175838  -47.18949075 -46.50207654
 -47.52038222 -47.34756492 -47.70009534 -47.36185683 -47.54897584
 -47.172364   -47.31868683 -47.48370587 -47.39761111 -47.64447755
 -47.29651819 -46.91123508 -47.23211143 -47.53061314 -47.37281363
 -47.63615941 -47.58414158 -47.82414163 -47.24538319 -47.09164465
 -46.16364185 -47.14208321 -48.53916559 -46.74945306 -47.23660401
 -47.14768422 -47.46335192 -44.8903674  -41.69118747 -40.87050639
 -42.19676978 -42.81595165 -41.43164763 -40.70171083 -39.99312852
 -39.93763826 -40.33040574 -39.84046899 -42.73933252 -41.76988614
 -39.6763524  -39.60531466 -38.68913187 -40.22911664 -40.71078428
 -39.27353056 -37.60139715 -36.41959286 -33.58887338 -31.66118264
 -31.54935853 -30.56775863 -28.77180454 -28.54168229 -25.904497
 -26.60467288 -24.47363883 -24.05704496 -23.96209256 -22.5582095
 -21.75905947 -22.68925952 -23.57629938 -22.76361274 -23.50851827
 -22.91496766 -25.38686907 -24.22242694 -24.67923824 -24.32816939
 -24.44313242 -24.65206695 -24.0351706  -24.50071203 -24.20418195
 -25.04825781 -27.36380165 -25.80395339 -24.4490179  -23.56796161
 -24.72995146 -22.05039071 -20.65190268 -18.60463861 -15.07325279
 -11.87429847  -9.88657584  -6.60600954  -4.10870247  -1.00921276
   1.89723323  -2.34786508  -5.22743405  -6.31389357  -8.40049226
  -9.31195686  -9.27222987  -8.07443669  -8.62149201  -7.93249854
  -5.26892668  -3.27551475  -4.09251741  -1.70605354  -1.24767277
  -4.8943159   -6.37019799  -5.9325145   -4.60043429  -6.85388632
  -8.66170946 -10.86052462  -9.96161571  -7.06595977  -5.2878583
  -3.00066286  -1.70379744  -0.52905572   0.48481623  -1.00509292
  -0.07263678  -0.25714656  -0.43900788   1.72743714  -0.69581097
   0.96889692  -0.26322823   1.15821318   1.06551687   0.89768262
   0.40644126  -0.50561189   0.40614698  -0.11726833   1.00058042
   0.39192374   1.45366425  -0.79468703   2.35365217   0.66648136
   2.87196673   5.28256107   9.55698868  12.23184105  11.93668425
  10.68513702  11.00972122  11.32018027  11.58002419  10.44236099
   8.95804305   8.89546078   7.02005272   9.35982512   7.52492878
   6.14821702   4.83075242   6.18990583   8.03912351   8.10013631
   7.75828804   8.66602517   7.99704233  10.49631122  10.92810924
   9.75493698   9.81359559   9.525109     6.58138831   5.15759272]"
5,[-10.11689428 -16.68224481 -20.65474733]
6,"[-16.02375774 -16.51578383 -14.5936843  -12.89297689 -13.3927522
 -14.07644874 -14.87196939 -17.08873526 -15.21666231 -16.1316582
 -16.79014527 -14.15099815 -13.7432325  -12.13777177 -11.48919193
 -10.05146736  -7.9487817   -8.05923253  -4.51970513  -3.06422604
  -0.51659812  -1.69908905  -3.36301221  -5.06744709  -8.19283292
  -4.26594287  -5.4710929   -6.1055476   -6.99729584  -4.06593466
  -2.13765537  -2.27459086  -2.31951669]"
7,"[ -3.00654834  -1.9677612   -4.05946063  -8.56116585 -12.2223265
 -14.23535669 -17.61558378 -24.08912083 -23.99171614 -18.03306046
 -11.67448644  -5.47923448   0.33591359   4.94551927   9.25790823
  13.6471027   17.21546895  17.30375115  14.5054018   15.82639769
  16.03199711  17.21076057  15.20489105  13.39863737  10.85483502
   8.39038854   8.00783237   8.4598372    7.99586523   7.87491863
   7.46195415   8.23197105   8.48887224   8.61403677   7.51168645
   9.84547527   8.50427257   7.6219411    8.44463305   7.8457855
   7.88325639   9.00728489   8.91341149   4.64192662   1.49211605
   1.74087565   1.54459491   3.16143424   6.62925688  10.36771349
  14.74494082  18.73235322  22.80000432  24.37201591  26.38661556
  23.80141866  26.55297845  29.81451503  28.26143507  28.91433093
  29.27981922  29.00084748  25.29701711  23.44426815  24.8063643
  25.25905577  23.77042181  24.18054164  24.1221773   23.60013526
  25.05983228  25.870459    26.26223576  26.9719265   26.4766634
  26.01259333  27.51652954  27.53977719  25.85711858  27.03225267
  28.01650103  30.34891658  29.53005019  26.16414443  26.05791153
  29.2223377   26.58819323  27.06246479  28.37070881  28.37728093
  28.50264164  28.47331233  28.01846286  26.29980473  26.84421159
  25.89566847  24.05037445  25.84318961  29.82020433  28.84586319
  29.78106589  29.87278128  29.82873827  30.49752493  29.07627971
  30.26563704  30.18029759  31.17504172  30.27269962  30.43160756
  29.71622752  30.30418693  29.96655659  29.99274697  29.72270155
  29.84933745  29.9155491   30.01344424  30.6234742   30.20737079
  29.30650006  30.22747951  30.51527946  29.38732731  30.24356649
  29.32768778  29.99137369  30.0489533   29.93565782  29.74084845
  30.36892721  29.52318379  30.33910744  29.89867739  29.91005598
  30.37343941  29.07853581  28.89863632  27.71840149  28.54099535
  29.47119539  31.01878224  30.40139544  30.53479964  29.21203811
  30.02266483  30.51576992  29.48433963  29.61950948  28.950919
  29.07490644  27.02038361  23.96140562  24.60311907  24.49786708
  23.54844113  24.47510989  27.0883609   29.59724275  27.4661106
  24.44744814  21.17433677  16.69735057  14.7134535   12.93741196
  12.49237161  11.69959751  10.65747527  11.17441656  11.19138636
  10.08589711   9.95622038  10.39949508  10.06853495  11.58237838
  10.70926749  10.12611456   9.90472243   9.6710689    9.63300946]"
8,"[19.65137085 20.49642762 21.95936166 22.57949502 22.02459239 21.22936601
 19.22683159 18.4984054  16.23043586 14.48853009 12.11069826  9.92345788
  9.68637114 10.90898143 11.11644458 10.38998022 10.63932837  8.00224117
  9.29125928  9.59818704  8.79364199  8.39460647 11.15028609  8.1183813
  8.76392031  9.58337525  9.17374587  9.62496597 10.43824116 10.47335785
 10.92595123  9.58347334  9.2978314  10.90437114 10.23970431  9.47576907
 10.97205415  9.28262725  8.74341923  9.05113172 10.94968933 10.6435463
 10.51494857 10.80343516  9.35393964  9.72501912  8.09170046  9.30744435
  9.93571929  8.23236342  9.36168885 10.03047551  9.54963183  8.51025614
  6.15361204  6.41787007  5.46736512  2.98575267  4.14960625  6.71067268]"
9,"[-19.35788191 -20.23305272 -21.37915177 -19.8634446  -20.15075409
 -18.57177802 -16.92041055 -17.81618054 -21.24751321 -21.89187513
 -22.61912422 -22.40528513 -22.39753591 -22.56075988 -19.8000776
 -18.49654197 -21.00640473 -21.96711117 -21.05280193 -20.80463087
 -21.74836752 -19.83205538 -15.86259369 -15.65297253 -15.58940935
 -16.52206167 -16.93394715 -16.98868211 -17.04459417 -15.31681355
 -16.69293676 -16.35609115 -16.08065071 -16.54393604 -14.84048207
 -15.6872064  -18.58394134 -22.22597418 -22.85395485 -25.40472169
 -25.85947308]"
