,0
0,"[-39.41302213 -39.28044917 -39.86742213 -40.13595127 -39.29034384
 -39.59920679 -40.67222505 -39.092264   -41.01249796 -39.59234229
 -39.5732492  -39.86618652 -39.38986918 -39.90405891 -40.94616734
 -39.80188584 -40.56827702 -40.34326876 -40.01958832 -40.71101924
 -39.98127464 -40.13657889 -39.81521276 -40.15553469 -39.19258366
 -40.35286924 -39.04215321 -39.94994314 -39.03538678 -39.55129263
 -39.81093716 -39.74947053 -39.60613992 -39.53715177 -39.68453243
 -40.42884937 -38.90760915 -41.00677101 -38.95311093 -40.62079039
 -38.57301417 -36.01442162 -32.91941801 -33.93359777 -34.13649256
 -34.58042911 -33.66519611 -33.38551706 -34.23534126 -38.14976916
 -42.15048374 -43.45321735 -42.28200742 -39.27106443 -38.09838353
 -38.3194202  -36.90670761 -38.83612036 -41.54481975 -42.25407874
 -43.76250197 -43.29156836 -45.56494123 -46.1053337  -47.93790808
  46.39126308  45.82906113  46.72507355  45.83729852  46.45480867
  46.70340137  46.61837972  46.75086443  47.36582491  47.06182595
 -47.94427245  48.52111903  45.67814036  44.30916439  44.61179046
  45.49829065  46.2485797   45.67186425  46.71948389  47.99931952
 -48.07699251 -48.62502321 -46.80149132 -46.71281189 -47.82087829]"
1,"[-46.67091887 -47.75309633 -47.5722954  -47.06358746 -47.3033838
 -48.6811218   46.86412856  47.84045555  47.74101847 -48.77241171
 -48.23656745 -47.17495895 -46.17722456 -44.16638911 -44.25581383
 -45.72362869  48.89846999 -47.46006094 -45.64527541 -45.22057905
 -46.63027126 -46.48412622 -45.21405778 -44.98162606 -47.95826621
  48.81374254 -47.9579524  -47.36529172 -47.67899903 -48.72902027
  48.38755561  48.56730725  46.6376003   47.11527093  45.97135226
  46.79342429  45.75816073  48.31979326  46.55238253  46.1853283
  46.72301421  47.79779763  48.85385079 -48.29748688 -47.28572244
 -47.93026888  48.4932688   47.36866877  46.56709216  45.65234948
  46.49001371  44.91294556  42.02534769  36.86305308  33.24428868
  31.94229055  32.98206506  32.89890663  30.63872339  31.41656847
  33.70479807  32.22295023  32.76240129  30.58576873  30.55007337
  30.20822164  32.87998024  33.30744201  34.21247633  34.35653262
  33.06522348  33.21281007  34.21247633  33.16760249  34.40056343
  33.05482868  33.58545396  32.69346217  33.69626649  33.74323923
  31.10756824  29.12049374  30.71658635  32.17784071  34.91540038]"
2,"[-34.31545969 -33.32069664 -34.0558838  -33.86456059 -35.30276986
 -36.33989664 -36.9108263  -35.52988651 -37.44105933 -36.09856069
 -35.04280172 -36.39304743 -34.82755084 -34.60102259 -37.09332374]"
3,[-36.5872145  -34.83676888]
4,"[-35.7801463  -38.32412728 -35.27894027 -36.44492338 -39.2004288
 -37.63836446]"
5,"[-45.27853498 -45.23886802 -45.31605434 -44.9465387  -46.83382308
  48.49581847  47.19617388]"
6,"[-45.86008499 -45.452442   -45.1355476  -45.26268781 -45.22241285
 -44.73763257 -45.37015635 -44.99966987 -45.17632269 -45.42983821
 -45.19805371 -45.51245728 -45.39555497 -45.61979833 -45.6640645
 -45.762619   -44.96470018 -45.92115937 -45.25786305 -45.40992137
 -45.35824155 -45.11749398 -45.63813633 -45.40150747 -45.42999511
 -45.47252555 -45.30310006 -45.34008006 -45.13782269 -45.13168387
 -44.53516927 -45.18025506 -45.32144787 -45.37266679 -45.10734434
 -45.30901333 -45.19630817 -45.14703092 -45.21801958 -45.12563331
 -45.273975   -45.17497921 -45.50472982 -44.87296114 -45.3809336
 -45.61595422 -45.70059341 -45.61893537 -45.1743516  -45.40122308
 -45.18949271 -43.96937817 -43.11191478 -45.05821419 -46.89390701
 -45.60260768 -44.58575077 -43.53870971 -44.83104851 -44.53958215
 -46.23417042 -46.69596446 -48.3592477  -48.68026668 -47.44681247
 -45.5948508  -42.7501364  -40.57340578 -40.28977475 -38.87613055
 -36.48915032 -37.67121596 -39.90843257 -41.41857192 -43.12458467
 -43.65647498 -45.77777973 -47.45457916 -48.8133741   48.74352859
  48.23869418  48.64262055 -47.23005141 -47.94269362  46.86599178
  47.1859752  -47.90672367  48.68576878  45.44072698  45.43160701
  44.95834927  45.23253672  45.12358742  45.58350842  45.00198783
  44.83017939  45.10524941  43.54269476  44.09038321  44.54442036
  43.88964583  44.39761828  44.68651536  44.76369187  44.25532716
  45.48868036  45.83317983  45.14486734  46.11697757  45.16859887
  45.15732149  43.498762    41.22455558  38.84473404  36.80068426
  39.4633229   40.67353295  41.4687354   43.17799407  43.38216369
  43.47875691  44.24718783  43.76922301  43.5409296   43.77383203
  43.79040488  44.04507755  43.48405238  43.97388296  43.51337357
  43.25821057  43.47326532  43.75196372  43.65301696  43.38618432
  43.10503432  44.26493745  41.93091188  37.20392417  35.79493802
  35.42082317  36.51443491  36.88609816  36.20268888  36.61799069
  36.24367971  36.21308369  35.80494057  36.09315119  36.13933942
  35.91869502  36.2376978   36.00155925  36.11796143  37.08389361
  36.1049189   36.62917001  35.80670572  35.76983359  35.83828239
  36.97180625  37.42545115  40.02326937  39.68033893  42.55891489
  42.80005471  42.50782346  40.79405383  39.290828    40.33099477
  41.06314194  42.95803611  43.80756611  43.92190894  45.09004947
  45.97321548  42.97980636]"
7,"[-47.56255762 -46.63645911 -45.06745183 -42.90375394 -43.17593107
 -45.29783401 -45.66330941 -45.77048375 -43.7127344  -43.76495358
 -44.75604903 -46.22737458 -44.71332246 -46.11971972 -44.0876926
 -46.55338895 -43.82542976 -47.05040763 -43.53161966 -47.1487562
 -44.49097174 -45.45846314 -44.87384372 -45.41461865 -44.69160125
 -45.17197844 -45.5166152  -44.14960052 -46.97375086 -42.97363448
 -46.18137267 -44.37604052 -45.71629349 -47.01121138 -43.96032684
 -46.27440616 -43.75097943 -46.65074706 -43.92516103 -46.3174073
 -43.90777425 -45.509888   -44.72945402 -45.5467209  -45.24567368
 -45.25193998 -43.26049182 -46.0964589  -46.09418381 -45.0453972
 -45.28194762 -44.9517361  -46.05095712 -44.85203425 -44.55035941
 -44.01601749 -46.33300931 -44.75104775 -45.33903078 -45.37675607
 -47.06941247 -44.73135647 -45.61264945 -44.8984186  -44.99413905
 -45.29982472 -45.10489274 -44.61982807 -44.85432895 -44.57013895
 -45.0010918  -45.06758912 -45.09876373 -44.9332412  -44.78963601
 -45.22160873 -44.95305016 -44.81297528 -44.64952191 -45.27032701
 -44.9576886  -45.04317114 -44.30216877 -41.42045475 -40.94690282
 -42.9472454  -44.3911424  -42.90913766 -44.63931343 -44.00121961
 -44.18330518 -44.22116776 -44.67642091 -44.18782594 -44.21248908
 -44.18246183 -44.39136795 -44.54735864 -43.89918383 -44.17375373
 -43.99001087 -45.06991324 -44.72642384 -44.72562952 -44.11395419
 -44.68657055 -44.27908446 -44.58504471 -45.43729108 -46.22366775
 -45.56879515 -44.74422249 -44.53877803 -44.41325588 -45.89226966
 -45.40886228 -48.65739909  48.78334264 -47.65253151  48.30145526
 -48.27424763 -48.25980866  48.36392214 -48.60384919  48.55985438
  48.21113815  44.13372757  38.11621524]"
8,"[-36.07247562 -37.40477558 -38.34099431 -38.86151899 -36.23202604
 -32.74770763 -30.53773325 -31.54034144 -28.64058361 -29.76135913
 -29.72291797 -29.21190553 -27.41507554 -27.52667258 -28.20880702
 -23.9623338  -17.91893253 -18.77012961 -19.73135472 -19.24985959
 -16.85797615 -19.42588479 -22.74270958 -25.04761009]"
9,"[-25.95284054 -23.58802282 -20.84467736 -18.34443301 -19.64603888
 -22.78321009 -21.63585917 -18.15771881 -13.58086736 -12.5417793 ]"
10,"[-17.00399372 -13.5949886  -14.29810878 -14.22838514 -14.24132962
 -13.33815851 -12.35437865 -12.14560001 -12.74722376 -13.74159455
 -12.46803503 -14.48050815]"
