,0
0,"[-11.08873  -11.789138 -11.835944 -10.99709  -10.228706 -12.12229
 -10.70042  -11.040242 -11.01449  -10.327538 -10.346446  -9.127924
  -8.070294  -7.773508  -7.985846  -7.877676  -8.106718  -7.444358
  -7.370234  -8.211466  -7.903254 -10.074542  -8.506222  -6.077298]"
1,[-8.651976 -8.929738 -6.130716 -5.673096]
2,"[-11.67511  -10.576416 -12.099554 -11.672616 -10.307992  -9.637628
  -9.701892 -11.39352   -9.780366 -11.189476  -9.989804  -9.954134
  -9.912374  -9.713956 -10.651062 -10.53802  -11.462366 -10.663358
  -8.660328  -8.6739    -9.415024 -10.94344   -9.654854 -11.159548
  -8.36534  -10.900172 -10.140198 -11.420896 -11.27491  -10.69346
 -10.368834 -11.418924 -11.465034 -10.96577  -11.363012 -11.154038
 -11.300256 -10.874942 -11.170916 -11.362896 -10.874246 -10.564584
 -11.197654 -11.48777  -11.148528 -10.21989  -10.418134 -10.729246
  -7.785282  -6.025736  -6.613566  -6.49948   -7.169206  -5.841586
  -6.194922  -8.587364  -7.213634  -5.111656  -5.083816  -5.997722]"
3,"[-8.687472 -8.443292 -7.331664 -7.667194 -8.574256 -6.947646 -7.979814
 -7.157432 -7.340074 -9.501154 -8.115012 -9.881054 -5.931196 -6.423094
 -6.589032 -7.06005  -7.561808 -8.892038 -6.92346  -8.345272 -7.197452
 -5.830856 -5.591722 -6.33621  -7.629958]"
4,"[-9.446924 -6.628356 -7.479738 -8.41638  -7.893394 -7.25087  -7.336362
 -8.368646 -7.775944]"
5,"[-10.247556 -10.353696 -10.191296 -10.075064  -9.796722 -10.672812
  -6.003174  -7.320238  -6.676438  -6.836576  -8.449614  -7.679374
  -7.003848  -6.158614]"
6,[-6.8904]
7,"[ -6.682006  -8.358728  -8.332396  -8.340922  -7.205224  -8.243366
  -9.00798   -8.942672  -9.351688  -9.699746 -10.310022  -9.509448
  -9.905414  -9.559038 -10.143794  -9.290498 -10.13695   -9.600508
  -9.804262  -9.682868 -10.082372 -10.234738  -9.217882  -8.54833
  -8.446888  -9.726658  -8.832066 -10.131672  -9.011112  -8.312792
  -8.902768  -9.031644  -8.315228  -8.553202  -9.661466  -8.922952
  -9.898106  -9.503532  -9.38498   -9.895844  -9.771666  -9.57638
  -8.72349  -11.31812   -8.743152  -7.14937   -5.035966  -5.886362
  -9.07874   -8.366036  -8.643856  -8.34707 ]"
8,"[ -8.421948 -10.031506  -9.819806  -9.712216 -10.249992 -10.39389
 -10.213104  -9.832566 -10.087592 -10.022226 -10.100004 -10.051052
 -10.069902 -10.606054 -10.052676 -10.267218 -10.465636 -10.28572
  -9.502082  -9.85623  -10.301438 -10.388786 -10.28137  -10.106152
 -10.382522 -10.451948 -10.150638 -10.406012  -9.784426  -9.660538
 -10.126336 -10.480078 -10.154002  -9.877922  -9.375874  -9.5178
 -10.354334  -9.7672   -10.044962  -9.509158 -10.150348  -9.871716
 -10.100584  -9.711636 -10.203186  -9.948624 -10.114794  -9.855012
  -9.66019   -9.89509  -10.504496 -10.459778 -10.388438 -10.157946
 -10.057432  -9.64424  -10.056446 -10.033594  -9.850952 -10.219658
 -10.340646 -10.431706 -10.270988 -10.551418 -10.26658  -10.41274
 -10.468942 -10.496782 -10.094204  -9.896598 -10.5821    -9.339218
 -10.547474 -10.027388  -9.42703  -10.11897   -9.702994  -9.535258
  -9.805828 -10.147042  -9.932094  -9.779264 -10.080342 -10.410942
 -10.40317  -10.4197   -10.162528 -10.33212   -8.836764  -9.577772
 -10.005464 -10.45711  -10.208696 -10.327712 -10.05749  -10.151856
  -9.816326 -10.536106 -10.446844 -10.269422 -10.487212  -9.822126
 -10.027968 -10.3994   -10.493766 -10.36315   -9.885404 -10.165602
 -10.511804 -10.079704 -10.476366 -10.57021  -10.077674  -9.856462
  -9.67759   -9.686928 -10.42695   -9.63931  -10.479788 -10.174012
 -10.073846 -10.34604   -9.705662 -10.61284  -10.411174 -10.284908
 -10.172794 -10.064914 -10.144432  -9.931688 -10.216294 -10.006508
 -10.229402  -9.973216 -10.23903  -10.298712 -10.117578 -10.345576
  -9.910518 -10.121986 -10.170938 -10.423934 -10.165196  -9.783266
  -9.612688  -9.821546 -10.638882 -10.230736 -10.174824 -10.067988
 -10.050994 -10.197154  -9.927222 -10.220122  -9.386836 -10.061608
 -10.354218  -9.968808 -10.569862  -9.813948 -10.34488  -10.218266
 -10.208    -10.666432 -10.434432  -8.27979  -10.150754 -10.003608
 -10.46842  -10.00616   -9.834016 -10.212002 -10.675422 -10.180334
 -10.47712   -9.592504 -10.38055  -10.465172 -10.32023   -9.932442
  -9.963994  -9.290846 -10.023966  -9.877342 -10.383102  -9.737852
 -10.09925  -10.463722 -10.3472   -10.4342    -9.574002 -10.282124
  -9.956106  -9.949262 -10.160614  -9.929774  -8.52803   -9.927338
 -10.003608 -10.252718 -10.439594 -10.21148  -10.6923   -10.45914
 -10.283284 -10.300916  -9.945724  -9.966198  -9.968692 -10.114852
 -10.176042 -10.63227   -9.537868  -9.75647  -10.440058 -10.410362
 -10.524622 -10.02095  -10.346214  -9.077986 -10.09026  -10.297842
  -9.920436 -10.20133   -9.822474 -10.11607  -10.177086 -10.326146
 -10.026054 -10.263448 -10.235666 -10.65808  -10.558726 -10.584072
  -9.507244  -9.331446 -10.069322 -10.392324 -10.453456 -10.375562
 -10.224298 -10.632502 -10.308804 -10.44522   -9.63583  -10.436172
 -10.184626 -10.22772  -10.03168   -9.909648 -10.227372 -10.327132
 -10.043338 -10.31878  -10.271568 -10.487908 -10.473988  -9.998794
  -9.898512  -9.996648  -9.569478  -8.333498 -10.599964  -8.824178
 -10.346272  -9.689828 -10.238102 -10.393078 -10.212234  -9.89335
 -10.44203  -10.060796  -9.929542 -10.2254   -10.409028 -10.437854
 -10.331888 -10.610578 -10.369588 -10.178884  -9.973274  -9.54883
  -9.045216  -9.951698 -10.460764 -10.225052 -10.574502  -8.97347
 -10.120246 -10.359264 -10.11172  -10.367848  -9.93975  -10.308108
 -10.300162 -10.382464 -10.308688 -10.304048 -10.419062 -10.212756
  -9.748698 -10.365354 -10.279166 -10.226908  -9.669528  -9.864408
 -10.25904  -10.026866  -9.863364  -9.897294 -10.1529   -10.432228
 -10.273192 -10.15261  -10.211654 -10.271452 -10.340762  -9.52418
  -9.464556 -10.300916  -9.8658   -10.526536 -10.317446 -10.150696
 -10.426718 -10.49365   -9.406614  -9.42616   -9.994908 -10.286242
 -10.136834 -10.147796  -9.717784  -9.58044   -9.101302 -10.61951
 -10.439768 -10.271336 -10.497536  -9.865104 -10.247034 -10.118622
  -9.97803  -10.100584  -9.853446 -10.081328 -10.488314 -10.271394
  -9.74139   -9.959006  -9.943868  -9.813484  -9.587168 -10.309558
  -9.490714 -10.14333   -9.624694  -9.035704  -9.450462 -10.22772
 -10.342966  -9.585544 -10.116302 -10.156728 -10.101048 -10.144606
 -10.43043  -10.579838  -9.80287   -9.861044 -10.129932 -10.067756
 -10.160788 -10.37446  -10.027446 -10.461808  -9.562344  -9.552948
  -8.984954 -10.09287  -10.38229   -8.900854  -9.719524 -10.11752
  -9.908082  -9.589256 -10.157656  -9.7846   -10.393658  -9.248738
  -9.947    -10.416162  -9.869918 -10.301786 -10.279572 -10.299698
 -10.395862  -9.665642 -10.485414 -10.284386]"
9,"[ -9.278086  -8.673958  -9.988876 -10.1558    -9.953554 -10.186482
  -9.197814  -8.576634  -6.668492  -8.09709   -8.89053   -7.592142
  -8.606272  -7.853722  -8.20961   -9.063022  -8.36708  -10.131034
  -9.09005  -10.69839  -10.334324 -10.49423   -9.825954  -9.80113
  -9.222986  -9.77329   -8.687994  -9.097648  -9.773754  -8.885252
  -9.208022  -9.459684  -9.8919    -9.814064  -9.525514  -9.78141
  -9.88755   -8.667752]"
10,"[-9.326458 -9.244504 -8.51788  -9.000556 -8.650294 -8.3868   -9.419316
 -9.02596  -8.4361   -8.493462 -8.913382 -9.606192 -8.981184 -9.075782
 -9.106638 -9.764474 -8.637012 -9.077058 -9.526152 -8.568746 -7.554848
 -5.286294]"
11,"[ -9.694584 -10.237522 -10.454152 -10.74392   -9.901354  -9.837148
 -10.365412 -10.474046  -9.67237   -8.406984  -9.237312  -8.57501
  -7.539478  -9.005196  -7.745204  -8.674306]"
