,0
0,"[-48.92746894  46.4147063  -47.58778077 -48.49176492 -47.85196033
 -47.71710437 -46.7572317  -46.84711278 -48.69955178 -47.20311563
 -44.0264869  -44.43047602 -44.46980084 -45.47494265 -45.92859542
 -46.91381489 -46.40787944 -45.00538929 -45.41443992 -46.109672
 -45.13402625 -45.9892649  -45.96923465 -43.36455682 -41.43887696
 -40.77334693 -39.24560396 -41.45166807]"
1,"[-26.40947114 -28.30557647 -27.7432189  -26.03378136 -24.77880094
 -24.73770067 -23.75629696 -24.11952914 -25.70105559 -23.02728223
 -18.07916338 -16.57542336 -15.64228057 -17.89386887 -19.6044835
 -20.87721845 -19.36239411 -16.62574421 -14.1820931  -10.59754177
 -11.54726199  -8.30416657  -6.2039332   -3.35055462  -7.35591773
 -11.5652127   -9.83144852  -7.08528376  -4.41553214  -4.2587822
  -2.09174863  -1.30809703  -0.94976942  -2.39279091  -0.86011394
   0.46686551  -1.75029273   2.52089788   4.03434894   6.27887466
   7.72013051   7.40937719   9.22897129   8.88741729   8.24246683
   6.61503364   6.68036246   9.13961009   9.78132355  11.39767241]"
2,"[-24.67717833 -26.45714353 -24.17936485 -26.62841098 -25.76599204
 -23.71539288 -25.5934494  -25.27514305 -25.85966926 -25.75206308
 -25.79296716 -26.14746921 -24.56702177 -26.35483427 -24.66011044
 -26.62870526 -25.06797417 -26.40142765 -25.28632546 -24.97105994
 -26.51952961 -25.70615634 -25.7077258  -25.13379345 -26.1385429
 -24.84520877 -25.54616938 -25.8229831  -26.12971468 -24.55122906
 -26.29499856 -25.2587618  -26.05251681 -24.92201428 -26.28509134
 -23.92952624 -26.60722325 -24.66874247 -26.12824331 -26.33099808
 -25.16891014 -26.51276131 -24.74662699 -25.84132618 -26.2018118
 -25.21099132 -25.72018339 -26.65057962 -25.51281833 -25.85682461
 -25.8535876  -25.97365138 -26.10656513 -26.34286713 -25.2111875
 -26.59976831 -25.12280722 -24.92485892 -26.26615971 -25.09514547
 -26.15521843 -25.52409883 -24.68257335 -22.62481351 -21.03367412
 -17.86542238]"
3,"[-21.77504836 -21.53089905 -21.52452311 -21.65272848 -21.53187996
 -21.32873283 -21.2679162  -21.92905174 -21.58416264 -21.4885236
 -22.30346633 -21.14510586 -21.2521235  -22.18242164 -22.43991137
 -20.87839555 -22.03489228 -22.69063279 -21.54855549 -22.19174031
 -22.64806116 -24.1369894  -23.45721651 -21.77789301 -21.7045207
 -21.38111359 -22.2642298  -21.62438008 -21.57827716 -20.97118994
 -21.74934843 -20.9287164  -21.99330156 -21.59063667 -21.19768281
 -21.54267001 -21.52187465 -22.00212978 -21.70648252 -21.78201284
 -21.56778139 -21.87215877 -21.59603169 -21.99595002 -21.89030567
 -21.5789638  -21.12391814 -21.65057047 -21.82252456 -21.44703097
 -22.00958472 -22.06333877 -21.19689808 -22.18742429 -20.28818004
 -21.97525275 -21.28930011 -21.52364029 -21.52226701 -21.44222449
 -21.04269852 -21.51275215 -21.99918704 -21.43349436 -21.65498458
 -21.51775481 -21.83390315 -20.45405247 -20.30397274 -18.41954028
 -15.24069468 -14.50334219 -15.16212353 -14.00425352 -13.45405927
 -14.02102714 -14.40672223 -12.6395089  -10.07393028 -12.00691794
 -12.55279617 -11.66526586 -13.45553064 -15.31132044 -14.44242747
 -15.80893774 -16.90255793 -15.31112426 -15.57194909 -17.72368042
 -20.59020323 -20.63993554 -20.52958279 -19.72503774 -21.33383357
 -20.36292563 -20.98551128 -21.14324213 -20.49279855 -20.28543348
 -18.44180701 -19.87050718 -21.76690678 -20.58480821 -21.55924744
 -23.70666275 -23.94100293 -23.71235205 -26.24173497 -27.72154072
 -28.17825393 -30.49929088]"
4,"[-17.85688844 -17.33671014 -17.21321316 -18.1456693  -17.10011386
 -17.62245017 -18.01638493 -16.47743012 -16.98672029 -16.75600949
 -17.45324263 -17.47423418 -17.07500248 -18.66829989 -16.11439412
 -18.3017326  -16.31077296 -17.49797228 -16.72462026 -16.68185244
 -17.27177368 -16.24122621 -16.63565143 -17.07049028 -17.2692233
 -16.06181717 -18.36215686 -17.12149777 -18.58502035 -16.13999596
 -16.86979542 -15.92301795 -16.56826269 -16.86096721 -17.39988095
 -17.79793555 -17.65805732 -16.6563487  -18.19746152 -17.06656662
 -18.41895173 -17.74015976 -18.36706142 -17.57261977 -17.15357363
 -17.87709525 -17.37839895 -16.69519286 -18.09093434 -17.55741562
 -16.25132962 -16.63104114 -17.33621968 -17.73917885 -16.5217674
 -17.42901407 -17.29207858 -16.43162147 -17.27530497 -17.75242118
 -17.30473236 -17.14474541 -16.5160781  -18.12614913 -18.04228104
 -17.35603413 -16.26663186 -16.85174662 -16.26143302 -17.84501939
 -17.369865   -16.53226317 -18.46829167 -15.71682998 -19.29539773
 -17.23175242 -17.30551709 -17.4411774  -17.48168912 -17.49581427
 -18.51449269 -17.92417909 -17.51817909 -17.32268308 -16.4618336
 -16.68616846 -16.21503582 -17.68728854 -17.78361422 -17.50071883
 -17.75801238 -17.71043809 -17.17005297 -15.73742916 -15.65464008
 -16.50764225 -17.34740209 -18.10074347 -17.52651685 -17.66404089
 -17.31032357 -17.86826703 -17.70151178 -17.72780025 -16.81643374
 -17.77449172 -17.6017529  -17.21448834 -17.26186645 -16.28556349
 -18.50801866 -16.48360987 -18.41081015 -16.79034145 -18.75560117
 -16.63996745 -17.26834048 -16.98819166 -17.15651637 -18.24366254
 -17.23489134 -17.11610274 -16.72412981 -17.36142915 -16.1531402
 -18.3774591  -16.81388337 -17.33023611 -18.89283093 -16.27143834
 -18.5222419  -16.36952966 -18.02521315 -17.65442794 -17.89131849
 -16.99182103 -18.18990849 -17.39438784 -17.31101021 -17.83236561
 -16.78210178 -18.13605635 -17.52308366 -17.0114393  -17.77321654
 -18.05777947 -17.76546732 -17.03507931 -17.78126003 -17.68101069
 -17.79636609 -18.06003557 -17.61362195 -17.72328805 -16.49175145
 -18.86330544 -16.23131898 -16.80721316 -18.34185195 -17.07431584
 -17.12532333 -17.2726565  -16.78681016 -18.40306094 -17.52131801
 -16.44417716 -16.67302423 -17.36044824 -16.36786211 -16.02140355
 -16.93502616 -15.76715083 -16.63006022 -19.01505272 -16.62800031
 -16.3601129  -17.45157508 -18.20511264 -17.74692806 -17.81951564
 -16.02287492 -15.97628154 -16.73217329 -18.36715951 -17.95046756
 -19.00749969 -18.38775869 -19.12883866 -19.12413028 -21.73551755
 -21.43437718 -21.88912857 -21.55895317 -21.87843662 -21.75091789
 -21.71266228 -21.6806845  -21.73914693 -21.4059307  -21.55669707
 -21.03975578 -21.74091258 -21.75552818 -22.13347406 -21.35149001
 -20.75205392 -21.36796936 -21.49068161 -21.65724068 -21.5100056
 -21.84214283 -21.7632774  -21.84057336 -21.80751659 -22.22479709
 -22.04891934 -21.79662845 -20.99473186 -21.68706044 -21.31068402
 -21.66891354 -21.69696766 -21.57180313 -21.67175819 -21.57739434
 -21.53805972 -21.30548518 -21.819778   -21.79515708 -21.88628392
 -21.74258013 -21.90384227 -20.7884458  -21.85852408 -21.3584545
 -21.31235157 -21.6276171  -21.73316336 -21.34158279 -21.44565769
 -19.71630761 -19.41369587 -21.72178477 -20.1970532  -21.73022062
 -21.50098119 -21.55287151 -21.87804425 -21.71334891 -21.74836752
 -21.6321293  -21.30685846 -21.76720105 -21.69637912 -21.6015248
 -22.19664488 -21.50451248 -21.63595486 -21.37032355 -21.79397998
 -21.79417617 -21.89167895 -21.79015442 -21.53001623 -21.74493432
 -21.63732814 -21.43496573 -21.54904594 -21.71658593 -21.75915756
 -22.21067194 -21.85283478 -21.39062845 -22.38821724 -21.38248687
 -21.5777867  -21.49038733 -21.19317061 -21.61957361 -21.44820806
 -21.44036075 -21.78780023 -21.1175422  -22.20243227 -21.34138661
 -21.94013606 -22.21626314 -22.02086522 -22.40361758 -22.32592925
 -21.06074732 -21.72070576 -21.58082753 -21.86794084 -22.11915273
 -21.76631823 -21.48155911 -22.14995341 -21.76769151 -21.80565285
 -20.71860478 -21.97996114 -21.90060526 -21.89207131 -21.94808146
 -21.43202299 -21.94258834 -21.65204184 -21.31215539 -21.5710184
 -21.83714017 -21.28880966 -21.9011938  -21.96014669 -21.91306285
 -22.11287489 -21.57170504 -21.60230953 -21.78407276 -21.22593312
 -21.75778429 -21.42800125 -22.08207421 -21.03632258 -21.46606068
 -21.61663087 -21.63595486 -22.59715176 -21.60554655 -21.17100197
 -21.67666276 -21.10586933 -21.71325082 -21.2543796  -21.81693335
 -21.56297491 -21.53766735 -21.46890533 -21.38513534 -21.49156443
 -21.93464295 -21.63389494 -21.50735713 -21.65655404 -21.71256418
 -21.18797177 -21.28086426 -21.78093384 -21.39582729 -21.49195679
 -22.50298409 -21.93925324 -22.07216698 -21.50686667 -21.63978042
 -21.89040376 -20.89389398 -21.54492611 -21.76680869 -22.3615364
 -21.69588866 -21.44958134 -21.67872268 -21.74316868 -21.17659318
 -21.23024913 -21.77406745 -22.25510731 -21.61888697 -21.28282609
 -21.72698361 -21.96465889 -22.01596066 -22.09394326 -21.63713195
 -21.9521032  -21.84851876 -21.93866469 -21.51275215 -21.61712132
 -21.47871446 -21.78279757 -21.86313437 -21.79005633 -21.73355573
 -21.88618583 -21.79250861 -21.20062555 -21.59779733 -22.02733925
 -21.35580603 -21.37738612 -21.88726484 -21.53138951 -21.76543541
 -21.39592538 -21.1265666  -21.50353157 -21.67136583 -21.87941753]"
5,"[-10.22852221  -8.79570221  -8.95696435 -11.13567079 -10.96793462
 -11.09300106 -10.24500155  -9.69814241  -6.15675127 -10.06814289
 -14.30941564 -13.88497447 -13.61522332 -12.48982154 -11.63073771
 -13.4255147  -15.2699259  -13.10966063 -12.23292036 -11.9463956
 -12.40909238 -13.55273915 -14.08508077 -13.49290344 -13.49153016
 -13.7783492  -17.77468791 -21.35492321 -21.06594616 -23.18668063
 -26.71316189 -28.89736144 -30.86732954 -31.29314398 -31.37161704
 -31.41016694 -30.95090335 -31.08999685 -30.46956921 -31.74711064
 -32.37617031 -29.84237327 -28.39287775 -28.80034912 -31.02859168
 -31.89356099 -31.48736481 -30.20413408 -32.04481781 -31.45087484
 -29.99304155 -30.12919231 -30.13203696 -31.01760545 -30.60738752
 -30.38785914 -28.24789877 -28.47949239 -28.35324886 -28.94287582
 -31.54926044 -31.47098356 -31.11628532 -31.4479321  -31.78105024
 -28.04435927 -28.77043126 -29.84933776 -31.53631238 -32.33477577
 -31.01760545 -31.50639453 -31.94015437 -32.31358805 -32.5923636
 -29.70455496 -30.4516185  -28.29929863 -27.35791617 -26.93053227
 -27.8189454  -27.80020996 -28.26575139 -29.58929765 -29.33985141
 -28.81555327 -30.52577554 -34.30229159 -35.88627032 -36.73770303
 -37.86114298 -39.62176457 -39.40556148 -38.46685692 -38.63469118
 -38.94681778 -38.88492215 -41.0540745  -40.21936636 -40.71352103
 -41.1934917  -43.06824254 -42.03749889 -40.86968242 -40.44306363
 -40.28846189 -40.99108025 -40.42157182 -40.12083362 -40.24209412
 -40.47660105 -39.93273369 -40.45194089 -40.56258791 -40.25984865
 -40.68895896 -40.57120033 -40.32065546 -39.83920362 -39.85090591
 -40.65556868 -40.72706744 -40.87047696 -40.43019404 -40.69205865
 -41.12937921 -41.57682279 -41.66463414 -42.41394397 -44.8856492
 -44.38547172 -44.84982625 -44.3182105  -45.12640455 -43.43347579
 -43.45744931 -42.51773441 -43.08619326 -42.14995079 -40.50992267
 -39.09366049 -37.63151119 -34.32858006 -33.70099176 -34.25952377
 -36.60547592 -37.52155081 -38.88001759 -39.46120869 -38.93906856
 -36.50718841 -36.37878687 -36.87512898 -36.14827225 -35.71823988
 -36.58065881 -35.81113236 -35.90245539 -34.56556871 -33.79672889
 -33.97172382 -37.64916763 -38.62036985 -39.82681468 -37.60120097
 -33.82958949 -34.49562959 -36.26117537 -33.25192967 -34.06530295
 -36.3060031  -35.77709467 -33.17384898 -33.08076031 -34.22705554
 -37.36166195 -41.78012687 -41.69922115 -41.68989266 -42.41025574
 -44.08929477 -46.39547089 -46.57898995 -47.67661227 -46.45834743
 -46.83310534 -47.2640892  -45.40607273 -44.53938682 -42.6853921
 -43.31886588 -43.69261345 -42.88547879 -43.51438151 -45.78802074
 -45.75202122 -45.61992163 -46.18035661 -46.54555062 -48.08934133
  48.54417089  47.42828397  46.03009021  42.96081262  40.25633667
  38.47686193  37.09936544  33.47361576  31.646861    30.39707942
  26.52119686  27.34104416  27.55978782  27.86700985  29.40478756]"
6,"[ 31.63322631  30.57795982  29.66492576  29.87778394  29.54662762
  30.26651986  34.14554134  37.17636713  39.12524559  40.30861935
  41.4558955   40.43299915  40.39778437  40.91217528  39.96402452
  37.32850678  34.67013376  34.22715333  38.5824082   40.6179013
  41.59057489  42.03198586  42.18559687  41.33367371  39.84435311
  40.67999311  39.70270923  40.34952343  39.31652368  40.78132145
  44.38068456  44.05041107  43.9652678   43.97282083  44.50182735
  45.26095612  43.97733303  43.93976405  45.47430475  44.71664735
  43.93721368  43.77899237  44.13251351  43.79017478  45.22593752
  43.48206993  44.36194912  43.31845359  41.24529342  41.33691072
  42.46702089  41.49915377  40.67194962  41.01075706  42.81151762
  44.74803658  44.05757173  44.49260677  44.29966113  43.70846471
  44.69202643  44.58020232  41.64236711  40.22465318  40.62153068
  42.25906727  41.89004771  40.71658117  42.4238607   44.2027469
  46.25216897 -48.91822089 -48.19037148  47.05592929  46.78519723
  46.63119385  46.98324362  46.69436467  43.76525958  43.80331902
  43.28539682  43.59575777  41.81540021  40.02847052  40.3464826
  43.40035985  43.0017167   43.73661692  43.38907935  42.71852705
  43.26097208  42.25141615  41.74781528  42.1151673   43.24056908
  43.24782784  43.59987761  42.92128182  43.49491989  43.86511655
  41.77292666  41.34122674  41.81824486  42.83790419  43.85275705
  43.03094792  41.34485612  39.55331614  39.56155581  40.32804143
  39.98403515  40.24466381  41.46089816  43.8861081   45.37484015
  43.43223953  41.95223761  41.80294261  42.13537411  42.32282664
  43.70081358  41.36467056  39.32809846  39.22765294  38.95172204
  43.14581286  46.66542772  48.19378867  47.96111605  45.7587696
  43.2810808   43.37838739  42.02355     40.31303346  39.27267686
  40.48694938  38.66794383  38.06370127  37.85839612  40.52432218
  38.29902236  36.62519197  38.26194384  38.56082811  35.20296584
  35.76463677  35.33068074  34.85376072  35.2949755   36.7266184
  35.99524948  39.46209121  37.00765005  39.50927314  38.95878461
  37.11486387  38.57573799  39.08031977  37.38490929  37.10417192
  37.4051161   38.4150644   37.8223966   37.88900061  38.00200182
  36.70248794  38.01544033  37.51007382  37.28662178  36.5547624
  37.54499433  37.4854529   35.27977135  36.09657782  35.57326059
  36.30982836  36.22448891  35.7609093   34.80834443  34.94871312
  34.92889867  36.05557564  35.48311466  35.38070732  35.16284649
  34.87798928  34.97480541  35.5821869   34.78519488  34.90761286
  36.88680154  36.86561381  35.20894941  36.80077545  36.14709485
  35.75276772  34.93390133  35.31204339  36.11060488  36.92662662
  34.47140073  35.0654418   36.09157516  35.5075394   34.37762542
  35.98965827  34.69249858  35.09379019  33.24329733  33.28282813
  37.35401052  37.744414    35.9011799   34.75282474  36.0808832
  36.01810476  36.21409123  36.04615888  34.83286727  36.29482039
  36.30296197  34.56870732  36.09873583  34.70436763  35.62103107
  35.58601247  34.53113835  35.93305958  33.75984625  36.42224102
  35.13479237  35.04062469  36.39968001  36.9392804   37.1902961
  34.90977086  35.65948287  34.90986896  34.98647828  35.14479768
  34.97127413  35.48478222  35.25681798  33.90590424  36.91309001
  35.29693733  35.49635699  35.00570418  34.9296834   35.74550896
  35.08152878  38.53120453  42.09103683  46.17546155  47.51578143
  44.10024146  41.37997281  42.78885853  43.99371428  43.60389935
  43.17906582  42.86321175  43.87649515  43.884931    42.52440431
  43.85746543  43.8092045   44.06571331  44.18106871  43.17769254
  44.65220135  44.23413612  43.16651013  44.0002864   43.71062272
  43.12599841  43.72337459  43.92956255  42.98180416  44.06100493
  43.83568916  43.62577372  43.63107065  43.34954854  43.23743016
  43.65480875  44.89841058  43.83696434  43.42458841  44.70360121
  44.05256908  43.58153453  43.58133835  44.54714554  43.44548186
  43.34768481  43.43655555  44.24463189  43.80067055  43.91014047
  44.22050143  42.79876575  44.31153018  43.09529583  43.60909819
  43.34621344  43.42802161  44.17714506  43.35886722  44.00234632
  44.58804963  43.45980319  42.81249854  44.14006654  43.28627964
  43.79910109  43.2698003   44.51536395  44.04383895  43.0853886
  44.41462416  43.37338474  42.56727022  42.83486336  44.29926876
  44.13692762  45.24840043  43.01672468  43.66736444  44.24875173
  43.34376116  43.67315183  43.14463576  44.14712912  43.66226369
  44.53282421  44.58667635  43.53729534  43.92122479  42.76031395
  43.75093825  44.10818686  43.02682808  43.99891312  43.48148138
  44.36459758  44.13535816  44.73273433  46.48317404]"
7,"[-33.27252885 -33.17777263 -31.84157259 -31.1086342  -29.55604469
 -29.75919183 -33.57651387]"
8,"[-37.74421812 -37.26759237 -37.6754561  -38.02083566 -37.94373588
 -37.72312849 -37.61875932 -37.89066847 -37.68555951 -37.87889751
 -38.17523141 -36.86021909 -37.33223455 -37.96178468 -37.48741503
 -35.78150878 -38.11549379 -37.06061967 -35.46555662 -35.49616112
 -38.28254332 -35.65791371 -37.07523528 -39.47676598 -38.26204223
 -37.45357352 -37.85633651 -37.44945369 -37.65603402 -37.92156724
 -37.65142373 -37.85515941 -37.53391032 -37.52684774 -38.05193061
 -36.61636406 -37.22394173 -37.6991942  -37.47436889 -37.66966872
 -37.58717391 -37.15508162 -36.24597121 -35.40160108 -36.24665785
 -38.13099222 -38.76937057 -38.41074868 -38.33551264 -38.05850273
 -40.46972485 -42.59787502 -43.03453837 -41.0274427 ]"
9,"[-33.57876997 -35.09506568 -34.9320379  -34.41176151 -33.22171754
 -33.61624086 -34.75959335 -34.12562911 -33.04740926 -33.47086951
 -33.4404612  -34.20498499 -33.44879896 -33.72453368 -33.77956291
 -33.22515074 -34.56331261 -34.19890333 -32.26640612 -32.08022878
 -31.49982241 -31.6130198  -33.07271682 -33.49088014 -32.52517104
 -34.05745564 -35.19688448 -34.25550203 -32.76608333 -33.3318741
 -32.78060085 -34.23902268 -32.96962283 -32.6341505  -32.90713866
 -32.93705651 -33.95102655 -34.18556291 -30.99955665 -27.50770163
 -28.77180454 -30.26926672 -33.9052179  -31.36014036 -33.0457417
 -32.21294635 -32.80139621 -33.1555059  -33.95691203 -31.80429788
 -30.78189199 -33.04338751 -33.3318741  -33.66352087 -32.95520341
 -31.2239896  -31.85530537 -35.68086708 -34.70662403 -32.17684874
 -33.74415194 -30.49281686 -28.73129283 -28.12557889 -27.08384901
 -28.34589201 -29.44343585 -29.43853129 -27.46679754 -25.06346197
 -22.14622594 -18.71489327 -17.14955189 -14.51187613 -12.37122913
 -12.26578095 -10.15338425 -10.72457004 -10.38644924 -11.270154
  -9.78936734  -8.27503345  -8.11445795  -8.41608878  -7.34071357
  -8.4157945   -7.6095819   -8.13947124  -8.03314024  -7.55376793
  -8.06668747  -7.00141567  -8.05491652  -7.49501123  -8.0459902
  -8.10572782  -9.13794284  -8.39127167  -7.96212212  -7.82391144
  -8.19165582  -7.77192304  -7.92229704  -6.73078171  -7.24262225
  -7.20721128  -7.7169919   -7.4817689   -6.64397088  -8.50211487
  -8.39509723  -8.39264495  -8.15546012  -6.65927313 -10.53083967
 -11.4883091  -12.40536491 -11.15832988 -12.60399984 -13.03040284
 -12.23596119 -12.0300675  -12.13159202 -10.20694211 -12.38986648
 -14.44399694 -14.99409309 -15.69574035 -15.84817427 -13.56254828
 -12.19015254 -12.41664541 -12.75143111 -12.67217332 -11.39423952
 -15.06628831 -16.36717547 -13.01882806 -11.93423227 -12.21526392
 -11.40787422 -12.04213273 -11.83378675 -12.28873432 -11.61631828
 -12.46941855 -12.49531466 -10.16623421  -7.68991869  -9.3532533
 -12.40781719 -14.39887493 -15.50573745 -15.34408294 -13.75470919
 -12.5592702  -11.05984619 -12.65020086 -11.38119338 -10.54918275
 -10.993046   -12.6361738  -14.56121607 -18.35215154 -22.12955041
 -26.43968327 -30.58688644 -30.22689127 -30.59816694 -30.22649891
 -31.0283955  -28.76797898 -29.99765184 -32.02735756 -32.95069121
 -31.84000313 -30.02394032 -30.64181758 -27.71742088 -26.31559774
 -26.86127979 -26.24722809 -26.98477677 -25.48849168 -26.75436024
 -26.45606452 -25.87977798 -26.61193164 -26.03486037 -28.05063712
 -27.05697198 -24.80803216 -23.86517833 -25.58079562 -25.28897393
 -26.3477717  -27.22323678 -27.14299808 -25.82504302 -25.71351318
 -27.07737498 -27.31142088 -26.547878   -26.82410318 -31.37191132
 -31.46088015 -29.46580067 -31.76319762 -34.80775619 -36.62077817
 -38.17974361 -39.79044242 -39.92881985 -37.32889945 -34.88868153
 -35.34264819 -37.26406108 -38.36062401 -39.0811048  -38.7079654
 -40.90867372 -38.63920338 -38.61850611 -39.51907276 -41.78000916]"
