,0
0,[-33.96291896 -37.20364595 -42.32868597 -46.40183075]
1,"[-28.54212717 -33.33550433 -35.0001438  -33.64362199 -33.90790496
 -32.75045343 -33.04660726 -33.5787035  -33.59498215 -36.16338111
 -40.09891243 -37.76163113 -37.52098163 -38.46269196 -36.63242209
 -36.86454001 -37.96354528 -37.23747809 -34.74890337 -33.86024576
 -32.6292461  -32.34554643 -33.57566351 -36.56201201 -37.05586322
 -35.67688471 -36.83070787 -38.47151774 -37.71456033 -38.10720931
 -37.32014619 -37.86518691 -36.6110441  -36.46855685 -37.52598291
 -37.61041617 -37.36211766 -37.48293273 -38.6610758  -36.55083269
 -34.41489677 -34.13659063 -33.33354305 -34.44166829 -34.05951218
 -33.35050815 -31.77363612 -33.00581256 -32.5452051  -32.94667985
 -32.57501661 -32.83939764 -33.15536043 -32.71338517 -32.34966512
 -33.67441414 -33.48309092 -33.23753822 -31.72774209 -30.62746198
 -29.66515817 -30.21833822 -33.78414796 -37.60139426]"
2,"[-21.77903288 -17.71554741 -14.04039611 -11.16123176 -11.57476841
 -14.20151556 -17.4519509  -20.19519829 -20.88655077 -21.8345372
 -20.8722334  -19.46462014 -20.89272881 -22.80556872 -21.20584774
 -20.91518551 -21.0548289  -19.91895149 -21.15514856 -20.66924054
 -17.78527105 -16.02923576 -19.86589877 -21.43855404 -20.53881518
 -18.83593068 -17.15726803 -16.0001107  -15.57402183 -17.3648699
 -17.07018704 -16.5799642  -17.18766793 -17.16236737 -17.2663154
 -17.93942794 -16.86719419 -17.21767557 -17.53716867 -16.10356841
 -18.5459549  -20.11213793 -19.97622098 -19.82265247 -19.17474243
 -16.77432741 -17.62885868 -15.76495279 -15.80260944 -16.91083275
 -16.96319902 -18.25097784 -18.099959   -18.10692156 -19.17856693
 -20.88213788 -20.20216085 -19.46530659 -18.63852748 -19.2676092
 -19.47197496 -20.28777088 -19.89718125 -19.08471951 -18.79896048
 -16.4720936  -18.75061484 -22.44175061 -23.49103735 -22.21679138
 -23.99646013 -22.35770961 -22.07018543 -21.39148323 -23.11182316
 -23.5574268  -23.03170472 -21.7912909  -20.779955   -21.14279247
 -24.49972551 -27.67092499 -27.81978642 -27.17501443 -26.64850784
 -26.94711327 -28.09554289 -30.98147367 -31.49385902 -31.15288986
 -31.75961295 -32.70495165 -35.66854926 -33.99116145 -34.62485218
 -34.33879897 -35.69551691 -34.51354934 -34.02872003 -37.04968518
 -35.83398353 -32.06684802 -34.46706691 -38.28676482 -36.34558436
 -37.29651272 -39.06970924 -39.89178127 -38.4926996  -35.38053476
 -33.57448674 -33.12584311 -34.66456817 -32.17167863 -29.40401326
 -28.16605104 -27.65699988 -27.70014812 -26.32342508 -26.87866447
 -27.0644961  -29.159147   -29.53806699 -26.96584353 -26.75686876
 -24.45981339 -24.54101053 -22.97051267 -22.86656464 -25.14547814
 -25.12321757 -23.29186899 -22.12990651 -23.38434352 -23.65264712
 -23.68039928 -22.3593767  -23.01581832 -25.54508968 -24.93375757
 -23.97370924 -23.72619525 -23.83112392 -23.55477906 -25.2167708
 -24.1161965  -23.21802667 -23.9609609  -23.29304576 -24.33036867
 -23.48829155 -24.90639767 -23.97057119 -23.98675178 -23.02356539
 -23.79160406 -22.89814131 -23.88711857 -24.02793874 -22.55687796
 -22.69867876 -22.45959829 -23.75992933 -25.36288643 -27.02154398
 -26.56927198 -24.20974973 -23.89211984 -23.87986182 -26.21800609
 -26.15210696 -26.44002339 -26.62742404 -30.1452804  -31.78932639
 -33.46661614 -35.42329074 -40.13071465 -44.0571358  -45.25194978
 -42.18114841]"
3,"[-18.52702851 -16.08219042 -16.19574874 -15.2477623  -13.88015924
 -15.80506104 -15.35386775 -15.66551571 -14.6271141  -13.37248097
 -14.90757766 -13.3871906  -13.16321201 -14.49649261 -15.99609007
 -15.13724397 -13.19429836 -14.58563295 -14.94503818 -15.37681477
 -15.80721845 -16.36765525 -16.21222352 -16.11376708 -15.03839528
 -14.40774453 -11.73637818 -10.92313193 -12.03929843 -12.05577322
 -12.95394305 -12.65896599 -12.56609921 -12.60071587 -12.24601773
 -12.768994   -15.54175872 -17.33054744 -15.92567999 -14.5102216
 -13.79082277 -16.13877345 -16.06316597 -17.52294936 -17.5715892
 -15.09566476 -14.47403592 -17.22591296 -18.25431202 -18.29236093
 -16.45473624 -17.90579192 -17.82341801 -17.53746286 -15.99118686
 -17.2822018  -17.52618548 -17.30593333 -16.80659052 -17.07479606
 -16.15309082 -17.15108999 -16.4285531  -16.52661729 -17.01223111
 -17.62042516 -16.3182309  -21.23595344 -26.18476233 -25.58823792]"
4,"[-16.07405109 -19.03931579 -21.78373996 -24.16728794 -27.76379177
 -28.80611595 -25.78250306 -23.7783654 ]"
5,"[ -8.13438275  -7.65543729  -4.80794767  -1.1316196    0.8160331
   4.27877739   5.07692175   4.66407155   3.50456068  -0.34857711
  -4.8018677   -9.55758821 -10.16754741 -10.31032886 -10.457229
  -8.27088809  -7.36183314  -7.51952034  -4.71449251  -4.21838582
  -1.21919091   3.28254337   6.73097029]"
6,"[-11.35461432 -11.79688378 -11.69303381 -11.28832294  -9.97024228
 -10.1985357  -10.3102308  -10.92224935 -12.62836997 -13.01474284
 -12.92481799 -13.75375451 -12.91471738 -13.86486122 -15.03270755
 -15.3728922  -18.81023787 -23.11456895 -27.44508318 -29.3748882
 -30.34739068 -28.31706988 -27.79262264 -28.0793623  -27.51382617
 -29.41097581 -29.53590958 -28.1453595  -28.40885795 -26.24438535
 -26.72078114 -26.3581398  -28.43955204 -26.82080661 -28.77051865
 -28.24989591 -28.83720229 -27.79948713 -28.49054541 -26.59771059
 -24.7721478  -23.32815274 -22.61081326 -21.7912909  -22.30191109
 -20.62619037 -18.14428401 -17.59747814 -16.6653781  -14.60063677
 -16.27380783 -16.32136896 -19.03970805 -20.70464171]"
7,[-8.74316519 -6.25184467 -4.15758603 -9.18259078 -9.99877896]
8,"[-3.24813881 -1.34039824  1.61035296  4.64298775  5.48849712  4.47627865
  5.03661738  3.91868571  7.61050793  7.68062382  7.14568371  4.27622772
  5.21430967  6.33439875  6.38460761  6.4139288   7.24718014  6.94769213
  3.06474283 -1.56643618  0.64422465  4.82372004  5.51360155  3.7826707
  1.57720727  1.99937357  4.29397734  8.3374577  11.18661441 13.88436003
 16.64349382 17.87988701 17.11626124 15.90781634 15.40474709 19.28181254
 20.19714361 20.30658323 22.02241221 22.60324635 21.2599632  21.73635899
 24.88137533 27.83418588 29.46322806 31.79303686 31.53659903 31.36518284
 29.94923414 30.59331968 30.83563627 29.43184752]"
9,[ 9.21022891 13.90750318 13.2279184 ]
