,0
0,"[ 7.00176   6.704858  9.321702 10.057258 11.0867   11.20357  10.812534
 10.693982 10.813868 11.089948  8.889196  9.335796 11.715362  9.706068
  8.206594 10.404098 10.593932 10.904754 11.261338 10.999004 11.482666
 12.407302 11.834726 12.402082 12.25366  12.02833  11.102012 10.771644
 11.71165  11.435454 10.566556 10.945006 11.577438  9.941606 11.2636
 10.387394 10.684818 11.42078   9.819226 10.715848 12.23597  11.453666
 10.856324 10.552868 11.488292 11.45326  11.584978 11.729224 11.548322
 11.383834 10.245178 12.4004   11.142728 11.772144 12.752634 10.452528
 10.80482  11.863552 11.980944 11.026902 11.20589  12.131164 11.569898
 12.353478 12.035754 11.382732 12.51147  12.30847  12.63298  12.326798
 11.254378 12.08401  12.68228  12.661052 12.460952 12.1887   12.201518
 12.001476 12.208188 11.993182 10.785854 10.288794 10.286184 10.066944
 11.319628 10.980734 11.145628 10.014744 11.223232 11.32392  11.065762
 11.396826 10.823786 10.653904  9.315148  8.458198  8.84906   9.686986
  9.019754  9.767026  9.18169   9.449882  9.16139  11.177296 10.543356
 10.162586 10.91299  11.51474  11.318004 10.610926 11.184662 10.754418
  9.40818   8.375142  9.178326  8.490678 10.067756 10.882888  9.961848
 10.635692 10.020312  9.153212 10.631748 10.326204  9.899498 10.41883
  9.487466 10.057722 10.438376  9.966488 10.520214 10.081734 10.329974
 11.079044  9.686058  9.744812 10.00181  10.232302 10.67461   9.648648
 10.418772 10.020486 10.556754  9.780772  9.914926 10.286416  9.873514
 10.540514  9.37164   9.14602   9.885056  9.396058 10.129584 10.092696
 10.360888  9.739012  9.710128  9.38991  10.531408  9.90002   9.811802
  9.950132  8.825976  7.276332  7.76678   6.57894   8.219586  8.704988
  7.476896  6.6062    7.810512  8.193892  8.415742  8.767628  8.789378
  9.187606  6.624644  8.285764 10.520446 10.082314  9.06192  10.103078
 10.384668  7.938924  8.016702  6.28314   8.074876  7.305854  7.45677
 10.180624  9.831116  8.184264  8.245164  7.435832  7.557748  7.400452
  6.92694   7.468718  7.715218  6.82602   6.897766  6.51688   7.65368
  8.337442  6.895388  7.724498  9.151298 10.250166  7.360954  6.350362
  7.689582  9.880532  6.495652]"
1,"[ 9.637454 10.383044 10.635112 10.487792 10.243206  8.9523    9.293514
  9.773058  9.024394  8.381174  9.406208 10.348012  9.086396  9.13152
  7.6183    5.542248]"
2,"[ 9.636062  9.021668 10.17088   9.729036 10.171054 10.424166 10.514994
 10.33125  10.835038 10.676292 11.560038 10.010336 11.335636 10.787014
 11.019884 10.897272  9.14834  11.475996 11.6609   11.153458 11.05683
 10.65982  10.299118 10.615508 11.436266 11.481738 11.672964 11.133854
 11.457262 10.933464 11.55331  11.817268 10.302134 10.33415  11.051204
 11.549308 11.862392 10.385248 10.495912 10.530944  9.060876  9.09614
  8.249746 10.724838  7.967924  7.460018  9.939286 11.317424 10.89095
 11.234948 11.61247  11.563808 11.351122 11.517118 11.115584 11.391548
 11.382326 11.652374 11.311508 11.259018 11.618734 11.3999   11.652548
 10.193152 10.34343  11.16616   9.85652   9.29305   8.218136  8.027258
  9.308014  9.5845    8.689618 10.050762  9.90524  10.349114 11.035196
 10.863864 10.232012 11.125734 11.222594 11.268878 10.964958 11.451172
 11.116454 10.906204 11.356458 10.345286 10.72043  11.463816 11.686884
 11.711128 12.008204 11.728876 11.627086 11.964298 11.83084  11.500124
 11.328038 10.041656 12.110748 10.932478 11.580802 11.439224 10.917688
 11.089542 11.346888 10.583492 11.45877  10.636388 10.938452 11.383254
 12.18725  11.334186 11.3332   10.853192 11.859608 12.10895  12.299654
 12.149492 11.816572 11.262962 11.294398 11.858506 11.856128 12.355044
 11.861232 11.362374 12.10199  11.373394 12.041844 11.975144 11.38453
 11.226132 10.509136 11.310116 11.70701  10.215366 10.512442 11.359358
 10.717008 11.1302   11.290976 10.635692 10.281312 10.710164 10.507106
 11.135014 10.57804   9.822706 12.326798 10.685456 10.374576 11.36771
 10.42927  11.947246 11.010256  9.952568  8.380884  7.537216  6.70364
  6.952924  8.0301   10.116998  9.897352 10.416394 12.427196 11.973578
 11.842904 10.817406 11.656202 11.430582 10.906204 10.621772  9.353486
 10.280616 10.556116 10.637374 10.521954 10.245236 10.884512 11.199974
 10.908698 11.14615  12.144098 12.340254 12.191078 12.100598 11.350368
 12.305744 12.151058  9.815398  9.955468 10.065204 11.229902  9.960978
  9.593316 11.240284 11.055612 11.69425  11.557254 11.410108 10.299002
 10.30196  10.151508 10.755578 10.924648 11.325834  9.797824  9.68136
 10.275454  8.906306  9.402554 11.248172 11.274736 11.130432 10.937176
 11.22938  11.08873  10.830804 11.38917  11.222246 11.40309   9.634264
  9.758268 10.949588  8.571878  7.61627   7.898498  8.25543  10.725708
 11.149746 11.430988 10.869722 10.57108   9.59378  10.166936 10.272786
 10.450904 10.352826 11.388648 11.018724 11.56114  10.408274 12.388684
 10.76915  10.66881  11.446938 10.837068  8.370096  8.026214  8.845174
 10.772514 10.726868 12.545574 12.753156 12.60543  12.64806  11.982162
 11.47414  11.307158 10.311414 11.73137  11.226944 11.986918 11.238544
 11.96975  10.719908 11.593504 11.70324  13.09118  12.355276 12.482354
 12.383464 12.519764 12.321056 11.005326 11.084032 11.643094 11.772666
 11.193304 11.30681  11.891218 12.473132 10.244598 10.273946 11.246664
 10.941526 10.935784 12.034072 12.228024 11.63915  11.059498 11.050392
 11.468688 10.926446 10.625832 10.52265  10.049892 11.905602  9.60393
  9.746552  9.803508 11.614442 10.942686 11.901078 11.667164 10.058592
  9.52563   8.4796    9.320078  9.818588  8.404664  7.989384]"
3,"[17.205062 17.04359  17.30111  18.265592 16.895806 17.38028  17.679386
 17.65665  17.669178 17.954364 17.497266 18.160902 17.771374 17.24949
 17.901294 17.623706 17.671034 17.49628  16.693096 17.764646 17.23934
 16.32091  17.646674 17.43335  17.610598 17.512172 17.450286 17.772418
 17.083958 17.022884 17.29502  17.544014 16.800222 17.587224 17.818528
 17.311318 17.8698   17.30633  17.309346 17.206106 17.666568 17.638554
 17.844164 17.456666 17.677762 17.100952 16.994    16.739264 17.533516
 17.117888 17.29415  17.518958 17.53746  17.622024 16.886874 17.674862
 17.423316 18.307584 17.681764 17.4203   16.952124 17.672774 17.601202
 17.655026 17.863884 17.751944 17.486536 17.413456 16.939944 17.40812
 17.331328 17.075258 17.293512 17.3681   17.73553  17.408352 17.271414
 17.921478 17.480388 17.703688 17.740808 17.253144 17.924262 17.227334
 17.299312 17.739416 16.977354 17.170726 17.75264  17.321526 17.787962
 17.16597  16.383434 17.71552  17.905818 17.534444 17.300704 17.69
 16.596932 17.394084 17.799852 17.510258 17.63693  17.704094 17.757454
 17.143814 18.011552 17.12363  16.92933  17.627012 17.373146 17.501268
 17.852342 17.84544  17.861796 17.920492 17.641628 17.789064 16.562538
 17.822066 17.074272 17.22832  17.695452 16.976948 18.317386 16.847318
 17.343798 17.11203  17.541578 17.261496 17.478764 17.793414 16.86785
 17.353078 17.963296 17.079898 17.872874 17.371348 16.88554  17.044692
 18.200864 17.455738 17.10594  17.70508  17.56791  17.734428 17.702354
 16.792508 17.395418 17.978608 17.221708 17.274198 17.650444 17.070386
 17.709778 17.211906 17.157386 17.383992 17.632058 17.917012 17.474878
 17.385442 17.56066  17.315262 17.49251  17.231626 18.35497  16.896328
 17.537692 17.839524 17.159938 17.679038 17.357892 17.291308 17.408062
 16.923704 17.168348 17.941778 17.619704 16.846158 17.37332  17.904136
 16.988838 17.045272 17.86284  16.541716 17.395534 17.378482 17.211848
 17.027176 17.498774 17.620342 17.410498 17.446284 17.436482 17.445298
 17.867712 17.453476 17.152456 17.83964  17.93302  17.59314  17.613556
 17.581018 17.441644 17.436714 17.84167  17.516406 17.139058 17.227334
 17.427376 17.55167  17.829838 17.97333  17.758266 17.66564  17.204192
 17.766618 17.631594 17.462234 17.057452 17.680372 17.020912 17.250534
 17.7683   17.11058  17.392982 17.509272 17.693538 17.918172 17.183486
 17.829896 17.714882 16.561088 16.552794 17.56878  17.180992 17.897408
 17.40551  17.64679  17.66941  17.698526 18.000184 17.097704 16.633704
 16.297942 17.459798 17.329472 17.652068 16.883046 17.40203  17.43219
 17.728048 17.728338 16.819768 17.511534 17.474646 17.752176 17.754554
 17.439904 17.532646 17.130648 17.797938 17.607176 17.536532 17.750146
 17.29792  17.238644 17.546334 17.485492 17.936558 16.74344  16.570948
 17.241602 17.208426 17.183718 16.910016 16.533364 17.829316 17.69812
 17.503704 17.38927  16.824292 17.940096 17.495178 17.535662 17.410614
 17.489494 17.684026 17.910864 18.062998 17.137318 17.389328 17.737966
 17.737676 17.702006 17.985858 16.746108 18.053544 16.487718 16.85248
 17.785758 16.752314 17.353658 18.11978  17.542448 17.24195  17.850602
 16.80231  17.218518 18.150578 17.887606 17.768358 16.949108 17.765748
 17.657752 17.384456 17.546798 17.76714  17.224086 16.697562 16.672622
 17.607118 17.212254 17.047302 17.607118 17.699802 17.640758 17.51368
 17.447212 17.833434 17.7596   17.752756 17.611178 17.6871   17.438976
 17.210166 17.396926 17.257958 17.856692 16.760434 18.116474 17.540708
 17.766212 17.342232 18.104642 17.590994 16.876666 17.885866 17.254594
 17.15176  17.379236 17.782684 17.966138 17.198972 17.54355  17.81151
 17.185806 16.663226 17.71001  17.296238 17.361256 17.835522 17.539084
 17.018418 18.093564 16.718848 17.793704 17.0665   17.149672 17.833144
 17.072648 17.676718 16.945512 17.481896 17.57226  17.738546 17.39652
 17.929888 17.393562 17.502138 17.736922 17.960048 17.573594 16.74721
 17.790688 17.98174  17.390256 17.27298  18.152666 17.511128 17.562864
 17.114002 18.304394 17.816556 16.961636 17.864116 17.329356 17.564546
 17.569708]"
4,"[ 8.730102  9.071084 12.098162 10.249412 10.404156 11.117788 10.385422
 10.810504 10.825062 12.136848 11.892726  9.92902  10.497768 11.713622
 11.273692  9.25071   9.361838  8.407332  8.866286  6.668956  5.496892]"
5,"[10.919602 11.045172 11.105608 11.445024 10.549156  9.861624  9.224552
 11.732704 10.11665  11.042156 10.870708 10.353058 10.087998 10.913164
 10.480252 10.613884 10.604778 10.490576 10.658486 11.245214 11.367536
 12.295652 11.148528 10.918326 10.556    11.73543  12.077572 12.382826
 11.41092  11.801318 10.745486 11.407614 11.577148 10.748792 11.869526
 11.466948 11.730558 11.86941  10.850524 11.665598 11.047724 11.308318
 11.50604  11.305534 11.679286  8.183916  5.909968  7.277666 11.245156
  9.581194  8.550534 10.18509  10.062304 10.090086 10.757376  8.702436
 10.495448 10.833936  9.048232  8.862516  8.91141   8.956824  8.79425
  8.933798  8.70754   8.18873   8.574314  9.235282  8.77946   9.01001
  9.443038  9.30755   8.686138  8.844942 10.769266  7.870484  6.24863 ]"
6,"[10.945876  7.646778  9.55173   9.815688  8.154394  8.845348  9.593606
  9.33916   9.702066  9.112032  9.294094  8.975616  9.32118   8.829456
  8.658588  8.932638 10.481818 10.37475  10.08127   9.332896  8.690836
 10.404272  9.992356 10.231722 10.581578  9.714246  9.300126 10.075934
  9.706648  9.27739   9.326458  9.404932  9.500922  9.755948  8.795294
  9.09092   9.982786  8.489634 10.001288  9.98006  10.468072  8.460402
  6.49484   9.013258  9.171424 10.395166  8.995684 10.234274 10.022806
 10.035218  9.233542 10.099598  9.233252  9.585486  9.421404  9.980234
 10.306426  9.725962 10.164616  9.6802   10.593526  9.741448  9.717204
 10.213684  9.071896  9.452144  9.531778  9.471342  9.909706  9.286264
 10.26339  10.47277   9.983366 10.44435  10.147506 10.3878   10.625426
  9.56449   9.05322   8.940352  9.149848 11.242836  9.810352  9.359808
 10.24773   8.521882  7.169032  8.884846  9.18865  10.37649  12.23539
 11.37264  11.844586 12.089288 11.873586 12.230634 11.821038 11.737576
 10.80772  11.437948 10.698448  9.743652  8.330946  9.49837   7.027222
  6.303556  7.385488  7.994604  9.049102  8.150334  7.77258   6.279138
  7.582514  7.714406  9.665816 11.903224 12.096944 11.361794 12.133484
 10.43565  10.18451  11.706546  9.560314 11.998982 11.573726 11.885882
 12.007334 11.823126 12.094682 11.819936 11.75689  10.910554 11.698542
 10.444176 11.981408 10.91502  11.954322 11.190056 11.973346 11.153226
 11.77168  12.427544 11.502792 11.840816 12.51321  11.038618 12.17942
 10.635344 11.44688  11.355066 10.917108 10.667302 10.634648 11.707706
 11.866162 11.899222 11.689494 12.248614 12.323434 11.951944 12.020558
 12.01615  11.777132 12.459502 12.223674 11.26128  11.567288 11.87927
 10.814738 12.041264 11.192144 10.404446 11.537592 11.962094 11.785252
 11.782816 12.202504 12.483398 11.577612 12.155582 11.831188 11.51532
 11.397812 10.79293  12.203316 10.035798  8.001854  8.898418  8.797092
 10.43478  11.038792  7.427712  6.439392  9.4047    9.92554   9.329184
  9.76459  10.304976  8.910076 10.37098   8.806256  8.150682  7.903486
  7.81753   7.693526  8.572458  7.651476  8.074934  9.537578  8.406172
  8.554594  9.010068 10.430372 10.038234 10.728898 11.70614   8.914078
  5.619388]"
7,"[10.197212  9.774044  9.335042  8.71073   8.923358  7.697238  8.432504
  9.45052   8.485168  6.731538]"
8,"[7.8097   8.460576 9.17299  9.230758 6.334412 5.601118 7.577642 8.833922
 9.337884 8.73335  5.013288]"
9,"[ 8.648844  8.62663  11.410108 12.180638 11.745174 10.842752 12.06226
 11.148992 11.245098 11.583586 10.62212  10.777792 11.440094 11.598782
 11.364868 11.651794 11.919116 10.325914 10.131904  8.73306   8.58632
  8.710498 10.004942 10.668694 12.032854 11.04668  11.448214 11.46921
 10.005696 10.966988 10.430198 11.403612 10.223312 10.37127  10.709758
 11.596172 11.176136 11.337724 10.849132 11.333142 11.551048 11.18501
 10.929288 12.111038  9.42355   9.970548  8.679468  6.927752  7.564418
 10.278586 10.26716  10.698274  9.473314  9.497906  9.87624   9.462816
  9.753512  9.09498   7.485654  8.156656  8.73654   9.009082  9.259178
  9.425928  8.829978  8.996844  6.13814   7.130926  8.808924  9.960224
  9.508926  6.035422]"
