,0
0,"[-44.53879828 -42.74096084 -46.42100406 -46.21376652 -46.30555057
 -44.52031787 -43.4331717  -38.37671099]"
1,"[-45.19686355 -42.16427212 -42.96677688 -43.56430019 -43.03642172
 -43.5293993  -43.23183926 -43.52981128 -44.18999533 -43.68739499
 -42.93802631 -42.61665951 -43.35896562 -44.49590294 -45.00790042
 -41.64062139 -43.13119756 -43.47636132 -44.33544515 -43.33743457
 -44.261602   -44.03473638 -43.46962244 -43.87331729 -43.34546825
 -42.83334325 -43.66012561 -43.49712725 -43.88515692 -44.8933788
 -42.82701636 -43.287202   -43.69011212 -43.59978963 -43.90560896
 -43.95034841 -43.4014784  -44.52048462 -44.5812522  -43.50772111
 -43.43141587 -43.09351087 -43.97956982 -43.44410889 -44.43534135
 -42.04767096 -43.43560437 -43.15479833 -42.38770454 -44.66174594
 -42.9674439  -44.32652865 -43.41183684 -43.82216267 -43.27669642
 -43.11702336 -44.20740654 -43.5561488  -42.96051865 -45.13032821
 -42.43716219 -43.88111555 -42.03073059 -44.54359494 -46.44173076
 -47.29546862 -43.45794957 -43.49444936 -43.3614179  -42.73156369
 -44.43956909 -42.3052784  -43.61610222 -43.24792624 -44.55639586
 -42.92453875 -43.81340311 -43.03273349 -43.97152633 -43.3979373
 -43.467641   -44.05227511 -43.36674426 -45.99937812 -48.08171964
 -47.88700836 -48.08767378 -47.83020367  48.94085221 -47.6422705
 -48.88834619 -48.00920072 -47.97869432 -48.13842722 -48.18319021
  48.0600902   47.87204912  48.40880486 -47.81014399 -47.02932723
 -47.32309113 -48.10484957 -46.46839198 -45.83106321 -46.49148268
 -48.26401452 -47.39510978 -46.50344001 -47.78940749 -46.27387688
 -44.23766771 -41.38187609 -42.24790479 -42.07181124 -42.40026023
 -44.06747926 -45.73387433 -46.99721213 -47.80212993 -47.31375284
 -45.28116324 -42.04567971 -41.97449483 -42.43171812 -42.19937901
 -41.24076191 -41.59420457 -41.52224478 -43.56547729 -43.68420703
 -42.75256504 -43.60315416 -44.06032841 -42.96688478 -44.40714991
 -42.97308415 -43.28360205 -44.04515368 -43.6981458  -43.76424955
 -43.75417557 -43.47722452 -43.94153    -42.57693252 -45.91530404
 -46.59377232 -46.0744376  -44.08382128 -43.33298122 -44.40881746
 -45.2497544  -45.79924239 -45.92483852 -46.43501151  47.41052944
  48.16926584 -48.57954195 -46.97087461 -48.2647198   48.90004622
  47.7072557   45.53767175  44.56264397  45.83400565  46.05137602
  45.0508445   42.12213178  40.99947656  39.44727942  40.08742341
  42.31291941  44.07895564  46.45050963  48.65109043 -47.46289089
 -46.75521102 -46.02392057 -48.1646637   48.26647435  47.01002255
  47.94963936  46.8613161   45.51658212  48.20408826  47.9515031
 -47.35257739 -44.87629129 -46.74473487 -46.61760851 -45.16715169
 -43.97852024 -45.82992535 -44.51931734 -44.95571584 -47.80312065
 -48.61565721 -48.75312534 -45.93088095 -47.50507997 -47.69620111
 -48.46323408 -47.98140164 -48.34181369 -47.91684774 -47.13443209
 -46.1381283  -46.46782305 -47.45553404 -46.43458971 -46.9374647
 -47.80281657 -48.3068922  -46.66302479 -46.96100662 -46.77906683
 -47.24183228 -46.70243789 -46.52959116 -47.00967954 -47.73226929
 -47.06340416 -48.80758956  47.76395248  48.79979688 -48.11230451
  48.37584617 -49.01246115  48.85718031 -48.33780961 -48.03641126
 -47.63623788 -47.02718884 -47.92084006 -46.80753293 -47.38068055
 -49.2240461  -47.49261256 -46.66369181 -47.10627007  48.89072754
 -47.78613124 -44.55760238 -42.95459393 -44.97523601 -45.96858725
 -46.73317971 -48.10708115]"
2,"[-44.07441432 -44.06277088 -44.93769646 -44.6382825  -45.58606051
 -45.09684964 -44.99265703 -44.74976329 -45.42088452 -46.75083615
  48.82991092  47.64761617]"
3,"[-26.00239214 -25.00705946 -22.15505416 -19.44518319 -14.86255262
 -17.46874106 -19.87286137 -25.27926289 -27.99756971 -28.15402537
 -28.48861489 -27.19449602 -28.08281107 -27.72389491 -30.03227808
 -33.34236987 -32.86839259 -33.64184269 -34.33407318 -34.05804419
 -32.87879027 -35.73570013 -38.3324718  -44.1797546   48.22557026
  46.31298559  45.71659033  44.03187181  43.38250723]"
4,"[-3.90300496e+00 -1.70438599e+00 -7.49565019e-01  3.48208960e-03
  5.56913350e-01 -4.70691380e-01 -3.40372012e+00]"
5,"[ 9.75189615 13.04766661 15.16997053 14.18160233 16.21395652 14.48637208
 14.33786182 14.57583137 15.14711525 15.05569414 15.32220827 15.39901378
 14.03809472 15.33790288 15.01371105 14.81272192 16.14333076 15.50711042
 15.36752646 15.10385698 14.55533029 15.3603658  13.56961055 14.73572023
 15.45620102 14.82978982 15.07030975 14.37641171 15.35614787 15.28630685
 15.46081131 13.61846003 11.3774656  11.79101863 11.28898722 15.1556492
 18.08877603 19.87364579 22.19340756 22.9347818  20.69251218 20.72890406
 19.54660931 20.34271851 20.23491615 17.43843054 14.87981639 12.75947429
 12.00858519 12.01966951 10.00820878  9.82948639 10.23401501  8.83807736
  9.05858666  9.84930083  8.96500753 10.12052335  9.7298256  10.23666348
  9.43025469  9.72364585 10.56997781 10.53329165 10.33740327 11.91530034
 10.83315683 12.44832861 12.68943708 12.22703457 10.10737911 11.82054412
 13.09376953  9.61819767  9.95445474 13.24630154 15.15506065 17.64324522
 18.17342884 18.24366223 19.34954384 18.98464411 18.68203237 19.59133896
 17.96223822 18.94785986 18.40198163 18.31919255 18.10299927 19.44312296
 17.83726987 16.8405639 ]"
6,"[18.97601207 19.43311765 17.07559072 19.16356268 20.95667212 21.45007149
 21.3957289  19.98478327 18.42660255 17.98381831 17.4445122  16.20346074
 14.79516358]"
7,"[19.56622758 17.57654312 17.36162503 17.32444842 17.68346267 18.97120559
 18.87154481 17.25195893 19.76927662 23.35304321 24.22017053 22.42715919
 21.56405361]"
8,"[23.14146022 20.90242762 20.09209518 20.45915292 20.95794731 19.84039283
 20.7386151  21.73561534 24.8481512  26.50913162 25.82886828 25.01990911
 25.9055757  27.70663053 27.75606856 29.10776703 30.35293832 28.62780617
 29.42950658 30.45573803 29.7267233  32.74244302 38.69354567 40.72884259
 41.20105423 39.67494939 38.24683777 39.82022264 38.61301269 39.17792064
 37.77845169 40.09958674 41.95831927 44.75539343 42.26917068 43.84412501
 45.27674882 42.05307549 40.05456282 40.36247149 41.04155774 42.78473869
 44.39794864 44.79472805 45.33913491 43.20898367 44.19862706 45.86382541
 45.10940502 42.79317454 41.91996556 41.75252367 41.05852754 42.23169979
 43.63303248]"
9,"[38.30804676 36.28913109 37.88890252 38.62635311 39.25649179 39.10533306
 39.47984574 41.49905568 44.00725088 44.21118275 46.42588871 43.6214577
 43.56642847 44.88830717 46.5006343  44.825823   45.01258888 43.48040237]"
