,0
0,[-45.54877599 -45.10664896 -42.61735596]
1,"[-46.90727219 -45.22392695 -43.76966419 -43.06232764 -42.22130242
 -40.91059631 -38.42546238 -40.21840506 -41.51873311 -42.45774175
 -40.4815939  -40.60441405 -39.9839766  -40.44971422 -40.41367547
 -41.43222637 -39.71514752 -39.8534759  -39.4328603  -40.01174626
 -41.03938042 -40.36342328 -39.49814008 -41.62046362 -41.81174171
 -42.65226666 -44.01052744 -44.61477982 -44.39154358 -45.55430835
 -44.86258793 -44.75539373 -45.04230105 -44.8388106  -43.65459325
 -43.97866738 -42.77792165 -40.97270774 -40.30882565 -41.11578375
 -39.69363609 -38.88158705 -38.20622827 -38.08930341 -40.23299124
 -41.97734929 -40.82139206 -40.3524861  -38.59182527 -38.18376535
 -40.36186363 -41.87056707 -40.26840221 -42.44747159 -41.5404211
 -41.22533214 -41.30081342 -43.31456948 -45.56323466 -46.46332066
 -45.04088854 -45.55885978 -45.99008887 -44.92934889 -46.13096763
 -45.26284959 -45.13779296 -46.11763702 -45.08482364 -46.60032482
 -46.84409157 -47.0124261  -46.67304973 -45.67469583 -43.74931024
 -43.47941196 -44.4745975  -46.24325277 -45.69621707 -46.47508181
 -44.90410018 -44.45896175 -45.32805089 -45.40305152 -45.60154913
 -45.15350719 -46.73677966 -46.18283832 -46.94328152 -46.80705229
 -48.1632865  -47.1577582  -45.36639479 -42.36580075 -37.5465641 ]"
2,[-45.33937063 -43.98995769 -42.77804917 -41.29038631 -37.78168901]
3,"[-39.52616477 -38.80821473 -39.30528272 -39.20087431 -44.51224495
 -47.11571626  48.23400612]"
4,"[-31.63813118 -33.04485888 -32.16164458 -31.73710533 -33.16188183
 -32.02402245 -32.29789344 -33.07958321 -30.52989538 -32.44885599
 -31.26322613 -29.78950205 -30.59130055 -31.20123241 -30.83005483
 -32.45258346 -32.2586569  -35.37070231 -38.634495   -41.24924681
 -43.20147999]"
5,[-23.78670527 -27.90222494 -30.24405725 -27.85072699]
6,"[-10.00987664  -9.68087833 -11.21532094 -12.32316438 -12.79243328
 -13.10338278 -12.71847242 -13.41021245 -11.70842604 -12.43920642
 -13.39206556 -13.38147169 -13.23825836 -15.7833359  -18.27171665
 -19.03653472 -17.60440136 -16.64810903 -16.09457968 -16.42828637
 -14.56396263 -12.99567851 -13.9321564  -15.23745767 -16.26447385
 -19.54248978 -19.67059705 -21.31519622 -21.30538709 -21.26428682
 -20.51133781 -18.34410805 -19.2980462  -20.33340014 -20.52556105
 -20.80394423 -22.18683574 -22.24824091 -22.38036993 -21.5178529
 -25.00480336 -28.64585528 -26.56641726 -26.58426988 -26.99703818
 -28.25192052 -26.35395145 -26.81439214 -26.7051184  -28.42662117
 -26.48048926 -26.96319668 -27.01734309 -26.45331796 -27.02460185
 -26.75720489 -29.10109712 -24.91936581 -23.05425734 -22.91781231
 -21.90796211 -18.7394161  -18.05679856 -18.53067775 -17.71907012
 -17.97175338 -16.28409212 -16.84556687 -17.75222499 -17.23675508
 -17.05352048 -19.36553303 -22.33416892 -26.2199587  -30.7930744
 -36.59301832 -42.66790242 -48.29492604 -48.02552312 -45.06464626
 -44.09968265 -42.86934276 -43.74961432 -40.79689866 -39.09444522
 -38.53748268 -37.57187166 -37.37666992 -38.07321643 -38.13540633
 -38.02770205 -37.82994994 -37.3871657  -37.02206978 -34.94439741
 -32.17341554 -32.03324304 -33.28635973 -35.17363684 -34.44619156
 -34.27737639 -32.41315074 -31.36906667 -31.94182192 -35.00384075
 -36.10825099 -38.38347929 -38.22466944 -38.81380594 -37.9366733
 -36.96949283 -40.29074742 -37.79581416 -38.77211713 -39.16183396
 -37.22865011 -34.92556387 -34.39969628 -34.32269458 -33.41740974
 -33.86598137 -31.22899226 -34.30611715 -33.00905555 -34.14073517
 -32.47377118 -33.64782626 -35.07054285 -35.7485501  -34.77469941
 -32.16811861 -30.71048151 -29.92673181 -28.16304977 -31.61243125
 -33.94523916 -34.28718552 -32.81385381 -32.87829981 -32.1716499
 -31.27460472 -30.66280912]"
7,"[-8.63090878 -8.14349298 -8.24158431 -8.45718904 -9.0694751  -8.9688334
 -9.15255845 -8.62109965 -8.55312236 -8.67897353 -8.67828689 -8.6792678
 -8.45611004 -8.18920354 -8.38783848 -8.86466041 -8.09346641 -8.58696387
 -9.45536637 -7.95015498 -5.98597427 -2.97251065 -1.0460951   1.41511436
  2.20916364  4.7201054   1.98679061  3.60559176  3.10581645  3.71810251
  2.8633347   4.20659731  3.57518345  4.25721244  6.30045476]"
8,"[-5.22027338 -8.16350361 -6.42346158 -5.43303347 -3.64708469  0.47657655
 -2.88354181  0.49688146 -1.95961962  0.41399429  0.78399477 -0.33866046
 -3.87691267]"
9,"[-0.13296294  0.16150722  0.44234268 -0.42331327  0.15473891  0.53386189
 -0.10137754 -0.14610718  1.75921873  2.03446299 -1.01676579  1.10190876
  1.3321291  -0.34925432  2.23074374  3.06599138  5.89553376 10.58626097
 13.20873256 13.13791063 12.77644409 12.50934141 11.97788261 11.31998408
 11.65202322 13.08641268 12.67845086 12.85050304 12.55534624 12.32924574
 12.55328632 11.92991595  9.54982802 11.35676833 13.89448902 14.08115682
 14.41996426 16.33294129 15.41186374 15.97127857 15.54330612 15.42902973
 16.43966466 16.22150955 13.79835952 12.9187746  14.17385312 14.06399083
 13.54626482 13.53204157 13.6900667  14.09057358 13.88291425 12.26323027
 15.07521431 13.44935059 13.45553034 13.99277653 13.09220007 12.85717325
 12.59252285 11.24278621 12.76300558 12.57329695 11.76737862 11.25573427
 13.15674416 13.26778354 13.37382027 13.43816817 13.76647984 13.4593559
  9.96867798 10.60950861 10.2273448  12.98165114 12.36024259 13.16773039
 11.45132837  9.83988407 10.12425082 11.45966613 11.71803868 12.29942597
 11.40159607 12.04379998 12.62195025 11.69704714 12.8011631  11.32135736
 12.19613581 10.7407548   9.78534529 10.49974442 12.30236871 11.38923656
 10.04469876 10.06824067 10.47826242 11.81485482 12.26823293 11.38374345
 12.91936315 11.49841221 11.13272774 12.07479684 10.75242767  8.22902831
  9.45261951  9.92826435 10.0080126   6.9174492   5.97106408  6.56324142
  5.63461084]"
10,"[ 15.43413047  13.97943611  13.95667892  13.71547235  13.31702539
  14.14315053  13.52056489  13.18528874  14.71708288  14.79133802
  16.26623919  17.54073979  19.1000976   18.79140419  19.52944333
  19.60752403  19.1905378   20.97756557  23.43033918  21.26163805
  21.74356074  20.80502293  21.82007197  22.338877    22.43510459
  21.66920751  22.69043631  22.21832276  21.91286637  23.68292434
  25.73803571  26.09714806  25.02648123  29.68464212  33.80173125
  35.69734612  38.69521322  40.8158496   42.97935188  45.60103875
  45.82252896  45.4693021   45.26586069  46.36095225  46.2155809
  45.94288702  44.99934655  46.8500356   48.83677731 -45.43569631]"
11,"[ 11.28722158  11.09005802   9.78995558  10.65649436  11.67428995
   8.50839241   4.15941538   2.96740959   5.45225906   5.69807592
   4.29507569   2.06075147   1.90145115   0.08175897  -1.60982595
  -2.67499966  -2.18473921  -1.44277642  -1.49908084  -1.77344228
  -2.07213037  -2.74905861  -2.14010766  -4.87764038  -5.50101075
  -3.78637438  -5.59851353  -3.90388779  -3.50161526  -5.00300109
  -4.38914558  -3.83571431  -3.88319052  -1.59746644  -0.83353119
  -1.29897454  -4.35530407  -6.86261645  -7.91395928  -7.26949927
  -7.42350265  -9.09213419  -8.13839223  -8.88055121  -8.72360508
  -9.21121706  -9.32853429  -9.63791433  -8.21313782  -7.84294116
  -8.40912429  -8.46474207  -8.60726877  -8.640816    -8.8025686
  -8.43315667  -8.6170779   -8.18253333  -8.1828276   -7.7011011
 -10.47747799 -13.37882323 -16.70931802]"
