,0
0,"[ 1.26905638  1.9959131   2.2458498   1.81679834  2.04505686  0.6638329
  1.5820658   1.89330957  2.57033591  1.56323226  0.46794452  2.38886695
  1.97119409  0.81567827  1.83514142  1.33536611  0.37171693  2.17865724
  2.47724724  5.62489979  2.84871909  2.31784883  3.07452532  2.0321088
  1.32908827  2.33364154  2.12902303  1.7120368   2.13863598  1.30113224
  0.89483797  2.38739558  1.10190876  1.51222477  0.66275389  1.06139704
  1.55999525 -0.44656091  2.25212764  3.25334581  2.94435813 -0.02525867
  0.93809624  1.47877563  1.65426101  1.05708102  1.16645285  2.64243303
  6.46093216  8.34036197  6.68997541  5.33278383  6.65927283  7.63145596
  7.83833056  7.6128186   8.0607036   8.00067171  7.87589954  8.36135351
  8.24599811  7.6094835   7.67638178  7.86128393  7.30490993  8.3061281
  8.24992177  9.03533901  8.18243493  8.57303459  4.73658475  1.43120134
  0.61468914  2.12892494  4.4374062   6.17872342  4.34225762  6.27269491
  8.06345016  5.89533758  6.42856203  6.0206002   5.23390777  5.01084809
  7.35905634  8.92596718  6.06797831 10.28708242]"
1,"[ 4.66076015  5.85904379  6.40040982  4.62878238  5.47423152  4.23484761
  8.24531147  6.871052    6.84652917  7.7293511   3.57400635  6.08259392
  6.28397541  4.90687129  5.02428661  5.46098919  6.11967244  5.56565263
  7.43654849  8.96981401  7.47421556  5.13826873  5.09491236  6.2739701
  5.373786    5.89808414  5.58605563  5.36044558  5.5525084   5.55270458
  4.65526704  5.12806723  4.93404259  4.97720277  5.81872825  6.28142504
  7.35140522  8.25953472  9.5512013   8.55979226  8.818361    8.81914573
  7.56289012  7.03555115  6.29103799  3.99432768  4.48753087  4.84242529
  4.87008704  4.48998315  2.43065386 -0.25028017  3.01792663  3.51564201
  3.35124095  3.29464226  4.6534033   5.56565263  3.84748497  5.12267221
  6.17509404  5.11698291  5.74339412  5.24469781  5.43901673  4.50891478
  4.72883553  4.53029869  4.11115445  5.13150042  4.34333662  4.99534966
  4.54530666  4.3752163   7.58172365  8.01901478 10.52515007 11.03983526
  9.04210731]"
2,[12.29089203 10.90751006 10.91231653  9.23740714]
3,"[42.7586464  39.91527313 37.55058554 37.60924415 37.56039467 38.71571431
 37.63945628 39.51103878 40.84125525 42.62043572 42.73510448 43.18691313
 45.2035727  45.34786504 43.80380947 42.56609312 43.82244683 43.24880875
 41.90986215 41.83796121 38.76191532]"
4,"[ 46.76842362 -48.17244431 -45.74744036 -42.98810193 -43.78901761
 -43.83717064]"
5,"[38.99821733 39.77156934 37.81915959 39.08453769 38.7056109  38.39319003
 39.14231349 39.6815215  39.36321515 39.11376891 35.58758193 34.83149399
 38.22408058 38.38710837 39.22618157 38.9522125  38.16924753 37.81239129
 36.60812408]"
6,"[-30.30507006 -32.49878447 -31.78987846 -30.35235008 -31.43164894
 -33.33962332 -31.37357887 -31.52728798 -30.09515462 -32.59520824
 -33.10165376 -32.63895698 -30.09064242 -30.92961753 -31.34415147
 -30.78532519 -29.9529222  -30.99376926 -30.29741893 -29.89053612
 -30.418856   -29.82324547 -31.83097872 -33.38376441 -31.1652329
 -30.36853515 -31.09450905 -30.65721792 -29.81873326 -30.61651002
 -33.29204902 -32.34939138 -30.22512563 -30.21727832 -29.86385527
 -31.39574751 -30.96179149 -31.19210992 -32.9078253  -31.69365087
 -29.81677144 -32.06090479 -32.88447956 -32.40383207 -31.23252354
 -29.68856608 -30.69655254 -30.43631625 -30.03620173 -30.28947354
 -29.88828001 -30.55804759 -30.31095554 -29.50748949 -30.05905701
 -30.51743778 -30.6212184  -30.73843754 -30.85477385 -31.08960448
 -31.10951702 -30.00746098 -30.26720681 -32.280237   -32.14644043
 -31.94849213 -30.64780115 -30.3859954  -30.32331505 -29.95664967
 -30.17784561 -30.05719328 -30.64417177 -29.53024668 -30.30673761
 -30.7817939  -31.64293765 -30.88341652 -30.35627373 -29.46423121
 -30.910784   -32.62885357 -30.75864435 -30.14017854 -31.79831431
 -32.16321404 -31.11069412 -29.85875453 -30.81396786 -31.07283087
 -31.19063855 -30.05768373 -30.68017129 -30.17725706 -30.11545953
 -30.16430901 -30.15822734 -31.33777554 -32.2473764  -33.04995963
 -33.04495697 -29.85061295 -30.82730828 -29.86179536 -30.15842353
 -31.30903478 -33.52815484 -32.80963588 -30.22718555 -31.57917829
 -31.97321115 -29.39213409 -32.80649696 -33.00405289 -32.58412392
 -31.50119569 -27.36134937 -24.11295702 -20.57735327 -17.58036899
 -17.24381765 -17.20438494 -15.17095175 -17.07980895 -16.47105419
 -17.83766254 -15.55046709 -15.43108995 -18.04708752 -16.0490653
 -16.01581234 -17.89004331 -18.81131704 -17.27206795 -17.9601786
 -16.93267196 -17.46756397 -16.6993127  -16.21062171 -19.43988625
 -19.75652505 -19.72140836 -18.34901262 -19.10392346 -18.32968863
 -17.67561567 -14.22397809 -12.92927068 -11.84987373 -10.85679715
 -10.38409505  -7.08322384  -3.16045363  -4.09702961  -4.40258409
  -2.69883585  -3.18301463  -3.16378873  -2.53266914  -2.09292573
  -2.67401874  -3.30199941  -2.95200956  -2.85558579  -2.84803275
  -3.26266479  -2.8690243   -3.14348383  -3.15329296  -2.85303541
  -2.86490446  -3.02636278  -2.68647634  -2.84567856  -2.93366648
  -3.03254254  -2.45635409  -1.31378633  -2.57994916  -2.4448774
  -2.45262662  -2.3589494   -1.27062614  -1.89203469  -1.71792259
  -2.91502913  -2.7853524   -4.02120501  -2.74680251  -4.27859665
  -5.65471986  -6.25307695  -5.78596606  -5.88238983  -6.14350894
  -4.61171479  -4.33254688  -2.66558289  -3.40401439  -2.4980429
  -2.98791098  -3.9681376   -2.87510596   2.35021897]"
7,"[-16.56610468 -16.46046032 -15.93194426 -16.55090052 -16.77356783
 -14.62389643 -16.27143834 -14.19680679 -14.75298461 -16.18786453]"
8,"[ -0.48677836  -0.53052709  -0.54112095  -0.95212361  -2.74542923
  -1.89811635  -1.00587765  -1.1048518    0.64853065   1.30093606
  -1.15360319  -1.58128137  -2.7412113   -3.75439661  -6.66604143
  -8.46346689  -8.75832941 -10.62589017 -10.88436081 -10.68160604
 -12.65363406 -10.52240382 -10.96244151 -11.20423662 -11.15538714
 -11.01129099 -12.6056674  -12.43655795 -10.20125282 -10.181046
  -9.82654395  -9.63869906  -8.66847776 -10.56399454 -11.75207668
 -12.11991915 -12.19799985 -10.66826562 -11.14322382 -10.93693776
 -10.85542387 -12.04183846 -14.99713392 -18.19343978 -18.42297348
 -19.71571906 -18.26622354 -17.7498708  -14.01523975 -12.28893051
 -13.96501699 -16.62142819 -16.97347796 -13.31516196 -10.72221585
  -7.72248501  -7.62517842  -8.95402161  -7.7802608   -6.98993899
  -8.22510497  -7.1956365   -8.19499093  -7.60212695  -5.59861162
  -5.64471455  -8.92675222  -8.4372765   -8.34987713  -9.05015111
  -9.68813709  -8.09837097  -7.74789066  -8.22893053  -9.06368771
  -8.62463094  -7.34081166  -8.10974957  -9.4460477   -8.66857585
  -7.37190661  -7.08234102  -8.7301772   -6.94883872  -8.3208421
  -6.68458069  -4.97730117  -6.35283583  -4.62378003  -7.16993657
  -7.59614338  -5.88140892  -6.0263879   -5.9855819   -6.02089478
  -6.0738641   -5.50925043  -5.70935673  -8.12652318  -7.6253746
  -5.21978292  -6.05277446  -7.09185588  -8.39784379  -5.90141955
  -8.11445795]"
9,"[-3.31710547 -4.03160269 -3.78764956 -4.54628788 -6.71577373 -6.07523738
 -6.39570174 -7.00838016 -5.47746884 -6.62415644 -5.97665559 -6.48290493
 -7.02682133 -5.62558674 -5.51464545 -3.46129972 -0.42144953 -0.81430529
 -1.92685711 -3.23255075 -3.9398873 ]"
