,0
0,"[17.31735  17.720508 17.626722 17.421054 18.266926 17.122412 16.872258
 17.409164 16.766234 17.699338 17.591052 17.757512 17.584846 17.30517
 17.766444 17.081232 17.643832 17.966776 17.402958 17.981856 17.163766
 18.033012 16.850276 17.05316  17.123746 17.391184 17.668018 17.87589
 17.46264  17.727874 17.605552 17.621502 17.45568  17.581424 17.873338
 17.182094 16.761072 17.569534 17.77381  17.035702 17.64012  17.488798
 17.07143  17.901062 17.429406 16.954212 18.058068 17.496976 18.152434
 17.083088 17.665524 16.772962 16.538642 17.548886 17.153558 17.17931
 16.827656 17.836392 17.445878 17.955988 16.951776 17.415776 17.63577
 17.364388 17.605842 17.65288  17.869626 18.01277  17.545464 17.272922
 17.728802 17.794748 17.375524 17.258074 17.400812 17.340144 17.281854
 17.571854 16.603312 16.687122 17.357834 17.153036 17.752872 17.67115
 17.795154 16.89453  18.069378 17.599752 17.472906 17.329066 17.71494
 17.252506 17.597548 17.504922 18.093854 17.676486 17.803738 17.351338
 17.403074 16.774354 17.951116 17.909704 17.616456 17.7248   17.580786
 17.730948 17.378192 17.004208 17.770272 17.064122 17.110812 17.720392
 17.672368 17.34954  17.434916 17.864812 18.0902   17.797938 17.45365
 17.443036 17.586702 17.356848 17.052696 17.744404 17.448662 17.503588
 17.665118 17.474356 17.541926 17.834768 17.65781  17.548306 16.950036
 18.049368 17.515362 17.148512 17.78976  17.258886 17.32634  17.480272
 17.766154 17.231278 17.248098 17.900772 17.269616 17.521626 17.118468
 17.212834 17.229306 17.380106 17.890274 17.160286 17.4899   17.230002
 17.703456 17.83471  16.693154 16.393062 17.679676 17.813656 16.970858
 17.386428 17.18221  17.459856 17.544362 16.916048 17.535836 17.258248
 17.19207  17.663494 17.756294 17.299312 17.468498 17.67028  17.188938
 17.475922 17.336258 17.485434 17.663668 17.094746 17.41595  17.809306
 17.58792  17.575334 17.598128 17.330864 17.58096  17.572608 18.09194
 18.109514 18.076512 17.219098 17.208368 16.683932 17.666452 16.887744
 17.425578 18.158814 17.352034 16.954154 17.775376 17.162026 17.695452
 17.781466 17.90866  17.113596 17.67318  17.565474 17.449532 17.349308
 17.919738 18.161076 17.114292 16.945744 17.718304 17.66622  17.06534
 17.518726 16.494678 17.90112  17.559848 17.078274 17.460958 17.590182
 18.133062 16.89946  17.589602 17.733094 17.729498 17.429986 17.846542
 16.856018 17.939806 17.143988 16.384304 17.697772 17.602768 17.303082
 17.293628 17.52557  17.67202  17.534908 16.816694 17.22774  17.587108
 16.981936 17.322048 17.30198  17.42755  17.805884 17.473834 17.316016
 17.60474  17.295832 17.487754 17.448082 17.576088 17.554512 17.297282
 17.175018 18.12674  17.463568 17.686578 17.117308 17.214922 18.28624
 17.167826 17.708502 16.925038 16.75881  17.207614 18.183232 16.508134
 16.687876 17.75061  17.170784 18.042814 17.05983  17.419082 17.21005
 18.21838  17.663378 17.09434  17.490944 17.7016   17.768648 16.879508
 17.539664 17.669758 17.601956 17.616456 17.581366 17.165332 17.207614
 17.49947  17.408236 17.892826 17.718536 17.000844 17.584962 17.32663
 17.669932 17.752698 17.762094 17.01633  16.709162 17.59082  16.76519
 17.943866 17.30488  17.57719  17.583976 17.058844 17.293222 17.547552
 17.99624  17.405452 17.610366 17.193056 17.476444 17.81383  17.369666
 17.12421  17.228204 17.42755  17.710764 17.506198 17.495642 17.620516
 18.198834 17.318452 17.763312 17.492974 17.282724 16.935652 16.632486
 16.400834 17.793298 16.622916 17.39942  17.715926 18.145242 17.356848
 17.959236 17.917592 17.471108 16.840938 18.00842  17.387762 17.43045
 17.23441  18.12181  16.682192 17.715984 17.35534  17.523772 17.630666
 17.483346 17.851472 17.79266  17.624924 17.776768 17.187198 17.517508
 17.663436 17.757744 16.905724 17.44408  17.87879  17.120324 17.019926
 18.331654 17.26979  17.962252 17.4319   17.740112 17.257204 17.582526
 17.284812 17.799388 17.52905  16.738046 17.171538 17.997052 16.989012
 17.180644 18.236592 16.756548 18.506988 16.76142  17.61402  17.955698
 17.318046 17.95535  17.689884 17.358994 17.729208 17.503646 17.329472
 17.347394]"
1,"[-10.770832 -11.500124  -8.845986  -9.37077  -11.039604  -9.20924
 -10.945586 -11.144874  -9.82143   -9.581832 -10.18248  -11.637932
 -11.061238  -9.56072   -9.746726 -10.07518  -11.582542 -11.189708
 -11.888376 -11.34074  -10.869548 -11.436788 -11.501748 -11.071446
 -11.405932 -11.604756 -11.636656  -8.342952  -5.40125 ]"
2,"[-7.346106 -6.891792 -7.27929  -7.828666 -7.920364 -8.10347  -7.200584
 -5.119776]"
3,"[ -5.431468  -5.006734  -5.817458  -5.770652  -5.37051   -6.115462
  -5.990124  -5.77564   -6.172592  -6.263536  -6.076254  -5.63934
  -6.313068  -7.695846  -8.520664 -10.280036  -7.114976  -5.994532
  -7.353646  -9.523658  -9.808148  -9.44733   -8.647452  -8.93113
  -8.593338  -8.532322  -9.686116  -8.59473   -8.783172  -9.560198
  -9.28145   -8.317664  -9.425232  -8.633938  -8.467768  -8.173534
  -9.661582  -8.891922  -8.955084  -9.282494  -9.595636  -7.920596
  -7.199192  -8.341792  -8.962624  -9.357778  -8.934958  -9.80258
  -7.753324  -8.827774  -8.968946  -9.33945   -8.656442  -7.643182
  -5.530532  -6.283372  -7.205166  -7.06933   -6.407376 -10.513486
  -7.09021   -6.967424  -8.672566 -10.352594  -9.344206  -7.667658
  -7.390766  -7.561518  -7.49737   -8.23426   -7.59887   -8.459242
  -7.961254  -7.893394  -5.94152  -10.000766  -9.62684   -9.436832
  -9.282088  -9.26666   -7.773508  -7.51796   -7.454566  -6.909598
  -8.85341   -9.369204  -8.484414  -7.178602  -6.769122  -6.918588
  -6.47802   -7.497022  -7.287294  -7.474112  -6.820162  -7.215664
  -8.169068]"
4,"[-8.429024 -7.365884 -7.031108 -9.142772 -9.461714 -9.133318 -8.822844
 -9.231164 -8.892038 -7.528864 -8.398052 -8.87023  -8.485748 -7.854418
 -7.75721  -7.727108 -7.163522]"
5,"[ -9.959934  -8.721402  -7.952786  -9.941142  -7.688074  -8.774472
  -9.377498  -7.004718  -7.698108  -9.482014  -9.869512 -10.141068
  -9.680954 -10.177202  -9.741274  -9.403598  -8.69217   -8.151494
  -9.410326  -8.964538  -9.491584  -6.83559   -7.143454  -9.38904
  -9.383298  -8.441378  -8.063218  -8.815246  -9.16226   -9.249434
  -9.742492  -9.72457  -10.085736  -9.258598 -10.052038  -9.265616
  -9.362998  -7.79694   -8.542994  -7.944086  -9.210168  -9.394608
 -10.646364  -9.074216 -10.14623  -10.218614  -8.914542  -9.56507
  -8.944006 -10.297088  -8.769948  -8.412436  -7.9634    -7.947566
  -9.332432  -8.247368 -10.098496  -9.611818  -9.617618 -10.126394
  -9.54651   -9.536882  -9.395594  -7.81985   -6.55661   -6.265334
  -7.420694  -5.351776]"
6,[-8.48424  -5.906082]
7,[-9.31219  -9.451622 -6.969744 -6.264522 -5.106958]
8,[-7.181792 -5.871398]
9,"[ -7.213228  -9.167712  -9.731762  -8.896272  -8.643856  -8.515734
 -10.326262  -9.68832   -9.243634  -8.360526  -8.256938  -7.474228
  -7.099258  -6.931232  -7.349064]"
10,"[ -9.121892  -9.721786 -10.442784  -8.205956  -8.495144  -8.262274
  -8.32822   -7.806974  -8.368704  -9.63003   -9.443676  -8.751968
  -8.325262  -8.748488  -9.730486  -9.789646  -8.923532  -7.208066
  -5.952308  -7.559024  -8.176202  -8.759856  -8.485052  -7.997098
  -9.091094  -7.907314  -7.303766  -8.06171   -5.687828  -7.560068
  -8.378274  -7.026004]"
11,"[-10.226734 -10.134514 -10.320114  -8.738686  -9.534736  -9.612978
  -8.71566   -9.158896 -10.049718  -9.86725   -9.548308  -9.653578
 -10.281776 -10.431706  -8.612478  -9.86     -10.574618  -9.119282
  -7.233122  -6.681484  -8.10695  -10.30486  -10.05662   -9.892364
  -9.538622  -9.889812  -9.598188  -8.513646  -8.84558   -9.660654
 -10.424166  -7.92628   -6.979198  -8.862806  -9.047362  -7.720496
  -7.031688  -6.183206  -8.392658  -9.815282  -9.839758  -9.822126
  -8.40362   -9.981742  -9.35511   -8.591192  -8.813332  -7.24275
  -7.34686   -7.242576  -7.7314    -7.2993    -8.071686  -7.863408
  -8.515154  -8.200214  -7.792068  -8.029868  -7.809874  -7.531474
  -7.697238  -7.970186  -8.273004  -9.623766  -7.094212]"
12,"[ -7.932196  -8.320216  -8.429314  -8.052662  -8.88241   -8.973644
  -8.989652  -7.984976  -7.98747   -8.304904  -9.307028  -8.800746
  -8.769078  -7.937532  -9.432482  -8.759102  -7.753498  -8.420672
  -9.579338  -8.15074   -8.75626   -8.544154  -8.42218   -8.726158
  -8.585566  -8.307804 -10.538716 -10.985954 -10.204346 -11.218186
 -11.304258 -11.36133  -10.6923   -10.895474 -10.845246  -9.50504
  -8.628892  -8.568108  -8.940178  -8.510572  -8.753302  -9.063602
  -7.666092  -8.093088  -9.085874  -8.762582  -8.57095   -9.145324
  -8.249688  -8.47757   -8.245222  -8.644378  -8.909438  -8.270162
  -7.862944  -9.649344  -7.762662  -8.804806  -8.9726    -7.631524
  -8.534816  -8.414292  -7.964734  -8.815884  -8.631618  -8.693852
  -8.876494  -7.732676  -7.677402  -8.815362  -8.960768  -9.008502
  -8.691126  -7.933298  -9.206572  -7.775132  -8.369748  -8.298814
  -8.972774  -8.856658  -8.780156  -7.13458   -8.23658   -9.505678
  -8.830848  -8.427458  -8.25891   -7.962878  -9.143352  -8.936408
  -7.34135   -8.565324  -8.85341   -8.901202  -8.426008  -7.864104
  -8.525072  -7.245534  -5.907474  -5.762416  -8.191166  -5.51638 ]"
