,0
0,"[-42.94485347 -39.61397612 -35.84673951 -33.83155132 -31.26450132
 -28.54148611 -24.22468304 -20.53478163 -20.87810127 -26.0503588
 -31.69718216 -31.16425198 -28.15333873 -29.70249504 -32.01146676
 -31.53121163 -31.79988377 -31.88953925 -32.21677191 -32.05688305
 -34.35427999 -33.18885695 -31.91308116 -29.91976733 -31.51178955
 -33.7661244  -36.74270569 -40.04889344 -41.098657   -39.86970021
 -39.23216545 -42.1509317  -42.04436529 -41.30278505 -39.16222633
 -42.0004498  -42.24887589 -41.2106773  -40.72672412 -40.84476722
 -42.70835528 -43.98822147 -43.17570159 -45.20140518 -44.83424935
 -43.62272338 -45.6165571  -46.16136613 -46.24362552 -46.86856536
 -46.41188157 -46.17485369 -47.11203784 -46.58831844 -47.03214245
 -46.41746297 -44.03139146 -42.06020703 -40.83927411 -40.51896669
 -40.12486517 -38.87128746 -36.78576778 -34.35447617 -31.2929478
 -27.92723823 -29.66355279 -31.55965812 -32.79943438 -35.26378276
 -36.69316957 -35.98681393 -34.57478929 -31.98969049 -29.43294008
 -29.40930007 -28.12155714 -29.95939623 -33.08860761 -34.14348173
 -30.18353491 -32.36675355 -34.77783834 -35.42102316 -34.96892024
 -35.58895551 -35.30341166 -35.6411401  -35.53971366 -35.02306665
 -35.0056064  -34.29601374 -33.91326139 -34.01900384 -32.60168227
 -34.08698113 -36.1521959  -34.19233121 -33.37729039 -29.28609736
 -31.32678931 -33.64086178 -37.48869022 -37.90636308 -37.56363199
 -35.01992773 -35.04258683 -34.92664288 -33.28998911 -32.32182772
 -32.66161607 -35.14322853 -35.67743389 -35.27996783 -37.17528843
 -38.74563247 -41.45516012 -40.69649238 -40.66807532 -38.27989485
 -34.83561413 -36.73505456 -38.58289896 -37.82867475 -33.96946772
 -32.42600071 -33.53521742 -33.7051116  -33.49176296 -37.23031767
 -40.06475481 -42.38319234 -45.50682233 -45.66744688 -48.6360298
  46.19763019  43.45842992  40.26604772  37.72371673  39.242759
  39.84033136  39.17998055  38.39475949  37.27798975  36.01977231
  34.9150678   33.36846186  30.63799171  27.63374868  27.82649813
  28.97416664  30.38315045  29.90819225  29.97558099  29.39027005
  29.49964188  28.63486875  27.86436138  28.50332828  28.72266048
  30.23571919  29.32719733  27.69427102  27.27630388  26.29902
  25.49319976  24.04556797  22.01164433  24.93035173  25.88840971
  26.08027635  25.47191394  26.71590814  27.29494124  26.09263585
  26.67853534  27.76185595  25.67398208  25.12153173  26.84833143
  27.17085571  26.38632128  26.38337854  27.51407726  25.32467886
  22.45599804  19.85569508  16.72157913  15.6351196   19.45587484
  22.6769978 ]"
1,"[-40.7202599  -40.64502386 -40.23301086 -37.06984026 -34.68965423
 -37.62896081 -41.49142448 -43.92207849 -41.16377983 -40.74484159
 -38.77447132 -37.4481785  -33.99614856 -34.04558659 -36.51621281
 -42.16405632 -41.45730832 -42.47452518 -42.44435229 -43.14385134
 -43.0333907  -42.43073721 -44.87431966 -45.35097484 -45.64055024
 -44.99747332 -46.18783117 -47.10987002  48.64540114  46.27453379
  45.46194525  45.661463    46.32279472  45.95720835  46.70593944
  45.44693727  44.24737845  44.53645359  42.1536191   36.5796776
  37.49820477  40.12842558  44.02147413  46.60107982  48.09942482
  44.99532481  45.85568383  44.83268939  47.94885463 -45.25435488
 -40.71522782 -36.19967211 -31.76672891 -29.56565764 -30.06896424
 -30.25582821 -30.85457767 -26.94701161 -22.05578573 -22.85405294
 -22.34750934 -21.61594423 -20.91792635 -21.1537379  -22.08374176
 -23.80132088]"
2,"[-28.85763445 -26.78565138 -26.28675889 -26.48941557 -27.4615987
 -27.60137884 -29.24362382 -28.39483958 -26.58721262 -24.58467821
 -26.88384079 -30.62710388 -32.74479752 -32.79678592 -32.37205048
 -32.49486082 -31.96340201 -32.02618046 -31.68295891 -30.21345276
 -29.55761416 -31.51895022 -29.70887098 -27.64905123]"
3,"[-25.83181132 -22.27246947 -21.56523101 -21.09370601 -21.18032065
 -19.52463716 -19.60928997 -20.28739531 -21.20199883 -19.7853639
 -20.64866566 -20.5249725  -20.15124455 -20.16272124 -20.32525856
 -20.46866808 -20.7137983  -20.90674394 -20.37930688 -19.85069273
 -21.49068161 -20.46484252 -19.44086717 -20.05943107 -19.43743397
 -20.22697105 -20.52526678 -20.84877197 -20.30701358 -20.12426944
 -20.38058207 -20.06953448 -20.82993843 -19.64479903 -19.9324028
 -20.42501744 -19.46028925 -19.70953931 -19.73778961 -19.19573694]"
4,"[-25.77226989 -26.45086568 -26.06330685 -26.0062177  -25.99954749
 -25.98552043 -26.19779006 -25.94912855 -26.39053952 -25.5584308
 -25.61238103 -26.02495314 -26.33276373 -25.77815537 -25.96011478
 -26.27802877 -25.52233319 -26.04113821 -26.05908893 -25.72381277
 -25.94854    -26.06428777 -26.35895411 -26.11205824 -26.55994324
 -26.0888106  -26.37837619 -25.72292995 -25.81503771 -25.82729912
 -26.13658107 -25.8366178  -26.19818243 -25.75883138 -25.59717687
 -25.499576   -26.0356451  -26.1780737  -25.8988077  -26.18278209
 -26.49059267 -26.42791231 -25.70154604 -25.81454725 -25.67878886
 -26.10754604 -25.96188042 -26.1510005  -25.96806018 -25.71341509
 -26.00150932 -26.39514981 -26.30314014 -25.78786641 -26.16375237
 -25.99778185 -26.23339721 -25.64171033 -26.14227037 -25.98640325
 -26.47401523 -25.71576929 -25.97374947 -25.97316092 -26.1227502
 -25.83298842 -25.66947018 -26.01396692 -25.70291932 -26.23712468
 -25.53528125 -26.29656803 -26.56818291 -25.8886062  -25.5527415
 -26.24928801 -25.92588091 -25.95589685 -26.06693623 -26.10528994
 -26.37837619 -26.45184659 -26.39887728 -25.93814232 -25.71243418
 -25.91528704 -26.52051052 -26.44900195 -26.10313193 -26.08851632
 -26.37641437 -25.84770212 -25.96060523 -26.39926964 -25.76373594
 -26.24565863 -25.77452599 -26.09763882 -26.11068496 -26.35316672
 -25.65093092 -26.17150159 -25.86565283 -26.10558421 -26.13579634
 -25.9530522  -26.26027424 -26.23643804 -25.86408337 -26.3579732
 -26.46930685 -25.57814715 -26.04682751 -26.1419761  -25.91214812
 -26.02877871 -26.3058867  -26.23732087 -25.65240229 -25.93421867
 -25.94667627 -26.13020514 -25.76599204 -26.00337305 -25.72587269
 -26.22123389 -25.75657528 -25.62228825 -25.70154604 -25.99523147
 -25.98973836 -25.60061007 -25.73362191 -26.13040132 -25.87830661
 -26.12245592 -25.78776832 -26.40947114 -26.25223075 -25.74460814
 -25.91420804 -25.77854773 -25.83455788 -26.44517638 -26.04535614
 -25.47956537 -26.02809207 -25.51389734 -26.25850859 -25.94481253
 -25.72940398 -26.14393792 -26.30981035 -25.67241292 -25.84073763
 -26.10381857 -26.14678257 -26.22378426 -26.08017856 -26.29441002
 -26.10244529 -26.2279041  -25.71753493 -26.54199252 -26.13844481
 -26.15531652 -26.01043563 -26.22417663 -25.61218485 -25.82896668
 -26.22505945 -26.20053662 -26.49755715 -26.05389009 -26.14148564
 -25.80915223 -26.21780069 -25.93186448 -25.90155426 -26.38651777
 -25.76452067 -25.84142427 -26.05241872 -26.42398866 -25.63670768
 -26.2787154  -26.05899083 -25.99022882 -25.87909134 -26.11892463
 -26.06821142 -25.99680093 -26.17316914 -26.06497441 -25.43277581
 -26.22476518 -25.77815537 -25.54901403 -25.93147211 -26.45420079
 -26.09763882 -26.18641147 -25.61846269 -25.72371468 -26.36562432
 -26.0424134  -26.16434092 -25.87183258 -25.98414715 -26.31334164
 -25.73519137 -26.01573256 -26.07919765 -25.64229888 -26.4155528
 -26.28224669 -26.00543297 -26.20347936 -25.99071927 -26.07154652
 -25.64475117 -26.03515464 -25.49830082 -25.98414715 -25.81719572
 -26.41005969 -26.07272362 -25.88585964 -26.22917928 -25.73891884
 -26.00925853 -26.69334744 -25.94589154 -26.01514401 -26.42967796
 -26.27920586 -25.6862438  -26.23329912 -25.92862746 -25.86996885
 -26.01779248 -26.14256464 -25.95511212 -26.31128172 -25.80513048
 -26.13432497 -25.54381519 -26.19602442 -26.23437813 -25.86182727
 -26.17758325 -26.42183065 -26.05173208 -25.91254048 -26.26939673
 -25.78668931 -25.73175817 -25.91371758 -26.53924597 -25.68477243
 -25.90204471 -25.95383693 -26.38877387 -26.13638489 -25.99258301
 -26.31069318 -25.99297537 -26.24418726 -25.99562384 -26.08959533
 -26.23231821 -25.97129719 -25.89851343 -26.32678015 -26.03093672
 -25.70723534 -26.17287486 -25.76697296 -26.15561079 -26.65636701
 -25.68928463 -25.88968521 -25.60826119 -26.22054725 -25.76353976
 -26.20622591 -26.26302079 -26.16090772 -26.10852695 -25.84024718
 -25.62523099 -26.07811864 -25.92951028 -25.87448105 -26.27479175
 -25.56343346 -26.01838103 -25.91646414 -26.49873425 -25.86084636
 -25.65485457 -26.00759098 -25.53273087 -26.10538803 -26.21064002
 -26.40358566 -25.92941219 -26.21475986 -26.0616393  -25.84780021
 -25.6646637  -25.85839407 -25.97463229 -26.10175865 -25.65828777
 -25.86565283 -25.50654049 -26.40819595 -25.81601862 -25.76403022
 -26.07890337 -25.44062312 -26.01484974 -26.34983162 -25.85554942
 -26.10646704 -25.8648681  -25.55538997 -26.12422157 -26.08576977
 -25.64161224 -26.01857721 -26.36268158 -26.23928269 -25.82602394
 -25.90596837 -25.91656223 -25.93686713 -26.12333874 -25.690756
 -26.00101886 -25.98463761 -25.85378378 -26.01435928 -25.74931652
 -25.80238393 -26.09008578 -25.99238682 -25.90743974 -26.08782968
 -26.5331643  -25.80591521 -26.0628164  -25.82739721 -26.26615971
 -25.62650618 -25.90596837 -26.05771565 -25.62444626 -26.05644046
 -25.90734164 -26.26468834 -26.75965718 -26.00072459 -25.79188815
 -26.13187269 -26.35189153 -25.97070864 -25.9791445  -26.08037474
 -26.33806066 -25.93235493 -25.72910971 -26.10411284 -26.00543297
 -26.31000654 -25.54921021 -26.23683041 -26.00768907 -26.04417904
 -26.10558421 -26.15031386 -25.87006694 -25.96609835 -25.99797803
 -26.03848975 -26.14717494 -25.84103191 -26.19288549 -26.14364365
 -25.9180336  -26.27547839 -25.44621432 -26.06399349 -26.02191231
 -25.8603559  -25.86987076 -26.31510729 -25.95825104 -26.15963253]"
5,"[-14.57024047 -13.66436708 -13.03403222 -13.44091504 -14.8899201
 -13.97374712 -12.73936587 -11.95022116 -10.44079183  -8.48131951
  -5.93369159  -3.83071166  -0.53641257   0.30746711  -1.9123396
  -1.27386316   0.10265242  -1.80159449  -1.00224827  -0.28559305
  -0.88375395  -1.70301271  -0.34994096  -1.47318473  -2.66470007
  -3.24569499  -4.59346981  -3.45266769  -5.19231735  -3.93772929
  -4.35589262  -4.07554761  -6.81121659  -7.91131081  -7.06027047]"
6,"[ 7.09568113  6.48643591  5.35848375  5.12924432  4.03130811  5.16936368
  4.98838518  5.07617692  4.04327526  4.71441611  2.27939703 -0.01731327
  2.87932358  7.21182126 11.45299592]"
7,"[  5.63863258   5.18711821   4.11949222   4.14136658   3.49102109
   2.89707811   2.1621779    2.37415325   1.30034751   1.19215278
   2.56003632   2.22672199   2.04417403   2.54188942   2.3408022
   2.99075533   1.66622815   2.56278287   2.68647604   2.45821752
   2.09753571   1.4949607    3.64257219   1.85731006   1.09602328
   0.75770629   2.67529362   4.61661905   3.56586477   2.73503124
   3.46728299   3.34535547   1.14271475  -2.24653674  -5.43538766
  -8.37714652 -10.67630911  -7.09940891   1.85093412  10.53289928
  16.5103885   17.9850935   17.5541783   16.97357574  16.08133704
  14.96407684]"
8,"[18.51665039 16.34265233 15.58185601 12.98420152  8.85279105  5.1408191
  2.21181211  3.12474808  3.38439582  3.18428951  3.59450744  3.85719601
  5.07460746  5.50091236  3.45502157  4.66949028  5.83167631  6.79620832
  6.20461953  4.70127187  4.21228661  5.43558353  4.94728491  4.99113174
  4.16902833  4.32558209  4.26368646  4.54000973  4.20031947  4.82329748
  4.88431028  4.453297    4.90628274  4.70745162  5.02242287  4.53363379
  4.64369226  3.84650406  4.75384882  4.68969709  5.01075     4.86665384
  4.17972029  4.98975846  4.7823934   4.57022186  4.64712546  3.80246105
  4.32734773  4.58199282  3.89201843  4.05769468  4.76787588  4.71059055
  4.45408173  3.98834411  3.2873835   3.44776282  5.11413826  4.76689497
  4.06407062  4.80328685  4.50518731  4.37168501  4.1084079   3.82600297
  4.46840306  3.8425804   4.80181548  3.73575895  4.21974155  4.38031705
  4.07515494  4.88793966  4.48910033  4.63388313  3.85994257  4.66644945
  4.73413246  4.39483457  4.93374831  5.55378358  4.39552121  4.23013923
  3.20783143  3.83953957  4.39610975  3.38704428  4.46879543  4.54275629
  4.94885438  3.35604743  4.73776184  4.91726897  3.10512981  4.83879591
  3.89957146  3.8810322   3.96166327  4.79593     4.28271618  4.3797285
  4.12223877  4.50518731  4.10007013  3.78764926  5.09246008  6.19441803
  7.00239628  5.42234121  6.03796237  5.95458474  7.55504281  5.3149312
  7.06448809  5.04478769  1.41315253 -1.12515671 -1.49584383 -1.41197574
 -2.30529345 -1.27916009 -1.1207426  -1.1715539  -0.37416952 -1.03157758
  2.70324965  4.09359611  5.10893942  5.41753473  4.84870313  4.966707
  4.25466206  4.13087081  6.84211506  5.12110274  3.27237552  6.00725978
  7.42615081  3.57822428  1.79610107  0.34650746  0.31364686 -0.4998245 ]"
9,"[45.69236177 46.41490248 46.83316389 46.73409165 46.17389209 46.49131562
 46.4610054  46.38606363 47.11282226 46.45325619 46.52898269 46.09944077
 46.10110833 46.30288218 46.77980221 46.19066571 46.41725667 44.62473578
 44.26680053 45.5823033  46.08923928 45.24398632 44.37254298 45.73522768
 46.72830426 47.97661448 45.89089862 43.90435308]"
