,0
0,"[-12.81970267 -12.01947363  -9.13186118  -7.81832024  -8.59942147
 -10.28610181 -11.54422116 -10.97117163 -13.45631538 -12.94074737
  -9.90570365]"
1,"[ -1.07915187  -1.14045895  -3.55605594  -6.46858359 -10.33612839
 -14.08723878 -14.59407666 -19.25223755 -21.08144459 -19.82891645
 -16.12469371]"
2,"[-2.22534902 -4.45172784 -7.66922142 -8.63208588 -7.42556257 -8.17537266
 -7.61232845 -6.81474788 -5.24254011 -2.56994385  1.37224845  3.86367004
  6.1755845   4.10114914  3.12435571  3.98098726  7.06076062 10.60136703]"
3,"[-23.80367507 -24.85482172 -26.20465645 -23.63064197 -21.05554848
 -18.51616024 -16.84125085 -14.8152726  -14.00739244 -11.94678796
 -11.88901217 -15.17310976 -17.72515179 -17.7657616  -15.20518562
 -12.55004962  -9.72717744  -8.75499431  -9.90962731 -12.76241734
 -15.00086139 -16.32077827 -20.38509427 -22.9461607  -22.75439216
 -25.34861345 -28.56561658 -29.96273133 -30.140669   -29.80343102
 -32.8218973  -35.3255803  -35.05004177 -35.95238387 -39.19184991
 -38.91503619 -39.10847228 -39.15732176 -38.86471534 -38.18965083
 -36.54387457 -39.0517755  -38.69599826 -38.81292312 -37.70478541
 -38.87452447 -37.59472694 -35.78533434 -36.79636164 -39.68835877
 -38.52296516 -39.042653   -38.47372331 -38.54699753 -37.91499512
 -37.16400793 -38.19740005 -38.50069843 -38.23104537 -38.70698449
 -38.57868103 -38.51874723 -39.10680473 -38.9477006  -37.82661484
 -38.91689992 -38.65685982 -38.83440512 -38.86471534 -38.7678992
 -38.39593689 -38.12392965 -38.36405721 -38.75926716 -38.57191273
 -39.21990403 -38.76740874 -37.11094052 -38.37700527 -39.00439739
 -38.57632684 -38.33874965 -38.97241961 -40.08603082 -38.71267378
 -38.677459   -38.88502024 -39.27385426 -38.44135318 -38.66686513
 -38.86187069 -38.51207702 -38.09705262 -37.95462402 -37.13242252
 -39.16889654 -38.49687287 -38.99694245 -37.20765857 -38.4931454
 -39.02715457 -39.00606494 -37.14311448 -38.61958511 -37.74814178
 -38.88619734 -38.53630558 -38.83960396 -37.11898401 -38.16807074
 -39.41537061 -38.79556095 -38.91915602 -38.74367064 -38.71120241
 -38.1357006  -38.79860178 -38.54307388 -38.85794704 -38.57034327
 -38.03417608 -38.9059137  -38.72160009 -39.05148122 -38.53257811
 -38.60134013 -38.39780063 -38.30471196 -38.41751698 -37.69850756
 -38.41143532 -36.25322997 -37.23345659 -39.23334254 -38.20613018
 -39.17252592 -38.7938934  -38.30520242 -38.58643025 -39.26549688
 -39.27637521 -39.32192882 -38.64302894 -38.49775569 -37.44425485
 -37.74617995 -38.0090647  -38.79075448 -37.7625612  -39.10700091
 -38.41123914 -37.63514057 -38.90434423 -38.90071485 -39.13780159
 -39.13260275 -38.66794414 -39.0811048  -38.11382624 -38.93828383
 -38.91415337 -37.74068683 -38.61311109 -38.48922174 -38.76201372
 -38.83489558 -38.3686675  -38.89394655 -37.69860566 -38.51021329
 -38.67078879 -38.06144547 -37.94903281 -38.82959864 -37.51988326
 -38.23202629 -38.2533121  -38.99998328 -40.12924005 -39.72494684
 -40.68350508 -41.62132682 -41.21519931 -40.89688315 -41.5694267
 -40.40399385 -40.99811339 -40.70647807 -37.64887335 -39.21509755
 -40.89911963 -41.12942825]"
4,"[-20.79060381 -20.24737405 -21.02867146 -20.14781135 -21.52118801
 -21.18826605 -19.67147988 -19.88571133 -20.60118946 -19.85569539
 -21.29234094 -21.10753689 -20.36635883 -20.41766059 -20.09248785
 -22.62657916 -20.3033842  -21.97309475 -19.20358425 -21.42191959
 -19.12148181 -18.85349631 -19.25930012 -22.5944052  -21.42231195
 -21.39700439 -19.23713148 -20.09650959 -20.20441005 -19.64038492
 -22.08354558 -19.8883598  -20.04756202 -19.85481256 -21.23672316
 -19.24468452 -20.39784614 -19.46686137 -20.13770795 -22.80687102
 -23.57757456 -26.85196111 -27.28130685 -23.56541124 -18.72499667
 -19.5140433  -20.86476085 -20.54831824 -18.4951687  -17.68042214
 -17.81824046 -16.94120591 -19.45087248]"
5,"[ -9.560226    -8.36782784  -9.76131322  -9.59239996  -8.90487785
  -9.51019943  -9.93748524 -10.4716906   -9.56179546 -10.20105663
 -11.73638207 -14.90747845 -15.65316871 -15.85023418 -15.50406989
 -14.22849029 -13.74529242 -10.89005011 -10.0589223   -9.36414144
 -10.94341179 -13.30505855 -12.00230765 -12.54014239 -13.83465362
 -12.31266861 -13.50222212 -15.26610034 -17.03027283 -17.88435401
 -16.33617861 -17.25264587 -15.7743115  -14.51815398 -14.00817717
 -13.25630716 -14.05094499 -14.1322627  -13.65671595 -12.40654201
 -11.44907257  -9.24947268  -9.61535333  -9.55973555  -9.44251641
  -8.62521948  -7.20063916  -6.76099384  -7.35189598  -5.16485178
  -5.07333257  -6.92294261  -4.87332436  -4.90383076  -3.76655993
  -3.35016225  -4.85390228  -2.90865319  -2.43536255  -3.35879429
  -3.58979936  -3.67553118  -3.29336737  -3.6379622   -3.81746933
  -3.0046846   -0.9487885    1.04452533   1.70673987   1.27092011
   1.32016196   4.06897518   7.69550959   8.55675143   8.42756516
   7.50805707   7.11843832   6.92863161   8.23118632  10.72829721
  12.70876108  11.11565985  12.2346857   12.68747526  13.18107081
  11.43945932  13.7794279   14.98693212  16.59513941  18.31232616
  20.12672141  20.20215364  18.81072819  21.45585888  24.19250878
  26.51570374  27.53065469  27.61893689  25.78041116  25.53753704
  26.8724619   29.4608958   28.89687068  26.24075376  24.18907558
  20.60472044  19.33159313]"
6,"[-15.85621775 -17.37467148 -16.91913536 -17.30178962 -17.11620084
 -17.42656179 -17.71495029 -17.1822163  -17.76733106 -17.81833855
 -18.47917981 -17.16936633 -18.13370216 -19.01564127 -18.48123973
 -18.78081064 -17.45824529 -17.15426027 -18.91774613 -19.76859029
 -18.72323103 -17.56791139 -21.89697588 -25.86790893 -29.68778134
 -28.40876855 -27.2286318  -27.17232738 -26.97741992 -27.4367816
 -26.51678305 -27.85651438 -26.1374639  -26.99870574 -27.47317348
 -28.77896521 -31.06743584 -31.51551702 -34.67906037 -33.81497388
 -32.36302608 -33.09714156 -33.9866337  -32.82621332 -33.42937688
 -36.54819059 -37.26759237 -36.85639353 -34.40773976 -33.35433701
 -34.44334692 -34.39175088 -33.97172382 -33.31617949 -34.528294
 -33.27272503 -33.94661244 -33.88049889 -34.15662597 -32.87986927
 -34.45197895 -35.43907196 -33.17993064 -34.19252739 -34.37046506
 -34.10895359 -33.44566004 -33.82645057 -33.2414339  -33.41495745
 -33.15992001 -35.01816208 -33.32932373 -33.11175717 -34.74811666
 -38.10489993 -38.50756482 -38.88040995 -39.56215447 -38.8764863
 -37.91077719 -38.74121836 -37.3147743  -37.90361653 -37.43071825
 -33.11391518 -27.87456319 -27.20106814 -27.78706572 -29.39801957
 -27.88172385]"
7,"[-9.2345628  -8.3128967  -6.72950652 -5.78841834 -5.69336784 -7.11735962
 -4.30723932 -0.94300111  3.06187154  0.65706459  0.56015036  3.88868333
  4.88264273  4.3627587   5.66011458  6.04159175  3.26031029  4.76669878
  5.65864321  2.39887227 -1.18155922 -4.06740603 -4.35638307 -6.43356499
 -7.83666331]"
8,"[-6.37716248 -6.41375054 -7.59859567 -7.99047051 -6.38716779 -5.06597572
 -4.77739104 -5.20967952 -6.00892764 -4.25211199 -4.8751881  -3.71221734]"
9,"[39.6114843  38.87933064 37.33105715 37.65211006 38.93720452 37.96825841
 37.39550315 38.31599216 38.05614823 35.7247136  35.89853143 39.15133789
 38.33531615 36.45029514 37.24630625 37.34341666 36.98626614 38.2860743
 35.93207866 34.69014439 34.42618063 35.84399265 34.28385011 33.41986172
 34.63325142 33.44575783 34.14397188 34.43510694 34.98039662 34.65355632
 38.94397282 41.96165437 40.38964279 41.07304505 41.07726298 40.2288711
 39.20764231 40.69402017 41.20527216 39.98413324 38.45596848 36.03036617
 37.6754558  36.40674259 37.30986943 38.09626759 39.78304603 41.37575488
 40.8995215  40.98456668 38.89139587 37.55794239 39.32594045 37.28877979
 35.57561478 35.86773075 35.22101464 37.31958047 37.33478462 37.16273244
 36.06254013 36.0096689  37.25827339 35.82388393 37.60316249 36.08824005
 36.44097646 34.50494796 34.31631834 36.32365924 35.2169929  38.49451837
 36.58124706 33.26899726 30.88331812 28.06947034 24.40438604 22.96038364
 22.82766607 21.62261413 20.54468855 19.25822081 19.95682724 18.36549166
 18.28083884 18.05012804 20.12034548 23.59846771 25.5096791  25.63543218
 25.49427877 23.23611835 20.19891663 20.40539887 23.01717851 25.61797193
 26.68039908 27.80109248 29.48021979 30.2954568  30.67350077 28.91119201
 26.0152418  24.01231501 22.77136165]"
10,"[-20.81954075 -19.92357458 -22.38478404 -22.2439249  -21.88638201
 -22.23774514 -20.41255984 -21.08733007 -22.15103241 -22.49592151
 -22.21547841 -21.63693577 -18.48741948 -16.449376   -14.25772151
 -19.01750501 -22.39420081 -24.75378765 -21.85852408 -22.37193408
 -24.46991136 -24.49119717 -23.59935084 -24.32944458 -24.70699809
 -23.91648009 -23.85919476 -23.30772533 -24.56447139 -24.54553977
 -23.97003796 -24.21114644 -25.20746003 -24.71396257 -24.35573305
 -23.61210271 -23.58189058 -24.61283042 -26.66745133 -25.84054145
 -26.55425394 -23.53117737 -25.26396064 -23.88381568 -22.7923535
 -20.29298652 -20.05070094 -20.90752867 -20.68466518 -17.05764031
 -13.83357461 -13.6324874  -15.12455455 -14.61604912 -19.52159633
 -19.89699183 -22.00791717 -21.92306817 -20.72861009 -18.8897901
 -19.07047432 -21.55640279 -20.29828345 -19.1307024  -17.09226655
 -16.71647868 -16.38414527 -18.82877729 -20.41020565 -18.8264231
 -18.87880387 -20.49377946 -22.27060574 -21.41829021 -19.32090148
 -19.46715564 -20.96069417 -22.67287826 -21.73453664 -19.64166011
 -20.02882658 -21.99457675 -21.90178235 -19.63116434 -15.60255359
 -14.08625787 -13.60060772 -13.66260143 -12.71111557 -14.56464927
 -13.16125667 -14.21770025 -13.35930305 -14.84116871 -14.29460385
 -13.75500346 -16.72412981 -21.11960212 -20.37538323 -20.55940256
 -20.04540401 -21.36414379 -22.52564318 -23.85183791 -24.07725178
 -24.1053059  -25.72989444 -26.11764945 -27.30475067 -27.9863873
 -25.38834044 -21.5947565  -19.84157023 -17.12159586 -16.44859127
 -17.47413608 -17.5350508  -18.81249413 -17.88150936 -19.36984905
 -21.86490001 -19.30010612 -23.31223753 -27.58244722 -26.34227858
 -27.82306524 -26.8080162  -25.36107105 -26.61565911 -25.99356392
 -26.35238199 -28.40906282 -30.27613312 -32.17979148 -31.8775721
 -28.53638536 -27.3259384  -27.94685649 -26.94985626 -29.37114254
 -33.26262163 -33.86323481 -34.60990599 -31.82754553 -28.24554458
 -28.82418531 -29.97695457 -32.04432736 -35.82604224 -37.72195139
 -37.44209684 -36.67168757 -36.80881924 -37.17999682 -35.21444283
 -33.66126477 -33.758179   -35.19541311 -34.24265206 -34.15554696
 -33.97192    -33.39828193 -34.22381853 -34.90172768 -33.95622539
 -34.04372285 -34.32858006 -33.82527347 -33.68274677 -34.34535368
 -34.60166632 -33.15187652 -33.97731503 -34.42676948 -33.77720872
 -33.93631285 -34.35957692 -33.9086511  -34.22048342 -34.28993208
 -34.53221766 -33.52050372 -33.44281539 -34.19674532 -34.56929618
 -34.27767067 -33.68755325 -33.74591759 -32.39725995 -34.59028772
 -34.25726767 -34.74360446 -33.81801471 -33.99497146 -33.68255059
 -31.64911741 -33.71649019 -34.70662403 -32.95432059 -32.47622347
 -32.57411861 -31.60674195 -28.8763699  -26.9471097  -25.84299373
 -24.92682075 -27.84366442 -26.82841919 -26.2391846  -26.62360451
 -25.07601766 -23.702641   -26.05928511 -27.61010897 -27.37812299
 -27.43315222 -25.49653517 -28.45320392 -29.32131215 -28.8164361
 -28.31420851 -27.54115077 -27.84170259 -28.21464581 -28.90618966
 -28.5890604  -28.58974704 -29.42322904 -27.65120924 -26.10283766
 -28.12685408 -28.42014714 -27.89290626 -28.18639551 -28.45879512
 -28.14764944 -28.152554   -27.38214473 -27.06374029 -27.252468
 -27.98099227 -26.49157358 -27.13691641 -27.87829066 -28.41847959
 -27.35771999 -28.08006451 -29.4123409  -27.83179537 -28.32696038
 -30.53264193 -29.58606064 -29.01055883 -26.31118363 -25.66142669
 -25.1479186  -23.93070334 -22.85817278 -25.72518605 -24.72965719
 -23.5409865  -26.48166636 -27.15388621 -28.48017903 -30.42807658
 -29.78675549 -29.01624813 -27.3134808  -26.98919088 -28.89912708
 -29.84070572 -29.67287146 -26.85078402 -26.56641726 -27.31701209
 -24.86580795 -24.8527618  -23.41650861 -23.41984371 -27.04990941
 -27.72379682 -28.67224185 -27.65375961 -26.0017055  -25.42767506
 -24.57310343 -24.84354122 -27.36801958 -28.1288159  -30.51008093
 -28.11547548 -25.79453662 -25.65426602 -26.86020078 -26.43065887
 -26.70217566 -27.69279996 -27.22696425 -26.15610125 -27.89045398
 -26.56013942 -28.03170549 -27.8642636  -27.13544504 -25.35842258
 -25.49427907 -28.53873955 -24.19643274 -23.96660476 -28.92325755]"
11,"[-27.63404325 -25.71851584 -24.54328367 -24.78301887 -25.35744167
 -25.91175575 -24.62195291 -23.88970116 -24.29354315 -23.5070469
 -22.46286474 -23.99652262 -24.81499664 -25.3480249  -24.33886134
 -24.99048202 -26.16541992 -29.22498647]"
12,"[-2.48744904 -2.90119825 -2.69089045 -6.07219654 -2.99379646 -2.33481894
 -4.05769499 -5.85433571 -7.37985201 -6.28466236 -4.84409314 -6.42787569
 -4.360601   -3.50034007 -5.78076722 -6.53675706 -5.42322433 -6.78277011
 -4.21169837 -2.10489287 -2.05643575 -4.74894456 -5.84952924 -5.89229705
 -6.27210667 -6.29486385 -5.58056282 -5.65521032 -5.83667927 -5.67139539
 -6.31958287 -4.17844541 -2.30264498 -0.29471554  2.23505975  5.25931342
  4.59886452  3.82090222  3.52682442  4.33411604  5.48472729  5.24352072
  5.58468235  3.53526028  5.20124336  5.10570241  5.31061519  4.6263301
  4.26702157  4.72147868  4.80936851  4.52431512  4.77827356  4.27320132
  4.71441611  4.73177827  4.55148641  4.3582465   4.71323901  4.70372415
  4.82486694  4.56080509  4.18482104  4.97180775  4.87322596  4.22170338
  1.11328735 -0.51630385  1.80767585  5.06116894  2.06075147 -2.76318376
 -4.79337993 -7.92553406 -4.93257152 -4.38816466 -4.67714171 -6.17813518
 -6.21207478 -6.19520307]"
13,"[2.08007546 2.83586912 2.7615159  3.82256977 3.33613489 3.30396093
 5.05812811 6.70429674 5.00447216 2.87383047 2.26046541]"
14,[6.10829385]
15,"[-15.89270773 -15.75145622 -16.52235595 -14.92376161 -13.84073528
 -16.77857049 -21.63634722 -25.31496813 -25.73577992 -25.72361659
 -26.45106186 -27.58028921 -27.03764799 -25.57049603 -26.16267337
 -27.68534502 -25.89635542 -28.69225248 -24.48452696 -22.40116529
 -20.02088118 -19.2154533  -19.42654583 -18.9327541  -18.40531704
 -18.9554132  -19.4348836  -21.85881835 -24.01486569 -26.67765283]"
16,"[19.95820052 22.02057064 23.65732251 25.18843001 25.12388592 23.98072961
 26.02946504 26.12196516 23.81887892 22.73742205 23.79259044 25.29466292
 26.22770761 25.75991008]"
17,[-16.87764273 -15.8308121 ]
18,"[-11.95443908 -11.37364034 -14.19150986 -17.0883429  -18.19716725
 -18.27956396 -19.34071592 -18.86987756 -18.51763161 -17.05450139
 -14.36444487 -14.14619167 -16.04720157 -15.59735475 -13.20176838
 -12.3059984  -11.42003754 -10.19752535  -9.10213951  -9.6179037
 -12.40919047 -14.39034098 -16.06887975 -17.61048303 -19.38897686
 -21.14902952 -25.24640229 -31.35808044 -36.35004611]"
19,"[ -5.62951039  -5.37751377  -2.97633621  -1.77922967  -3.51838888
  -6.34253624  -5.27039805  -1.3819598    1.61021801   1.30535017
   2.50834219   1.73901192   1.51693316   1.64925836   1.75156761
   2.88883844   5.2188017    5.17348351   6.22443398   6.16695246
   3.51730957   1.27170484   1.54194644   1.32114287   1.8410269
   1.71870701  -3.69083343  -7.39937218 -10.14131902  -9.07722431
  -9.61398005 -10.28825982  -9.7219786   -9.8044734  -12.08960893
 -14.79398679 -17.52769395 -19.69472752 -23.40905367 -21.80604522
 -23.34343057 -23.83143491 -23.48144506 -25.37401911 -22.45580216
 -20.12230761]"
20,"[  9.42181884   9.43476689   9.24368499   7.91052578   7.12353907
   8.28189954   9.16060164   5.76585703   5.29756904   7.45597057
   7.64734675   6.60031994   6.18215662   7.08116362   6.95619527
   6.27436246   6.58678334   7.64106891   9.99496645  10.22812954
   9.91374684  10.081483    10.09531388   8.95166711  12.13463255
  13.13673353  14.47989806  14.67608071  14.0564378   15.48562842
  18.12438318  20.05070064  24.07479919  28.21189895  33.20602263
  35.77836956  34.1595684   33.5489499   32.87741668  31.35758968
  27.39156119  26.02387383  24.63627394  23.74305433  22.93242761
  24.63774531  27.43550611  28.24554428  28.8909852   30.01422897
  34.46345533  36.59007528  34.76920599  35.47291317  35.41111563
  37.78041352  40.81045457  41.70377228  45.29695564  47.87705178
  48.72603221 -47.74761077 -47.94187084  48.37623854 -48.85223583
 -49.00705072  48.68758041  47.20336056  47.28634582  45.4816616 ]"
